uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
2044333698,退钱哥本人,https://space.bilibili.com/2044333698,3498.4,40099.0,948284,4.23%,运动,篮球·足球
499328581,张聒聒嗨嗨,https://space.bilibili.com/499328581,2210.3,23822.0,29596,80.49%,音乐,翻唱
625152228,whale的鲸龙语解读机,https://space.bilibili.com/625152228,1463.8,22992.0,25381,90.59%,音乐,翻唱
388394328,扑克经济学,https://space.bilibili.com/388394328,3459.3,22952.0,316783,7.25%,知识,人文历史
1131457022,人民日报,https://space.bilibili.com/1131457022,3538,19232.0,8384214,0.23%,资讯,热点
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3489.7,19229.0,781454,2.46%,游戏,手机游戏
574115689,自由大野猪,https://space.bilibili.com/574115689,3506.8,18790.0,1359962,1.38%,游戏,手机游戏
473837611,新华社,https://space.bilibili.com/473837611,3545.4,17907.0,9863919,0.18%,资讯,热点
1931102682,小芹菜哇哩,https://space.bilibili.com/1931102682,1127.8,17789.0,19486,91.29%,舞蹈,舞蹈综合
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3483.5,17769.0,484384,3.67%,生活,搞笑
14229967,一数,https://space.bilibili.com/14229967,3533.2,16952.0,6451343,0.26%,知识,校园学习
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3490,16743.0,601745,2.78%,生活,搞笑
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3646.9,16654.0,25290225,0.07%,知识,社科·法律·心理
27589782,酱酱只会吃,https://space.bilibili.com/27589782,1913.6,15523.0,19510,79.56%,美食,美食测评
401742377,原神,https://space.bilibili.com/401742377,3549.4,15175.0,14567559,0.10%,游戏,手机游戏
456664753,央视新闻,https://space.bilibili.com/456664753,3577.8,14480.0,13035650,0.11%,资讯,社会
323248245,青柠动画城,https://space.bilibili.com/323248245,3437.3,14300.0,232028,6.16%,国创,国产原创相关
404439515,原神百晓生,https://space.bilibili.com/404439515,3503.8,13440.0,1091230,1.23%,游戏,手机游戏
15704085,阿九说拳,https://space.bilibili.com/15704085,3499.2,13384.0,828970,1.61%,生活,搞笑
23630128,HuangFuRen,https://space.bilibili.com/23630128,3522.2,12737.0,3985552,0.32%,知识,校园学习
2140327214,淑女我是,https://space.bilibili.com/2140327214,669.6,12636.0,13742,91.95%,动画,MMD·3D
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3354.1,12045.0,42126157,0.03%,动画,综合
407275913,假装讲电影,https://space.bilibili.com/407275913,3500.4,11914.0,915042,1.30%,影视,影视杂谈
1142521902,高翠兰的喵,https://space.bilibili.com/1142521902,970.6,11905.0,13397,88.86%,动物圈,喵星人
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3524.8,11686.0,12232471,0.10%,影视,预告·资讯
392306574,巢巢巢Even,https://space.bilibili.com/392306574,3478,11447.0,472097,2.42%,知识,人文历史
431073645,你的影月月,https://space.bilibili.com/431073645,3513.7,11066.0,3645985,0.30%,游戏,手机游戏
99748932,荣耀手机,https://space.bilibili.com/99748932,3507.5,11035.0,828526,1.33%,科技,数码
272856184,Rosy_guaaaa,https://space.bilibili.com/272856184,2673.2,10997.0,22921,47.98%,生活,日常
11152178,边牧缘缘,https://space.bilibili.com/11152178,1922,10997.0,15017,73.23%,动物圈,爬宠
28004752,小尾巴的阅读记录,https://space.bilibili.com/28004752,1121.4,10882.0,12584,86.47%,知识,人文历史
1699985034,东郊做面包的大郎,https://space.bilibili.com/1699985034,235.7,10241.0,10922,93.76%,美食,美食制作
1186833638,派小星ya_,https://space.bilibili.com/1186833638,619,10131.0,11189,90.54%,知识,校园学习
1510720276,佩琪翻译,https://space.bilibili.com/1510720276,1135.5,10042.0,11786,85.20%,知识,校园学习
477322873,教数学的体育君,https://space.bilibili.com/477322873,3340.7,9912.0,100021,9.91%,运动,竞技体育
288504110,小梅不做大哥好多年,https://space.bilibili.com/288504110,1899.6,9814.0,13744,71.41%,生活,搞笑
1180192660,无纸合约,https://space.bilibili.com/1180192660,1373.8,9679.0,11883,81.45%,动物圈,喵星人
511241346,安妈的美食幻想,https://space.bilibili.com/511241346,310.7,9629.0,10383,92.74%,美食,美食制作
1526560679,一化儿,https://space.bilibili.com/1526560679,3512.8,9389.0,1797402,0.52%,知识,校园学习
1785835505,唐晓文Remeidios,https://space.bilibili.com/1785835505,3461,9283.0,261525,3.55%,时尚,健身
25316807,doc1987,https://space.bilibili.com/25316807,685.5,9163.0,10291,89.04%,生活,手工
252028114,戴博士实验室,https://space.bilibili.com/252028114,3462.2,9075.0,316600,2.87%,知识,科学科普
384113326,英语铁匠铺,https://space.bilibili.com/384113326,2859.2,9062.0,25381,35.70%,知识,校园学习
507866514,JJALTOON,https://space.bilibili.com/507866514,3500.6,8858.0,939013,0.94%,动画,短片·手书·配音
297991412,和微联盟电脑科技,https://space.bilibili.com/297991412,3495.8,8759.0,657247,1.33%,科技,数码
627888730,星有野,https://space.bilibili.com/627888730,3524,8746.0,3781350,0.23%,动画,短片·手书·配音
946974,影视飓风,https://space.bilibili.com/946974,3557,8686.0,5050539,0.17%,科技,数码
1364246035,沐雨橙风--折纸鸾,https://space.bilibili.com/1364246035,2227.6,8617.0,14653,58.81%,游戏,电子竞技
17367640,尸菌菌qwq,https://space.bilibili.com/17367640,3479.2,8575.0,398354,2.15%,生活,日常
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3516.9,8397.0,4927316,0.17%,知识,校园学习
486516712,端着碗碗营业,https://space.bilibili.com/486516712,2966.3,8309.0,29119,28.53%,时尚,服饰
480959917,良田田田,https://space.bilibili.com/480959917,3504.1,8252.0,989742,0.83%,时尚,美妆
12158326,黄心Joy,https://space.bilibili.com/12158326,2888.6,8211.0,26060,31.51%,时尚,服饰
432174249,隔壁红魔,https://space.bilibili.com/432174249,3476.7,8078.0,437090,1.85%,生活,运动
1007043700,世界美食official,https://space.bilibili.com/1007043700,3491.1,8015.0,727461,1.10%,美食,美食侦探
493736099,工厂_4083号,https://space.bilibili.com/493736099,1602.5,7828.0,10587,73.94%,知识,人文历史
86439234,Upspeed盛嘉成,https://space.bilibili.com/86439234,3500,7805.0,918747,0.85%,汽车,汽车生活
20457232,一只吐槽圆,https://space.bilibili.com/20457232,3512.6,7726.0,1058339,0.73%,娱乐,娱乐杂谈
480633412,星仔爱唱歌,https://space.bilibili.com/480633412,1912.6,7678.0,11664,65.83%,音乐,音乐综合
3904677,雨乃哟,https://space.bilibili.com/3904677,3485.9,7677.0,420369,1.83%,舞蹈,明星舞蹈
221921840,中二如此善良,https://space.bilibili.com/221921840,1616.2,7671.0,10465,73.30%,动画,手办·模玩
207702731,_源姨_,https://space.bilibili.com/207702731,3512.9,7665.0,988192,0.78%,知识,社科·法律·心理
4186021,初夏ChuXXia,https://space.bilibili.com/4186021,3474.3,7626.0,432847,1.76%,游戏,单机游戏
395415494,熬一耶ye,https://space.bilibili.com/395415494,3501.2,7594.0,986385,0.77%,生活,搞笑
1636838492,陈传席,https://space.bilibili.com/1636838492,2598.4,7480.0,18156,41.20%,知识,人文历史
487402274,双驴座的Sid,https://space.bilibili.com/487402274,3455.1,7478.0,303386,2.46%,生活,搞笑
1773346,莴苣某人,https://space.bilibili.com/1773346,3514.5,7330.0,4134387,0.18%,游戏,手机游戏
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3500.7,7251.0,1074537,0.67%,美食,美食制作
483162496,英语兔,https://space.bilibili.com/483162496,3541.3,7210.0,5424697,0.13%,知识,校园学习
5970160,小潮院长,https://space.bilibili.com/5970160,3586.9,7195.0,8845262,0.08%,生活,搞笑
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3516.5,7159.0,2097440,0.34%,知识,校园学习
404761607,大牙考研,https://space.bilibili.com/404761607,3501.1,6985.0,500638,1.40%,知识,校园学习
302197524,johnhuu,https://space.bilibili.com/302197524,3471.5,6959.0,387341,1.80%,知识,校园学习
628244776,双相官方,https://space.bilibili.com/628244776,3385.2,6937.0,128525,5.40%,游戏,单机游戏
424658638,四夕小田木,https://space.bilibili.com/424658638,3470.7,6930.0,371530,1.87%,生活,搞笑
281284373,文武俩兄弟,https://space.bilibili.com/281284373,3505.2,6855.0,1591184,0.43%,生活,日常
1923246745,Theshy,https://space.bilibili.com/1923246745,3507.7,6750.0,962692,0.70%,游戏,电子竞技
349437930,我是李雪琴啊,https://space.bilibili.com/349437930,3456.6,6718.0,312493,2.15%,生活,日常
42619059,Uzi,https://space.bilibili.com/42619059,3520.3,6712.0,4266569,0.16%,游戏,电子竞技
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3534,6693.0,12656616,0.05%,游戏,单机游戏
662658732,玲子reiko-,https://space.bilibili.com/662658732,3510.9,6690.0,1420153,0.47%,美食,美食侦探
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3526.8,6594.0,3379148,0.20%,知识,校园学习
491240131,烤鸭TV,https://space.bilibili.com/491240131,3508.9,6562.0,1603073,0.41%,知识,校园学习
550674844,琪琪大王123,https://space.bilibili.com/550674844,3422.3,6531.0,179793,3.63%,运动,篮球·足球
3816626,Linksphotograph,https://space.bilibili.com/3816626,3514.5,6356.0,1037825,0.61%,科技,数码
1097119075,小鸭子厨房,https://space.bilibili.com/1097119075,3414.1,6289.0,168914,3.72%,美食,美食制作
570142414,猛男自我修养,https://space.bilibili.com/570142414,3435.8,6210.0,225208,2.76%,时尚,健身
249153892,高转青年-栗子,https://space.bilibili.com/249153892,3383.6,6111.0,131876,4.63%,汽车,汽车生活
304207312,心理满,https://space.bilibili.com/304207312,3468.2,6069.0,340841,1.78%,知识,社科·法律·心理
373388923,脱缰凯Kk,https://space.bilibili.com/373388923,3498.6,6067.0,868775,0.70%,生活,搞笑
57863910,王者荣耀,https://space.bilibili.com/57863910,3525.4,6013.0,4688459,0.13%,游戏,电子竞技
256468152,汉青书半霍去病,https://space.bilibili.com/256468152,3459.1,5986.0,297613,2.01%,运动,篮球·足球
458165375,芝士局,https://space.bilibili.com/458165375,3511.1,5975.0,1841663,0.32%,知识,人文历史
822267,满分帅,https://space.bilibili.com/822267,2711.2,5919.0,18537,31.93%,知识,人文历史
528147519,-刘培钰,https://space.bilibili.com/528147519,2995.2,5888.0,28935,20.35%,生活,搞笑
1529656577,孤独美食咖,https://space.bilibili.com/1529656577,3478.7,5879.0,473173,1.24%,美食,田园美食
67625645,会学习的罗琦琦,https://space.bilibili.com/67625645,2055.4,5856.0,10611,55.19%,知识,校园学习
28687359,陈不打工陈,https://space.bilibili.com/28687359,2844.7,5830.0,22272,26.18%,生活,日常
1061333255,颂晚sleepy,https://space.bilibili.com/1061333255,2094.3,5810.0,10785,53.87%,生活,日常
1687713511,少女のうた,https://space.bilibili.com/1687713511,3458.3,5792.0,308776,1.88%,生活,手工
39471988,大司农杰克,https://space.bilibili.com/39471988,3423.1,5786.0,187973,3.08%,知识,人文历史
27492426,戒社,https://space.bilibili.com/27492426,3223.5,5738.0,53482,10.73%,生活,日常
1449165774,宝鲁日GO,https://space.bilibili.com/1449165774,3506.8,5683.0,1158842,0.49%,美食,美食制作
337312411,翠花不太脆,https://space.bilibili.com/337312411,3553.5,5644.0,1693258,0.33%,音乐,原创音乐
2036187097,一生儿,https://space.bilibili.com/2036187097,3504.9,5619.0,1243256,0.45%,知识,校园学习
1352762185,小早柚原神,https://space.bilibili.com/1352762185,3431.2,5595.0,163940,3.41%,游戏,手机游戏
1691179740,王大姐来了,https://space.bilibili.com/1691179740,3427.5,5517.0,190060,2.90%,影视,短片
531900351,创世纪Aljir,https://space.bilibili.com/531900351,2886.6,5436.0,22092,24.61%,游戏,单机游戏
696956592,丸二_,https://space.bilibili.com/696956592,3266.3,5350.0,59404,9.01%,生活,搞笑
383167169,阿沛不开心,https://space.bilibili.com/383167169,3425.9,5257.0,191605,2.74%,生活,搞笑
13604554,王氏上单,https://space.bilibili.com/13604554,3381.4,5200.0,129877,4.00%,游戏,电子竞技
121288250,苟宋本苟,https://space.bilibili.com/121288250,3411.9,5146.0,169927,3.03%,美食,美食制作
1827922782,圆脸颖入职记,https://space.bilibili.com/1827922782,3494.4,5122.0,788011,0.65%,生活,搞笑
395135643,Milk缪客,https://space.bilibili.com/395135643,3486.5,5098.0,551488,0.92%,动画,特摄
7788379,兔叭咯,https://space.bilibili.com/7788379,3582.7,5032.0,6991650,0.07%,知识,科学科普
1217628212,Thurman猫一杯,https://space.bilibili.com/1217628212,3510.6,4865.0,2562221,0.19%,生活,搞笑
488141422,TED英语演讲,https://space.bilibili.com/488141422,3482.9,4817.0,518994,0.93%,知识,科学科普
489418897,大莫莫cool,https://space.bilibili.com/489418897,3450,4810.0,271448,1.77%,生活,日常
494932710,圆圆好困惹,https://space.bilibili.com/494932710,3092.7,4773.0,34676,13.76%,生活,日常
94510621,梗指南,https://space.bilibili.com/94510621,3515.9,4766.0,3167208,0.15%,生活,搞笑
1115580725,LGD_XinQ,https://space.bilibili.com/1115580725,3124.5,4764.0,37955,12.55%,游戏,电子竞技
39807720,林带鱼w,https://space.bilibili.com/39807720,3437.4,4762.0,212395,2.24%,生活,
343086372,江鸽北主任,https://space.bilibili.com/343086372,3483.1,4693.0,549605,0.85%,游戏,单机游戏
1354745809,祁芮Blanca,https://space.bilibili.com/1354745809,3247.8,4678.0,56726,8.25%,运动,篮球·足球
1059877038,主机anchor,https://space.bilibili.com/1059877038,3435.7,4642.0,222944,2.08%,生活,搞笑
452606628,王师傅和小毛毛,https://space.bilibili.com/452606628,3538.5,4632.0,1418260,0.33%,美食,美食侦探
1165433822,落落熊-,https://space.bilibili.com/1165433822,3095.6,4593.0,35034,13.11%,生活,日常
520819684,小Lin说,https://space.bilibili.com/520819684,3509.7,4584.0,1846989,0.25%,知识,财经商业
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3512.8,4551.0,1821931,0.25%,知识,校园学习
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3598.6,4550.0,5756917,0.08%,音乐,音乐现场
527145352,龙飞律师,https://space.bilibili.com/527145352,3503.2,4550.0,1098115,0.41%,知识,社科·法律·心理
5128039,小暮mumu,https://space.bilibili.com/5128039,3471.2,4542.0,361633,1.26%,舞蹈,舞蹈综合
551188239,企鹅带带北极熊,https://space.bilibili.com/551188239,3493.5,4536.0,589149,0.77%,游戏,手机游戏
338617869,田花花,https://space.bilibili.com/338617869,3493.4,4525.0,662576,0.68%,动物圈,汪星人
296092268,碎嘴企鹅,https://space.bilibili.com/296092268,3513.7,4511.0,1661344,0.27%,生活,搞笑
1220882570,考研小助手_,https://space.bilibili.com/1220882570,3436,4508.0,181715,2.48%,知识,校园学习
