uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
93739433,狐肆乱又在胡思乱想,https://space.bilibili.com/93739433,319.1,68458.0,69197,98.93%,动画,短片·手书·配音
49624887,呦na,https://space.bilibili.com/49624887,1338.4,56297.0,58429,96.35%,时尚,服饰
1449244026,0基础学办公,https://space.bilibili.com/1449244026,1710.1,26967.0,30133,89.49%,知识,职业职场
1848957623,桥本奶糕酱_5w出楪祈,https://space.bilibili.com/1848957623,2378.5,25214.0,32710,77.08%,生活,绘画
124548728,住恠怑屾腰の學苌,https://space.bilibili.com/124548728,243,23740.0,24420,97.22%,生活,搞笑
3451637,火环,https://space.bilibili.com/3451637,3443.5,23606.0,326638,7.23%,游戏,手机游戏
382671971,魏书生老师的学委,https://space.bilibili.com/382671971,1317.4,22193.0,24267,91.45%,知识,校园学习
473837611,新华社,https://space.bilibili.com/473837611,3525.2,21160.0,9763545,0.22%,资讯,热点
1131457022,人民日报,https://space.bilibili.com/1131457022,3517.7,19228.0,8281505,0.23%,资讯,热点
1571512136,小奈丸吖,https://space.bilibili.com/1571512136,350.5,17251.0,18036,95.65%,游戏,手机游戏
189283155,锌之助QAQ,https://space.bilibili.com/189283155,1956.2,16951.0,21243,79.80%,动画,综合
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3504.6,16136.0,12146841,0.13%,影视,预告·资讯
357538100,懒小熊_LXX,https://space.bilibili.com/357538100,3195.9,16103.0,60144,26.77%,动画,短片·手书·配音
1193219176,NinaDapper,https://space.bilibili.com/1193219176,305.4,15788.0,16512,95.62%,时尚,健身
1364422462,林凡不平凡的生活,https://space.bilibili.com/1364422462,2623.9,15677.0,27040,57.98%,生活,日常
37177491,八云兔不秃,https://space.bilibili.com/37177491,3475.9,15081.0,805242,1.87%,生活,搞笑
8960728,日食记,https://space.bilibili.com/8960728,3544.5,14632.0,7054727,0.21%,美食,美食制作
14229967,一数,https://space.bilibili.com/14229967,3513.1,14496.0,6355015,0.23%,知识,校园学习
355272906,野拾叁,https://space.bilibili.com/355272906,3484.9,14378.0,1040402,1.38%,知识,人文历史
2044333698,退钱哥本人,https://space.bilibili.com/2044333698,3476.3,14260.0,829548,1.72%,运动,篮球·足球
456664753,央视新闻,https://space.bilibili.com/456664753,3557.6,14018.0,12959743,0.11%,资讯,社会
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3462.6,14015.0,488653,2.87%,生活,搞笑
2057873215,LiSA_OFFiCiAL,https://space.bilibili.com/2057873215,3363.5,13919.0,131431,10.59%,音乐,MV
1118188465,在下小狐兔,https://space.bilibili.com/1118188465,3453.5,13811.0,363123,3.80%,知识,科学科普
433768100,蜡笔巴拉巴拉新,https://space.bilibili.com/433768100,2033.8,13520.0,18311,73.84%,舞蹈,宅舞
498806,SayaScarlet39,https://space.bilibili.com/498806,3431.1,13288.0,237121,5.60%,舞蹈,宅舞
17603188,雷雨Lyy,https://space.bilibili.com/17603188,3483.7,13144.0,1013890,1.30%,游戏,网络游戏
1906960205,岛城三人行,https://space.bilibili.com/1906960205,3406,12475.0,205455,6.07%,生活,搞笑
402571356,Amentia_恐龙君,https://space.bilibili.com/402571356,1918.4,12409.0,16504,75.19%,游戏,单机游戏
477531206,阿特警官,https://space.bilibili.com/477531206,3493.7,12392.0,3224699,0.38%,资讯,社会
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3335.3,11990.0,42060957,0.03%,动画,综合
352083278,橘哥爱游泳,https://space.bilibili.com/352083278,895.8,11956.0,13341,89.62%,时尚,健身
235057918,Fd埃芙蒂,https://space.bilibili.com/235057918,1264.5,11907.0,13890,85.72%,动画,短片·手书·配音
1059877038,主机anchor,https://space.bilibili.com/1059877038,3384.7,11770.0,165692,7.10%,生活,日常
42619059,Uzi,https://space.bilibili.com/42619059,3500.4,11733.0,4214642,0.28%,游戏,电子竞技
434999640,绾绾samr,https://space.bilibili.com/434999640,3436.4,11557.0,306523,3.77%,生活,日常
431073645,你的影月月,https://space.bilibili.com/431073645,3493.7,11478.0,3582488,0.32%,游戏,手机游戏
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3458.7,11336.0,419187,2.70%,生活,搞笑
523430600,伯爵狗,https://space.bilibili.com/523430600,3453.2,11325.0,393226,2.88%,生活,日常
423738152,俏佳人xxx,https://space.bilibili.com/423738152,3498,11266.0,2466721,0.46%,知识,社科·法律·心理
1618751282,天空听书,https://space.bilibili.com/1618751282,944,10853.0,12309,88.17%,国创,动态漫·广播剧
483162496,英语兔,https://space.bilibili.com/483162496,3521.4,10843.0,5381721,0.20%,知识,校园学习
23630128,HuangFuRen,https://space.bilibili.com/23630128,3502.3,10638.0,3918392,0.27%,知识,校园学习
383154337,修船诗人,https://space.bilibili.com/383154337,2186.8,10610.0,16300,65.09%,影视,短片
375375,伊丽莎白鼠,https://space.bilibili.com/375375,3608.1,10492.0,7041603,0.15%,鬼畜,鬼畜调教
386869863,培根悖论唠唠嗑,https://space.bilibili.com/386869863,3497.6,10442.0,1486859,0.70%,影视,影视杂谈
349257507,-Glutton-,https://space.bilibili.com/349257507,3322.4,10363.0,89224,11.61%,生活,绘画
18195216,SHeNG_Hzu,https://space.bilibili.com/18195216,1253.2,10297.0,12204,84.37%,音乐,翻唱
23947287,小约翰可汗,https://space.bilibili.com/23947287,3521.7,10260.0,5208282,0.20%,知识,人文历史
1536728076,雕小叼,https://space.bilibili.com/1536728076,129.8,10115.0,10683,94.68%,动画,综合
1789744214,薛涵丹,https://space.bilibili.com/1789744214,2889.5,10052.0,28517,35.25%,舞蹈,舞蹈综合
237311595,BBGG丶狮子喵,https://space.bilibili.com/237311595,3481.5,9754.0,1344247,0.73%,游戏,电子竞技
490713158,颜值审判长,https://space.bilibili.com/490713158,1779.9,9684.0,13104,73.90%,娱乐,粉丝创作
401742377,原神,https://space.bilibili.com/401742377,3529.3,9608.0,14505835,0.07%,游戏,手机游戏
477654263,黑鸭子组合,https://space.bilibili.com/477654263,571.3,9503.0,10526,90.28%,音乐,翻唱
18663205,犹格泡泡拳,https://space.bilibili.com/18663205,1648.9,9439.0,12350,76.43%,生活,绘画
318432901,米哈游miHoYo,https://space.bilibili.com/318432901,3467.8,9399.0,476463,1.97%,知识,职业职场
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3468.2,9342.0,706774,1.32%,游戏,手机游戏
4081529,大米壹袋袋,https://space.bilibili.com/4081529,3357.7,9256.0,120161,7.70%,生活,日常
63687668,张十七历险记,https://space.bilibili.com/63687668,3281.9,9189.0,79124,11.61%,时尚,健身
1318582895,设计小州爱摸鱼,https://space.bilibili.com/1318582895,813.9,9186.0,10475,87.69%,知识,设计·创意
1773346,莴苣某人,https://space.bilibili.com/1773346,3494.5,9112.0,4089420,0.22%,游戏,手机游戏
302197524,johnhuu,https://space.bilibili.com/302197524,3444.2,9005.0,330351,2.73%,知识,校园学习
388394328,扑克经济学,https://space.bilibili.com/388394328,3429,9003.0,259560,3.47%,知识,人文历史
243618828,亿剪盖儿,https://space.bilibili.com/243618828,3361.1,8978.0,127416,7.05%,生活,搞笑
1425239276,哔哩哔哩数字藏品,https://space.bilibili.com/1425239276,3413.7,8822.0,219072,4.03%,生活,日常
1317507482,弱电波_JackDempa,https://space.bilibili.com/1317507482,1739.9,8612.0,11892,72.42%,生活,绘画
8894149,麦咾源Bingo,https://space.bilibili.com/8894149,3485,8297.0,942185,0.88%,游戏,单机游戏
101241847,半糖喜柚,https://space.bilibili.com/101241847,1814.8,8187.0,11780,69.50%,时尚,美妆
38598226,医学科普联盟,https://space.bilibili.com/38598226,3484.2,8032.0,833935,0.96%,知识,科学科普
1526560679,一化儿,https://space.bilibili.com/1526560679,3492.8,7963.0,1747002,0.46%,知识,校园学习
265720095,街头爬楼党,https://space.bilibili.com/265720095,3103.9,7957.0,40602,19.60%,科技,数码
35280633,考拉不啦chiao,https://space.bilibili.com/35280633,2004.9,7954.0,12436,63.96%,音乐,音乐综合
318525506,牵零ganna,https://space.bilibili.com/318525506,2521.8,7908.0,17608,44.91%,生活,搞笑
30139938,朱铁雄,https://space.bilibili.com/30139938,3424.3,7892.0,232023,3.40%,影视,短片
1691179740,王大姐来了,https://space.bilibili.com/1691179740,3385.4,7877.0,153661,5.13%,影视,短片
424658638,四夕小田木,https://space.bilibili.com/424658638,3445,7775.0,332318,2.34%,生活,搞笑
484472215,在下阿桃-,https://space.bilibili.com/484472215,3396.8,7579.0,171805,4.41%,时尚,服饰
386165680,奥地利的小胡,https://space.bilibili.com/386165680,3504.7,7560.0,1437559,0.53%,美食,美食制作
1220882570,考研小助手_,https://space.bilibili.com/1220882570,3390.5,7502.0,143323,5.23%,知识,校园学习
494932710,圆圆好困惹,https://space.bilibili.com/494932710,2641.6,7488.0,19145,39.11%,生活,日常
1240885074,Takamura_Aru,https://space.bilibili.com/1240885074,1867.7,7410.0,11211,66.10%,音乐,音乐综合
448019333,也就那点事儿-,https://space.bilibili.com/448019333,3492,7097.0,1870105,0.38%,生活,搞笑
553352581,马正扬Ma,https://space.bilibili.com/553352581,3295.5,7057.0,82491,8.55%,生活,日常
1687713511,少女のうた,https://space.bilibili.com/1687713511,3433,7026.0,280501,2.50%,生活,手工
186831003,一秒钟都不会来,https://space.bilibili.com/186831003,2860.7,6981.0,24272,28.76%,鬼畜,人力VOCALOID
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3496.9,6938.0,4883829,0.14%,知识,校园学习
481429887,三星盖乐世手机,https://space.bilibili.com/481429887,3456.6,6937.0,464429,1.49%,科技,数码
503137590,pluxuriy,https://space.bilibili.com/503137590,2208.1,6919.0,12835,53.91%,影视,短片
254535526,混知,https://space.bilibili.com/254535526,3480.4,6902.0,1104262,0.63%,知识,人文历史
100785033,地球知识局,https://space.bilibili.com/100785033,3472.9,6877.0,685015,1.00%,知识,人文历史
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3462.6,6815.0,428300,1.59%,音乐,演奏
383167169,阿沛不开心,https://space.bilibili.com/383167169,3380.3,6702.0,149670,4.48%,生活,搞笑
647193094,装扮娘,https://space.bilibili.com/647193094,3447.8,6683.0,365106,1.83%,动画,综合
248628740,田小花真美,https://space.bilibili.com/248628740,1970.1,6483.0,10790,60.08%,时尚,服饰
670456816,咕咕啊啊咕,https://space.bilibili.com/670456816,3398.2,6403.0,159372,4.02%,生活,日常
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3496.4,6383.0,2056300,0.31%,知识,校园学习
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3626.7,6334.0,25239888,0.03%,知识,社科·法律·心理
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3428,6174.0,250640,2.46%,音乐,演奏
25663317,陈林陈林陈林,https://space.bilibili.com/25663317,3412.1,6127.0,205923,2.98%,影视,短片
490036638,姜生花_,https://space.bilibili.com/490036638,3342.7,6113.0,107211,5.70%,生活,日常
10673533,小深深儿吖,https://space.bilibili.com/10673533,3488.2,6088.0,889323,0.68%,舞蹈,明星舞蹈
491240131,烤鸭TV,https://space.bilibili.com/491240131,3488.9,6062.0,1567233,0.39%,知识,校园学习
488141422,TED英语演讲,https://space.bilibili.com/488141422,3461.1,6025.0,488593,1.23%,知识,科学科普
319983699,暴走阿泽丶,https://space.bilibili.com/319983699,2004.2,6000.0,10593,56.64%,动画,短片·手书·配音
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3506.8,5862.0,3342987,0.18%,知识,校园学习
15782465,steam游戏资讯,https://space.bilibili.com/15782465,3479.8,5833.0,1051081,0.55%,游戏,单机游戏
323248245,青柠动画城,https://space.bilibili.com/323248245,3390.4,5818.0,164675,3.53%,国创,国产原创相关
4974304,是千夜未来啊,https://space.bilibili.com/4974304,3476.3,5630.0,731643,0.77%,生活,日常
404761607,大牙考研,https://space.bilibili.com/404761607,3478.5,5581.0,468461,1.19%,知识,校园学习
549076211,是派大萱,https://space.bilibili.com/549076211,3414.3,5581.0,199456,2.80%,时尚,服饰
39915398,MrYang杨家成,https://space.bilibili.com/39915398,3487.1,5557.0,1184017,0.47%,生活,日常
31356647,無無無鱼子,https://space.bilibili.com/31356647,3407.5,5543.0,164877,3.36%,动画,短片·手书·配音
433538850,吉利狐,https://space.bilibili.com/433538850,3406,5532.0,150522,3.68%,生活,手工
59905809,哦呼w,https://space.bilibili.com/59905809,3568,5505.0,2539829,0.22%,鬼畜,鬼畜调教
458165375,芝士局,https://space.bilibili.com/458165375,3491,5424.0,1808751,0.30%,知识,人文历史
210501465,安迪的美院日常,https://space.bilibili.com/210501465,3424.6,5396.0,243323,2.22%,生活,绘画
15317400,yaya的吉祥物熙熙,https://space.bilibili.com/15317400,3462.1,5344.0,433649,1.23%,生活,日常
3078223,野灿baka,https://space.bilibili.com/3078223,3471.7,5340.0,557993,0.96%,动画,综合
388576777,英语的平行世界,https://space.bilibili.com/388576777,3498.4,5338.0,3147708,0.17%,知识,校园学习
333020125,野生大肥扬,https://space.bilibili.com/333020125,3474.3,5281.0,773258,0.68%,生活,搞笑
504934876,渤海小吏,https://space.bilibili.com/504934876,3501.3,5226.0,1091438,0.48%,知识,人文历史
432174249,隔壁红魔,https://space.bilibili.com/432174249,3453.2,5225.0,398206,1.31%,生活,运动
473524263,澳洲阿彭,https://space.bilibili.com/473524263,3510.6,5205.0,2637728,0.20%,美食,美食制作
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3479.7,5164.0,998265,0.52%,美食,美食制作
1533073647,中部空军,https://space.bilibili.com/1533073647,3398.9,5147.0,170773,3.01%,生活,日常
5878572,核动力路灯,https://space.bilibili.com/5878572,3447.1,5094.0,264659,1.92%,鬼畜,鬼畜调教
7487399,努力的Lorre,https://space.bilibili.com/7487399,3528.9,5079.0,4394104,0.12%,动画,综合
12633635,任舒瞳,https://space.bilibili.com/12633635,3452,5072.0,302577,1.68%,音乐,翻唱
1271460021,兔兔爱吃萝卜棒,https://space.bilibili.com/1271460021,2565.3,5042.0,15214,33.14%,时尚,服饰
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3578.4,4958.0,5730420,0.09%,音乐,音乐现场
291941514,笠夏折纸鸢,https://space.bilibili.com/291941514,2352.1,4933.0,12293,40.13%,游戏,电子竞技
486359270,哦吼小闪电,https://space.bilibili.com/486359270,3358.8,4933.0,124728,3.96%,生活,搞笑
1097119075,小鸭子厨房,https://space.bilibili.com/1097119075,3372.8,4913.0,137377,3.58%,美食,美食制作
7788379,兔叭咯,https://space.bilibili.com/7788379,3562.6,4879.0,6971337,0.07%,知识,科学科普
321173469,哔哩哔哩大会员,https://space.bilibili.com/321173469,3336.9,4831.0,25737965,0.02%,生活,日常
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3492.7,4826.0,2873573,0.17%,动物圈,野生动物
222074908,李小龙谜之传人,https://space.bilibili.com/222074908,3329.7,4811.0,98544,4.88%,影视,影视杂谈
1412016687,喵喵的喵吖,https://space.bilibili.com/1412016687,2670.5,4803.0,16878,28.46%,游戏,GMV
544291240,东兴苟十三,https://space.bilibili.com/544291240,3428.4,4768.0,257280,1.85%,知识,人文历史
1842146789,小彭很可以,https://space.bilibili.com/1842146789,2806.6,4711.0,19981,23.58%,舞蹈,舞蹈综合
1726597059,卓卓脑婆,https://space.bilibili.com/1726597059,3479.8,4639.0,891674,0.52%,生活,搞笑
15634833,鲤鱼Ace,https://space.bilibili.com/15634833,3490.2,4631.0,3059105,0.15%,游戏,单机游戏
395415494,熬一耶ye,https://space.bilibili.com/395415494,3480.5,4626.0,948719,0.49%,生活,搞笑
2036187097,一生儿,https://space.bilibili.com/2036187097,3484.5,4592.0,1214433,0.38%,知识,校园学习
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3423.8,4505.0,260945,1.73%,汽车,汽车生活
