uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
471303350,大狸子切切里,https://space.bilibili.com/471303350,3540.3,68029.0,1472586,4.62%,科技,数码
28460987,国民历史老师,https://space.bilibili.com/28460987,3444.9,31276.0,190412,16.43%,知识,校园学习
438173577,卢克文工作室,https://space.bilibili.com/438173577,3546.7,30854.0,2994827,1.03%,资讯,热点
456664753,央视新闻,https://space.bilibili.com/456664753,3609.1,24355.0,13183068,0.18%,资讯,社会
473837611,新华社,https://space.bilibili.com/473837611,3576.8,21120.0,10027647,0.21%,资讯,热点
1131457022,人民日报,https://space.bilibili.com/1131457022,3569.3,20664.0,8547994,0.24%,资讯,热点
404987905,ACG外观研究社,https://space.bilibili.com/404987905,3525.9,20390.0,643740,3.17%,科技,数码
14229967,一数,https://space.bilibili.com/14229967,3564.3,19698.0,6609093,0.30%,知识,校园学习
2049801772,LGD_Ame,https://space.bilibili.com/2049801772,3391.8,17265.0,122077,14.14%,游戏,电子竞技
11646119,正直讲史-李正Str,https://space.bilibili.com/11646119,3545.3,16947.0,1511195,1.12%,知识,人文历史
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3383.3,16672.0,42241442,0.04%,动画,综合
96070394,推背兔の,https://space.bilibili.com/96070394,3588.3,16386.0,1119427,1.46%,鬼畜,鬼畜剧场
23630128,HuangFuRen,https://space.bilibili.com/23630128,3553.2,15415.0,4106619,0.38%,知识,校园学习
928295,一抹红菊印,https://space.bilibili.com/928295,3222.4,15123.0,56140,26.94%,生活,手工
20165629,共青团中央,https://space.bilibili.com/20165629,3663.9,14582.0,10065687,0.14%,资讯,热点
686127,籽岷,https://space.bilibili.com/686127,3574.6,13381.0,3788142,0.35%,游戏,单机游戏
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3556.1,13285.0,12350751,0.11%,影视,预告·资讯
34155506,Raynor_Chak,https://space.bilibili.com/34155506,1263.6,13171.0,15131,87.05%,生活,搞笑
171191705,周大爷不服老,https://space.bilibili.com/171191705,3528.7,12664.0,905196,1.40%,生活,搞笑
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3564.7,12372.0,12724939,0.10%,游戏,单机游戏
3433092,狂阿弥_,https://space.bilibili.com/3433092,3563.6,11095.0,1816563,0.61%,生活,日常
1526560679,一化儿,https://space.bilibili.com/1526560679,3544.1,11076.0,1882376,0.59%,知识,校园学习
36438715,一大筐会飞的草莓,https://space.bilibili.com/36438715,3495.2,11053.0,284038,3.89%,鬼畜,鬼畜剧场
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3558,10691.0,3443804,0.31%,知识,校园学习
507259965,叶的冒险,https://space.bilibili.com/507259965,3515,10686.0,376103,2.84%,时尚,健身
