uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
406871371,捏碳碳碳碳,https://space.bilibili.com/406871371,3450,30727.0,1107296,2.77%,动画,短片·手书·配音
473837611,新华社,https://space.bilibili.com/473837611,3488.3,20799.0,9539952,0.22%,资讯,热点
14229967,一数,https://space.bilibili.com/14229967,3476.4,18045.0,6159215,0.29%,知识,校园学习
491240131,烤鸭TV,https://space.bilibili.com/491240131,3451.9,14322.0,1475358,0.97%,知识,校园学习
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3460.4,13586.0,4774775,0.28%,知识,校园学习
456664753,央视新闻,https://space.bilibili.com/456664753,3520.7,13006.0,12806468,0.10%,资讯,社会
23630128,HuangFuRen,https://space.bilibili.com/23630128,3465.8,12814.0,3777430,0.34%,知识,校园学习
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3459.8,12604.0,1965403,0.64%,知识,校园学习
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3590,12505.0,25147597,0.05%,知识,社科·法律·心理
448340479,刘加勇医生,https://space.bilibili.com/448340479,3458.4,12257.0,1751972,0.70%,知识,科学科普
25912175,dq-CSGO,https://space.bilibili.com/25912175,3389.1,10655.0,239828,4.44%,游戏,电子竞技
483162496,英语兔,https://space.bilibili.com/483162496,3485,9466.0,5280297,0.18%,知识,校园学习
431073645,你的影月月,https://space.bilibili.com/431073645,3457.1,9159.0,3454177,0.27%,游戏,手机游戏
27959806,洛丽塔大哥lolita,https://space.bilibili.com/27959806,3448.2,8774.0,1153592,0.76%,生活,日常
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3401.7,8462.0,310299,2.73%,生活,搞笑
401742377,原神,https://space.bilibili.com/401742377,3492.5,8427.0,14410215,0.06%,游戏,手机游戏
382697124,顾林x,https://space.bilibili.com/382697124,3416.2,8167.0,379317,2.15%,时尚,美妆
28266043,附魔星Fms,https://space.bilibili.com/28266043,3453,7907.0,1195727,0.66%,游戏,单机游戏
407275913,假装讲电影,https://space.bilibili.com/407275913,3442.1,7583.0,836164,0.91%,影视,影视杂谈
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3470.2,6836.0,3271532,0.21%,知识,校园学习
4170108,霖也玉子,https://space.bilibili.com/4170108,3301.6,6760.0,109380,6.18%,游戏,手机游戏
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3442,6751.0,937567,0.72%,美食,美食制作
15892313,知名相声演员BBBBB大王,https://space.bilibili.com/15892313,3423.4,6615.0,499772,1.32%,时尚,美妆
513305949,杨旭游记,https://space.bilibili.com/513305949,3445.6,6537.0,991556,0.66%,生活,汽车生活
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3300.9,6440.0,41961240,0.02%,动画,综合
447317111,Meetfood觅食,https://space.bilibili.com/447317111,3466.1,6385.0,2140706,0.30%,美食,美食侦探
474595627,CSGO赛事菌,https://space.bilibili.com/474595627,3440.4,6267.0,1086012,0.58%,游戏,电子竞技
653768,赫箩的苹果,https://space.bilibili.com/653768,3453.9,6106.0,1223379,0.50%,游戏,手机游戏
26240675,与山0v0,https://space.bilibili.com/26240675,3473.4,5936.0,2753555,0.22%,游戏,单机游戏
1773346,莴苣某人,https://space.bilibili.com/1773346,3458,5885.0,3993627,0.15%,游戏,手机游戏
4324529,罗红霉素和夏冰雹,https://space.bilibili.com/4324529,3376.3,5783.0,205112,2.82%,知识,校园学习
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3477.5,5711.0,12579286,0.05%,游戏,单机游戏
59905809,哦呼w,https://space.bilibili.com/59905809,3531.4,5431.0,2473171,0.22%,鬼畜,鬼畜调教
201488550,小孙ATOM,https://space.bilibili.com/201488550,3443.3,5321.0,941800,0.56%,生活,搞笑
2629890,女汉子字幕组,https://space.bilibili.com/2629890,3452.4,5277.0,870962,0.61%,娱乐,综艺
95414147,van艺复泄,https://space.bilibili.com/95414147,3342.2,5229.0,141244,3.70%,鬼畜,鬼畜调教
51705359,亚军频道,https://space.bilibili.com/51705359,3450.6,5191.0,868356,0.60%,时尚,服饰
52495078,李院长_,https://space.bilibili.com/52495078,3373.5,4903.0,215789,2.27%,生活,日常
263223596,房琪kiki,https://space.bilibili.com/263223596,3436.5,4857.0,697101,0.70%,生活,日常
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3456.2,4789.0,1739782,0.28%,知识,校园学习
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3541.2,4782.0,5664986,0.08%,音乐,音乐现场
351099353,试图遁地的橙鱼,https://space.bilibili.com/351099353,2629.7,4778.0,16570,28.84%,游戏,手机游戏
388576777,英语的平行世界,https://space.bilibili.com/388576777,3462,4774.0,3098203,0.15%,知识,校园学习
1858682,是你们的康康,https://space.bilibili.com/1858682,3492.6,4754.0,1723256,0.28%,知识,校园学习
24478119,路路迷路路,https://space.bilibili.com/24478119,3456.4,4733.0,2286869,0.21%,游戏,单机游戏
302197524,johnhuu,https://space.bilibili.com/302197524,3370.4,4692.0,181718,2.58%,知识,校园学习
532741557,戴建业老师,https://space.bilibili.com/532741557,3475.2,4603.0,3298651,0.14%,知识,人文历史
72209046,央视纪录,https://space.bilibili.com/72209046,3446.7,4595.0,1097064,0.42%,纪录片,人文·历史
192090,小透明明TM,https://space.bilibili.com/192090,3464.4,4547.0,1552468,0.29%,知识,人文历史
432499697,戒喵中心,https://space.bilibili.com/432499697,3454,4423.0,1552935,0.28%,动物圈,喵星人
90920075,酷玩实验室,https://space.bilibili.com/90920075,3454.5,4421.0,1028962,0.43%,知识,财经商业
488738478,高中数学赵礼显老师,https://space.bilibili.com/488738478,3420.9,4285.0,461623,0.93%,知识,校园学习
419738808,疯狂小杨哥,https://space.bilibili.com/419738808,3463.3,4263.0,4237572,0.10%,生活,搞笑
415563176,TED英语演说,https://space.bilibili.com/415563176,3402.3,4228.0,307042,1.38%,知识,社科·法律·心理
8188433,T君说,https://space.bilibili.com/8188433,3468.9,4218.0,1537513,0.27%,知识,社科·法律·心理
20892823,柠檬派奇幻漂流,https://space.bilibili.com/20892823,3466.7,4181.0,2327334,0.18%,生活,搞笑
49494871,冒险雷探长,https://space.bilibili.com/49494871,3453.8,3993.0,1767523,0.23%,生活,日常
63274187,dc008,https://space.bilibili.com/63274187,3460.1,3949.0,2784978,0.14%,知识,校园学习
617394761,米雷-RayDog,https://space.bilibili.com/617394761,3449.2,3949.0,1335538,0.30%,生活,绘画
628122353,毯叔盘钱,https://space.bilibili.com/628122353,3413.9,3894.0,363091,1.07%,知识,财经商业
544085730,李优然Eileen,https://space.bilibili.com/544085730,3381.9,3718.0,222163,1.67%,生活,搞笑
390898500,一目十影,https://space.bilibili.com/390898500,3448.2,3706.0,1111461,0.33%,影视,影视杂谈
419872064,老饭骨,https://space.bilibili.com/419872064,3474.1,3620.0,3490689,0.10%,美食,美食制作
635041,Ziv紫薇,https://space.bilibili.com/635041,3432.4,3595.0,541811,0.66%,游戏,手机游戏
627888730,星有野,https://space.bilibili.com/627888730,3467.6,3575.0,3696352,0.10%,动画,短片·手书·配音
510856133,吟游诗人基德,https://space.bilibili.com/510856133,3473.2,3571.0,2864295,0.12%,知识,科学科普
20603745,其人,https://space.bilibili.com/20603745,3453.5,3505.0,1057648,0.33%,动画,短片·手书·配音
52190805,麟宣森,https://space.bilibili.com/52190805,3495,3497.0,2164664,0.16%,美食,美食制作
37974444,黑马程序员,https://space.bilibili.com/37974444,3462.2,3457.0,2236226,0.15%,知识,野生技能协会
9321359,FUN科技,https://space.bilibili.com/9321359,3456,3452.0,1316153,0.26%,科技,数码
180537674,预言家Alice,https://space.bilibili.com/180537674,3436.3,3419.0,429718,0.80%,娱乐,综艺
6087825,小紧张的虫虫,https://space.bilibili.com/6087825,3469.6,3399.0,3648789,0.09%,美食,美食侦探
178690106,搞机所,https://space.bilibili.com/178690106,3449.8,3399.0,1278035,0.27%,科技,数码
596842980,南翔不爱吃饭,https://space.bilibili.com/596842980,3455.7,3386.0,2285981,0.15%,美食,美食制作
298777265,野贝贝_,https://space.bilibili.com/298777265,3431.6,3360.0,420924,0.80%,音乐,翻唱
415403269,internet-boy,https://space.bilibili.com/415403269,3466,3339.0,1105710,0.30%,生活,日常
96153951,BR店长,https://space.bilibili.com/96153951,3362.3,3326.0,181203,1.84%,科技,数码
35847683,峰哥亡命天涯,https://space.bilibili.com/35847683,3453.5,3308.0,1294949,0.26%,生活,日常
21096618,Jian-阿健,https://space.bilibili.com/21096618,3448.4,3239.0,383331,0.84%,音乐,原创音乐
392991395,俊晖JAN,https://space.bilibili.com/392991395,3439.4,3238.0,476877,0.68%,生活,日常
5970160,小潮院长,https://space.bilibili.com/5970160,3530.1,3236.0,8745211,0.04%,生活,搞笑
15782465,steam游戏资讯,https://space.bilibili.com/15782465,3442.9,3198.0,1012624,0.32%,游戏,单机游戏
1767542,"笨尼尼子	",https://space.bilibili.com/1767542,3441,3162.0,718593,0.44%,游戏,单机游戏
300722822,刘文超Vin,https://space.bilibili.com/300722822,3461,3160.0,2167540,0.15%,知识,校园学习
32378456,一只慢慢酱い,https://space.bilibili.com/32378456,3254.6,3154.0,78688,4.01%,游戏,电子竞技
