uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
1043045614,她们和他,https://space.bilibili.com/1043045614,290.9,39445.0,40183,98.16%,影视,短片
395845182,有梦想的阿肯老师,https://space.bilibili.com/395845182,3423.5,26610.0,409529,6.50%,科技,数码
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3459.3,26055.0,2767002,0.94%,动物圈,野生动物
86439234,Upspeed盛嘉成,https://space.bilibili.com/86439234,3445.5,24851.0,873698,2.84%,汽车,汽车生活
302197524,johnhuu,https://space.bilibili.com/302197524,3377.2,22744.0,208438,10.91%,知识,校园学习
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3403.5,20183.0,286476,7.05%,生活,搞笑
473837611,新华社,https://space.bilibili.com/473837611,3491.7,19711.0,9579652,0.21%,资讯,热点
1131457022,人民日报,https://space.bilibili.com/1131457022,3484.2,18667.0,8094017,0.23%,资讯,热点
24318983,鸟恒,https://space.bilibili.com/24318983,214.2,18493.0,19151,96.56%,动画,短片·手书·配音
14229967,一数,https://space.bilibili.com/14229967,3479.8,18131.0,6196704,0.29%,知识,校园学习
383167169,阿沛不开心,https://space.bilibili.com/383167169,3229.1,15383.0,76770,20.04%,生活,搞笑
397213719,糖醋蛋黄,https://space.bilibili.com/397213719,3417.1,15274.0,305571,5.00%,音乐,原创音乐
4756701,厨房怨种,https://space.bilibili.com/4756701,793.8,14500.0,15777,91.91%,美食,美食制作
3766866,科技美学,https://space.bilibili.com/3766866,3494.2,14331.0,4008121,0.36%,科技,数码
23630128,HuangFuRen,https://space.bilibili.com/23630128,3469.1,13857.0,3805411,0.36%,知识,校园学习
430397414,暴走小椰,https://space.bilibili.com/430397414,1793.2,13491.0,17088,78.95%,时尚,服饰
456664753,央视新闻,https://space.bilibili.com/456664753,3524.1,13070.0,12835622,0.10%,资讯,社会
1092495236,电台周杰伦,https://space.bilibili.com/1092495236,1962.5,12593.0,17042,73.89%,音乐,音乐综合
2130126982,荔枝小桃,https://space.bilibili.com/2130126982,2830.7,12092.0,28434,42.53%,生活,日常
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3463.7,11584.0,4797728,0.24%,知识,校园学习
585267,-纯黑-,https://space.bilibili.com/585267,3475.5,11447.0,3404783,0.34%,游戏,单机游戏
1581688095,柴崎爷爷的水彩画,https://space.bilibili.com/1581688095,3411.8,11420.0,328610,3.48%,生活,绘画
7254635,immfn,https://space.bilibili.com/7254635,1338,11101.0,13240,83.84%,生活,绘画
452941506,卡萨鹏卡萨丁,https://space.bilibili.com/452941506,3297.8,11064.0,105500,10.49%,游戏,电子竞技
1526560679,一化儿,https://space.bilibili.com/1526560679,3459.1,10935.0,1657535,0.66%,知识,校园学习
27565167,钢钢哞,https://space.bilibili.com/27565167,3166.8,10620.0,56061,18.94%,影视,影视杂谈
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3471,10488.0,12010886,0.09%,影视,预告·资讯
336571870,小叮当的一家,https://space.bilibili.com/336571870,3449.7,10442.0,1029508,1.01%,生活,搞笑
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3350.3,10402.0,155394,6.69%,音乐,演奏
586789337,我叫孙火旺,https://space.bilibili.com/586789337,3464.9,10244.0,2003936,0.51%,生活,搞笑
347782048,大表哥抓鱼Vlog,https://space.bilibili.com/347782048,2837.7,9963.0,27671,36.01%,知识,科学科普
483162496,英语兔,https://space.bilibili.com/483162496,3488.3,9891.0,5300352,0.19%,知识,校园学习
406871371,捏碳碳碳碳,https://space.bilibili.com/406871371,3453.8,9873.0,1131280,0.87%,动画,短片·手书·配音
8786470,好想搞说脏话的龙哥啊,https://space.bilibili.com/8786470,819.3,9791.0,11091,88.28%,游戏,手机游戏
1774743152,小柔SeeU,https://space.bilibili.com/1774743152,3399.9,9789.0,287615,3.40%,时尚,服饰
12367088,霜茶好好喝,https://space.bilibili.com/12367088,3373.2,9737.0,191587,5.08%,生活,手工
387462472,半糖SaMa_,https://space.bilibili.com/387462472,683.3,9649.0,10781,89.50%,游戏,音游
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3463.2,9497.0,1985489,0.48%,知识,校园学习
1824387381,-妍YAN_,https://space.bilibili.com/1824387381,3244.9,9299.0,74555,12.47%,动画,短片·手书·配音
491240131,烤鸭TV,https://space.bilibili.com/491240131,3455.5,9152.0,1495580,0.61%,知识,校园学习
181508854,文字铺,https://space.bilibili.com/181508854,3469.4,9037.0,1525744,0.59%,知识,人文历史
431073645,你的影月月,https://space.bilibili.com/431073645,3460.4,9013.0,3471366,0.26%,游戏,手机游戏
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3544.6,9012.0,5679211,0.16%,音乐,音乐现场
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3593.3,8978.0,25166612,0.04%,知识,社科·法律·心理
424658638,四夕小田木,https://space.bilibili.com/424658638,3388,8952.0,233805,3.83%,生活,搞笑
1562750317,宿命回响,https://space.bilibili.com/1562750317,3356.6,8817.0,171879,5.13%,动画,综合
9385634,王利夫,https://space.bilibili.com/9385634,3370.5,8682.0,174539,4.97%,音乐,音乐综合
287468649,阿哈哈哈哈哈黑猫警长,https://space.bilibili.com/287468649,3449.7,8337.0,1009424,0.83%,时尚,美妆
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3304,8067.0,41976244,0.02%,动画,综合
11632604,-樱花兔-,https://space.bilibili.com/11632604,3360.8,8003.0,160559,4.98%,动画,MMD·3D
546189,小Q不是导盲犬,https://space.bilibili.com/546189,3360.1,7973.0,170090,4.69%,知识,社科·法律·心理
320629592,醒图教程,https://space.bilibili.com/320629592,3339.9,7854.0,127843,6.14%,时尚,美妆
291012789,frevd,https://space.bilibili.com/291012789,1593.8,7758.0,10593,73.24%,动画,综合
1501570939,江浩的江,https://space.bilibili.com/1501570939,2759.6,7752.0,22719,34.12%,生活,搞笑
35195926,大雷的食品科普日常,https://space.bilibili.com/35195926,3399.4,7736.0,272110,2.84%,知识,科学科普
1097188235,妖腰木,https://space.bilibili.com/1097188235,3417.6,7722.0,384449,2.01%,时尚,健身
281172076,覆雪之下--,https://space.bilibili.com/281172076,3402.4,7665.0,286291,2.68%,游戏,手机游戏
31012715,是老胡没错,https://space.bilibili.com/31012715,3461.1,7561.0,1658005,0.46%,生活,搞笑
5869811,程呦呦,https://space.bilibili.com/5869811,3419,7550.0,407160,1.85%,生活,日常
29303627,骨头_Cheryl,https://space.bilibili.com/29303627,3390,7442.0,230608,3.23%,生活,日常
39807720,林带鱼w,https://space.bilibili.com/39807720,3343.6,7399.0,139502,5.30%,时尚,服饰
401742377,原神,https://space.bilibili.com/401742377,3495.8,7391.0,14425325,0.05%,游戏,手机游戏
384415104,那菈白鱼,https://space.bilibili.com/384415104,1815.5,7376.0,11052,66.74%,游戏,手机游戏
323248245,青柠动画城,https://space.bilibili.com/323248245,3178.2,7310.0,55305,13.22%,国创,国产原创相关
548196587,带床去旅行,https://space.bilibili.com/548196587,3344.6,7295.0,143663,5.08%,生活,日常
1957711333,小紫敲可爱呀,https://space.bilibili.com/1957711333,2596.9,7212.0,18574,38.83%,游戏,手机游戏
41832729,考研政治陆寓丰,https://space.bilibili.com/41832729,3443.5,7188.0,833824,0.86%,知识,校园学习
1217628212,Thurman猫一杯,https://space.bilibili.com/1217628212,3457.1,7183.0,2495713,0.29%,生活,搞笑
478795985,抱猪鱼籽福袋,https://space.bilibili.com/478795985,1934.6,7177.0,11472,62.56%,美食,美食记录
392908369,沁伊爹妈的助眠小屋,https://space.bilibili.com/392908369,3323.6,7145.0,124488,5.74%,生活,日常
294425857,大象梦工坊,https://space.bilibili.com/294425857,2530.6,7132.0,17322,41.17%,生活,搞笑
2142762,老戴在此,https://space.bilibili.com/2142762,3467.2,7012.0,2891575,0.24%,游戏,单机游戏
1724539264,我北凉徐凤年,https://space.bilibili.com/1724539264,2885.5,7012.0,26098,26.87%,音乐,翻唱
2036187097,一生儿,https://space.bilibili.com/2036187097,3450.9,6994.0,1162988,0.60%,知识,校园学习
5970160,小潮院长,https://space.bilibili.com/5970160,3533.5,6895.0,8755906,0.08%,生活,搞笑
239443,旺可奶茶,https://space.bilibili.com/239443,1815.6,6756.0,10441,64.71%,游戏,手机游戏
179288789,汤面桢子,https://space.bilibili.com/179288789,3428.6,6753.0,455708,1.48%,生活,日常
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3416.7,6739.0,339307,1.99%,音乐,演奏
229800870,萌宠手绘阿星,https://space.bilibili.com/229800870,3316.1,6637.0,102142,6.50%,生活,绘画
17065975,小鸣er先生,https://space.bilibili.com/17065975,3423.5,6633.0,443426,1.50%,游戏,网络游戏
67158540,风-笑尘,https://space.bilibili.com/67158540,3448.4,6532.0,573359,1.14%,游戏,手机游戏
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3473.5,6524.0,3285424,0.20%,知识,校园学习
291054838,记录小生活的蛋黄派,https://space.bilibili.com/291054838,3437.3,6485.0,622550,1.04%,生活,搞笑
85997303,池袋第一深情-,https://space.bilibili.com/85997303,3449,6304.0,1039104,0.61%,生活,日常
25073738,科幻视界,https://space.bilibili.com/25073738,3443.8,6221.0,749138,0.83%,影视,影视杂谈
1980590027,向晚和平精英,https://space.bilibili.com/1980590027,2608.8,6210.0,17749,34.99%,游戏,手机游戏
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3459.5,6049.0,1753411,0.34%,知识,校园学习
1065079665,怎么又是鱼鱼-,https://space.bilibili.com/1065079665,2876,5960.0,24037,24.80%,时尚,服饰
241679003,小叮当的伙伴们,https://space.bilibili.com/241679003,3444.8,5932.0,681790,0.87%,生活,搞笑
1773346,莴苣某人,https://space.bilibili.com/1773346,3461.3,5914.0,4005790,0.15%,游戏,手机游戏
474803476,泡厨房的顾小胖,https://space.bilibili.com/474803476,3443.5,5886.0,556508,1.06%,美食,美食制作
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3409.9,5792.0,323043,1.79%,生活,搞笑
559923182,猫咪公寓2,https://space.bilibili.com/559923182,2828.2,5784.0,23113,25.02%,游戏,手机游戏
1523475,紫菜蛋花兔兔,https://space.bilibili.com/1523475,3456.4,5780.0,1715508,0.34%,生活,搞笑
91714909,奶茶小肥仔,https://space.bilibili.com/91714909,3308.6,5761.0,101099,5.70%,音乐,原创音乐
1025115216,王源工作室,https://space.bilibili.com/1025115216,3274.7,5746.0,74527,7.71%,音乐,音乐综合
19916355,花铭__,https://space.bilibili.com/19916355,3146.5,5696.0,47347,12.03%,生活,绘画
1204030874,酒鬼张爱喝点,https://space.bilibili.com/1204030874,2933.6,5694.0,28007,20.33%,美食,美食测评
504010939,TaxiWay飞行中心,https://space.bilibili.com/504010939,3199.7,5641.0,59321,9.51%,生活,日常
1687713511,少女のうた,https://space.bilibili.com/1687713511,3392.3,5599.0,246506,2.27%,生活,手工
164868778,牧羊人狐吹,https://space.bilibili.com/164868778,2902.8,5591.0,25442,21.98%,游戏,单机游戏
488141422,TED英语演讲,https://space.bilibili.com/488141422,3422.3,5542.0,419204,1.32%,知识,科学科普
500249264,EarsEnglish,https://space.bilibili.com/500249264,2869.5,5470.0,24183,22.62%,知识,校园学习
327246853,在下冲锋丘丘人,https://space.bilibili.com/327246853,3298,5456.0,99660,5.47%,游戏,手机游戏
1840955583,兮若依i,https://space.bilibili.com/1840955583,2055.1,5454.0,10359,52.65%,时尚,服饰
488738478,高中数学赵礼显老师,https://space.bilibili.com/488738478,3425.5,5419.0,473972,1.14%,知识,校园学习
1428322090,Lanota调律诗篇,https://space.bilibili.com/1428322090,2827.1,5412.0,22076,24.52%,游戏,音游
59905809,哦呼w,https://space.bilibili.com/59905809,3534.7,5394.0,2484153,0.22%,鬼畜,鬼畜调教
590215608,小黑演员,https://space.bilibili.com/590215608,2031.6,5389.0,10185,52.91%,舞蹈,舞蹈综合
7587657,Tringflaine,https://space.bilibili.com/7587657,2030.1,5380.0,10207,52.71%,生活,绘画
1027871419,奏Kanade_Official,https://space.bilibili.com/1027871419,3407.8,5312.0,287190,1.85%,动画,综合
25876945,极客湾Geekerwan,https://space.bilibili.com/25876945,3483.5,5292.0,2861990,0.18%,科技,数码
171843870,阿沅11,https://space.bilibili.com/171843870,2755.6,5242.0,20197,25.95%,运动,篮球·足球
180322556,小老师钱一,https://space.bilibili.com/180322556,3350.5,5189.0,117285,4.42%,知识,校园学习
1462951842,川木堂园艺,https://space.bilibili.com/1462951842,2754.3,5174.0,19999,25.87%,生活,日常
1855673040,小李胖了吗,https://space.bilibili.com/1855673040,3094.5,5167.0,39593,13.05%,生活,日常
1086694209,易车Racing,https://space.bilibili.com/1086694209,3018,5137.0,33239,15.45%,汽车,汽车生活
448340479,刘加勇医生,https://space.bilibili.com/448340479,3461.9,5118.0,1763071,0.29%,知识,科学科普
674289730,一木一叶老李,https://space.bilibili.com/674289730,3444.9,5116.0,1020928,0.50%,动物圈,动物综合
319656701,快乐烧烤屋屋长,https://space.bilibili.com/319656701,3440.7,5113.0,773159,0.66%,美食,美食记录
1627452065,柠的盛夏,https://space.bilibili.com/1627452065,2866.4,5064.0,23509,21.54%,生活,日常
458165375,芝士局,https://space.bilibili.com/458165375,3457.8,5048.0,1757405,0.29%,知识,人文历史
23947287,小约翰可汗,https://space.bilibili.com/23947287,3488.1,5035.0,5170083,0.10%,知识,人文历史
12767928,平凡小吴,https://space.bilibili.com/12767928,3223.3,4999.0,64035,7.81%,汽车,汽车生活
1007043700,世界美食official,https://space.bilibili.com/1007043700,3434.1,4985.0,627551,0.79%,美食,美食侦探
574158857,赏颜搬运师,https://space.bilibili.com/574158857,2612.7,4927.0,16404,30.04%,舞蹈,舞蹈综合
2128839229,司马史纪,https://space.bilibili.com/2128839229,2197.7,4920.0,11036,44.58%,影视,影视杂谈
15634833,鲤鱼Ace,https://space.bilibili.com/15634833,3457,4915.0,3025310,0.16%,游戏,单机游戏
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3445.7,4882.0,948905,0.51%,美食,美食制作
632207543,一英儿,https://space.bilibili.com/632207543,3447.3,4874.0,864354,0.56%,知识,校园学习
31761139,鱼肉肉pabo,https://space.bilibili.com/31761139,3400.5,4869.0,248622,1.96%,舞蹈,宅舞
107861999,裘也千野,https://space.bilibili.com/107861999,3312.5,4862.0,102118,4.76%,动画,短片·手书·配音
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3432.6,4840.0,633253,0.76%,游戏,手机游戏
