uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
37177491,八云兔不秃,https://space.bilibili.com/37177491,3471.7,33830.0,790161,4.28%,生活,搞笑
2098411839,什么时候能刷到我,https://space.bilibili.com/2098411839,1478,26813.0,29298,91.52%,时尚,服饰
473837611,新华社,https://space.bilibili.com/473837611,3521.9,18793.0,9742385,0.19%,资讯,热点
1131457022,人民日报,https://space.bilibili.com/1131457022,3514.4,18790.0,8262277,0.23%,资讯,热点
510880741,罗飞飞带您云旅游,https://space.bilibili.com/510880741,1840.4,17297.0,21017,82.30%,知识,人文历史
477531206,阿特警官,https://space.bilibili.com/477531206,3490.5,16537.0,3212307,0.51%,资讯,社会
1906960205,岛城三人行,https://space.bilibili.com/1906960205,3394.8,16339.0,192980,8.47%,生活,搞笑
430396054,欢乐的小肥羊,https://space.bilibili.com/430396054,1916.4,16228.0,20323,79.85%,汽车,汽车生活
2034448870,非洲小五,https://space.bilibili.com/2034448870,2848.8,15771.0,32964,47.84%,生活,日常
4081529,大米壹袋袋,https://space.bilibili.com/4081529,3336.9,15249.0,110905,13.75%,生活,日常
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3457.9,14594.0,474638,3.07%,生活,搞笑
14229967,一数,https://space.bilibili.com/14229967,3509.8,14078.0,6340519,0.22%,知识,校园学习
456664753,央视新闻,https://space.bilibili.com/456664753,3554.3,13927.0,12945725,0.11%,资讯,社会
2103750021,是景岁啊,https://space.bilibili.com/2103750021,1604.8,13091.0,15946,82.10%,生活,搞笑
523430600,伯爵狗,https://space.bilibili.com/523430600,3448.1,12287.0,381901,3.22%,生活,日常
20110522,佚柔姐姐0102,https://space.bilibili.com/20110522,3374.4,11656.0,150047,7.77%,生活,日常
357538100,懒小熊_LXX,https://space.bilibili.com/357538100,3098.3,11564.0,44041,26.26%,动画,短片·手书·配音
243618828,亿剪盖儿,https://space.bilibili.com/243618828,3346,11387.0,118438,9.61%,生活,搞笑
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3332.2,11184.0,42048967,0.03%,动画,综合
449192711,我就是贝贝-,https://space.bilibili.com/449192711,1057.1,11028.0,12660,87.11%,美食,美食侦探
1007043700,世界美食official,https://space.bilibili.com/1007043700,3465.7,10874.0,673568,1.61%,美食,美食侦探
375375,伊丽莎白鼠,https://space.bilibili.com/375375,3604.9,10825.0,7031111,0.15%,鬼畜,鬼畜调教
431073645,你的影月月,https://space.bilibili.com/431073645,3490.4,10754.0,3571010,0.30%,游戏,手机游戏
1197023420,约翰提托-,https://space.bilibili.com/1197023420,2163.7,10721.0,16382,65.44%,科技,数码
23630128,HuangFuRen,https://space.bilibili.com/23630128,3499,10612.0,3907754,0.27%,知识,校园学习
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3464.5,10579.0,697432,1.52%,游戏,手机游戏
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3501.3,10516.0,12130705,0.09%,影视,预告·资讯
