uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
630716239,雨豪别张嘴,https://space.bilibili.com/630716239,3494.3,9449.0,355806,2.66%,生活,搞笑
17168001,仓大佬,https://space.bilibili.com/17168001,3487.1,9281.0,326862,2.84%,时尚,美妆
1143898753,李哥我饿了,https://space.bilibili.com/1143898753,3500.6,9267.0,451449,2.05%,美食,美食记录
1976380868,小星不太黑,https://space.bilibili.com/1976380868,2412.5,9237.0,16999,54.34%,游戏,单机游戏
6421869,喵与茶,https://space.bilibili.com/6421869,3485.9,9120.0,321740,2.83%,动物圈,野生动物
450532595,爱做美食的丸子,https://space.bilibili.com/450532595,969.8,9033.0,10504,86.00%,美食,美食制作
1006271627,小伙路子野,https://space.bilibili.com/1006271627,1921.2,8999.0,12996,69.24%,鬼畜,鬼畜剧场
671504423,ikkyed_0629,https://space.bilibili.com/671504423,2674.7,8939.0,20261,44.12%,生活,绘画
525952604,柯洁,https://space.bilibili.com/525952604,3524.1,8888.0,1116534,0.80%,游戏,桌游棋牌
1861446209,超感官世界,https://space.bilibili.com/1861446209,3528.3,8818.0,1721505,0.51%,运动,运动综合
59540023,王一工不二,https://space.bilibili.com/59540023,3441.8,8761.0,180763,4.85%,生活,家居房产
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3535.8,8735.0,2941653,0.30%,动物圈,野生动物
404987905,ACG外观研究社,https://space.bilibili.com/404987905,3515.7,8654.0,591658,1.46%,科技,数码
1692504259,控球后卫FMv,https://space.bilibili.com/1692504259,1732.6,8564.0,11745,72.92%,运动,篮球·足球
601367419,破壁狗,https://space.bilibili.com/601367419,3384.5,8526.0,109236,7.81%,知识,人文历史
38598226,医学科普联盟,https://space.bilibili.com/38598226,3528.5,8380.0,902918,0.93%,知识,科学科普
1316843083,Red Velvet,https://space.bilibili.com/1316843083,3401.4,8321.0,109099,7.63%,音乐,MV
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3549.9,8243.0,3424940,0.24%,知识,校园学习
452412746,Yooupi食途,https://space.bilibili.com/452412746,3524.9,8200.0,1041223,0.79%,美食,美食侦探
5970160,小潮院长,https://space.bilibili.com/5970160,3610,8126.0,8900598,0.09%,生活,搞笑
490340432,考研英语刘晓雁,https://space.bilibili.com/490340432,2785.6,7982.0,22036,36.22%,知识,校园学习
475912512,抵抗Resistance,https://space.bilibili.com/475912512,3508.7,7964.0,543397,1.47%,动画,短片·手书·配音
401742377,原神,https://space.bilibili.com/401742377,3572.6,7962.0,14812816,0.05%,游戏,手机游戏
590201208,龙帅食堂,https://space.bilibili.com/590201208,3540,7906.0,1913840,0.41%,美食,美食制作
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3539.9,7870.0,4969916,0.16%,知识,校园学习
94281836,文西与阿漆,https://space.bilibili.com/94281836,3553.8,7845.0,2405534,0.33%,生活,搞笑
297991412,和微联盟电脑科技,https://space.bilibili.com/297991412,3519.3,7721.0,673616,1.15%,科技,数码
1162517912,给我二十联络簿bu,https://space.bilibili.com/1162517912,1731.7,7663.0,10826,70.78%,影视,影视杂谈
394618138,千岁sui呀,https://space.bilibili.com/394618138,2043.3,7648.0,12287,62.24%,游戏,手机游戏
1773346,莴苣某人,https://space.bilibili.com/1773346,3537.6,7595.0,4186143,0.18%,游戏,手机游戏
17608705,宽面车神,https://space.bilibili.com/17608705,3444.9,7556.0,191686,3.94%,汽车,汽车生活
404051928,没那么太古,https://space.bilibili.com/404051928,3108,7537.0,36432,20.69%,游戏,单机游戏
315131991,默剧小白,https://space.bilibili.com/315131991,3432.2,7522.0,164378,4.58%,生活,搞笑
498615688,兔耳朵和CC的国际尬聊,https://space.bilibili.com/498615688,3292.5,7465.0,66153,11.28%,生活,日常
30139938,朱铁雄,https://space.bilibili.com/30139938,3484.8,7341.0,297625,2.47%,影视,短片
31283043,网易新闻,https://space.bilibili.com/31283043,3502.1,7316.0,445321,1.64%,资讯,社会
356010529,单眼皮程序员,https://space.bilibili.com/356010529,1648.8,7196.0,10106,71.21%,知识,校园学习
37177491,八云兔不秃,https://space.bilibili.com/37177491,3520.4,7190.0,853118,0.84%,生活,搞笑
375375,伊丽莎白鼠,https://space.bilibili.com/375375,3651.2,7117.0,7118513,0.10%,鬼畜,鬼畜调教
498957850,勇敢哥特,https://space.bilibili.com/498957850,3400.5,7084.0,126778,5.59%,生活,日常
21361589,林宝馨,https://space.bilibili.com/21361589,3487.1,7041.0,328394,2.14%,音乐,翻唱
483162496,英语兔,https://space.bilibili.com/483162496,3564.3,7040.0,5467841,0.13%,知识,校园学习
26240675,与山0v0,https://space.bilibili.com/26240675,3553,7019.0,2832674,0.25%,游戏,单机游戏
31761139,鱼肉肉pabo,https://space.bilibili.com/31761139,3496.3,7014.0,344082,2.04%,舞蹈,宅舞
593946811,不废话の君,https://space.bilibili.com/593946811,3391.5,6889.0,117416,5.87%,生活,搞笑
28460987,国民历史老师,https://space.bilibili.com/28460987,3379.1,6859.0,106399,6.45%,知识,校园学习
389528163,这是你的氟西汀,https://space.bilibili.com/389528163,3319.1,6859.0,74759,9.17%,游戏,网络游戏
303537622,你腿毛扎人,https://space.bilibili.com/303537622,2766.7,6831.0,20119,33.95%,时尚,服饰
90920075,酷玩实验室,https://space.bilibili.com/90920075,3534,6814.0,1089433,0.63%,知识,财经商业
378343641,时光的博弈,https://space.bilibili.com/378343641,3068.8,6801.0,33517,20.29%,知识,财经商业
378828200,疯狂大笑总,https://space.bilibili.com/378828200,3498.5,6680.0,435395,1.53%,生活,搞笑
226231535,智勇双全富贵君,https://space.bilibili.com/226231535,3487.1,6627.0,365535,1.81%,生活,搞笑
690111567,不吃鱼渝,https://space.bilibili.com/690111567,3464,6527.0,236624,2.76%,音乐,翻唱
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3670.1,6526.0,25342856,0.03%,知识,社科·法律·心理
2051617240,棋手战鹰,https://space.bilibili.com/2051617240,3425.7,6518.0,160708,4.06%,游戏,桌游棋牌
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3539.6,6475.0,2136003,0.30%,知识,校园学习
2036187097,一生儿,https://space.bilibili.com/2036187097,3528.1,6447.0,1278871,0.50%,知识,校园学习
354653806,江风有耳,https://space.bilibili.com/354653806,3518.5,6422.0,756857,0.85%,生活,搞笑
1217628212,Thurman猫一杯,https://space.bilibili.com/1217628212,3533.7,6396.0,2594366,0.25%,生活,搞笑
354927101,稀音miss哒咩,https://space.bilibili.com/354927101,2056,6393.0,11139,57.39%,游戏,手机游戏
504934876,渤海小吏,https://space.bilibili.com/504934876,3544.8,6300.0,1137265,0.55%,知识,人文历史
14420833,好想拥抱2022,https://space.bilibili.com/14420833,2204.1,6268.0,12018,52.16%,生活,日常
392836434,哔哩哔哩王者荣耀赛事,https://space.bilibili.com/392836434,3537.1,6246.0,3718555,0.17%,游戏,电子竞技
281172076,覆雪之下--,https://space.bilibili.com/281172076,3493.8,6224.0,382467,1.63%,游戏,手机游戏
13604554,王氏上单,https://space.bilibili.com/13604554,3428.8,6212.0,162516,3.82%,游戏,电子竞技
412058684,小帅家的大狼狗们,https://space.bilibili.com/412058684,3521.8,6103.0,1123017,0.54%,生活,动物综合
252099076,与书籍度过漫长岁月,https://space.bilibili.com/252099076,3447.9,6093.0,182165,3.34%,知识,社科·法律·心理
1425239276,哔哩哔哩数字藏品,https://space.bilibili.com/1425239276,3474.2,6066.0,277832,2.18%,生活,日常
344244261,机电原理,https://space.bilibili.com/344244261,3298.2,6062.0,67170,9.02%,生活,日常
28124184,地图君official,https://space.bilibili.com/28124184,3513.6,6056.0,563171,1.08%,动画,短片·手书·配音
592095891,硬汉形象26,https://space.bilibili.com/592095891,3495.8,5998.0,408908,1.47%,时尚,健身
88022283,末影大黑,https://space.bilibili.com/88022283,3447.2,5996.0,186333,3.22%,游戏,单机游戏
50419575,404Abandoned,https://space.bilibili.com/50419575,3473,5980.0,276722,2.16%,生活,日常
313580179,九三的耳朵不是特别好,https://space.bilibili.com/313580179,3558.3,5914.0,2752824,0.21%,音乐,翻唱
2049801772,LGD_Ame,https://space.bilibili.com/2049801772,3305.4,5909.0,68806,8.59%,游戏,电子竞技
11087556,智慧少女派,https://space.bilibili.com/11087556,3363.3,5908.0,94566,6.25%,生活,日常
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3511.5,5839.0,486088,1.20%,音乐,演奏
1618410357,吃不饱仨战士,https://space.bilibili.com/1618410357,3527.9,5835.0,1369595,0.43%,美食,美食侦探
338617869,田花花,https://space.bilibili.com/338617869,3517.7,5810.0,691993,0.84%,动物圈,汪星人
4995329,曦彤Asuna,https://space.bilibili.com/4995329,3437.4,5806.0,175191,3.31%,科技,数码
946974,影视飓风,https://space.bilibili.com/946974,3580.1,5805.0,5085834,0.11%,科技,数码
31790640,Kevin-Shih,https://space.bilibili.com/31790640,2019.4,5788.0,10296,56.22%,音乐,演奏
1471508,柠好不好,https://space.bilibili.com/1471508,3369.5,5782.0,96074,6.02%,生活,日常
535140683,记得英雄,https://space.bilibili.com/535140683,3445.1,5771.0,183807,3.14%,知识,人文历史
512756373,晓晓鸽鸽,https://space.bilibili.com/512756373,3320.4,5750.0,70557,8.15%,动画,短片·手书·配音
458165375,芝士局,https://space.bilibili.com/458165375,3534.2,5736.0,1879543,0.31%,知识,人文历史
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3512.1,5720.0,557977,1.03%,生活,搞笑
1629969954,乔妹来了啊,https://space.bilibili.com/1629969954,3462.6,5711.0,239264,2.39%,生活,日常
491080093,飞翔网络创业Vlog,https://space.bilibili.com/491080093,2592.6,5709.0,16074,35.52%,知识,职业职场
1097119075,小鸭子厨房,https://space.bilibili.com/1097119075,3459.7,5614.0,219203,2.56%,美食,美食制作
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3622,5591.0,5791356,0.10%,音乐,音乐现场
1135429429,合欢宗长老,https://space.bilibili.com/1135429429,3388.7,5516.0,110854,4.98%,生活,日常
1352762185,小早柚原神,https://space.bilibili.com/1352762185,3473.3,5494.0,202367,2.71%,游戏,手机游戏
1570839220,互联网联合辟谣平台,https://space.bilibili.com/1570839220,3213.2,5491.0,47395,11.59%,知识,科学科普
1993758343,SoEveryyds,https://space.bilibili.com/1993758343,2470.8,5298.0,13620,38.90%,舞蹈,舞蹈综合
1903016091,热爱干饭饭,https://space.bilibili.com/1903016091,3425.5,5281.0,143457,3.68%,知识,校园学习
1913989386,哈哈有很多工厂,https://space.bilibili.com/1913989386,2625.3,5275.0,16160,32.64%,生活,日常
488575971,一粒尤初,https://space.bilibili.com/488575971,3411.1,5261.0,119759,4.39%,时尚,健身
1195284234,李白尼的猜想,https://space.bilibili.com/1195284234,3531.3,5243.0,1511579,0.35%,知识,科学科普
424658638,四夕小田木,https://space.bilibili.com/424658638,3498,5237.0,405138,1.29%,生活,搞笑
651386960,浅影阿_,https://space.bilibili.com/651386960,3524,5226.0,840316,0.62%,音乐,翻唱
90183256,36氪,https://space.bilibili.com/90183256,3535,5218.0,1576984,0.33%,知识,财经商业
431742760,在下谭某,https://space.bilibili.com/431742760,3481.9,5169.0,304079,1.70%,时尚,健身
1920253,王知无,https://space.bilibili.com/1920253,3503.7,5162.0,428202,1.21%,影视,影视杂谈
107293436,金麒麟GINGER,https://space.bilibili.com/107293436,2182.2,5116.0,10668,47.96%,生活,日常
1813173223,王七叶-,https://space.bilibili.com/1813173223,3528.3,5115.0,1239462,0.41%,生活,搞笑
131058159,英语老师Lee,https://space.bilibili.com/131058159,3528,5112.0,1802498,0.28%,知识,校园学习
1059877038,主机anchor,https://space.bilibili.com/1059877038,3468,5110.0,254718,2.01%,生活,搞笑
524704055,大庆赶海,https://space.bilibili.com/524704055,3544,5098.0,3703966,0.14%,美食,田园美食
474803476,泡厨房的顾小胖,https://space.bilibili.com/474803476,3522.6,5094.0,607125,0.84%,美食,美食制作
35674508,SAIsai不水视频,https://space.bilibili.com/35674508,3365.2,5066.0,96141,5.27%,生活,日常
697166795,徐云流浪中国,https://space.bilibili.com/697166795,3539.5,5052.0,1148655,0.44%,生活,日常
382222964,张张张拾一,https://space.bilibili.com/382222964,3084.4,5028.0,31757,15.83%,音乐,翻唱
39688895,幻幻幻幻幻灭,https://space.bilibili.com/39688895,3382,5003.0,108192,4.62%,游戏,网络游戏
276928941,林捂捂,https://space.bilibili.com/276928941,3519.3,4992.0,577929,0.86%,科技,数码
635041,Ziv紫薇,https://space.bilibili.com/635041,3515.9,4983.0,617515,0.81%,游戏,手机游戏
1271916102,上将王司徒,https://space.bilibili.com/1271916102,3522.4,4947.0,1058647,0.47%,知识,科学科普
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3482.7,4917.0,343901,1.43%,汽车,汽车生活
320466583,袁生读影,https://space.bilibili.com/320466583,2474.1,4875.0,13414,36.34%,影视,影视杂谈
1906960205,岛城三人行,https://space.bilibili.com/1906960205,3472.3,4872.0,271987,1.79%,生活,搞笑
6131739,南京锦成数码,https://space.bilibili.com/6131739,3209.8,4871.0,46003,10.59%,科技,数码
1119253352,顾我电影V,https://space.bilibili.com/1119253352,3496.6,4797.0,435208,1.10%,影视,影视杂谈
386406763,项真爽,https://space.bilibili.com/386406763,3536.4,4787.0,1551845,0.31%,生活,搞笑
477531206,阿特警官,https://space.bilibili.com/477531206,3536.8,4784.0,3255224,0.15%,资讯,社会
110049332,工匠派,https://space.bilibili.com/110049332,3481.1,4781.0,304334,1.57%,汽车,汽车生活
355819214,YumeRuo,https://space.bilibili.com/355819214,3327.3,4764.0,74790,6.37%,生活,日常
927587,木鱼水心,https://space.bilibili.com/927587,3684.5,4750.0,9563799,0.05%,影视,影视杂谈
604003146,帕梅拉PamelaReif,https://space.bilibili.com/604003146,3567.1,4721.0,9293966,0.05%,时尚,健身
2233213,星话大白,https://space.bilibili.com/2233213,3477.4,4718.0,296550,1.59%,知识,财经商业
259584300,漾少侠,https://space.bilibili.com/259584300,3458.3,4706.0,198245,2.37%,动画,MMD·3D
381339027,7块说故事,https://space.bilibili.com/381339027,3378.1,4682.0,105284,4.45%,影视,影视杂谈
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3524,4674.0,1108497,0.42%,美食,美食制作
15634833,鲤鱼Ace,https://space.bilibili.com/15634833,3533.3,4672.0,3106201,0.15%,游戏,单机游戏
302197524,johnhuu,https://space.bilibili.com/302197524,3497.5,4671.0,415705,1.12%,知识,校园学习
406636263,HOLA小测佬,https://space.bilibili.com/406636263,3538.6,4663.0,1823703,0.26%,美食,美食侦探
370391078,高转青年-画车魏sir,https://space.bilibili.com/370391078,3466.5,4661.0,245114,1.90%,汽车,汽车生活
410904791,浪浪想直播,https://space.bilibili.com/410904791,3390.3,4660.0,111546,4.18%,游戏,单机游戏
28687359,陈不打工陈,https://space.bilibili.com/28687359,3184.2,4655.0,42588,10.93%,生活,日常
63274187,dc008,https://space.bilibili.com/63274187,3539.5,4594.0,2864189,0.16%,知识,校园学习
67299944,李三金Alex,https://space.bilibili.com/67299944,3417,4579.0,141687,3.23%,生活,日常
7788379,兔叭咯,https://space.bilibili.com/7788379,3605.8,4552.0,7020112,0.06%,知识,科学科普
544336675,真探唐仁杰,https://space.bilibili.com/544336675,3549.5,4551.0,3550839,0.13%,美食,美食侦探
14373586,熊出没BoonieBears,https://space.bilibili.com/14373586,3530.5,4511.0,993344,0.45%,国创,国产原创相关
1340190821,崩坏星穹铁道,https://space.bilibili.com/1340190821,3539.2,4505.0,2080971,0.22%,游戏,手机游戏
18768997,西安WE丶Best,https://space.bilibili.com/18768997,3509,4493.0,494700,0.91%,游戏,电子竞技
472755538,AG超玩会王者荣耀一诺,https://space.bilibili.com/472755538,3527,4400.0,1563274,0.28%,游戏,电子竞技
230576499,蚱蠓,https://space.bilibili.com/230576499,3289.3,4400.0,63183,6.96%,生活,搞笑
66454289,-RyanWong-,https://space.bilibili.com/66454289,3393.6,4377.0,108625,4.03%,生活,绘画
283389925,每天一篇经济学人精读,https://space.bilibili.com/283389925,2939,4376.0,23447,18.66%,知识,校园学习
578768928,DYG久诚,https://space.bilibili.com/578768928,3514.2,4366.0,714930,0.61%,游戏,电子竞技
698814364,小扇雀子,https://space.bilibili.com/698814364,3232.8,4352.0,49326,8.82%,影视,短片
399558032,剑桥的小里森,https://space.bilibili.com/399558032,3493.9,4351.0,383127,1.14%,生活,日常
382346329,桌子不太齐,https://space.bilibili.com/382346329,2672.4,4347.0,15889,27.36%,音乐,翻唱
166326710,Zhang_Jinming,https://space.bilibili.com/166326710,3445.9,4341.0,178647,2.43%,影视,短片
23947287,小约翰可汗,https://space.bilibili.com/23947287,3565.2,4336.0,5270771,0.08%,知识,人文历史
548196587,带床去旅行,https://space.bilibili.com/548196587,3458.9,4305.0,215376,2.00%,生活,日常
31880257,差评TV,https://space.bilibili.com/31880257,3473.6,4272.0,272093,1.57%,科技,数码
632207543,一英儿,https://space.bilibili.com/632207543,3525,4268.0,944414,0.45%,知识,校园学习
422868414,阴梦菲,https://space.bilibili.com/422868414,2434.3,4267.0,12224,34.91%,音乐,演奏
446430908,小傲想睡觉,https://space.bilibili.com/446430908,3534.8,4249.0,1976962,0.21%,美食,美食制作
11429061,夏叔厨房,https://space.bilibili.com/11429061,3508.1,4245.0,495975,0.86%,美食,美食制作
1627957,幽一Yui,https://space.bilibili.com/1627957,3374.7,4239.0,95689,4.43%,舞蹈,明星舞蹈
649661652,胖龙的小生活,https://space.bilibili.com/649661652,3535,4233.0,1074899,0.39%,美食,美食记录
478691043,穿毛裤的小拉泽,https://space.bilibili.com/478691043,3532,4226.0,1249559,0.34%,美食,美食测评
1184514787,中国三农发布,https://space.bilibili.com/1184514787,3318.3,4195.0,71258,5.89%,资讯,社会
154506630,沛沛瑶呀爱吃糖呀,https://space.bilibili.com/154506630,3503.5,4177.0,448874,0.93%,舞蹈,宅舞
486359270,哦吼小闪电,https://space.bilibili.com/486359270,3451.7,4166.0,202696,2.06%,生活,搞笑
1517060220,局长きょくちょ,https://space.bilibili.com/1517060220,3515.1,4124.0,600362,0.69%,生活,绘画
44648324,熊猫微视,https://space.bilibili.com/44648324,3516.7,4115.0,723079,0.57%,生活,日常
543823384,平滑的石头,https://space.bilibili.com/543823384,2735.6,4110.0,16962,24.23%,游戏,单机游戏
3913194,高斯Goh,https://space.bilibili.com/3913194,3532.3,4094.0,2455284,0.17%,游戏,桌游棋牌
488141422,TED英语演讲,https://space.bilibili.com/488141422,3508.2,4090.0,549567,0.74%,知识,科学科普
388576777,英语的平行世界,https://space.bilibili.com/388576777,3541.3,4084.0,3194768,0.13%,知识,校园学习
335850246,玉渊谭天,https://space.bilibili.com/335850246,3528.7,4080.0,1134849,0.36%,资讯,热点
1873791750,凉湉子的日常,https://space.bilibili.com/1873791750,3518.2,4078.0,839675,0.49%,美食,美食记录
1358394435,德云小饭堂,https://space.bilibili.com/1358394435,2646.9,4069.0,15281,26.63%,游戏,电子竞技
1302677522,美术微学堂,https://space.bilibili.com/1302677522,3348.2,4035.0,82160,4.91%,生活,绘画
383442025,南宫承宇-,https://space.bilibili.com/383442025,3389,4033.0,110702,3.64%,生活,日常
313075203,青衿詞音,https://space.bilibili.com/313075203,2416.1,4033.0,11713,34.43%,游戏,单机游戏
1548805549,甜蜜老张,https://space.bilibili.com/1548805549,3514.7,4019.0,703368,0.57%,生活,搞笑
323024456,雨琪在芬兰,https://space.bilibili.com/323024456,3536.2,4017.0,1282289,0.31%,美食,美食记录
1563717018,伊莎Yeesha,https://space.bilibili.com/1563717018,3478.5,4014.0,283216,1.42%,知识,人文历史
8960728,日食记,https://space.bilibili.com/8960728,3587.5,4008.0,7096935,0.06%,美食,美食制作
491240131,烤鸭TV,https://space.bilibili.com/491240131,3531.9,4005.0,1630142,0.25%,知识,校园学习
1462582672,growwithjo,https://space.bilibili.com/1462582672,3528.6,3990.0,837534,0.48%,时尚,健身
180322556,小老师钱一,https://space.bilibili.com/180322556,3481.6,3963.0,202244,1.96%,知识,校园学习
1529656577,孤独美食咖,https://space.bilibili.com/1529656577,3504,3957.0,503209,0.79%,美食,田园美食
297786973,Chubbyemu,https://space.bilibili.com/297786973,3532.3,3950.0,1574102,0.25%,知识,科学科普
237792333,马嘉祺官方后援会,https://space.bilibili.com/237792333,3458.4,3934.0,200666,1.96%,娱乐,明星
1890469825,教语文的周老师dy,https://space.bilibili.com/1890469825,3173.5,3932.0,40159,9.79%,生活,日常
472409848,-Emma-Z-,https://space.bilibili.com/472409848,3432.5,3925.0,162074,2.42%,舞蹈,明星舞蹈
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3536,3922.0,1847307,0.21%,知识,校园学习
38968617,大福咕咕,https://space.bilibili.com/38968617,3512.6,3896.0,592596,0.66%,动画,
110542518,李昕升讲食物史,https://space.bilibili.com/110542518,2729.5,3894.0,16645,23.39%,知识,人文历史
448019333,也就那点事儿-,https://space.bilibili.com/448019333,3535.1,3891.0,1894215,0.21%,生活,搞笑
690748574,朝阳冬泳怪鸽本人,https://space.bilibili.com/690748574,3543.7,3888.0,1265378,0.31%,生活,日常
1876811292,张娜英_young22,https://space.bilibili.com/1876811292,3517.7,3888.0,641164,0.61%,生活,日常
336571870,小叮当的一家,https://space.bilibili.com/336571870,3527.2,3886.0,1145116,0.34%,生活,搞笑
6087825,小紧张的虫虫,https://space.bilibili.com/6087825,3549.5,3862.0,3733988,0.10%,美食,美食侦探
547072854,中气爱,https://space.bilibili.com/547072854,3518.5,3858.0,792748,0.49%,知识,科学科普
