uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,2394.4,102840.0,111120,92.55%,生活,搞笑
180322556,小老师钱一,https://space.bilibili.com/180322556,1012.6,71591.0,73124,97.90%,知识,校园学习
67158540,风-笑尘,https://space.bilibili.com/67158540,3418.8,48502.0,494292,9.81%,游戏,手机游戏
1083199538,可怜的11啊,https://space.bilibili.com/1083199538,278.8,29703.0,30414,97.66%,游戏,手机游戏
482342913,混凝土混凝土,https://space.bilibili.com/482342913,1609.8,24622.0,27562,89.33%,舞蹈,舞蹈综合
230576499,蚱蠓,https://space.bilibili.com/230576499,1544,22277.0,25027,89.01%,生活,搞笑
1131457022,人民日报,https://space.bilibili.com/1131457022,3462.4,21058.0,7967013,0.26%,资讯,热点
473837611,新华社,https://space.bilibili.com/473837611,3469.9,20465.0,9444666,0.22%,资讯,热点
691112620,小历教日语,https://space.bilibili.com/691112620,1076.2,18282.0,19967,91.56%,知识,校园学习
24916158,千反田的凉仔,https://space.bilibili.com/24916158,3225.5,17839.0,79343,22.48%,游戏,手机游戏
166326710,Zhang_Jinming,https://space.bilibili.com/166326710,3076.6,17535.0,52146,33.63%,影视,短片
76861137,锐利的崔九,https://space.bilibili.com/76861137,2747.9,15319.0,30176,50.77%,游戏,电子竞技
2138069219,拾芥_uni,https://space.bilibili.com/2138069219,2981.5,14842.0,41024,36.18%,生活,日常
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3449.3,14787.0,11754526,0.13%,影视,预告·资讯
5608325,-猫猫冰-,https://space.bilibili.com/5608325,3164.1,14097.0,61910,22.77%,舞蹈,舞蹈综合
1809353171,阿聪手机摄影,https://space.bilibili.com/1809353171,1682.3,14095.0,17299,81.48%,生活,日常
526530563,风色幻想搬砖喵,https://space.bilibili.com/526530563,3351.8,14020.0,215283,6.51%,游戏,手机游戏
410904791,浪浪想直播,https://space.bilibili.com/410904791,3179.1,14011.0,66895,20.94%,游戏,单机游戏
14229967,一数,https://space.bilibili.com/14229967,3458,13741.0,6072644,0.23%,知识,校园学习
1200693248,纺织专家玲妈,https://space.bilibili.com/1200693248,3383.3,13275.0,254824,5.21%,时尚,服饰
27283232,HZS-SHY,https://space.bilibili.com/27283232,3162.9,13017.0,62248,20.91%,游戏,电子竞技
456664753,央视新闻,https://space.bilibili.com/456664753,3502.4,12685.0,12754853,0.10%,资讯,社会
43222001,卡特亚,https://space.bilibili.com/43222001,3452.9,12466.0,2545263,0.49%,游戏,手机游戏
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3442.2,12231.0,4731319,0.26%,知识,校园学习
491240131,烤鸭TV,https://space.bilibili.com/491240131,3433.6,11847.0,1427040,0.83%,知识,校园学习
596866446,无处安放的小A,https://space.bilibili.com/596866446,3433.1,11558.0,1657043,0.70%,知识,财经商业
5683674,s落落大魔王s,https://space.bilibili.com/5683674,2699.6,11427.0,25256,45.24%,生活,搞笑
1079054275,chillwithbecca,https://space.bilibili.com/1079054275,2405.1,11399.0,19893,57.30%,知识,校园学习
2105082632,育儿简笔画,https://space.bilibili.com/2105082632,284.2,11295.0,12028,93.91%,生活,绘画
85997303,池袋第一深情-,https://space.bilibili.com/85997303,3426.5,11128.0,975691,1.14%,生活,日常
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3441.5,10848.0,1920712,0.56%,知识,校园学习
431073645,你的影月月,https://space.bilibili.com/431073645,3438.9,10608.0,3406927,0.31%,游戏,手机游戏
20892823,柠檬派奇幻漂流,https://space.bilibili.com/20892823,3448.5,10483.0,2298259,0.46%,生活,搞笑
1498310,土拨鼠小屁,https://space.bilibili.com/1498310,3259.5,10105.0,90556,11.16%,游戏,网络游戏
59905809,哦呼w,https://space.bilibili.com/59905809,3513,9693.0,2431404,0.40%,鬼畜,鬼畜调教
1777866085,是教日语的木子酱哦,https://space.bilibili.com/1777866085,1804.2,9654.0,13376,72.17%,知识,校园学习
1212915019,萌宠英语,https://space.bilibili.com/1212915019,1865.1,9538.0,13527,70.51%,知识,校园学习
1223229089,咿喔很哇呜,https://space.bilibili.com/1223229089,2637.8,9207.0,21560,42.70%,动画,综合
91714909,奶茶小肥仔,https://space.bilibili.com/91714909,3140.2,9191.0,52027,17.67%,音乐,原创音乐
41832729,考研政治陆寓丰,https://space.bilibili.com/41832729,3421.2,9022.0,800673,1.13%,知识,校园学习
355680521,小刷不是小傻瓜,https://space.bilibili.com/355680521,2677.9,8954.0,22164,40.40%,舞蹈,明星舞蹈
23630128,HuangFuRen,https://space.bilibili.com/23630128,3447.6,8846.0,3723619,0.24%,知识,校园学习
1097068159,当当高中地理,https://space.bilibili.com/1097068159,3291.6,8781.0,114644,7.66%,知识,校园学习
24868337,卡粉丶,https://space.bilibili.com/24868337,1624.5,8646.0,11635,74.31%,动物圈,喵星人
434376696,阿Test正经比比,https://space.bilibili.com/434376696,3453.4,8641.0,1882507,0.46%,知识,社科·法律·心理
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3283.8,8463.0,41924927,0.02%,动画,综合
483162496,英语兔,https://space.bilibili.com/483162496,3466.9,8238.0,5244652,0.16%,知识,校园学习
8188433,T君说,https://space.bilibili.com/8188433,3450.5,8223.0,1515483,0.54%,知识,社科·法律·心理
10334523,史蒂芬周大反派,https://space.bilibili.com/10334523,3418.9,8148.0,598873,1.36%,影视,影视杂谈
1338715561,凛子同学提不起劲,https://space.bilibili.com/1338715561,3439.6,7946.0,1195122,0.66%,舞蹈,舞蹈综合
1859189432,一诺求生录,https://space.bilibili.com/1859189432,3401.7,7840.0,391335,2.00%,知识,野生技能协会
401742377,原神,https://space.bilibili.com/401742377,3474.1,7795.0,14360957,0.05%,游戏,手机游戏
384522533,杭州闪电队,https://space.bilibili.com/384522533,3386.3,7780.0,302114,2.58%,游戏,电子竞技
37422760,冷艳艳my,https://space.bilibili.com/37422760,1552.9,7723.0,10496,73.58%,影视,短片
1609884517,丫霸的丫丫,https://space.bilibili.com/1609884517,1569.5,7700.0,10522,73.18%,美食,美食记录
1526560679,一化儿,https://space.bilibili.com/1526560679,3437.3,7510.0,1591011,0.47%,知识,校园学习
646619301,小越早点睡,https://space.bilibili.com/646619301,2746.8,7467.0,22464,33.24%,生活,日常
778073,非酋K妹,https://space.bilibili.com/778073,3376,7447.0,256714,2.90%,生活,日常
37961599,小缸和阿灿,https://space.bilibili.com/37961599,3462.3,7331.0,1536754,0.48%,生活,日常
163637592,老师好我叫何同学,https://space.bilibili.com/163637592,3558.1,7328.0,10551082,0.07%,科技,数码
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3571.6,7328.0,25072626,0.03%,知识,社科·法律·心理
1217628212,Thurman猫一杯,https://space.bilibili.com/1217628212,3435.6,7288.0,2455098,0.30%,生活,搞笑
395991094,电影迷小雅,https://space.bilibili.com/395991094,3423.7,7201.0,831273,0.87%,影视,影视杂谈
504934876,渤海小吏,https://space.bilibili.com/504934876,3446.3,7032.0,1016509,0.69%,知识,人文历史
1847854850,長野社長,https://space.bilibili.com/1847854850,3378.6,7027.0,279000,2.52%,美食,美食制作
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3423.5,6986.0,867223,0.81%,游戏,电子竞技
207261582,晓观队长,https://space.bilibili.com/207261582,3434.6,6975.0,1058073,0.66%,时尚,美妆
1773346,莴苣某人,https://space.bilibili.com/1773346,3439.8,6960.0,3964012,0.18%,游戏,手机游戏
35195926,大雷的食品科普日常,https://space.bilibili.com/35195926,3365.5,6954.0,229290,3.03%,知识,科学科普
25637408,全嘻嘻,https://space.bilibili.com/25637408,3421.5,6898.0,606020,1.14%,生活,日常
1646036311,凤凰传奇,https://space.bilibili.com/1646036311,3470.1,6869.0,1868915,0.37%,音乐,音乐现场
446567059,北大荒绿森林放鹿人,https://space.bilibili.com/446567059,3368.2,6827.0,234948,2.91%,动物圈,野生动物
313580179,九三的耳朵不是特别好,https://space.bilibili.com/313580179,3459.8,6824.0,2625143,0.26%,音乐,翻唱
488141422,TED英语演讲,https://space.bilibili.com/488141422,3395.4,6821.0,379155,1.80%,知识,科学科普
18157359,唐卡七,https://space.bilibili.com/18157359,3413.7,6662.0,634821,1.05%,时尚,美妆
1312039708,yi一颗柚子,https://space.bilibili.com/1312039708,2877.1,6650.0,26593,25.01%,生活,日常
10723250,木子鸽Muzi,https://space.bilibili.com/10723250,3380.1,6592.0,277676,2.37%,游戏,电子竞技
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3423.3,6494.0,906755,0.72%,美食,美食制作
181976878,Fairy卓,https://space.bilibili.com/181976878,2893.3,6493.0,25753,25.21%,时尚,服饰
1546266567,老丛视线,https://space.bilibili.com/1546266567,3130.9,6454.0,49689,12.99%,动物圈,动物综合
285868415,成都市场监管,https://space.bilibili.com/285868415,3410,6416.0,562415,1.14%,生活,日常
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3388.6,6271.0,299350,2.09%,音乐,演奏
1943797614,心理科谌医生,https://space.bilibili.com/1943797614,2861.5,6241.0,25121,24.84%,知识,社科·法律·心理
204120111,CF农哥吊打小怪兽,https://space.bilibili.com/204120111,3409.2,6236.0,492713,1.27%,游戏,电子竞技
51277451,桃十五,https://space.bilibili.com/51277451,3323.9,6172.0,148101,4.17%,音乐,翻唱
