uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
57863910,王者荣耀,https://space.bilibili.com/57863910,3484,71730.0,4637479,1.55%,游戏,电子竞技
38598226,医学科普联盟,https://space.bilibili.com/38598226,3456.5,56621.0,696386,8.13%,知识,科学科普
30139938,朱铁雄,https://space.bilibili.com/30139938,3322.8,48114.0,148654,32.37%,影视,短片
503995541,南京刘好燃,https://space.bilibili.com/503995541,135,43437.0,44002,98.72%,美食,美食侦探
404216060,幾加乘,https://space.bilibili.com/404216060,3479.3,43379.0,1462001,2.97%,动画,短片·手书·配音
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3424.5,39493.0,370827,10.65%,生活,搞笑
357538100,懒小熊_LXX,https://space.bilibili.com/357538100,1624.7,26958.0,29913,90.12%,动画,短片·手书·配音
95188858,Jason英语乐园,https://space.bilibili.com/95188858,2003.9,26885.0,31543,85.23%,知识,校园学习
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3482.8,26245.0,12063317,0.22%,影视,预告·资讯
1131457022,人民日报,https://space.bilibili.com/1131457022,3496,25919.0,8169329,0.32%,资讯,热点
473837611,新华社,https://space.bilibili.com/473837611,3503.4,24504.0,9644473,0.25%,资讯,热点
9364136,我是鹿溟山,https://space.bilibili.com/9364136,3424.4,23646.0,324700,7.28%,生活,绘画
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3471.1,23481.0,2831583,0.83%,动物圈,野生动物
1996011707,娇娇正在数腿毛没树脂,https://space.bilibili.com/1996011707,2054.6,23396.0,28324,82.60%,动画,综合
14229967,一数,https://space.bilibili.com/14229967,3491.4,22373.0,6254677,0.36%,知识,校园学习
174531014,魔法少女幼音兔,https://space.bilibili.com/174531014,1925.5,22370.0,26500,84.42%,时尚,服饰
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3427.3,21253.0,351943,6.04%,生活,搞笑
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3431.9,20642.0,372902,5.54%,音乐,演奏
6535397,贰蛋蛋蛋蛋蛋,https://space.bilibili.com/6535397,1454,19752.0,22211,88.93%,知识,人文历史
1812394707,米奥和TA的相遇,https://space.bilibili.com/1812394707,3370.1,18468.0,174145,10.60%,动物圈,喵星人
320629592,醒图教程,https://space.bilibili.com/320629592,3384.5,18122.0,171213,10.58%,时尚,美妆
1165968872,三吉彩花,https://space.bilibili.com/1165968872,3306.1,17674.0,113072,15.63%,娱乐,明星
323248245,青柠动画城,https://space.bilibili.com/323248245,3290,17557.0,99295,17.68%,国创,国产原创相关
3746384,悠然小天,https://space.bilibili.com/3746384,3463.1,17064.0,864571,1.97%,游戏,单机游戏
302197524,johnhuu,https://space.bilibili.com/302197524,3408.2,17057.0,263772,6.47%,知识,校园学习
3816626,Linksphotograph,https://space.bilibili.com/3816626,3472.2,16993.0,989764,1.72%,科技,数码
1097068159,当当高中地理,https://space.bilibili.com/1097068159,3368,16859.0,174028,9.69%,知识,校园学习
627888730,星有野,https://space.bilibili.com/627888730,3482.5,16777.0,3722646,0.45%,动画,短片·手书·配音
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3388.3,16307.0,206883,7.88%,音乐,演奏
1059877038,主机anchor,https://space.bilibili.com/1059877038,3270.5,15634.0,89439,17.48%,生活,日常
695533651,海盐大福企画,https://space.bilibili.com/695533651,1163,15621.0,17411,89.72%,生活,绘画
23630128,HuangFuRen,https://space.bilibili.com/23630128,3480.7,15545.0,3845548,0.40%,知识,校园学习
1307663071,鱼渔国画,https://space.bilibili.com/1307663071,1057.2,14963.0,16580,90.25%,生活,绘画
35807625,小凡今天出片了吗,https://space.bilibili.com/35807625,3284.2,14769.0,79763,18.52%,知识,科学科普
401742377,原神,https://space.bilibili.com/401742377,3507.5,14592.0,14457772,0.10%,游戏,手机游戏
456664753,央视新闻,https://space.bilibili.com/456664753,3535.8,13779.0,12875691,0.11%,资讯,社会
57435565,王者荣耀-世界,https://space.bilibili.com/57435565,3191.6,13649.0,59880,22.79%,游戏,网络游戏
252028114,戴博士实验室,https://space.bilibili.com/252028114,3395.9,13398.0,223639,5.99%,知识,科学科普
515021098,安可怀Ankh,https://space.bilibili.com/515021098,3369.7,13385.0,170377,7.86%,生活,日常
424658638,四夕小田木,https://space.bilibili.com/424658638,3409.6,13370.0,270211,4.95%,生活,搞笑
1752056466,彦儿_SARIEL,https://space.bilibili.com/1752056466,3416.7,13340.0,321895,4.14%,影视,短片
30502823,学姐圆,https://space.bilibili.com/30502823,3459.7,13143.0,513945,2.56%,动画,MAD·AMV
2026173074,温竣岩,https://space.bilibili.com/2026173074,3478.7,12772.0,753518,1.69%,知识,科学科普
628271985,小锋真喵啊,https://space.bilibili.com/628271985,1047.3,12530.0,14149,88.56%,动物圈,喵星人
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3315,12461.0,42000174,0.03%,动画,综合
1189230174,Scott_CFD,https://space.bilibili.com/1189230174,1609.4,12445.0,15338,81.14%,知识,科学科普
169523282,楼哥解说,https://space.bilibili.com/169523282,800.1,12436.0,13721,90.63%,生活,日常
410186970,Project-Doll,https://space.bilibili.com/410186970,3420,12435.0,343651,3.62%,游戏,手机游戏
281172076,覆雪之下--,https://space.bilibili.com/281172076,3418,12433.0,312362,3.98%,游戏,手机游戏
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3492.4,12378.0,12616351,0.10%,游戏,单机游戏
431073645,你的影月月,https://space.bilibili.com/431073645,3472.1,12194.0,3500562,0.35%,游戏,手机游戏
481429887,三星盖乐世手机,https://space.bilibili.com/481429887,3431.6,12157.0,425316,2.86%,科技,数码
37563879,王七四-,https://space.bilibili.com/37563879,3457.1,12050.0,840844,1.43%,时尚,美妆
327705102,画画的米洛Mi,https://space.bilibili.com/327705102,528.8,12015.0,12997,92.44%,生活,绘画
1501739620,一只发光的小悦,https://space.bilibili.com/1501739620,1301.9,11924.0,14010,85.11%,知识,职业职场
130763764,三太子敖丙,https://space.bilibili.com/130763764,3375.8,11862.0,179427,6.61%,知识,职业职场
1801880188,安祺爱画画,https://space.bilibili.com/1801880188,780.5,11683.0,12943,90.27%,生活,绘画
336571870,小叮当的一家,https://space.bilibili.com/336571870,3461.7,11586.0,1061075,1.09%,生活,搞笑
1526560679,一化儿,https://space.bilibili.com/1526560679,3470.9,11443.0,1689119,0.68%,知识,校园学习
3380239,神奇的老皮VFX,https://space.bilibili.com/3380239,3490.4,11295.0,2814154,0.40%,游戏,电子竞技
383167169,阿沛不开心,https://space.bilibili.com/383167169,3318.7,11107.0,111607,9.95%,生活,搞笑
66777747,不知名男枪丶,https://space.bilibili.com/66777747,3400.3,10998.0,246663,4.46%,游戏,电子竞技
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3605,10917.0,25194794,0.04%,知识,社科·法律·心理
483162496,英语兔,https://space.bilibili.com/483162496,3499.8,10797.0,5328293,0.20%,知识,校园学习
480959917,良田田田,https://space.bilibili.com/480959917,3461.7,10757.0,947963,1.13%,时尚,美妆
11586800,23点59分-PM,https://space.bilibili.com/11586800,2709.1,10492.0,23930,43.84%,音乐,音乐综合
1195284234,李白尼的猜想,https://space.bilibili.com/1195284234,3466.1,10436.0,1426613,0.73%,知识,科学科普
1686575983,整装小分队,https://space.bilibili.com/1686575983,608.8,10431.0,11493,90.76%,生活,家居房产
59905809,哦呼w,https://space.bilibili.com/59905809,3546.4,10157.0,2505701,0.41%,鬼畜,鬼畜调教
