uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
28124184,地图君official,https://space.bilibili.com/28124184,3509.8,3812.0,557115,0.68%,动画,短片·手书·配音
635041,Ziv紫薇,https://space.bilibili.com/635041,3512,3792.0,612532,0.62%,游戏,手机游戏
15634833,鲤鱼Ace,https://space.bilibili.com/15634833,3529.8,3757.0,3101529,0.12%,游戏,单机游戏
302197524,johnhuu,https://space.bilibili.com/302197524,3493.7,3729.0,411034,0.91%,知识,校园学习
412058684,小帅家的大狼狗们,https://space.bilibili.com/412058684,3518.2,3703.0,1116914,0.33%,生活,动物综合
18202105,绵羊料理,https://space.bilibili.com/18202105,3661,3685.0,10196102,0.04%,美食,美食制作
562197,中国BOY超级大猩猩,https://space.bilibili.com/562197,3591.8,3615.0,8310551,0.04%,游戏,单机游戏
6087825,小紧张的虫虫,https://space.bilibili.com/6087825,3546,3589.0,3730126,0.10%,美食,美食侦探
517433879,中国警察网,https://space.bilibili.com/517433879,3511,3506.0,666616,0.53%,资讯,社会
419872064,老饭骨,https://space.bilibili.com/419872064,3550.4,3447.0,3569515,0.10%,美食,美食制作
280011366,西樂个瓜,https://space.bilibili.com/280011366,3450.9,3422.0,193838,1.77%,游戏,手机游戏
3816626,Linksphotograph,https://space.bilibili.com/3816626,3534.2,3416.0,1057383,0.32%,科技,数码
942755,迷影至下Filmlast,https://space.bilibili.com/942755,3521.1,3400.0,795965,0.43%,影视,影视杂谈
546195,老番茄,https://space.bilibili.com/546195,3659.9,3346.0,17968335,0.02%,游戏,单机游戏
232472043,DJI大疆创新,https://space.bilibili.com/232472043,3487.1,3280.0,333899,0.98%,科技,数码
229823308,德叔不污教生物,https://space.bilibili.com/229823308,3518.3,3180.0,844151,0.38%,知识,校园学习
355819214,YumeRuo,https://space.bilibili.com/355819214,3315.5,3106.0,70026,4.44%,生活,日常
343086372,江鸽北主任,https://space.bilibili.com/343086372,3503.6,3093.0,566163,0.55%,游戏,单机游戏
478691043,穿毛裤的小拉泽,https://space.bilibili.com/478691043,3528.4,3079.0,1245333,0.25%,美食,美食测评
493570956,欧阳春晓Aurora,https://space.bilibili.com/493570956,3554.4,3031.0,3869499,0.08%,时尚,健身
432174249,隔壁红魔,https://space.bilibili.com/432174249,3498.2,3021.0,462000,0.65%,生活,运动
434999640,绾绾samr,https://space.bilibili.com/434999640,3480.4,2988.0,324538,0.92%,生活,日常
516281535,小胃希希,https://space.bilibili.com/516281535,3452.2,2984.0,217667,1.37%,美食,美食记录
25503580,布锅锅,https://space.bilibili.com/25503580,3533.5,2957.0,1490590,0.20%,游戏,电子竞技
171617844,AORUS技嘉电竞,https://space.bilibili.com/171617844,3338.3,2952.0,80551,3.66%,科技,数码
111927934,建筑姬Ling,https://space.bilibili.com/111927934,3530.5,2937.0,998759,0.29%,游戏,单机游戏
201488550,小孙ATOM,https://space.bilibili.com/201488550,3520.3,2931.0,1009127,0.29%,生活,搞笑
52502322,小管同學,https://space.bilibili.com/52502322,3372.9,2931.0,100114,2.93%,游戏,电子竞技
532741557,戴建业老师,https://space.bilibili.com/532741557,3551,2907.0,3372817,0.09%,知识,人文历史
292539548,经济研究室-祈祷,https://space.bilibili.com/292539548,3486.4,2892.0,303224,0.95%,知识,社科·法律·心理
34173336,可以吃的小奶糖,https://space.bilibili.com/34173336,3501.6,2880.0,481172,0.60%,生活,日常
482469389,何解毒,https://space.bilibili.com/482469389,3514.7,2878.0,605305,0.48%,知识,人文历史
324516490,漫行TV,https://space.bilibili.com/324516490,3386.5,2867.0,109103,2.63%,音乐,音乐综合
403449453,Spylent,https://space.bilibili.com/403449453,3531.4,2857.0,742756,0.38%,音乐,原创音乐
51612745,CC好c,https://space.bilibili.com/51612745,3462.6,2820.0,218716,1.29%,游戏,单机游戏
6496196,花生味花生酱,https://space.bilibili.com/6496196,3525.7,2815.0,1729622,0.16%,游戏,单机游戏
28672192,阁下为何放毒,https://space.bilibili.com/28672192,2786.3,2812.0,16909,16.63%,游戏,手机游戏
15892313,知名相声演员BBBBB大王,https://space.bilibili.com/15892313,3503,2804.0,555104,0.51%,时尚,美妆
125269176,乐乐课堂,https://space.bilibili.com/125269176,3534.9,2797.0,1803083,0.16%,知识,校园学习
30502823,学姐圆,https://space.bilibili.com/30502823,3524.9,2769.0,576141,0.48%,动画,MAD·AMV
504659819,刘铁雕Rose,https://space.bilibili.com/504659819,3224.4,2747.0,46180,5.95%,生活,搞笑
37177491,八云兔不秃,https://space.bilibili.com/37177491,3516.8,2745.0,845928,0.32%,生活,搞笑
171584023,花花小仙子-hana,https://space.bilibili.com/171584023,3388.1,2731.0,111878,2.44%,生活,搞笑
256468152,汉青书半霍去病,https://space.bilibili.com/256468152,3483,2730.0,321537,0.85%,运动,篮球·足球
17168001,仓大佬,https://space.bilibili.com/17168001,3483.1,2719.0,317581,0.86%,时尚,美妆
284864219,恐怖地带来恐怖,https://space.bilibili.com/284864219,3482,2663.0,346495,0.77%,影视,影视杂谈
341071568,蜜蜂优课刘勖雯文综,https://space.bilibili.com/341071568,3498.2,2662.0,413618,0.64%,知识,校园学习
350905839,峰video,https://space.bilibili.com/350905839,3509.6,2650.0,449212,0.59%,生活,日常
8322726,-美伢子-,https://space.bilibili.com/8322726,3462.4,2647.0,216404,1.22%,舞蹈,明星舞蹈
252028114,戴博士实验室,https://space.bilibili.com/252028114,3488.9,2629.0,354013,0.74%,知识,科学科普
300994119,沙雕网友咸叽叽,https://space.bilibili.com/300994119,3528.6,2599.0,1470154,0.18%,生活,搞笑
328350981,于总CEO,https://space.bilibili.com/328350981,3514,2543.0,635493,0.40%,知识,校园学习
87635114,解说英凯,https://space.bilibili.com/87635114,3518.7,2518.0,977958,0.26%,游戏,电子竞技
96639395,学院派Academia,https://space.bilibili.com/96639395,3533.4,2491.0,905364,0.28%,知识,社科·法律·心理
11253297,多多poi丶,https://space.bilibili.com/11253297,3586.3,2471.0,2514074,0.10%,音乐,翻唱
431742760,在下谭某,https://space.bilibili.com/431742760,3478,2459.0,298910,0.82%,时尚,健身
33099876,王者赛事战报,https://space.bilibili.com/33099876,3436.9,2448.0,180701,1.35%,游戏,电子竞技
430410002,世界记忆大师Shen,https://space.bilibili.com/430410002,3444,2445.0,175526,1.39%,知识,校园学习
508959410,硬核奇点,https://space.bilibili.com/508959410,3524.8,2442.0,1078604,0.23%,知识,人文历史
470839152,图图图酱吖,https://space.bilibili.com/470839152,3493.5,2391.0,425365,0.56%,游戏,单机游戏
254535526,混知,https://space.bilibili.com/254535526,3520.3,2376.0,1146525,0.21%,知识,人文历史
83987060,南原不圆,https://space.bilibili.com/83987060,3499.2,2375.0,546987,0.43%,游戏,手机游戏
247534267,牙花的日常,https://space.bilibili.com/247534267,3469,2351.0,269375,0.87%,生活,日常
432158620,中国联通客服官方,https://space.bilibili.com/432158620,3516.3,2348.0,732918,0.32%,生活,搞笑
37090048,哔哩哔哩创作中心,https://space.bilibili.com/37090048,3549.6,2341.0,6720605,0.03%,生活,日常
323024456,雨琪在芬兰,https://space.bilibili.com/323024456,3532.7,2319.0,1278272,0.18%,美食,美食记录
270494247,血小板??????,https://space.bilibili.com/270494247,3530.7,2318.0,726552,0.32%,动画,MAD·AMV
21837784,阿斗归来了,https://space.bilibili.com/21837784,3590.2,2309.0,5372953,0.04%,影视,影视杂谈
222654856,黑黑苹果酱,https://space.bilibili.com/222654856,3507.2,2300.0,535742,0.43%,游戏,单机游戏
19201320,进击的沈帅波,https://space.bilibili.com/19201320,3515.7,2295.0,815859,0.28%,知识,财经商业
37974444,黑马程序员,https://space.bilibili.com/37974444,3537.9,2287.0,2288328,0.10%,知识,野生技能协会
23273746,罪恶岛市,https://space.bilibili.com/23273746,3498.2,2279.0,416251,0.55%,鬼畜,鬼畜剧场
234022080,吴一斤斤,https://space.bilibili.com/234022080,3501.9,2277.0,509991,0.45%,生活,日常
473500781,没有脖子的平远,https://space.bilibili.com/473500781,3474.7,2270.0,287305,0.79%,知识,人文历史
507665314,倉小颉,https://space.bilibili.com/507665314,3376.2,2250.0,98975,2.27%,游戏,电子竞技
4324529,罗红霉素和夏冰雹,https://space.bilibili.com/4324529,3471.6,2244.0,264183,0.85%,知识,校园学习
94834254,绝味老哥,https://space.bilibili.com/94834254,3493,2242.0,373476,0.60%,美食,美食测评
452600545,悬疑MOVIE,https://space.bilibili.com/452600545,3468.2,2219.0,273797,0.81%,影视,影视杂谈
146668655,千锋教育,https://space.bilibili.com/146668655,3482.1,2216.0,313500,0.71%,知识,野生技能协会
107832568,俺是毛茛花花,https://space.bilibili.com/107832568,3249,2216.0,51300,4.32%,生活,日常
59905809,哦呼w,https://space.bilibili.com/59905809,3607.6,2214.0,2578869,0.09%,鬼畜,鬼畜调教
235630215,国电武术馆馆长,https://space.bilibili.com/235630215,3532.5,2209.0,1564185,0.14%,游戏,网络游戏
3670216,TF家族,https://space.bilibili.com/3670216,3518.1,2202.0,5569757,0.04%,娱乐,明星
75547577,心灵侦探明柏辰,https://space.bilibili.com/75547577,3536.6,2194.0,1361625,0.16%,生活,搞笑
11131476,绫人太太啊,https://space.bilibili.com/11131476,3539.5,2192.0,3198003,0.07%,生活,搞笑
261485584,HOPICO,https://space.bilibili.com/261485584,3536.1,2189.0,971366,0.23%,音乐,音乐综合
297991412,和微联盟电脑科技,https://space.bilibili.com/297991412,3515.8,2188.0,665895,0.33%,科技,数码
152389373,NBzhuoc大,https://space.bilibili.com/152389373,3543.3,2188.0,2092520,0.10%,生活,搞笑
441429820,家常菜日记,https://space.bilibili.com/441429820,3514.4,2169.0,683065,0.32%,美食,美食制作
46708782,鲁大能,https://space.bilibili.com/46708782,3548.2,2163.0,2382023,0.09%,游戏,网络游戏
352637817,品诺美食开课啦,https://space.bilibili.com/352637817,3549.4,2163.0,2467239,0.09%,美食,美食制作
386436245,噔噔悬疑社,https://space.bilibili.com/386436245,3472.2,2149.0,285254,0.75%,影视,影视杂谈
473524263,澳洲阿彭,https://space.bilibili.com/473524263,3550.3,2137.0,2656151,0.08%,美食,美食制作
44059482,数学超人math,https://space.bilibili.com/44059482,3529.7,2129.0,1038813,0.20%,知识,校园学习
332432527,彭酱酱LINYA,https://space.bilibili.com/332432527,3527.5,2125.0,1249026,0.17%,生活,日常
17603188,雷雨Lyy,https://space.bilibili.com/17603188,3523.8,2113.0,1057709,0.20%,游戏,网络游戏
1577804,某幻君,https://space.bilibili.com/1577804,3587.7,2108.0,7598345,0.03%,游戏,单机游戏
17425003,nor叔,https://space.bilibili.com/17425003,3502.8,2102.0,536307,0.39%,游戏,单机游戏
123321175,佟大大还是ETT,https://space.bilibili.com/123321175,3526.8,2059.0,1792382,0.11%,知识,校园学习
343348,口袋迷ag,https://space.bilibili.com/343348,3517,2036.0,720589,0.28%,游戏,单机游戏
10240256,前雅思考官Paul,https://space.bilibili.com/10240256,3368.7,2017.0,91284,2.21%,知识,校园学习
447317111,Meetfood觅食,https://space.bilibili.com/447317111,3542.4,1985.0,2185810,0.09%,美食,美食侦探
412504829,文韬Stefan,https://space.bilibili.com/412504829,3535.9,1980.0,1174955,0.17%,游戏,单机游戏
7584632,哔哩哔哩纪录片,https://space.bilibili.com/7584632,3465.5,1978.0,7519697,0.03%,纪录片,社会·美食·旅行
370391078,高转青年-画车魏sir,https://space.bilibili.com/370391078,3462.4,1974.0,240453,0.82%,汽车,汽车生活
23423168,棉白有点笨,https://space.bilibili.com/23423168,3504.4,1970.0,541060,0.36%,生活,日常
483104470,阿里达摩院扫地僧,https://space.bilibili.com/483104470,3521.9,1970.0,1000254,0.20%,知识,科学科普
518610078,小布Boo7,https://space.bilibili.com/518610078,3477.9,1948.0,297919,0.65%,运动,篮球·足球
3116281,钢铁直男必老板,https://space.bilibili.com/3116281,3545.8,1941.0,1411681,0.14%,生活,日常
233114659,碧蓝航线,https://space.bilibili.com/233114659,3533.7,1905.0,2217359,0.09%,游戏,手机游戏
483887804,今天好好努力了吗,https://space.bilibili.com/483887804,3471.2,1902.0,244725,0.78%,知识,校园学习
378885845,不正经老丝,https://space.bilibili.com/378885845,3555.8,1897.0,2301323,0.08%,知识,社科·法律·心理
362767725,大蓝雀,https://space.bilibili.com/362767725,3527.6,1879.0,848023,0.22%,影视,影视杂谈
24490535,勾手老大爷邓肯,https://space.bilibili.com/24490535,3528.2,1848.0,1292874,0.14%,知识,人文历史
237792333,马嘉祺官方后援会,https://space.bilibili.com/237792333,3450.3,1840.0,196732,0.94%,娱乐,明星
1837617,薄海纸鱼,https://space.bilibili.com/1837617,3534.4,1838.0,3288625,0.06%,游戏,单机游戏
415563176,TED英语演说,https://space.bilibili.com/415563176,3487.4,1838.0,359678,0.51%,知识,社科·法律·心理
8960728,日食记,https://space.bilibili.com/8960728,3584,1821.0,7092927,0.03%,美食,美食制作
40427625,取景框看世界,https://space.bilibili.com/40427625,3584.7,1816.0,2658965,0.07%,知识,校园学习
520819684,小Lin说,https://space.bilibili.com/520819684,3529.2,1801.0,1858617,0.10%,知识,财经商业
3218685,小满家的晚饭,https://space.bilibili.com/3218685,3531.6,1797.0,1482132,0.12%,美食,美食制作
18157359,唐卡七,https://space.bilibili.com/18157359,3509.8,1795.0,685851,0.26%,时尚,美妆
9596327,卡慕SaMa,https://space.bilibili.com/9596327,3529,1790.0,1702706,0.11%,游戏,单机游戏
321084528,历史老师定哥,https://space.bilibili.com/321084528,3524,1790.0,948728,0.19%,知识,校园学习
8894149,麦咾源Bingo,https://space.bilibili.com/8894149,3525.2,1783.0,978022,0.18%,游戏,单机游戏
359516438,TED超级演讲家,https://space.bilibili.com/359516438,3532,1780.0,2148322,0.08%,知识,社科·法律·心理
280793434,手工耿,https://space.bilibili.com/280793434,3574.1,1779.0,6932968,0.03%,生活,手工
477531206,阿特警官,https://space.bilibili.com/477531206,3533.2,1777.0,3250440,0.05%,资讯,社会
321422126,进击的金厂长,https://space.bilibili.com/321422126,3574.8,1776.0,3380169,0.05%,动画,综合
742365,生命幻象,https://space.bilibili.com/742365,3522.4,1773.0,927180,0.19%,游戏,网络游戏
16671656,空卡空卡空空卡,https://space.bilibili.com/16671656,3548.9,1771.0,2489564,0.07%,知识,校园学习
40711647,开车大神,https://space.bilibili.com/40711647,3511.6,1754.0,803180,0.22%,汽车,汽车生活
49246269,大象放映室,https://space.bilibili.com/49246269,3557.2,1752.0,3057941,0.06%,影视,影视杂谈
154506630,沛沛瑶呀爱吃糖呀,https://space.bilibili.com/154506630,3499.9,1740.0,444697,0.39%,舞蹈,宅舞
11100920,飞社长,https://space.bilibili.com/11100920,3544.9,1739.0,2156197,0.08%,生活,搞笑
525952604,柯洁,https://space.bilibili.com/525952604,3520.6,1720.0,1107646,0.16%,游戏,桌游棋牌
194484313,Asaki大人,https://space.bilibili.com/194484313,3522.1,1716.0,969277,0.18%,游戏,单机游戏
387666873,中韩CP的书房,https://space.bilibili.com/387666873,3237.4,1698.0,48214,3.52%,生活,日常
11971695,煤球的啊云酱,https://space.bilibili.com/11971695,3431.5,1696.0,153470,1.11%,动画,短片·手书·配音
22089099,手艺贾,https://space.bilibili.com/22089099,3525.1,1692.0,1386792,0.12%,生活,搞笑
268996607,讲历史的张老师,https://space.bilibili.com/268996607,3458.8,1690.0,237966,0.71%,知识,校园学习
382697124,顾林x,https://space.bilibili.com/382697124,3497.9,1685.0,429835,0.39%,生活,日常
12394995,粗犷毛线君,https://space.bilibili.com/12394995,3542.4,1683.0,1043661,0.16%,生活,搞笑
8188433,T君说,https://space.bilibili.com/8188433,3545.1,1671.0,1582106,0.11%,知识,社科·法律·心理
612482779,大能的方方面面,https://space.bilibili.com/612482779,3447.8,1670.0,208052,0.80%,时尚,T台
439177375,北大学长跳跳,https://space.bilibili.com/439177375,3434.5,1658.0,163143,1.02%,知识,校园学习
14583962,思维实验室,https://space.bilibili.com/14583962,3567.8,1658.0,4923984,0.03%,知识,科学科普
181508854,文字铺,https://space.bilibili.com/181508854,3542.3,1656.0,1569872,0.11%,知识,人文历史
349721082,清华大学,https://space.bilibili.com/349721082,3534.7,1654.0,2361963,0.07%,生活,日常
402370368,Mmxgxg,https://space.bilibili.com/402370368,3542,1646.0,993727,0.17%,知识,校园学习
161775300,明日方舟,https://space.bilibili.com/161775300,3561,1624.0,5046751,0.03%,游戏,手机游戏
237311595,BBGG丶狮子喵,https://space.bilibili.com/237311595,3521.2,1611.0,1363374,0.12%,游戏,电子竞技
115019396,大熊瓦希里,https://space.bilibili.com/115019396,3461.4,1596.0,233884,0.68%,动画,综合
43310262,Minecraft我的世界官方,https://space.bilibili.com/43310262,3528.8,1589.0,2384643,0.07%,游戏,单机游戏
416601949,化学超人,https://space.bilibili.com/416601949,3521.6,1574.0,851930,0.18%,知识,校园学习
519872016,历史调研室,https://space.bilibili.com/519872016,3548.3,1571.0,3526503,0.04%,知识,人文历史
29252533,幕川北,https://space.bilibili.com/29252533,3518,1569.0,874109,0.18%,游戏,单机游戏
69104968,学霸同桌,https://space.bilibili.com/69104968,3492.2,1568.0,357034,0.44%,知识,校园学习
329385985,MR-BONE,https://space.bilibili.com/329385985,3508.6,1567.0,739427,0.21%,动画,综合
486633990,我是江无情,https://space.bilibili.com/486633990,3540.3,1566.0,1552553,0.10%,知识,社科·法律·心理
480680646,阿萨Aza,https://space.bilibili.com/480680646,3547.5,1551.0,1229150,0.13%,动画,综合
4408538,我是怪异君,https://space.bilibili.com/4408538,3542.5,1547.0,2576055,0.06%,生活,日常
395991094,电影迷小雅,https://space.bilibili.com/395991094,3519.2,1542.0,889515,0.17%,影视,影视杂谈
23263195,丷Bling,https://space.bilibili.com/23263195,3445.9,1541.0,197013,0.78%,游戏,单机游戏
6455965,218CHANGER,https://space.bilibili.com/6455965,2816.2,1538.0,16127,9.54%,生活,日常
1887401,一头的秀发,https://space.bilibili.com/1887401,3506.8,1523.0,497905,0.31%,游戏,手机游戏
91542133,邪神_Karasu_,https://space.bilibili.com/91542133,3522.5,1519.0,1370672,0.11%,游戏,电子竞技
174501086,哔哩哔哩会员购,https://space.bilibili.com/174501086,3540.3,1515.0,8622885,0.02%,动画,手办·模玩
405370021,尴尬的铁根er,https://space.bilibili.com/405370021,3529.3,1514.0,2679366,0.06%,游戏,电子竞技
94395002,午觉已到,https://space.bilibili.com/94395002,3512.3,1507.0,613454,0.25%,游戏,手机游戏
98804556,一只浣兮吖_,https://space.bilibili.com/98804556,3467.1,1487.0,235119,0.63%,时尚,服饰
454065593,潘小美PrettyPan,https://space.bilibili.com/454065593,3499,1482.0,482416,0.31%,知识,社科·法律·心理
483301783,YouTube英语精选,https://space.bilibili.com/483301783,3540.3,1480.0,2110050,0.07%,知识,校园学习
34044873,草莓味鸡胸肉,https://space.bilibili.com/34044873,3538,1476.0,1398098,0.11%,时尚,健身
927687,折腾5号,https://space.bilibili.com/927687,3532.6,1476.0,1562177,0.09%,游戏,手机游戏
6421869,喵与茶,https://space.bilibili.com/6421869,3482.1,1474.0,312620,0.47%,动物圈,野生动物
493573804,大海解说V,https://space.bilibili.com/493573804,3489.5,1466.0,384803,0.38%,游戏,单机游戏
15782465,steam游戏资讯,https://space.bilibili.com/15782465,3519.5,1452.0,1081991,0.13%,游戏,单机游戏
263223596,房琪kiki,https://space.bilibili.com/263223596,3514.8,1446.0,760792,0.19%,生活,日常
105502937,足球故事-李治霖,https://space.bilibili.com/105502937,3513.3,1444.0,698784,0.21%,运动,篮球·足球
388757886,堆樱桃的小丸子lulu,https://space.bilibili.com/388757886,3336,1442.0,75582,1.91%,生活,手工
406871371,捏碳碳碳碳,https://space.bilibili.com/406871371,3526.6,1432.0,1149213,0.12%,动画,短片·手书·配音
62540916,周六野Zoey,https://space.bilibili.com/62540916,3612.8,1429.0,9598480,0.01%,时尚,健身
27534330,崩坏3第一偶像爱酱,https://space.bilibili.com/27534330,3560,1426.0,4125179,0.03%,游戏,手机游戏
17134369,司墨尧smile,https://space.bilibili.com/17134369,3558,1417.0,2256546,0.06%,音乐,原创音乐
236602327,纸条App,https://space.bilibili.com/236602327,3546.2,1417.0,1538813,0.09%,知识,校园学习
298777265,野贝贝_,https://space.bilibili.com/298777265,3512.5,1416.0,479067,0.30%,音乐,翻唱
516729853,王耀庆,https://space.bilibili.com/516729853,3335.2,1414.0,77120,1.83%,纪录片,人文·历史
98627270,哔哩哔哩国创,https://space.bilibili.com/98627270,3515.7,1414.0,4508615,0.03%,国创,国产动画
3066511,特效小哥studio,https://space.bilibili.com/3066511,3562.6,1407.0,3324600,0.04%,生活,搞笑
20165629,共青团中央,https://space.bilibili.com/20165629,3652.4,1402.0,9997936,0.01%,资讯,热点
7936287,托比昂首挺胸,https://space.bilibili.com/7936287,3516.7,1402.0,481533,0.29%,游戏,电子竞技
888177,快乐肥宅小华,https://space.bilibili.com/888177,3475.6,1401.0,257897,0.54%,游戏,手机游戏
34579852,徐珺大哥,https://space.bilibili.com/34579852,3526.8,1397.0,840475,0.17%,舞蹈,明星舞蹈
16720403,pcyxjy,https://space.bilibili.com/16720403,3621.8,1392.0,1430162,0.10%,音乐,音乐现场
11164088,龙馍馍,https://space.bilibili.com/11164088,3530.5,1392.0,1565743,0.09%,动物圈,喵星人
928123,哔哩哔哩番剧,https://space.bilibili.com/928123,3462.6,1390.0,5867735,0.02%,番剧,完结动画
10119428,小片片说大片,https://space.bilibili.com/10119428,3634.9,1388.0,6027141,0.02%,影视,影视杂谈
39915398,MrYang杨家成,https://space.bilibili.com/39915398,3526.8,1379.0,1200212,0.11%,生活,日常
11399495,鸽一品,https://space.bilibili.com/11399495,3498.4,1351.0,423724,0.32%,动画,短片·手书·配音
2100679,还有醒着的么,https://space.bilibili.com/2100679,3504.4,1340.0,454332,0.29%,生活,绘画
85482739,铃木白石,https://space.bilibili.com/85482739,3486,1339.0,376438,0.36%,游戏,单机游戏
302145,鹿喑kana,https://space.bilibili.com/302145,3517.3,1333.0,773409,0.17%,游戏,手机游戏
