uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
471303350,大狸子切切里,https://space.bilibili.com/471303350,3535.7,71000.0,1404557,5.05%,科技,数码
494813312,杭州小黑诸鸣,https://space.bilibili.com/494813312,1430.6,56764.0,59073,96.09%,知识,人文历史
438173577,卢克文工作室,https://space.bilibili.com/438173577,3542.5,56187.0,2963973,1.90%,资讯,热点
28460987,国民历史老师,https://space.bilibili.com/28460987,3394.6,52737.0,159136,33.14%,知识,校园学习
2049801772,LGD_Ame,https://space.bilibili.com/2049801772,3325.7,36006.0,104812,34.35%,游戏,电子竞技
456664753,央视新闻,https://space.bilibili.com/456664753,3605,34803.0,13158713,0.26%,资讯,社会
404987905,ACG外观研究社,https://space.bilibili.com/404987905,3520.1,31692.0,623350,5.08%,科技,数码
20165629,共青团中央,https://space.bilibili.com/20165629,3659.9,28178.0,10051105,0.28%,资讯,热点
928295,一抹红菊印,https://space.bilibili.com/928295,2760.5,27723.0,41017,67.59%,生活,手工
473837611,新华社,https://space.bilibili.com/473837611,3572.7,24970.0,10006527,0.25%,资讯,热点
37177491,八云兔不秃,https://space.bilibili.com/37177491,3524.5,23954.0,877072,2.73%,生活,搞笑
1847098050,Leo街拍实录,https://space.bilibili.com/1847098050,2648.5,22265.0,33482,66.50%,生活,日常
1124024523,保彪UP,https://space.bilibili.com/1124024523,3482.4,19994.0,294602,6.79%,知识,财经商业
1131457022,人民日报,https://space.bilibili.com/1131457022,3565.2,19588.0,8527330,0.23%,资讯,热点
14229967,一数,https://space.bilibili.com/14229967,3560.3,19522.0,6589395,0.30%,知识,校园学习
212410423,欣哲频道,https://space.bilibili.com/212410423,3381.3,17266.0,116350,14.84%,汽车,汽车生活
36438715,一大筐会飞的草莓,https://space.bilibili.com/36438715,3486.8,16851.0,272985,6.17%,鬼畜,鬼畜剧场
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3379.5,16250.0,42224770,0.04%,动画,综合
1277161587,刘晓非观察室,https://space.bilibili.com/1277161587,3494.2,16082.0,375166,4.29%,生活,日常
457224191,Topking-,https://space.bilibili.com/457224191,1896.2,15801.0,19674,80.31%,游戏,电子竞技
23630128,HuangFuRen,https://space.bilibili.com/23630128,3549.2,15278.0,4091204,0.37%,知识,校园学习
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3521.4,14861.0,694160,2.14%,生活,搞笑
158119101,远古黑金,https://space.bilibili.com/158119101,3542,14116.0,1147359,1.23%,动画,短片·手书·配音
1458143131,侯翠翠,https://space.bilibili.com/1458143131,3533.1,13794.0,1257134,1.10%,生活,日常
1885250814,瑶生Y,https://space.bilibili.com/1885250814,3510.2,13401.0,406239,3.30%,生活,搞笑
584762039,多明海,https://space.bilibili.com/584762039,3490,13378.0,335460,3.99%,知识,人文历史
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3552,13050.0,12337466,0.11%,影视,预告·资讯
171191705,周大爷不服老,https://space.bilibili.com/171191705,3524.3,13004.0,892532,1.46%,生活,搞笑
38157763,艺能人金广发,https://space.bilibili.com/38157763,3531.3,12970.0,1226848,1.06%,生活,搞笑
323248245,青柠动画城,https://space.bilibili.com/323248245,3488.8,12768.0,330916,3.86%,国创,国产原创相关
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3510.4,12402.0,458425,2.71%,音乐,演奏
411244220,阳炎型大菠萝,https://space.bilibili.com/411244220,2387.6,12194.0,19435,62.74%,生活,日常
