uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3485.4,18923.0,762225,2.48%,游戏,手机游戏
473837611,新华社,https://space.bilibili.com/473837611,3541.5,18133.0,9846012,0.18%,资讯,热点
1131457022,人民日报,https://space.bilibili.com/1131457022,3534,17815.0,8364982,0.21%,资讯,热点
14229967,一数,https://space.bilibili.com/14229967,3529.2,16989.0,6434391,0.26%,知识,校园学习
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3485.1,16843.0,585002,2.88%,生活,搞笑
2044333698,退钱哥本人,https://space.bilibili.com/2044333698,3494.2,16677.0,908185,1.84%,运动,篮球·足球
456664753,央视新闻,https://space.bilibili.com/456664753,3573.8,15630.0,13021170,0.12%,资讯,社会
17367640,尸菌菌qwq,https://space.bilibili.com/17367640,3473.5,15511.0,389779,3.98%,生活,日常
252028114,戴博士实验室,https://space.bilibili.com/252028114,3455.5,14719.0,307525,4.79%,知识,科学科普
946974,影视飓风,https://space.bilibili.com/946974,3553,14646.0,5041853,0.29%,科技,数码
323248245,青柠动画城,https://space.bilibili.com/323248245,3428.3,14507.0,217728,6.66%,国创,国产原创相关
407275913,假装讲电影,https://space.bilibili.com/407275913,3496.1,14501.0,903128,1.61%,影视,影视杂谈
42619059,Uzi,https://space.bilibili.com/42619059,3516.3,14324.0,4259857,0.34%,游戏,电子竞技
1007043700,世界美食official,https://space.bilibili.com/1007043700,3486.7,13709.0,719446,1.91%,美食,美食侦探
121288250,苟宋本苟,https://space.bilibili.com/121288250,3400.2,12438.0,164781,7.55%,美食,美食制作
23630128,HuangFuRen,https://space.bilibili.com/23630128,3518.3,12119.0,3972815,0.31%,知识,校园学习
57863910,王者荣耀,https://space.bilibili.com/57863910,3521.5,12072.0,4682446,0.26%,游戏,电子竞技
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3520.8,11936.0,12220785,0.10%,影视,预告·资讯
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3350.4,11255.0,42114112,0.03%,动画,综合
281284373,文武俩兄弟,https://space.bilibili.com/281284373,3501.1,11009.0,1584329,0.69%,生活,日常
388394328,扑克经济学,https://space.bilibili.com/388394328,3453.1,10991.0,293831,3.74%,知识,人文历史
431073645,你的影月月,https://space.bilibili.com/431073645,3509.7,10917.0,3634919,0.30%,游戏,手机游戏
352063206,vivo,https://space.bilibili.com/352063206,3455.3,10861.0,327276,3.32%,科技,数码
