uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
1861751930,彭州老方,https://space.bilibili.com/1861751930,983.5,37517.0,39042,96.09%,美食,美食制作
9364136,我是鹿溟山,https://space.bilibili.com/9364136,3413.6,36314.0,301054,12.06%,生活,绘画
1131457022,人民日报,https://space.bilibili.com/1131457022,3492.1,25175.0,8143410,0.31%,资讯,热点
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3467.2,24326.0,2808102,0.87%,动物圈,野生动物
473837611,新华社,https://space.bilibili.com/473837611,3499.6,21250.0,9619969,0.22%,资讯,热点
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3420.1,19283.0,330690,5.83%,生活,搞笑
1195314165,夜刀神Talon,https://space.bilibili.com/1195314165,231.1,18428.0,19107,96.45%,游戏,电子竞技
14229967,一数,https://space.bilibili.com/14229967,3487.6,17171.0,6232304,0.28%,知识,校园学习
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3376.2,16418.0,190576,8.61%,音乐,演奏
363680017,江歌妈妈,https://space.bilibili.com/363680017,1954.9,16234.0,20536,79.05%,生活,日常
302197524,johnhuu,https://space.bilibili.com/302197524,3399.9,16205.0,246715,6.57%,知识,校园学习
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3478.9,15449.0,12037072,0.13%,影视,预告·资讯
323248245,青柠动画城,https://space.bilibili.com/323248245,3252,15207.0,81738,18.60%,国创,国产原创相关
1712876366,风槐a,https://space.bilibili.com/1712876366,339.1,14846.0,15633,94.97%,游戏,电子竞技
380557215,蓝色妖姬的羊尾油,https://space.bilibili.com/380557215,2562,14484.0,25165,57.56%,生活,搞笑
487519871,马克中式花艺教室,https://space.bilibili.com/487519871,247.8,14114.0,14807,95.32%,生活,手工
456664753,央视新闻,https://space.bilibili.com/456664753,3532,13393.0,12861912,0.10%,资讯,社会
1211317998,兮兮睡不醒z,https://space.bilibili.com/1211317998,1172.7,12925.0,14746,87.65%,舞蹈,舞蹈综合
472794915,袁华不会用戟,https://space.bilibili.com/472794915,407.9,12756.0,13596,93.82%,舞蹈,舞蹈综合
102822664,范冰冰Bar,https://space.bilibili.com/102822664,3106.7,12396.0,48087,25.78%,娱乐,明星
23630128,HuangFuRen,https://space.bilibili.com/23630128,3476.9,12239.0,3830003,0.32%,知识,校园学习
480745939,罗伊_Roi,https://space.bilibili.com/480745939,3462.8,12230.0,531927,2.30%,音乐,翻唱
424658638,四夕小田木,https://space.bilibili.com/424658638,3402.5,11858.0,256841,4.62%,生活,搞笑
29303761,非手工,https://space.bilibili.com/29303761,3307,11741.0,98487,11.92%,生活,手工
320629592,醒图教程,https://space.bilibili.com/320629592,3370.5,11697.0,153091,7.64%,时尚,美妆
25073738,科幻视界,https://space.bilibili.com/25073738,3452.2,10790.0,770721,1.40%,影视,影视杂谈
383167169,阿沛不开心,https://space.bilibili.com/383167169,3301.4,10065.0,100500,10.01%,生活,搞笑
401742377,原神,https://space.bilibili.com/401742377,3503.7,10019.0,14443180,0.07%,游戏,手机游戏
1526560679,一化儿,https://space.bilibili.com/1526560679,3467.1,9757.0,1677676,0.58%,知识,校园学习
1359312332,脚模甜甜,https://space.bilibili.com/1359312332,1368.8,9453.0,11678,80.95%,时尚,服饰
241679003,小叮当的伙伴们,https://space.bilibili.com/241679003,3453.4,9407.0,709137,1.33%,生活,搞笑
1581688095,柴崎爷爷的水彩画,https://space.bilibili.com/1581688095,3423.1,9406.0,345673,2.72%,生活,绘画
336571870,小叮当的一家,https://space.bilibili.com/336571870,3457.8,9286.0,1049489,0.88%,生活,搞笑
1874521759,摄影师韩雷-悦街拍,https://space.bilibili.com/1874521759,1571.2,9286.0,12072,76.92%,时尚,T台
480959917,良田田田,https://space.bilibili.com/480959917,3457.7,9226.0,937206,0.98%,时尚,美妆
1885250814,瑶生Y,https://space.bilibili.com/1885250814,3421.6,9147.0,288094,3.18%,生活,搞笑
281172076,覆雪之下--,https://space.bilibili.com/281172076,3412.5,9126.0,299929,3.04%,游戏,手机游戏
431073645,你的影月月,https://space.bilibili.com/431073645,3468.3,9067.0,3488368,0.26%,游戏,手机游戏
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3601.2,9046.0,25183877,0.04%,知识,社科·法律·心理
1356540669,森森的投食日记,https://space.bilibili.com/1356540669,3022.2,9031.0,36151,24.98%,美食,美食记录
617394761,米雷-RayDog,https://space.bilibili.com/617394761,3460.6,8870.0,1359496,0.65%,生活,绘画
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3488.6,8779.0,12603973,0.07%,游戏,单机游戏
431593668,苏倾颜_,https://space.bilibili.com/431593668,1808.8,8700.0,12318,70.63%,时尚,服饰
2114287232,高圆圆,https://space.bilibili.com/2114287232,3423.6,8649.0,362428,2.39%,娱乐,明星
1597327070,小儿推拿陈红医生,https://space.bilibili.com/1597327070,1609.6,8600.0,11497,74.80%,知识,科学科普
483162496,英语兔,https://space.bilibili.com/483162496,3496.1,8292.0,5317496,0.16%,知识,校园学习
53426397,一剑舞尘,https://space.bilibili.com/53426397,2859.3,8242.0,25912,31.81%,生活,日常
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3426.5,8153.0,352260,2.31%,音乐,演奏
629825579,猹泡饭233,https://space.bilibili.com/629825579,3377.3,8062.0,182946,4.41%,游戏,手机游戏
