uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3306.7,43579.0,154699,28.17%,生活,搞笑
1347287547,青年TAIK,https://space.bilibili.com/1347287547,1268.4,32887.0,34926,94.16%,知识,社科·法律·心理
108618052,真实球迷汇,https://space.bilibili.com/108618052,2804.6,29194.0,45930,63.56%,运动,
67158540,风-笑尘,https://space.bilibili.com/67158540,3425.8,24544.0,518836,4.73%,游戏,手机游戏
516113484,教物理的阿玮老师,https://space.bilibili.com/516113484,1990.6,24310.0,28926,84.04%,知识,校园学习
473837611,新华社,https://space.bilibili.com/473837611,3473.3,23254.0,9467920,0.25%,资讯,热点
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3575,23073.0,25095699,0.09%,知识,社科·法律·心理
1131457022,人民日报,https://space.bilibili.com/1131457022,3465.8,21505.0,7988518,0.27%,资讯,热点
27283232,HZS-SHY,https://space.bilibili.com/27283232,3214.2,20977.0,83225,25.21%,游戏,电子竞技
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3452.7,19741.0,11774267,0.17%,影视,预告·资讯
1887886064,梁小龙本人,https://space.bilibili.com/1887886064,2637.4,18551.0,30852,60.13%,时尚,健身
166326710,Zhang_Jinming,https://space.bilibili.com/166326710,3183.7,17068.0,69214,24.66%,影视,短片
1811109775,瓶瓶罐罐都到胃,https://space.bilibili.com/1811109775,1400.3,16871.0,19194,87.90%,美食,美食记录
1946998269,石灰铺-强哥哥,https://space.bilibili.com/1946998269,263.8,16723.0,17436,95.91%,美食,田园美食
2011874153,小蕊爱翡翠,https://space.bilibili.com/2011874153,274.2,16473.0,17194,95.81%,时尚,服饰
2138069219,拾芥_uni,https://space.bilibili.com/2138069219,3127.8,16440.0,57464,28.61%,生活,日常
11007451,一宅水彩studio,https://space.bilibili.com/11007451,509.5,15629.0,16577,94.28%,生活,绘画
14229967,一数,https://space.bilibili.com/14229967,3461.4,15450.0,6088094,0.25%,知识,校园学习
384522533,杭州闪电队,https://space.bilibili.com/384522533,3391.1,13738.0,315852,4.35%,游戏,电子竞技
434187781,陶家小厨,https://space.bilibili.com/434187781,1069.5,13660.0,15322,89.15%,美食,美食制作
1212966221,鹭妈早餐食光,https://space.bilibili.com/1212966221,531,13607.0,14600,93.20%,美食,美食制作
59905809,哦呼w,https://space.bilibili.com/59905809,3516.4,13284.0,2444688,0.54%,鬼畜,鬼畜调教
456664753,央视新闻,https://space.bilibili.com/456664753,3505.8,12926.0,12767779,0.10%,资讯,社会
410904791,浪浪想直播,https://space.bilibili.com/410904791,3226.8,12564.0,79459,15.81%,游戏,单机游戏
1859109317,老腊肉是块肉,https://space.bilibili.com/1859109317,83.7,12484.0,12993,96.08%,美食,美食侦探
1097068159,当当高中地理,https://space.bilibili.com/1097068159,3304.4,12208.0,126852,9.62%,知识,校园学习
319058389,多鱼动漫,https://space.bilibili.com/319058389,2674.1,11985.0,25081,47.79%,动画,综合
401742377,原神,https://space.bilibili.com/401742377,3477.5,11876.0,14372833,0.08%,游戏,手机游戏
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3427,11690.0,878913,1.33%,游戏,电子竞技
431073645,你的影月月,https://space.bilibili.com/431073645,3442.3,11679.0,3418606,0.34%,游戏,手机游戏
3595470,萌萌哒老陈,https://space.bilibili.com/3595470,3357.9,11167.0,201280,5.55%,游戏,电子竞技
6042486,边牧鲁米,https://space.bilibili.com/6042486,249.3,11124.0,11818,94.13%,动物圈,汪星人
27959806,洛丽塔大哥lolita,https://space.bilibili.com/27959806,3433.2,10848.0,1133927,0.96%,生活,日常
1664631574,团团只会躺,https://space.bilibili.com/1664631574,84.9,10527.0,11035,95.40%,时尚,T台
390527713,史蒂夫MCsteve,https://space.bilibili.com/390527713,3432.2,10523.0,1128474,0.93%,游戏,单机游戏
1286946445,bili_1286946445,https://space.bilibili.com/1286946445,135.7,10190.0,10762,94.69%,时尚,服饰
492075468,细狗又来了,https://space.bilibili.com/492075468,901.7,10166.0,11583,87.77%,生活,日常
91714909,奶茶小肥仔,https://space.bilibili.com/91714909,3188.8,10165.0,62192,16.34%,音乐,原创音乐
1124024523,保彪UP,https://space.bilibili.com/1124024523,3379.6,9961.0,261259,3.81%,知识,财经商业
515409067,百变稀艺君,https://space.bilibili.com/515409067,153.2,9931.0,10528,94.33%,娱乐,综艺
504934876,渤海小吏,https://space.bilibili.com/504934876,3449.6,9905.0,1026414,0.97%,知识,人文历史
491240131,烤鸭TV,https://space.bilibili.com/491240131,3437,9905.0,1436945,0.69%,知识,校园学习
1048261153,TikTok分享美好,https://space.bilibili.com/1048261153,150.5,9859.0,10432,94.51%,娱乐,粉丝创作
517917615,一个知了c,https://space.bilibili.com/517917615,1769.7,9816.0,13354,73.51%,时尚,美妆
1751437462,AAA梦姐换头批发,https://space.bilibili.com/1751437462,1467.3,9743.0,12254,79.51%,时尚,美妆
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3445.5,9727.0,4741046,0.21%,知识,校园学习
85997303,池袋第一深情-,https://space.bilibili.com/85997303,3430.1,9580.0,985271,0.97%,生活,日常
23630128,HuangFuRen,https://space.bilibili.com/23630128,3451,9486.0,3733105,0.25%,知识,校园学习
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3444.9,9484.0,1930196,0.49%,知识,校园学习
11131476,绫人太太啊,https://space.bilibili.com/11131476,3446.4,9406.0,3130620,0.30%,动画,短片·手书·配音
89370730,鲨鱼君Sharky,https://space.bilibili.com/89370730,3206.6,9367.0,68152,13.74%,游戏,音游
532741557,戴建业老师,https://space.bilibili.com/532741557,3460.4,9245.0,3279729,0.28%,知识,人文历史
1425294957,神奇speed妙妙屋,https://space.bilibili.com/1425294957,2877,9201.0,29183,31.53%,游戏,单机游戏
487640933,花小雕,https://space.bilibili.com/487640933,3432.4,9035.0,809141,1.12%,生活,搞笑
129146667,徐高_经济学家,https://space.bilibili.com/129146667,1785.2,8939.0,12538,71.30%,知识,财经商业
491307403,公务员干货,https://space.bilibili.com/491307403,3380.7,8796.0,281788,3.12%,知识,职业职场
2079522008,北东西南south,https://space.bilibili.com/2079522008,1349.6,8665.0,10887,79.59%,动画,综合
389402090,川粟奈子QAQ,https://space.bilibili.com/389402090,1234.3,8554.0,10529,81.24%,动画,短片·手书·配音
1424725718,正经播音天团,https://space.bilibili.com/1424725718,1381.8,8531.0,10839,78.71%,知识,校园学习
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3286.9,8530.0,41933457,0.02%,动画,综合
52495078,李院长_,https://space.bilibili.com/52495078,3350.8,8504.0,192269,4.42%,生活,日常
36417437,STEAM特惠资讯,https://space.bilibili.com/36417437,3322.8,8491.0,142607,5.95%,游戏,单机游戏
52707343,小小的信,https://space.bilibili.com/52707343,1369.3,8491.0,10768,78.85%,生活,日常
1627279726,asagiあさぎ,https://space.bilibili.com/1627279726,1021.6,8433.0,10017,84.19%,音乐,翻唱
22233466,忘羡如一,https://space.bilibili.com/22233466,2759.7,8372.0,23796,35.18%,游戏,手机游戏
24916158,千反田的凉仔,https://space.bilibili.com/24916158,3273.1,8321.0,87664,9.49%,游戏,手机游戏
