视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
结婚才一年妻子就出轨了 丈出差发现妻子出规，坐飞机回来捉奸在床 丈夫太受侮辱了！妻子都被捉J在家了，还被她倒打一耙,Once丶Acquainted,652532,1712426,25390,51283,2274,4902,687,2100,659,1371,生活,搞笑
理发师老爸带娃系列！沁伊今天有点精致哟~,沁伊爹妈的助眠小屋,641037,745236,52231,62865,5367,6108,378,456,1448,1701,生活,日常
宁波.走马楼  厨子探店?582,真探唐仁杰,632389,632389,44123,44123,1328,1328,654,654,1219,1219,美食,美食侦探
这是谁捅了遥控车的窝了,欢乐的小肥羊,606565,1030457,37308,54193,6326,10941,697,1422,1141,1768,汽车,汽车生活
【原神配音?5】生无可恋——夜兰,-妍YAN_,591839,746070,89252,102998,21627,26918,191,292,3116,3948,动画,短片·手书·配音
逐帧P图，死亡滤镜……爆笑吐槽内娱“美颜”暴击！,一只吐槽圆,586961,586961,33474,33474,2211,2211,1550,1550,1913,1913,娱乐,娱乐杂谈
那些年被老师没收掉的笔！,谭井同学,586596,1392537,407,5486,2985,7138,0,106,41,133,生活,手工
斥巨资买两只深海怪物，栗突仿石蟹，出锅后惊喜连连,小文哥吃吃吃,566859,566859,57562,57562,3420,3420,569,569,15136,15136,美食,美食制作
超级无敌电光火石卷尺加速赛！【奇怪の竞技】（第一期）,Super也好君,563097,563097,57300,57300,2733,2733,1038,1038,10385,10385,生活,搞笑
《点燃我，温暖你》：好无聊的一部舔狗剧,路温1900,562516,1142596,32729,89694,1965,6413,3703,11731,7686,22035,影视,影视杂谈
全球唯一米其林 油炸树皮 复刻出来会是什么味道,澳洲阿彭,547113,1022309,39924,96072,3455,8694,237,655,21265,53505,美食,美食制作
我是当主播不是当儿子是什么梗【梗指南】,梗指南,531619,531619,43074,43074,1693,1693,2265,2265,3516,3516,生活,搞笑
健身七年，我练成了以前p都不敢p出的身材,鹦鹉梨,529190,529190,32537,32537,8054,8054,972,972,10320,10320,生活,日常
她打的球 很难防住,yakisa彭雅琦,525688,879374,10774,20004,3872,7299,148,585,1141,2144,生活,日常
【独家】两不疑 第二季 第4集 女王的夫婿【10月国创】,哔哩哔哩国创,511303,511303,11252,11252,7,7,357,357,5747,5747,国创,国产动画
美越要学习几种语言？被法语支配的恐惧,娱圈小丸子,501537,2129341,52358,224074,11610,44779,331,1576,1536,4958,生活,搞笑
牛：谢谢你，因为有你...,小满家的晚饭,495315,689835,19393,30979,1700,2467,165,304,1133,2135,美食,美食制作
“一觉醒来老婆变成了石原里美”,托马斯家的,490915,902074,36532,75284,1594,3168,278,854,987,2614,生活,日常
新英雄莱西奥技能演示：这射手会飞！空中轰炸！普攻是范围伤害！,包子入侵SSR,490300,631254,10731,16179,392,581,1802,3298,112,179,游戏,电子竞技
狂霸酷拽！我从来没见过这么霸道的王！,三代鹿人,487942,487942,48216,48216,2891,2891,1935,1935,6148,6148,影视,影视杂谈
今晚上这座城市又多了一个伤心的人,岛城三人行,477453,2650631,42066,239069,4359,22876,571,3489,1401,5754,生活,搞笑
好事多磨,妖腰木,475011,5783385,15633,368997,2962,67256,155,4033,2052,41686,时尚,健身
成功潜入百万主播水友赛，疯狂针对，把她气到下播？！,韩翻翻呀,471250,766078,2839,32762,6963,10996,4,229,355,766,游戏,手机游戏
65岁的我，找了个25岁的美国女友。。。,双驴座的Sid,469147,578839,30052,39545,1971,2503,109,228,490,1136,生活,搞笑
达摩：这暗信怎么还带净化呢,尴尬的铁根er,465174,465174,47291,47291,889,889,652,652,1733,1733,游戏,电子竞技
大学图书馆的尴尬瞬间,Jsen江,463297,2062945,13628,48119,371,1284,72,512,118,412,生活,搞笑
当鼠鼠开上机车，JJ:前面的鼠鼠请靠边，您已超速！,小陈在农村,458856,862491,18944,33673,3929,7097,1109,2484,3278,6152,动物圈,动物综合
我们的故事未完待续！求祝福！,z做我的猫i,456845,872147,46592,79432,4656,7355,458,1053,9934,23122,生活,日常
把相机绑在老鹰身上，沉浸式飞翔…太震撼了！,Insta360,454579,1445086,25409,78932,13631,40221,918,2894,12240,34872,动物圈,动物综合
净化宿舍环境，从我做起,三哈兄弟-沙雕日常,452909,1513127,65672,217056,4213,13283,169,751,5205,18141,生活,搞笑
昨晚做完核酸走在路边看到的女生，灰打底裤真的很好看。,花铭__,451545,722292,30998,48712,5355,9712,355,797,1789,2844,生活,绘画
【路温】从国产女性题材剧里挖掘“厌女”,,451277,451277,50801,50801,7668,7668,6604,6604,23141,23141,影视,影视杂谈
芬兰家人敦煌风出场震惊四座！被东坡肉惊艳到赞不绝口！龙井虾仁绝了！各显神通变装上演狂欢晚会！,雨琪在芬兰,450185,450185,50386,50386,4554,4554,1628,1628,30160,30160,美食,美食记录
回收烟盒怎么回事?怎么收和卖！利润多大。,李想要理想呀,450171,559890,14994,17590,701,898,194,285,157,205,知识,职业职场
[林中小屋]：今天，我们来品品这一件稀世珍品,钢钢哞,448838,529481,19055,23654,9649,11868,883,1415,7949,10917,影视,影视杂谈
西方记者污蔑中国的成功建立在“压迫”上，新加坡学者的回击一针见血,观察者网,448331,448331,58970,58970,12838,12838,1507,1507,6720,6720,资讯,热点
封闭 VS 全球化，谁在推动谁在搅局？这份报告全说了！,小王Albert,445615,445615,41019,41019,6997,6997,497,497,12871,12871,知识,人文历史
【4K纯享】歼–20：我要“撕裂”这天空！,百岁山不甜pro,444179,534935,29466,45672,8381,11964,1310,2036,10713,16999,科技,工业·工程·机械
我 的 社 交 生 活,是老胡没错,439135,867332,30070,75241,3262,7269,726,1817,8003,22692,生活,搞笑
战辉榴莲姐,战辉,438807,1483242,40273,141635,4490,15914,385,1910,2881,11085,生活,搞笑
【热男】vivo OriginOS 3：最新的数码开塞露,HotGuys,431215,533128,22443,31631,1027,1965,215,570,1257,4469,科技,数码
我直接一整个震惊住！,i爱探险的Dora,430858,16063082,2707,276474,2528,186476,102,11680,367,20111,时尚,美妆
我拿什么拯救你，抄作业也能漏的博士,逗比寒MillerRHan,428757,549819,24449,39166,1664,3127,89,359,702,2275,游戏,手机游戏
小呆呆进化史,爱好是柠檬,426017,745149,857,4837,9282,19127,0,118,112,528,动画,综合
蓝 色 女夭 女臣,KM基二号,420950,1798525,30912,117092,8878,33122,233,1446,5638,22575,鬼畜,鬼畜剧场
“他获奖那天，台下所有人都哭了”,黑夜地孩子,420541,436908,25809,26685,3094,3194,557,604,3833,3918,影视,影视剪辑
《 苹 果 炖 肉 》,记录小生活的蛋黄派,418406,418406,43117,43117,1733,1733,585,585,3514,3514,美食,美食制作
哈尔滨小伙去法国旅游，看到卢浮宫感叹：欧式建筑+“三蹦子”，仿佛回到哈尔滨,新民晚报,411987,478403,20311,25997,1315,1723,335,516,129,178,资讯,社会
“后来才发现，猴哥的悟性可不是一般的高啊！”,wrizedm,409998,1694922,24239,148919,17808,55507,369,3485,5122,19820,影视,影视剪辑
是这样的先生，我们这个18w。,狗子の内心独白,402495,529420,58348,72590,1680,2087,242,360,118,134,生活,日常
中文 VS 英文 最大的特点是什么？,johnhuu,402073,675227,24355,28019,5776,8102,121,241,844,1355,知识,校园学习
我真没想到小猫咪能那么重！！,奶盖和九爷,399892,958260,31663,76897,3070,6599,246,849,171,357,动物圈,喵星人
【病人日记】我是第三方派遣病人,我叫孙火旺,394236,1457536,30255,134695,4609,20491,689,4039,26862,117923,生活,搞笑
一个手印的故事...,熬一耶ye,387404,909246,1490,19149,5185,23289,3,285,187,1505,生活,搞笑
那天我才明白，原来手工，远远落后于时代,陈一明在这,385689,1040231,51852,148462,6440,16105,1214,3273,9556,22253,生活,日常
这个学校，果然离不开副校长！,潇潇学姐lady,381039,655734,38802,75885,934,1575,146,437,356,894,生活,搞笑
拦高速，毁名画，这些“环保组织”还干过些啥？,波士顿圆脸,379785,379785,36890,36890,2512,2512,1548,1548,2714,2714,知识,社科·法律·心理
“脚本和炸鱼哪个更烂？”,阿帅派克,376839,456336,24031,31536,848,1146,1881,2536,818,1253,游戏,电子竞技
挪威的五星级监狱，除了自由什么都有,挪威老王,368155,628994,32766,51512,3131,5375,1296,2492,243,439,生活,搞笑
交配一次终生产卵，“黑寡妇”到底有多毒？,央视农业,367056,441353,56170,67255,1765,2048,706,1050,631,898,资讯,综合
当老姑婆上司误会了你喜欢她！,真子日记,365891,1949917,30775,171368,1421,6770,222,2150,1772,11245,生活,搞笑
这玩意儿是怎么做到全国不统一的？！,大碗拿铁,363417,363417,26479,26479,2839,2839,1616,1616,3569,3569,美食,美食制作
【10月】间谍过家家 15,哔哩哔哩番剧,363288,3979277,3396,58911,14,111,35,1099,1294,15872,番剧,连载动画
美国顶级大学食堂，130元自助吃什么？手枪鸡腿无限续！,Meetfood觅食,362771,362771,34436,34436,2779,2779,699,699,7998,7998,美食,美食侦探
【灵魂莲华瑟提Cos】看什么？下一个就抱你！S12总决赛日，英雄联盟小镇等你来偶遇哦,爱举铁的熙熙哥,360223,1511357,34151,130458,3639,13305,208,1120,1251,4859,,
【明日方舟】“叙拉古人”IS-EX-1~8 全关卡平民低配攻略（含突袭）！阵容平民+低练度+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,魔法Zc目录,359433,359433,24636,24636,3875,3875,1272,1272,10108,10108,游戏,手机游戏
猫猫震惊一整年！,戒喵中心,357616,357616,37959,37959,4326,4326,195,195,1210,1210,动物圈,喵星人
关于说我开了脚本的回应,厄风琉斯,356606,941558,2827,7782,260,522,2872,13271,130,482,游戏,电子竞技
深圳“600元廉租房”里最难堪的一幕，炸出了多少“伪穷人”,小椰子专栏,356350,623822,15567,29030,2571,4440,625,1615,3860,6550,知识,社科·法律·心理
孙悟空的新对手，竟然是？《代号:破晓》全新内容即将揭晓！,王者荣耀,356339,356339,8162,8162,280,280,3455,3455,125,125,游戏,电子竞技
书店卖小说给未成年人，被家长上门威胁放火：你们卖的是毒品！,网易新闻,356155,399295,13945,16502,1156,1374,2262,3054,223,266,资讯,社会
《合适的才是最好的》,凳子凳子_,355740,425972,25103,36095,522,831,47,136,37,85,生活,搞笑
警情通报！山东防疫人员拖拽殴打居民 7人被拘,津云,355414,917756,12118,34428,1368,4601,146,511,756,2309,资讯,社会
冰天雪地高海拔，旱地拔葱问题不大。,TaxiWay飞行中心,351051,1027767,18264,52293,1551,3755,27,140,98,233,生活,日常
【方舟实战论79】这就是限定的游刃有余！梦中的法伤快活，万金油般的干员,二色彩虹,348768,348768,44036,44036,4510,4510,2048,2048,9077,9077,游戏,手机游戏
刺激！假装偷偷躲阳台用VR看小姐姐…被女友抓住后又让她看到肌肉帅哥？她会有啥反应…,盖里老哥,348129,822473,23501,73441,1260,4863,278,1415,6716,22171,生活,搞笑
我攻略了兄弟最喜欢的女生!,超正经的小李,348128,348128,33121,33121,1896,1896,401,401,2919,2919,生活,搞笑
【原神】颠覆你对圣遗物的固有认知！！每日满体老玩家的良心干货 --《圣遗物取舍攻略》（基础篇）,在下冲锋丘丘人,347751,391024,18907,21611,11509,12603,1314,1774,4303,5166,游戏,手机游戏
鸡 你 太 美 官 方 M V,哦呼w,347065,11797008,26177,1449542,12649,638308,449,24188,16236,871114,鬼畜,鬼畜调教
【叙拉古人】IS系列全关卡 摆完挂机 简单好抄（持续更新中，更新至IS-EX-8突袭）,萧然Q,346869,1921863,7934,49456,1632,14792,230,2761,9607,47633,游戏,手机游戏
《雅 俗 共 赏》,罗汉解说,346829,599746,51148,70049,7548,9321,747,1226,5014,8609,生活,搞笑
美女深夜生蚝吃到饱！生腌酷酷炫！,小紧张的虫虫,344815,877282,17285,60062,823,3409,284,1137,3084,10512,美食,美食侦探
本来挺喜欢玩蝴蝶刀的,-m1chaeL-,344759,2521657,25181,202033,2937,21643,180,1720,1483,8621,生活,搞笑
百万粉丝UP主白嫖成瘾：“不白嫖，夜里都睡不着觉！”,,344613,344613,33654,33654,1374,1374,1245,1245,8027,8027,生活,搞笑
如何成为一名美少女战士,,344536,1354504,7953,46416,1298,7903,45,840,377,2360,时尚,健身
重装骑行川西翻越雅拉山口，浓雾中摸黑前进体力耗尽，真是狼狈的一天,徐云流浪中国,343486,343486,39536,39536,3513,3513,2446,2446,33295,33295,,
妈妈陪我去相亲后，她终于能理解我了……,皮皮在农村阿,343439,1798781,38748,197186,4201,18605,359,3252,1637,8043,生活,搞笑
断电、血疫、核弹，未来要死70亿人？！高分科幻剧《边缘世界》第四集,小片片说大片,343049,343049,26369,26369,2372,2372,314,314,4051,4051,影视,影视杂谈
【新卡速递】死而复生！死骑橙卡萨萨里安！首位联盟死骑,痞大菠萝派,342428,342428,12441,12441,948,948,892,892,1353,1353,游戏,桌游棋牌
大学生如何在宿舍拍出《奔跑吧兄弟》第2季,小叮当的伙伴们,341619,341619,44256,44256,6454,6454,1498,1498,17729,17729,生活,搞笑
13个实测靠谱的空气炸锅料理，不要让虚假食谱浇灭你的热情，烤箱通用版,泡厨房的顾小胖,340910,340910,21945,21945,29042,29042,697,697,12086,12086,美食,美食制作
"【云顶之弈S8】5费稻草人，跳大直接清屏!3费龙龟，超强击飞!4费虚空女皇，真正的虚空剑圣！云顶S8怪兽英雄实战介绍！",LOL小绿毛资讯,339761,339761,6856,6856,161,161,495,495,129,129,游戏,电子竞技
互送奇葩礼物，女朋友居然给我买了这？？？,雨哥到处跑,339248,339248,36293,36293,2243,2243,790,790,4447,4447,生活,搞笑
当时的我表面平静，内心复杂！,小柔SeeU,339117,769353,37841,70195,8660,17406,226,652,1215,2749,生活,
求求你给我一个认识你的机会呜呜,紫菜蛋花兔兔,338601,456966,75486,89832,5603,6235,408,851,935,1421,生活,搞笑
俩猛男差点被撑爆！800一人的“奇葩”自助餐到底有多离谱！？,哇塞几张,335699,915580,19701,71974,1336,5418,176,1335,4802,16773,美食,美食侦探
“吾不识青天高，黄地厚。 唯见月寒日暖，来煎人寿” | 李贺诗中的森然鬼气,文字铺,335370,361330,18037,20583,16604,18583,496,610,4469,4934,知识,人文历史
一帮成都00后、90后，合伙开了家养老院,一条视频,334663,334663,21522,21522,4551,4551,1013,1013,6120,6120,生活,日常
这是照相机，不是饮料！饮料造型的胶片相机 20多年前日本生产的一款创意照相机。28mm镜头，135胶卷。,光线胶片相机,334290,1159281,10267,23507,2129,5135,112,401,90,238,科技,数码
你 个 老 6,茶咩cc,333817,650684,23060,38980,4468,7459,339,926,2591,5000,鬼畜,鬼畜剧场
叫了几个造型师来改造自己，结果成了氛围感帅哥，这算成功吗？？？,永琪吗,331812,1439294,42896,192480,1447,5383,261,1797,957,4836,生活,搞笑
卡萨鹏委屈想哭，被人说满嘴仁义道德虚伪！省流1分58秒开始爆笑！键盘已发,卡萨鹏卡萨丁,329773,329773,24699,24699,804,804,2528,2528,7235,7235,游戏,电子竞技
当兵真的可以戒网瘾吗？,一颗冰栗子,328658,553903,25192,35220,933,2207,419,680,216,349,知识,职业职场
是时候让舍友懂得如何做一个合格的大学生了,,326252,7811468,32799,938022,4561,112694,149,3614,4682,105767,生活,搞笑
老师被学生打耳光，隔天就剃刀报复，把400名学渣送进大学,剪爆高压线,324430,910929,1042,27534,3283,5878,1,346,114,372,影视,影视杂谈
细读经典：成年观众特供！这部R级片告诉你人生有多残酷,电影最TOP,324210,324210,23099,23099,5732,5732,845,845,9738,9738,影视,影视杂谈
公开下我爸给我妈起的备注名,摸鱼能手邓大头,323137,323137,29702,29702,851,851,541,541,4444,4444,生活,搞笑
女子奔丧请假4天被扣3000元工资 “这个假太贵了我请不起！”,新闻晨报,321574,401730,29864,35641,933,1372,616,927,1001,1835,资讯,社会
“关于他所有的记忆都随着那一页纸被撕下而烟消云散了”,飞飞剧场,320981,1018479,1039,7935,4559,9650,2,116,80,238,影视,影视剪辑
史上最强射手！新英雄莱西奥，能飞天，隐身，轰炸，简直无敌！,东子超人,319385,319385,5722,5722,337,337,1056,1056,142,142,游戏,电子竞技
在全校面前出草神跳舞招新是什么社死体验【兔糕糕】,-矢泽兔糕糕-,316161,4089666,11175,220457,3623,38553,365,3147,1729,19042,舞蹈,宅舞
【水果猎人】香蕉的“科技与狠活”？辟谣！,杨晓洋的水果世界,316137,1011810,38810,129689,1064,3647,497,3335,1099,5944,知识,科学科普
【私藏馆】苏打绿《我好想你》唱哭吴青峰的神曲！秋天的思念好像你,音乐私藏馆,314231,625227,17215,49756,9012,21004,1095,3296,4703,12379,音乐,MV
【4KHDR】老戴《战神5 诸神黄昏》01【主线】故事开始 【剧情流程攻略解说】,老戴在此,313363,598622,8101,24100,2660,6349,522,1365,5479,14288,游戏,单机游戏
和前女友合租，是什么感受？,邵林一,312938,942386,7311,24741,547,1421,254,963,148,662,生活,日常
海贼王1066话全图情报来了！贝加庞克的真面目！年轻时期的龙出现！奥哈拉毁灭后的故事！,动漫作业本,312225,312225,18967,18967,819,819,1063,1063,2913,2913,,
战友都变成了妹子，我该怎么办？【阅片无数Ⅱ 66】,凉风Kaze,311610,311610,42743,42743,3482,3482,796,796,4877,4877,影视,影视杂谈
错过女儿成人礼的社区书记举喇叭回应：自己没做错什么，此前的发言稿已审核过,,310544,444411,8244,10782,716,1217,1528,2482,239,411,资讯,社会
女子网售河豚鱼干遭买家起诉被判赔23万元，买方一家四口均是打假人,东方今报,309266,360725,6747,7685,394,541,848,1070,102,106,资讯,社会
虽然万圣节已经过去了但是我们还是开箱了一些万圣节相关...,摸鱼事务所,305277,305277,29731,29731,4148,4148,681,681,9377,9377,生活,搞笑
抓！就硬抓！！,浪小逸Stark,304767,700538,5091,12304,125,273,31,105,50,163,游戏,电子竞技
不能说一模一样,李没梗啊,303508,698434,14764,27645,499,1006,101,242,66,137,影视,短片
说好的打假结果成了粉丝见面会，大家太热情了,池袋第一深情-,298944,298944,28236,28236,1231,1231,938,938,1035,1035,生活,日常
5名歹徒作案十余年，16人惨遭毒手，深度解说震惊全国的沈阳《3·8大案》！,刘老师说电影,297425,297425,21544,21544,2592,2592,472,472,3231,3231,影视,影视杂谈
新英雄莱西奥教学！史上第一个会飞的射手！,老凡Fv,296744,296744,5237,5237,390,390,989,989,133,133,游戏,电子竞技
翻过折多山到康定，更新了一些过冬装备，自行车就是我移动的家,,296665,529759,21643,51609,1708,4426,1213,3056,17276,42245,,
得知刘伯温病逝的详细过程，朱元璋哭着告诉二虎，“该收网了”,二棉裤说剧,296156,296156,20046,20046,912,912,710,710,6066,6066,影视,影视杂谈
美国中期选举部分投票点机器故障，特朗普怒了：2020年欺诈选举要重现？,,295650,295650,26994,26994,719,719,605,605,172,172,资讯,环球
小超梦事件后续，说点大家可能不知道的内容。,小翁亚索,295341,295341,9450,9450,347,347,1893,1893,830,830,游戏,电子竞技
欢迎来到长沙耶总会,辣条是只萨摩耶,292633,801182,24752,77069,2668,8067,392,1297,430,1169,动物圈,汪星人
红警相亲相爱一块地！小紫突然救我感动我了，那帮他取得胜利！,红警HBK08,292133,292133,20766,20766,737,737,655,655,3153,3153,游戏,单机游戏
队友：阴间英雄！,阳光男孩小丑熊,291801,291801,25509,25509,622,622,389,389,732,732,游戏,电子竞技
是领导还是名媛？“耳钉姐”李少莉成功经历被扒出,娱乐最终结者,289546,527526,3078,5276,301,623,706,1173,104,173,生活,日常
小超梦你为何对我说脏话竖中指，必须强硬回应！,,289258,811087,12923,35670,603,1829,1029,5107,5094,14939,游戏,电子竞技
学渣的文具VS学霸的文具（四），到底谁的更好用？,,286117,618488,208,3545,1281,4297,1,17,34,536,生活,手工
博主模仿俄士兵扔开乌无人机投弹动作惹争议,RT今日俄罗斯,285762,310398,8127,9917,433,468,395,540,30,46,生活,日常
【明日方舟】“叙拉古人”IS-EX-1~8摆完挂机全关卡攻略！操作轻松+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,,285283,641290,5749,21142,1166,3491,498,1538,2899,6365,游戏,手机游戏
【卢克文工作室】贫嘴侃爷的幸福生活,卢克文工作室,282061,282061,16674,16674,2249,2249,404,404,4307,4307,资讯,热点
特朗普：美国跳过了社会主义 已经进入了共产主义,凤凰新闻,281974,1309991,21183,107357,2818,13878,320,1973,774,2542,资讯,环球
大司马异地登录T1中单faker账号，助DRX夺冠,剃刀汤米丶,281774,281774,10767,10767,1358,1358,515,515,1951,1951,游戏,电子竞技
小伙把相机绑在鸡头上，拍出来的画面竟然这么稳？,马小逗vlog,280034,1215094,9745,66057,2506,6121,44,401,205,1462,生活,搞笑
假如把综艺的严谨强加进生活里！,是个维维啊,279917,394945,33984,49840,893,1137,82,182,202,454,生活,搞笑
当我不再是讨好型人格,阿瘫日记,279865,400563,39220,58120,3123,4019,157,307,227,475,生活,搞笑
“你们不要再这样吃面了，这样只会饿死我！”【5】,盗月社食遇记,278224,1920261,15018,166437,1684,16290,198,2588,7261,71863,美食,美食侦探
迟来的阳光，救不了枯萎的向日葵。,管春呀,278150,511232,9029,19890,669,1305,449,792,170,343,影视,短片
建议严查祖上三代,沙雕研究协会会长,278125,278125,17656,17656,4955,4955,427,427,722,722,生活,搞笑
懒人投篮，自带神器。,奥尼尔喝口服液,278086,1854437,4023,19265,151,775,22,216,34,252,运动,篮球·足球
圆鼓鼓胖乎乎的微笑鸡蛋仔！我在温州也吃到啦！二十三块六个～外皮焦脆！,逛吃大温州,276489,376977,4846,6373,273,349,268,363,92,116,美食,美食记录
川普脱口秀11月6日，我不惧风暴，因为我就是风暴,胖达粑粑,276227,890242,10239,41840,2282,8051,449,1990,890,3825,生活,搞笑
盘点那些满级动画！啪啪打脸，自信的GGBond！满级动画！,阿羡搞笑,273623,1677434,1758,9310,9260,57517,23,82,286,1457,动画,综合
【原神】看好了，小草神还能这样玩！？,ulu秋名山,273133,415436,24792,36864,2001,3004,106,223,123,257,游戏,手机游戏
当有人在你面前炫耀名牌…,一条辣cc,272402,354597,23628,33721,1756,2267,53,139,217,442,时尚,服饰
万圣节“抠糖”挑战！幽灵之火VS马桶盖，谁成功抠出得10000元？,萝卜有点甜丫,270621,481180,219,853,2231,3294,0,2,63,118,生活,手工
这辈子不想再去打工了，做一个流浪汉流浪全国,带床去旅行,270143,424870,11784,22286,1194,1797,763,1773,4309,9314,,
【原神】草神 超详细养成攻略教学,贪欲九头蛇_,268438,268438,31810,31810,6639,6639,2010,2010,20416,20416,游戏,手机游戏
奔驰G是男人的梦？高速跑120你试试..,平凡小吴,268194,268194,15180,15180,2137,2137,579,579,10593,10593,汽车,购车攻略
《 承 让 》,中国BOY超级大猩猩,267876,267876,44086,44086,8688,8688,1746,1746,16223,16223,生活,日常
董小嗨的诡异考场：考场上，监考老师偷偷塞给了我一张诡异纸条，却导致我暗恋对象当场惨si,董小嗨动画,267166,2495698,536,4865,4871,37047,0,15,176,1324,动画,综合
海贼王1066话第2+3波情报来了！贝加庞克与萨乌罗对话！完整时间线回顾奥哈拉事件！海军卧底计划开始？,,265708,265708,12174,12174,353,353,676,676,779,779,,
完全理解大家都说她素颜更好看了！,偶嗑的CP是真的,265483,910779,9001,41817,2027,6674,244,888,794,1831,娱乐,粉丝创作
那些年吃过的童年零食（二）,烤面包的种子,265248,944488,225,851,1638,6048,2,10,30,124,美食,美食侦探
19??！(G)I-DLE 2022GMA《Nxde》舞台,GIDLE家的小乐,265162,325313,5524,7188,1967,2426,747,859,129,167,音乐,音乐现场
这届学生可不好带呀,一颗甜心_,264437,809767,5890,19589,1554,5716,32,124,132,334,舞蹈,舞蹈综合
人均50吃到爽！在家实现火锅自由！,网不红萌叔Joey,264016,264016,22126,22126,14384,14384,311,311,2709,2709,美食,美食测评
无 缝 衔 接,浑元Rysn,263952,1490236,11484,96878,2776,25875,79,1206,706,4923,音乐,演奏
这不比脱口秀好看多了？,汤圆妈妈笑哈哈,263877,304217,23018,24306,5140,5582,160,203,1830,2006,生活,搞笑
干了一碗恒河水和干了一碗黄河长江水有啥区别？,,263449,1531943,32470,187583,1368,7245,209,2088,641,4185,知识,科学科普
陈翔六点半：当生活开始倒计时,陈翔六点半,263288,263288,19414,19414,844,844,804,804,3029,3029,影视,短片
福建大叔卖泡面，25一碗，太火爆，有人说不便宜，老板苦诉利润没10块，你们觉得的？,小帅探店,262744,1816116,1381,7826,380,3301,742,3644,67,351,美食,美食侦探
主播真会玩女神篇： 我已经三分钟没有听到金钥匙的故事了#154,是大腿,262674,580091,10549,31081,485,2471,136,529,2254,5940,生活,搞笑
