视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
【灵魂莲华瑟提Cos】看什么？下一个就抱你！S12总决赛日，英雄联盟小镇等你来偶遇哦,爱举铁的熙熙哥,434877,591361,33030,41553,3476,4415,260,533,1273,1989,,
一口气看完《只有我能用召唤术》精剪无重复,香橙说漫,428363,1965922,2101,9267,16122,72109,3,21,846,2503,国创,国产原创相关
每天一遍摆烂再见?4个方法快速进入学习状态,是你们的康康,424532,681572,45628,76215,48490,75107,1561,2397,14590,22107,知识,校园学习
这XX也行啊！锐评辉夜大小姐完结骚操作！UP主看完高呼烂活！,瓶子君152,420659,1117663,30557,114276,3830,16114,596,2959,10795,39432,,
天津88元大碗面挑战，30分钟吃完免单，吃到一半老板“不见”了,橙飞一下,419944,419944,19434,19434,616,616,1069,1069,1849,1849,美食,美食侦探
铁齿铜牙,山东消防,416655,1412688,6554,20758,240,728,73,276,30,110,生活,搞笑
大堂经理处理下属情绪波动,老四的快乐生活,416108,416108,31568,31568,851,851,611,611,1346,1346,生活,搞笑
当代大学生在养一种很新的东西,白日梦不要钱--,412201,2429524,29902,301230,7424,52252,434,2840,2520,12016,生活,日常
如何成为一名美少女战士,妖腰木,409502,598227,14450,27277,2364,4879,265,650,621,1505,时尚,健身
任何人都可以参与，快来吸吸欧气！,茶壶盖_,394620,815228,12008,14869,1407,2102,2,23,177,271,生活,日常
你们说，这飞机是降还是不降？,TaxiWay飞行中心,393537,2228215,21072,128365,1757,9120,61,281,159,660,生活,日常
秋天情侣氛围感自拍技巧,余小白手机摄影,388578,868455,36184,80727,24266,54255,294,636,3293,6924,知识,校园学习
【原神】看好了，这才是渡海的正确方式！,覆雪之下--,386250,386250,40086,40086,8658,8658,1489,1489,7044,7044,游戏,手机游戏
流水冲击50亿！小草神凭什么感动世界，创造奇迹？（原神文化考据25）,Muc虚空之翼,382735,775061,31783,77493,5590,12941,1187,3211,10279,25364,游戏,手机游戏
【TF家族】《一起去做的N件事》第五件事：一起去看剪那瑞行吧!,TF家族,381243,513383,21100,35431,4338,6795,3271,11151,4025,7432,娱乐,明星
是时候让舍友懂得如何做一个合格的大学生了,三哈兄弟-沙雕日常,380725,7163626,37488,870453,5167,103719,159,3313,4966,96513,生活,搞笑
【大司马X茄子】一发遮百丑,莱茵上校,376307,976991,24539,59257,2829,8365,293,1220,1788,6276,生活,搞笑
美妙的光线啊！,四夕小田木,374484,1482341,32202,172081,2639,12559,297,1283,1505,6189,生活,搞笑
深秋骑行川西，找到一个非常舒服的营地，没想到夜晚突然降温下起大雪,徐云流浪中国,373133,373133,45009,45009,4214,4214,2784,2784,39124,39124,,
街头吃完这个烤玉米，又要出个远门了。,刘庸干净又卫生,372638,1173835,36832,119132,570,2327,301,1354,1188,4445,美食,美食侦探
“社死了，但也快乐了！”,笑梦堂,372490,372490,10833,10833,1459,1459,265,265,1872,1872,生活,搞笑
我只想你活着回家,顾麟迟,371493,1137547,3541,51224,13601,33621,0,170,697,6209,影视,影视剪辑
氪金游戏策划的人生体验,诸葛皮皮是帅哥,371033,2616765,50454,448750,13248,108749,1365,7510,22111,170213,影视,短片
它好像生气了，又好像没生气？？？,玩具大魔王,368043,975084,18090,39768,1509,3320,111,296,85,199,动画,手办·模玩
猫咪喝醉了会有什么反应？,麻蛋和丑丑,367700,586991,25561,34003,1406,1850,46,95,72,140,动物圈,喵星人
老爸老弟这认真的态度，我是真心佩服。,疯狂小杨哥,367024,2084365,40150,241545,1527,8826,73,888,1701,11690,生活,搞笑
关于说我开了脚本的回应,厄风琉斯,366918,366918,3941,3941,199,199,8617,8617,271,271,游戏,电子竞技
自律真的会让我变得闪闪发光,陕陕发光_,365581,4635888,25916,412026,2095,26622,204,3542,1809,19360,时尚,健身
川渝四大美男在添一员猛将，想加入的你请来,深情航仔很深情,364580,679221,16648,37073,385,732,115,236,263,563,生活,搞笑
dva换肤，但是真人版,清和Alicia,363819,837640,30552,82209,9790,22961,149,1130,6191,17062,时尚,服饰
叫了几个造型师来改造自己，结果成了氛围感帅哥，这算成功吗？？？,永琪吗,359652,359652,48609,48609,962,962,904,904,1927,1927,生活,搞笑
脑子裂开了会怎样，可能左右互搏直至杀死自己？,,356485,2397021,25230,91435,2704,14054,164,1037,186,869,知识,科学科普
【罗翔】“网课爆破”仅是无聊恶搞？细聊网络爆破中的法律问题,罗翔说刑法,355142,1167638,25416,130390,2452,10488,624,3507,8780,32818,知识,社科·法律·心理
长沙黄兴路直播一条街第二集：消失的狠活儿,峰哥亡命天涯,351994,1476719,7661,39753,1824,8775,951,5740,1651,9448,,
不得不爱呀,彬彬找乐子,349353,535413,19640,30161,1377,2302,93,192,68,127,生活,搞笑
这一针，扎出了我童年的回忆,逗比的雀巢,348804,2292541,29845,244377,2336,19451,149,2442,4503,44228,生活,搞笑
鸡 你 太 美 官 方 M V,哦呼w,347590,11119371,26252,1397999,12589,613615,489,23261,17285,838750,鬼畜,鬼畜调教
130年前，一个天才少年来到纽约，他点亮了世界，自己却一生活在黑暗当中，如果你了解他的真实故事，可能也会说，这个世界不配拥有他的才华……|自说自话的总裁,自说自话的总裁,347293,347293,20765,20765,5160,5160,1660,1660,6645,6645,知识,人文历史
一汽奥迪引领未来出行新态势！,奥迪,346362,1866979,756,3455,88,520,19,186,81,399,汽车,汽车生活
破费买的折叠屏，今天彻底值回票价了,金毛评测犬,346054,1030795,13159,41152,458,1302,312,1434,132,357,科技,数码
隋卞一探｜海D捞、莫X仙、自嗨G、小L坎火锅大横评，谁才是最好吃的自热火锅？,特厨隋卞,345330,345330,23861,23861,945,945,481,481,1468,1468,美食,美食侦探
同桌依旧稳定发挥…,阿沛不开心,345263,408479,48636,61502,2628,3217,188,393,284,488,生活,搞笑
苏菲×单依纯复古MV《生活来点小浪漫》,苏菲品牌官方账号,345249,1341555,1587,7944,288,1505,27,370,146,1185,影视,短片
登子开始不自信了,迷人的大反派喔,344383,881337,9471,50490,371,1217,70,241,111,265,生活,搞笑
我收服了MC里所有的生物！！,与山0v0,341528,1755517,29272,206686,9317,66006,254,3190,16760,173964,游戏,单机游戏
我，最厚的防线！,尴尬的铁根er,340297,1553828,15134,142398,1842,10357,126,2071,3693,41729,游戏,电子竞技
整个影视圈乱成一锅粥了,薯条日记,340245,398332,29536,35194,4935,5616,388,555,12954,15249,影视,影视剪辑
小情侣去酒店，居然被一群鬼围观？经典网剧《灵魂摆渡》第十二回,小片片说大片,339178,339178,46630,46630,3975,3975,562,562,17090,17090,影视,影视杂谈
韩国人不谈恋爱但拍恋综？韩国人是懂恋综的,知名相声演员BBBBB大王,337563,634801,20196,48605,1609,3836,367,1023,3469,9536,时尚,美妆
别问了 工资三千很精神,侯翠翠,337517,651992,15993,41383,570,1204,438,1314,1354,3796,生活,日常
宙斯：疾走剑姬?我熟啊！,BBGG丶狮子喵,335939,517868,25723,46325,349,582,84,298,163,401,游戏,电子竞技
杜绝一切花里胡哨 这就是满级大佬,钢铁影视,334778,5383929,21079,450926,2714,58807,57,836,858,7969,影视,影视剪辑
阿舟，你又在埋梗哦,凉风Kaze,334714,334714,46894,46894,3137,3137,1461,1461,4783,4783,,
老板多加点鸡酱,,333336,420255,27710,31913,2869,3433,613,764,565,640,生活,搞笑
我就拿点零花钱，有错吗...,圆预告,331696,792176,709,6659,2977,4919,0,78,63,131,影视,影视剪辑
和前女友合租，是什么感受？,邵林一,330923,414984,7566,13479,395,570,176,609,143,408,生活,日常
芜 湖 电 竞 教 练,,330573,390163,31016,41083,5406,6771,404,934,19135,23721,游戏,电子竞技
献给王者荣耀玩家的DOTA2教学【铠&斯温&奥特曼】,就是锐Ray,330463,330463,23035,23035,1925,1925,2739,2739,10446,10446,游戏,电子竞技
豆瓣评分9.5！当年QQ通讯录沙雕广告，笑死了哈哈哈哈哈哈,4A广告提案网,326912,2962228,8861,71044,5444,29551,183,2087,1928,7803,生活,搞笑
校内丑关我校外什么事啊,逍飞free,326072,1205122,26439,155106,1933,8100,279,984,264,897,时尚,T台
就这？不得一口气炫100根！！！,黑猫厨房,323548,323548,31848,31848,1992,1992,539,539,3321,3321,美食,美食制作
小孩说：你客气啥？,搞笑迪迦哥,322380,1533045,22998,104970,1774,6730,95,438,354,1122,生活,搞笑
拜登 奥巴马与特朗普正面交锋！,小央视频,320658,320658,12207,12207,1029,1029,37,37,117,117,资讯,综合
外婆的女儿第一次蒸馒头！,77的美胃人生,319385,1172022,9748,23861,287,751,32,121,29,100,生活,搞笑
背叛肉体的下场！这个游戏隐藏着令人窒息的「真相」,附魔星Fms,319235,1684176,22863,154460,10500,60926,628,4073,15038,97810,游戏,单机游戏
多家核酸检测企业盈利持续两位数甚至三位数增长,中视央广传媒,318649,531498,10898,18310,2007,3147,606,1028,634,1041,资讯,社会
神级选择：我从不按套路变强,,318608,589731,1344,3111,9304,18667,-18,6,420,607,国创,国产原创相关
陈飞宇——他可太想火了！！！,爱吃瓜的小胖墩,317927,1815321,7320,57251,920,5843,729,5081,376,2321,娱乐,娱乐杂谈
他可能觉得自己很帅。。,力元君,313359,1830552,39121,92614,3248,23267,128,804,333,3017,生活,搞笑
孙小姐过生日,良田田田,312276,474142,54566,82247,1256,1730,125,259,3927,6253,影视,短片
跳楼是一种什么样的感受？如果跳到一半后悔了怎么办？,科技旅行者,310609,1693963,7733,45729,739,3302,268,1674,67,200,影视,影视杂谈
黄铜局真是太好玩了!,奇啊是我,309966,309966,25869,25869,993,993,862,862,609,609,游戏,电子竞技
猫和狗在失重状态下的反应，太搞笑了，终于明白什么叫稳如狗,萌宠使者,309740,502391,0,2411,281,501,0,101,0,20,动物圈,动物综合
不要尝试！！不要尝试！！不要尝试！！,阿哈哈哈哈哈黑猫警长,308894,2987831,25132,253125,1729,15735,274,3693,2331,21749,美食,美食测评
螺蛳粉冒菜是哪位神仙想出的？香到舌头都要吞了！,日食记,307940,307940,31229,31229,3376,3376,377,377,4018,4018,美食,美食制作
刚才做的不是核酸检测！？,,305540,1175095,10831,69991,2826,15878,167,1215,504,1927,生活,搞笑
法官，你看我还有机会吗？,深海色带鱼,304012,741159,0,44863,5505,10669,85,395,0,3205,鬼畜,鬼畜调教
下血本了，厨房都被我拆了，拆了重建，新的开始！,孤独美食咖,303465,303465,34946,34946,1377,1377,628,628,8038,8038,美食,田园美食
去你的前男友！,,301464,321959,4635,5653,260,292,62,105,28,40,时尚,健身
在北大上学的真实现状,小霍少-,299172,1135184,13310,32779,945,2266,22,122,40,132,生活,日常
“听几遍匆匆那年才能回到那年匆匆”,我叫毕语航,297339,438760,22839,31711,5787,8237,366,637,4089,6054,音乐,演奏
又一被“北京中产”吹捧的网红翻车，戳穿了对年轻人最残忍的骗局,小椰子专栏,296448,762073,15044,30946,1157,3070,574,1453,198,1081,知识,社科·法律·心理
女朋友要给我买4090 但是她却有这样的要求,地位极高硬气鑫,295460,465471,17647,32169,272,515,73,247,116,299,影视,短片
泰国路边摊-冰冰姐椰子,泰国阿航,295105,865571,40353,124860,2335,5941,210,737,671,2510,,
。。。,池袋第一深情-,295010,637796,16300,41787,1056,2288,255,875,181,502,生活,日常
“在冰岛遇见了一位像神一样的男子”,internet-boy,293971,1559480,36528,221845,5821,32771,301,1582,826,3251,生活,日常
头好痒，是不是要长脑子了？,青春バカ,292931,573696,0,43355,7867,19900,0,129,0,1188,动画,综合
这个错误的牵引方式会让你车毁人亡？,超跑爱丽丝Super,292885,805039,15759,39437,2614,7230,148,462,291,735,汽车,汽车生活
当男人聚会不带女友时！,吕长隆,292407,3935737,9994,190622,447,7359,28,334,95,903,影视,短片
老师，你直接骂我得了,,292072,1701552,26444,165411,1081,7476,110,553,174,614,生活,搞笑
这么漂亮的学姐对你告白，你会......？,兔总裁s,291951,291951,18476,18476,13485,13485,450,450,2919,2919,舞蹈,明星舞蹈
【真实解说】曼联1:3维拉！阿伟罗躲球、袖标、摔跤，铁人三项全部拉满！争四仍需努力！,真实球迷汇,287782,287782,15042,15042,2638,2638,3103,3103,12208,12208,,
为防晚上被猫暗杀，我用100w水泵给猫做了瀑布门！,蒂姆嘟嘟Tim,287610,2118507,4165,59196,4193,22542,107,2154,806,9783,动物圈,喵星人
石头人:“头好痒，感觉要长出脑子了。”,困困君丶,287310,1630346,20228,151854,3335,21176,172,1334,2591,14984,游戏,电子竞技
一个人的人品和他的才华是没有任何关系的,米雷-RayDog,285823,487480,47381,79082,3524,4846,131,516,1025,3242,生活,绘画
我妈最后笑的好大声。。。,若若跑的贼快-,284410,683286,2883,32676,4276,7240,9,186,115,731,生活,搞笑
纸上的胶带怎么无损去除？,国聪有话说,283692,957589,10394,36829,999,2941,70,293,142,423,生活,日常
真实测评-蓝色妖姬切尔西,赵安迪Andy,283125,427742,5556,10498,825,1472,59,118,63,144,运动,运动文化
【沈月】生活像我的vlog一样毫无逻辑又不讲道理,沈月本人,283052,283052,25025,25025,2269,2269,1397,1397,7084,7084,娱乐,明星
大学生如何在宿舍拍出《奔跑吧兄弟》,小叮当的伙伴们,282946,5289287,30788,594348,8057,145071,400,11871,15753,298326,生活,搞笑
鹅了个鹅,高斯Goh,282717,2438979,10026,199436,3907,44671,81,4354,2696,62107,游戏,桌游棋牌
主任从来都不是反派??,脱缰凯Kk,282573,282573,40547,40547,2156,2156,462,462,2147,2147,影视,短片
告别我的万年刘海后 竟然被你们一致猛夸！,顾林x,282018,323772,43433,49648,4548,5324,195,331,370,528,生活,日常
新概念武器-电磁枪，精彩亮相珠海航展,环球网,281233,281233,22009,22009,1419,1419,1757,1757,393,393,资讯,环球
至高天派克就是主播的（）,联盟勘探员,280382,378970,27180,39431,541,768,78,198,226,491,游戏,电子竞技
或许这才是大家反感春晚的原因吧,心灵观影,279485,2667965,0,82149,690,6910,0,2950,0,1911,影视,影视杂谈
62岁的李善长娶了一个16岁的娇妻，目的是为了让朱元璋放心,二棉裤说剧,278700,529480,5778,17298,407,996,355,893,740,2861,影视,影视杂谈
牛吃了都要赞不绝口的牛舌，我只能说“真牛啊”,玲子reiko-,278309,278309,33370,33370,817,817,194,194,419,419,美食,美食侦探
谭瑞松：我们希望我们的航空工业坚决不能成为国家足球队，争取成为国家乒乓球队,,276963,276963,26649,26649,1701,1701,3985,3985,2250,2250,资讯,环球
学校食堂这样搞，清华北大跑不了！！！,设计师王姨,276499,725784,16024,44003,1852,4568,213,450,214,416,生活,家居房产
"【Nv.Hanzi】出差十五夜星船特辑E1-1 221107 尴尬只是暂时的，fun fun乱入的 '快来 这样的签到还是第一次见吧?Starship:秋季郊游",女汉子字幕组,276355,276355,8154,8154,5365,5365,837,837,2259,2259,娱乐,综艺
干将：对抗路是个会计,皮阿妹,275656,591246,8759,37072,2114,7002,261,821,917,2190,游戏,网络游戏
【水果猎人】香蕉的“科技与狠活”？辟谣！,杨晓洋的水果世界,275513,275513,37329,37329,1136,1136,1254,1254,2681,2681,知识,科学科普
就快爱不动了《一年一度喜剧大赛2》爆笑沙雕组团Reaction06,我是一只粽子啊,275426,446036,13585,32167,736,2043,2561,5301,2527,6140,娱乐,娱乐杂谈
没想到打电话叫朋友来家里吃火锅会发生这种事……,Yp杨英鹏,275130,275130,5572,5572,237,237,76,76,156,156,生活,日常
【病人日记】我是第三方派遣病人,我叫孙火旺,274739,274739,44515,44515,6099,6099,2036,2036,35894,35894,生活,搞笑
养狗不能养太聪明滴~,汪丷先生,274568,363438,26803,40017,819,1144,148,364,564,1513,动物圈,汪星人
邹子的万圣节装扮合集！你喜欢哪个角色呢？,邹邹Joy,273022,471219,24377,52069,2479,4771,64,153,747,1582,,
我在全球刷副本（大合集）,漫话书生,271612,704541,1278,2996,8809,21211,2,3,264,491,国创,国产原创相关
可以…多看我几眼吗,紫菜蛋花兔兔,270520,432711,21986,33112,1768,2290,246,568,470,834,生活,搞笑
【404】广东城市探险(10)：潜入汕头废弃军舰，037型猎潜艇与062型护卫艇,404Abandoned,269963,778428,20104,48325,2754,8879,278,1419,4782,22009,,
狗子重生了！没尾巴的狗子移植了一条新尾巴,见过珠峰的大馒头,269530,590073,250,1785,2453,5859,2,38,26,185,动物圈,汪星人
胖龙花几个小时把家里卫生搞下，下饭吃拉面，一盘凉拌牛脸，过瘾,胖龙的小生活,268922,268922,15924,15924,387,387,624,624,3500,3500,美食,美食记录
在干嘛？能给朕买一杯奶茶吗？,奶茶小肥仔,267641,343746,36193,44500,1786,2118,195,342,766,1147,音乐,原创音乐
《精神状况渐入佳境》,王七叶-,266739,1318663,18919,115003,1351,5981,44,557,185,1167,生活,搞笑
如果你有两头奶牛,牧羊的瓦格纳,265788,545879,32103,54053,19641,34826,735,1881,7267,14846,生活,搞笑
首次回应“科技与狠活儿事件”对我的影响，以及做食品科普的原因,大雷的食品科普日常,264986,264986,31597,31597,3325,3325,3142,3142,16881,16881,知识,科学科普
红警光棱天启一块地！放猴子出笼把对手全部包围哈哈！,红警HBK08,264292,264292,18010,18010,568,568,522,522,2242,2242,游戏,单机游戏
普通女孩成为IKUN一年的变化,兔兔不会秃秃,264230,710226,13958,43117,1166,3046,297,917,894,2537,生活,搞笑
文森特：结婚7年了，你们知道我这7年是怎么过的吗！！？,文森特,263071,342438,17959,24565,621,838,272,581,864,1605,游戏,电子竞技
火龙果？错！这是烧烧果实！,不凉少年派,262913,1476819,11598,80443,823,4818,241,1612,119,608,生活,搞笑
红警升级版小陆地！三星磁暴兵太猛了分叉式电流！,,262700,262700,17743,17743,504,504,414,414,2199,2199,游戏,单机游戏
茫茫宇宙为何遇不到外星文明，人类只是囚笼角落滋生的苔藓和蟑螂？！！《隐形时代》上,科幻视界,262108,1964863,30287,262643,8045,57331,496,4318,7562,59821,影视,影视杂谈
猫德学院丢的面子，又给找回来了,本喵叫兔兔,261574,732587,26822,85894,791,2613,118,692,2745,10279,动物圈,喵星人
出来混，总是要胖的【4】,,261501,9815043,19849,776207,4915,178452,279,10341,1641,54058,美食,美食记录
队友：塞恩你真他么能送！对手：这个塞恩是个高手！,我才是熊猫大G,259025,259025,6620,6620,134,134,269,269,289,289,游戏,电子竞技
川普脱口秀11月5日，我是天选，也是唯一！,胖达粑粑,258956,313682,11891,17091,1374,1935,305,556,756,1176,生活,搞笑
我老婆好像在玩一种很新的东西?,麟宣森,258593,3065686,14278,191455,1279,13948,83,1544,1848,21972,美食,美食制作
【牛叔】温子仁最新恐怖大作，江湖中又诞生了一只暴力恶魔，建议原地加入复联嗷！,牛叔万岁万岁万万岁,256590,256590,12229,12229,1525,1525,377,377,2134,2134,影视,影视杂谈
【Faye詹雯婷】今晚《我的果汁分你一半》，爱也甜蜜分担~,Faye-詹雯婷,256145,295448,13291,17361,3509,4400,509,832,5479,7480,音乐,音乐现场
一条人命给3万，王宝强出道即封神的电影，把人性之恶展现的淋漓尽致！《盲井》,一目十影,255131,446826,11104,20811,1560,2906,277,604,1926,4204,影视,影视杂谈
学校表白墙除了没有表白其他啥都有,打嗝鸡ovo,254968,856879,22356,51497,1528,3733,80,436,243,629,生活,搞笑
