视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
蓝 色 妖 姬 是 怎 样 炼 成 的,一大筐会飞的草莓,437719,1781958,67237,280173,22096,89115,309,1729,15896,62072,鬼畜,鬼畜剧场
??nia~nia~nia~??,打不倒の西撒,427379,459941,39998,42278,8600,9168,547,698,2524,2805,鬼畜,人力VOCALOID
【吸奇侠】《教父》终局之战，无数经典致敬的血色教堂逐帧解析 18,吸奇侠,426025,426025,61442,61442,14255,14255,2227,2227,70680,70680,影视,影视杂谈
本来挺喜欢参考答案的,生物学家心狠手辣,423580,1696778,8791,25181,881,2711,42,292,217,724,生活,搞笑
和珅·前半生：没有天生的贪污犯，和珅早年什么样？【乾隆往事】,,423094,796462,31693,75853,5912,15211,629,2089,31423,67824,知识,人文历史
9年前票房扑街，如今才知道它有多“神”，近十年最好的古装片！《大明劫》,一目十影,421680,776591,18924,37403,3869,8171,495,1185,2764,6720,影视,影视杂谈
送外卖被保安用特技阻拦，没点绝技傍身还真不行,开心锤锤,419385,1220794,245,10109,30,2839,3,72,13,168,动画,综合
如何在年入上亿后迅速破产？【小约翰】,小约翰可汗,416083,1722507,21517,148849,2323,20316,270,3833,8726,51363,知识,人文历史
“所以，努力的意义是什么呢”,柒杯抹茶星冰乐--,412016,668969,12623,22964,14348,22034,661,1638,3266,5230,生活,日常
隋卞一探 |122年老字号-小楼饭店，真实水平到底怎么样？今天特厨带你尝一尝！,特厨隋卞,410375,410375,36737,36737,4595,4595,726,726,3328,3328,美食,美食侦探
新作品来了48小时搭建完成，太精彩了,多米诺冷风,409179,1200090,53691,138418,3755,9375,187,605,5808,16859,生活,手工
女孩每天往裙子里藏一颗手雷，只要有男人靠近，她就当场引爆,打工战士阿万音AS,408940,1318972,782,2724,4923,17784,1,5,154,490,动画,
【原神】满命vs零命！特效细节对比！全五星角色，看谁更华丽！,酸儒书生,408044,844708,24640,47501,3106,6545,217,640,394,955,游戏,手机游戏
豆瓣9.8《她的浴袍988—Nabi在等Shabi买！》,神烦XP,406279,669829,16721,30377,1232,2137,481,1135,2627,4963,娱乐,娱乐杂谈
猫咪店员来大阪出差了！沉浸式体验猫咪服务！,AnnaShi安娜喜,401336,599436,58590,79301,10690,14789,700,1249,1793,2667,,
虽然五灵王很帅，但这个菲菲让我没法充！,青柠动画城,401244,678093,19642,39398,2669,4066,305,925,1003,2145,,
【历史短视频】中国近代史知识点速记3,国民历史老师,397842,1491557,62964,238694,9635,36091,417,1396,1553,4997,知识,人文历史
三名士兵被困太平洋，饿了只能生吃鲨鱼，但渴了怎么办？,大本有剧,396579,3426000,338,2795,1519,13355,0,11,53,497,影视,影视杂谈
爆肝25000字深度解析，这剧却崩了？！年度烧脑剧《1899》下,小片片说大片,395818,395818,25150,25150,2948,2948,511,511,6086,6086,影视,影视杂谈
螺蛳粉真有那么好吃吗 ？,川渝火锅底料工厂老杨,393514,2173298,8912,42415,210,1000,21,183,69,337,美食,美食制作
一个躲猫猫竟然玩的如此离谱,大滑稽游戏解说,390279,1168256,209,650,1849,4505,0,1,21,48,游戏,网络游戏
羊村（2）,小潮院长,390221,7259317,10107,593522,4272,199544,666,12172,6884,409536,生活,搞笑
我妈买的玩具VS我买的玩具，到底谁的更好玩？,烤面包的种子,390202,420030,233,351,2566,2802,0,20,39,51,动画,手办·模玩
【金钱游戏2】被排挤后偷花9千万，却选错了队友！,猫饼爱吃鼠片,389782,655471,237,595,635,1056,0,15,81,156,娱乐,综艺
江泽民同志治丧委员会公告（第1号）,,388385,732201,0,0,2184,4030,0,8,9714,16623,资讯,热点
1万5的球票坐哪？和卡塔尔土豪一起看英格兰晋级！什么体验？,Meetfood觅食,387555,387555,53843,53843,3572,3572,645,645,27629,27629,,
这就是做了四天的成果吗？,一抹红菊印,387468,1180461,67227,221324,13676,41131,381,1239,6263,16675,生活,手工
你说过的呀,暴躁大王吴美丽,379131,1046338,15393,48511,546,1349,53,146,87,247,影视,短片
柯南 ： 我 能 参 加 世 界 杯 吗？,声物课,375005,629734,5611,27567,7978,11051,62,634,1346,5463,动画,短片·手书·配音
文具控看我又发现的小工具，四合一功能~,丸子大人_网汇鹅,372387,1607053,18653,66782,8645,30484,144,456,320,1098,生活,手工
国内科研团队实验验证：奥密克戎致病力已大幅降低 新冠病毒对人体的危害大不如前,华商报,372110,372110,8586,8586,780,780,0,0,453,453,资讯,社会
火锅蘸料,哔哩美食,371199,815769,10374,23831,25615,57650,635,1554,4411,9965,美食,美食制作
东方曜：灾难总是慢我一步,,369939,1369972,10208,85205,1183,2948,40,1129,492,4078,游戏,手机游戏
干碎僵王！挑战1W元通关植物大战僵尸2！#3,一叮当猫一,365791,365791,40406,40406,3410,3410,786,786,17499,17499,游戏,网络游戏
5米长半吨重的巨型鱿鱼！带你探秘南极深处的巨兽！,蕾丝说纪录片,364191,2228314,30287,96111,4483,28195,174,637,462,1752,动物圈,大熊猫
《你的原神我的原神好像不一样》,企鹅带带北极熊,363296,529054,73351,95804,17667,22078,1280,2445,12893,19708,游戏,手机游戏
男人么，要多为自己着想！今天做了一个自己的专属装置！,帅农鸟哥,361442,361442,40693,40693,1142,1142,564,564,5196,5196,生活,手工
中国博主在卡塔尔戴彩虹头套引争议 为表示尊重当场剪掉,,361024,600629,23039,33804,1062,1560,550,1326,111,163,资讯,社会
女枪这波顶级国宴是我能吃的吗？【金牌食堂363】,熙狗Game,360903,360903,13366,13366,254,254,126,126,496,496,游戏,电子竞技
赵怀真教学！对抗路打法！秒C连招！颠覆性大招！,老凡Fv,359382,359382,11865,11865,2150,2150,767,767,1005,1005,游戏,电子竞技
流浪歌手是什么梗【梗指南】,梗指南,358160,358160,30887,30887,1224,1224,866,866,411,411,生活,搞笑
夏洛特大改，白起项羽夏侯惇孙膑加强，武则天手感优化,希德尼娅的兔子,353833,869765,12402,22793,725,1194,551,3671,115,219,游戏,电子竞技
啊啊救命啊！大结局这么生猛是我能看的？！一次性把三年的份亲回来了吧！领证结婚，国王和骑士永远在一起！,蒙娜丽鲨鱼,353713,353713,17630,17630,7533,7533,656,656,4995,4995,影视,影视剪辑
男人误吞祖传的传家之宝，不料因祸得福，从此走上了人生巅峰,猫君影视,352649,988712,292,753,3040,7090,-1,2,23,43,影视,影视杂谈
问一共换了多少次衣服,池袋第一深情-,352096,352096,29802,29802,3127,3127,465,465,459,459,生活,日常
报 点 现 状,锤子game,347883,347883,32663,32663,1057,1057,434,434,737,737,游戏,网络游戏
GEN放弃尺帝遭反噬！Rookie转会TES，doinb:超级大瓜震惊所有人,无畏镜中人,347503,474436,4264,6670,198,312,681,1221,821,1389,游戏,电子竞技
“退一万步讲”,碎嘴企鹅,347147,524272,51677,83500,3373,5401,754,1652,3080,5855,生活,搞笑
扎头发是T 不扎头发是男的,无星Elio,345926,551326,51754,100014,7041,12530,429,809,953,1565,时尚,服饰
【风雪过境复刻】BI-1至BI-EX-8突袭 摆完挂机 简单好抄,萧然Q,342977,342977,0,,0,,586,586,0,,游戏,手机游戏
【亮记生物鉴定】网络热传生物鉴定44,无穷小亮的科普日常,341481,3563993,37888,426437,2047,24771,130,2551,3278,47359,知识,科学科普
揭秘骗术的背后真相。,魔术老白,340363,622509,29067,56333,2366,4401,129,320,1171,2757,知识,野生技能协会
【饥饿站台】西班牙悬疑片天花板，待满一年就能领3亿元的奖金，这样的挑战你敢参加吗？,小陈说电影呀,339755,4007868,451,23279,2075,15792,3,198,48,569,影视,影视杂谈
我的世界:老师的无语瞬间,晗哥mc,339728,785864,564,4395,5718,14292,0,20,43,198,游戏,单机游戏
【祝】频道开设六周年！送给大家的感谢留言！,AIChannel官方,339423,339423,67781,67781,16145,16145,4134,4134,38879,38879,动画,综合
江泽民同志治丧委员会公告（第2号）,,339418,339418,0,0,1253,1253,382,382,3274,3274,资讯,热点
Speed直播睡觉听到阳光彩虹小白马 super idol 瞬间清醒了起来,PepeLaugh777,337817,626683,8746,16078,1913,3277,166,444,226,365,生活,搞笑
看得出他已经在努力撇清关系了,弟弟是只大脸猫,337743,452358,14700,21240,630,903,110,167,48,77,动物圈,喵星人
当肥宅快乐屋遇上疯狂星期四 两个字：爽翻啦！,电竞少女婷婷_,336753,1416054,22584,82592,2262,7053,522,1929,325,939,美食,美食记录
【卢克文工作室】从大麻农场华人被杀案，谈谈华人在美国种大麻的情况,,334779,334779,15734,15734,1352,1352,138,138,1172,1172,资讯,热点
【10月】JOJO的奇妙冒险 石之海 26【独家正版】 ,,333538,333538,4807,4807,9,9,426,426,1689,1689,番剧,连载动画
【剧荒宝藏】2022悬疑剧天花板TOP10！紧张刺激到通宵看完！,看不见的罗杰,332954,544136,9170,16619,16840,30895,360,660,4294,7633,影视,影视杂谈
当年就是这一拳，把美国“人道主义”轰得粉碎！,了不起De中国人,332487,435526,30823,42830,2105,2949,327,675,280,523,知识,人文历史
我直接一整个震惊住！,i爱探险的Dora,332307,23443792,1420,312125,1366,220592,-35,9888,328,26018,时尚,美妆
被诱骗到“花场”的女孩：有的被性侵，有的选择自杀【黑暗森林27】,大闲人贾白,331674,456032,11461,21362,2567,4252,493,971,3440,6992,知识,社科·法律·心理
耗时15天！在纸上玩DNF 2,棕与灰9,329377,403490,25018,32562,3052,4038,808,1146,20289,26907,动画,短片·手书·配音
女性讲诉真实的性侵害经历,峰哥亡命天涯,328300,328300,29535,29535,6055,6055,4374,4374,31086,31086,,
突袭up主酒店房间，他们居然带了？？？,雨哥到处跑,327723,980691,23060,92505,1537,6340,135,1210,3810,14037,生活,搞笑
是谁我就不说了。,乱小世,327405,2201032,16170,98701,745,4032,172,1209,129,563,生活,搞笑
今年卡塔尔世界杯到底谁是冠军？就等义乌老板发话了！,,327316,484924,20684,33829,1857,2775,222,440,291,407,知识,社科·法律·心理
今天我一定要证明自己！,我是超人cr,326961,1550669,39500,197162,3893,18541,459,2424,1157,4223,生活,绘画
真的超级喜欢甜甜圈,君君万宝,326903,2374775,2006,34623,214,1899,76,840,48,231,美食,美食制作
你未免太低估steam了！,痞仔Games,325338,657591,15221,28728,20734,40853,721,1706,7531,13770,游戏,单机游戏
【明日方舟】“风雪过境”BI全关卡 摆完挂机攻略！操作轻松+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,魔法Zc目录,323908,323908,0,,0,,585,585,0,,游戏,手机游戏
【军神】吕小军是自然的吗？,CoachGreg,322519,322519,15561,15561,1090,1090,970,970,2427,2427,时尚,健身
【仙王的日常生活】算 你 小 子 狠,国创时光机,322412,2592935,18782,156636,0,3,4,194,149,717,国创,国产原创相关
骑行西藏帐篷搞丢了这下麻烦大了，晚上只好睡在四处漏风的棚子里,带床去旅行,321566,321566,33126,33126,2828,2828,2343,2343,44271,44271,,
阿根廷2-0波兰，获小组第一，梅西失点！澳大利亚1-0胜丹麦！,隔壁红魔,320970,320970,13131,13131,433,433,1306,1306,918,918,,
(G)I-DLE+紫雨林 MY BAG+TOMBOY 2022MAMA合作舞台,pcyxjy,320536,713161,15008,40844,8244,18225,1077,4021,2532,7400,音乐,音乐现场
开局即同居，每天当着众人狂撒狗粮!!超强高甜纯爱强势出炉!!,马达加斯加腌鱼,319434,319434,16057,16057,8401,8401,498,498,3955,3955,,
雷神复刻-四星专武渔获获取攻略,小早柚原神,317220,346219,45681,49316,26946,29361,630,716,2181,2488,游戏,手机游戏
我们还有多少个三年,锦书致南辞,315657,315657,23710,23710,5767,5767,1100,1100,9088,9088,生活,搞笑
现在都有透明辣条了！牛啊,p老板打工记,314800,378535,40672,51021,1973,2448,196,311,173,245,美食,美食测评
大天是个有内涵的人,大天搞笑配音,314704,470602,24886,47771,518,882,92,371,993,2891,动物圈,大熊猫
《倒霉动物在哪里》,龙馍馍,314581,314581,25420,25420,1524,1524,168,168,1314,1314,动物圈,大熊猫
连米哈游都被干到第二，怎么老外也吃中国页游这一套？【差评君】,差评君,314190,429078,15621,24381,1265,2306,2007,2793,791,1310,知识,财经商业
天生黄牙抽烟还有救吗,屈臣氏小夏,313209,2842970,2718,20279,1648,11858,3,121,181,1210,时尚,美妆
“短短几秒钟 心动了六次”,颜值预报圆,312609,2191908,20846,152119,6696,50989,109,891,1794,9486,娱乐,明星
建议严查祖上三代,柏喑,312289,6520248,8873,211306,3454,73600,121,2701,1092,17150,生活,搞笑
GG爆变身雷霆咆哮，熊的力量比GG爆的只因八还要猛！,,311973,311973,18285,18285,1006,1006,548,548,726,726,,
??：狗东西还会告状,不良良良,311903,1077609,18417,71010,4551,14507,203,856,1626,4974,动物圈,汪星人
单杀呼吸哥：好狠的上单啊！完美单杀！真的假的?啊!重赛！,王氏上单,311195,589451,21613,46041,2779,6493,349,809,8264,19019,游戏,电子竞技
“跟翻教学”,海狗46,309667,1545144,24482,115301,6158,28394,117,669,555,2412,运动,运动综合
怒写20000字！解析韩国政治大片《铁雨》里的所有细节！,撩撩电影吧,308394,1006071,9929,35458,4405,14821,449,1890,2052,7819,影视,影视杂谈
直播套路被我们拿捏了！B站直播生态治理报告,哔哩哔哩社区小管家,306708,2548339,844,7276,112,1030,62,149,82,602,生活,日常
几毛钱的淀粉肠这么一捯饬，身价立马翻番，品诺阿杜教你街头脆皮烤肠的做法~,品诺美食开课啦,306231,487629,10297,22676,5869,9918,222,609,1355,2688,美食,美食制作
《Hello郑先生》刚才外面人多，哥不对！！！,郑童童_,306085,621680,11783,22522,771,1665,311,726,1941,4204,影视,短片
用一只笔就能看世界杯，这怎么做到的？,房正兰,304798,354729,7236,7968,1017,1150,115,151,76,82,生活,搞笑
朋朋小卖部开业第一天竟无一人赊账？！,村霸胖哥,304791,574315,10787,26352,704,1699,14,270,149,340,生活,搞笑
当代愚公移山，削平1250座山，用凿子凿出的红旗渠,记得英雄,304717,1797822,47862,278539,5089,25990,201,2033,7848,33707,知识,人文历史
2022天津相声:《核酸检测》郭德纲 于谦,锅の缸,302829,1456704,8195,26822,5737,18135,140,534,937,2874,娱乐,综艺
张涛今天能帮同桌解题了！,阿沛不开心,300959,675000,45521,113186,1617,3650,157,804,609,2355,生活,搞笑
联合国：安理会为逝世的中国前国家主席江泽民默哀一分钟,观察者网,300434,300434,0,0,1077,1077,0,0,2105,2105,资讯,热点
打麻将吗，牌越打越少的那种,解忧黄金回收,299127,1539745,6142,25534,277,1252,20,226,47,242,生活,手工
【10月/完结】JOJO的奇妙冒险 石之海 38【独家正版】 ,,298907,298907,7035,7035,51,51,2089,2089,6477,6477,番剧,连载动画
足 球 宝 贝 车 库 蹦 迪 ！,兔总裁s,298301,869614,11440,39681,8565,29600,37,443,3037,9311,舞蹈,明星舞蹈
没有监控，你知道古人如何防止考试作弊吗？,磨时艺术,294534,1362799,415,11886,2328,5186,0,49,54,128,知识,人文历史
GG爆见到白雪王后立马博奇，这次我将带头冲锋！,,293413,293413,18192,18192,1052,1052,547,547,766,766,,
妈妈帮孩子戒除网瘾，制定kpi，每天复盘！,笑点有点低哦,291599,1458682,425,18840,755,5592,5,318,23,160,生活,搞笑
我妹是懂现场版的,小叮当的一家,291236,1423398,28182,164740,1002,4678,36,424,428,2430,生活,搞笑
【电锯人】第八集删改解说！藤本树发疯关键回！玛奇玛死亡？全员团灭！,玩偶菌,289701,377648,12609,18994,1329,1881,1315,2175,1084,1956,,
麦卡利斯特、小蜘蛛建功，梅西失点！阿根廷2-0波兰小组第一出线！这是属于年轻人的胜利！,司马尘,287216,287216,16467,16467,1243,1243,1065,1065,5150,5150,,
审美提升｜饱和度高级感配色系列05期｜Andoni Beristain,长期洗涤Longwashing,286366,403930,9749,12878,13260,17557,90,140,3288,4282,知识,设计·创意
圆房吻戏鲨疯！！又甜又欲，老六你真的行！疯狂推进感情线！全程高甜！,青木小墨,285398,285398,13980,13980,5885,5885,732,732,4245,4245,影视,影视剪辑
细读经典：中国老板在美国开工厂是什么体验？,电影最TOP,285189,285189,20293,20293,3702,3702,1527,1527,7124,7124,影视,影视杂谈
当各国球迷得知我们来自中国后的反应,AMCC肌肉车俱乐部,284845,475632,21467,31222,641,937,266,487,46,93,汽车,
再也饿不着了,泰龙打小就行,283413,1156991,3481,12714,287,1156,45,275,102,251,生活,搞笑
无屏风表演《口技》还原文言文 ！！！,BBoxer酋长,282844,8628599,33334,926991,6443,169278,312,12219,12153,423305,音乐,演奏
以前没发现我家原来这么穷,篱篱的朋友圈碎碎念,282636,2711243,23171,203788,4350,37803,962,10817,7285,69871,生活,日常
红警不一样小块地2v2！基地车开局在中间自选出生地盘！,红警HBK08,282391,282391,17725,17725,478,478,338,338,2143,2143,游戏,单机游戏
在我处于最黑暗的时候，你的出现像一束光,落涩视察,281829,574717,1073,23829,3463,5335,0,133,89,220,影视,影视剪辑
告全党全军全国各族人民书,人民日报,281191,760731,0,0,3138,8187,0,108,5985,13304,资讯,热点
喷雾洗鼻，爽的一批～鼻炎哒咩，这个秋冬有这个洗鼻器也太幸福了吧,-金尾酱,280489,2496137,2595,29832,2097,23422,4,398,398,2667,时尚,美妆
大哥的语气中夹杂着一丝后悔！,手艺贾,280182,589148,11597,30302,444,1110,154,506,212,674,生活,搞笑
霍华德在台湾省的“性福生活”！名媛邀约不断，美女投怀送抱,萝卜不吃胡,280141,1259225,6519,23719,812,3493,233,1353,200,673,运动,篮球·足球
被誉为外星生物的盲鳗好吃吗？盲鳗都哪里不能吃,老郭美食,280004,280004,8574,8574,641,641,453,453,1253,1253,美食,美食记录
“我会遇到好多有趣的人，但我不会落下你.” 今日的9个笑脸，希望能温暖你这个冬天~,街头爬楼党,279064,2534114,19070,161968,2201,21483,131,1593,2127,17399,科技,数码
(第二期)粉丝推荐的游戏，蟹蟹你！我爱你！,老耗游戏,279022,391517,43311,57415,1951,2466,145,324,812,1393,游戏,单机游戏
大庆赶海，退潮后捡到一只钩子直接钓大蛏子，比撒盐还要轻松,大庆赶海,278400,2968538,12332,186453,1226,10491,24,671,367,6608,美食,田园美食
这个哥谁爱当谁当去！,醒醒吧张律_,277495,1774238,18538,67920,841,4593,24,140,54,255,影视,短片
中国疫情防控，有人想借机玩颜色革命，国内民意小心被耍了,刘晓非观察室,277348,3976212,23139,272717,4841,64918,427,8756,8454,134125,生活,日常
初雪很美吧,,276995,915403,7505,25789,906,3448,160,650,143,1209,影视,短片
这碗面凭啥只卖9.9！,上班族的便当,276225,439079,11057,22576,1331,2793,364,799,1567,3139,美食,美食制作
女子暴雨天到动物园看老虎，虎虎：这么大的雨你咋来了啊？,,275695,296512,43834,47379,1817,1919,192,224,0,83,生活,日常
今天给大家来一个巧克力铲花的详细教程，抓紧时间学起来。,王森教育官方,275589,1843129,11736,92323,1393,10251,55,468,132,719,美食,美食制作
“一代悍匪的由来”??????,空耳狂魔,275361,275361,35712,35712,4109,4109,403,403,2109,2109,动画,MMD·3D
《Diss MAMA》,護娃使者,273574,317124,17843,20559,5248,6023,1689,1944,1199,1392,娱乐,明星
