视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
保温十几小时竟然可以这么直观？这个保温杯简直是天花板设计。,笨重的熊,585636,3779908,13326,42896,2959,11129,128,1344,158,872,生活,日常
又双叒叕怼火锅，一斤牛肚二斤鲜牛肉，三锅吃饱真过瘾,田野上的繁荣,583660,583660,35164,35164,1376,1376,860,860,7762,7762,美食,美食记录
《关于我在重庆的一天》居家幻想版，大家居家都在吃什么呀～,富婆雯仔100道路边摊,581494,3019971,40836,235072,7830,35530,611,3392,821,3295,美食,美食侦探
健身10年无人知，妹妹露脸万人来，隔离第16天,,569107,6788865,16137,266661,801,12651,83,3984,2720,41998,时尚,健身
高校一男生因穿背心做核酸被通报 校领导要求全校写检讨,网易新闻,561310,751131,20109,30179,1586,2480,1868,3164,1339,2118,资讯,社会
长沙直播一条街大结局：最后一舞！狠活儿主播是如何炼成的,峰哥亡命天涯,555844,555844,23030,23030,3598,3598,3656,3656,9008,9008,,
【亚某爆料时间】狄仁杰【神器·狴犴令】皮肤爆料来啦！,,555233,555233,15676,15676,660,660,4895,4895,430,430,游戏,电子竞技
《科技时代，小海实锤》,小海锤石,539837,722035,33580,53081,894,1355,594,1034,626,1208,游戏,电子竞技
漫威禁地「癌变宇宙」有多恐怖？吞星头颅被做成引擎，毒虫猛兽横扫千军,努力的Lorre,537185,978645,34249,89209,5387,10813,239,821,6120,16487,,
杨幂：一边劳模，一边摆烂,不八卦会死星人V,536854,694696,12460,16648,1066,1514,1521,2151,856,1215,影视,影视杂谈
当我让53岁的爸爸COS七海建人,大米壹袋袋,536542,1555326,80997,240588,14660,43882,854,3267,10584,30466,,
【炉石资讯】炉石传说暂定1月24日关闭国服服务器！,痞大菠萝派,534312,534312,14020,14020,858,858,5032,5032,1025,1025,游戏,桌游棋牌
"卡萨丁技能-机制重做：E不再锁定，可以直接施放!但新E21秒冷却时间!Q在施放时提供护盾，而不是Q脱手后！",LOL小绿毛资讯,522029,522029,8594,8594,164,164,1602,1602,136,136,游戏,电子竞技
钻石汤姆,动画成君,520447,1775344,61635,152179,12549,29691,440,1650,16877,45571,动画,短片·手书·配音
拜登一句话波兰境内导弹爆炸外媒报道180度大转弯,波士顿圆脸,517265,517265,45740,45740,2974,2974,2050,2050,3912,3912,资讯,环球
不看后悔！全沈阳最补的饭店，专门做各种枪炮，这饭店就离谱！,转生成为毛毛,516034,701654,8913,15637,3697,5540,887,1639,3520,7560,美食,美食侦探
我直接一整个震惊住！,i爱探险的Dora,514925,18647655,1931,291953,2180,200357,131,11916,365,22043,时尚,美妆
西八区前传！终极烂片吐槽《既然青春留不住》不如回家打地铺,刘哔电影,512435,721279,21751,36942,1874,3333,725,1227,2605,4561,影视,影视杂谈
你再客气就不礼貌了！,王七叶-,512137,512137,54102,54102,1357,1357,584,584,826,826,生活,搞笑
本来挺喜欢扭脖子的……,建客8米2,510492,1677722,77713,259919,7001,22264,319,1094,4620,13148,生活,搞笑
“有些反派，一张口就是满分作文”｜无法超越的反派台词,一个爱吃的猪,499823,638618,18858,29158,16542,25302,348,602,4379,6161,知识,人文历史
原神 3.2新深渊手法教程首发！神里永冻+点秋香乱杀 全四星武器 平民玩家保姆教程！！！,云云用手打深渊,493277,648752,37961,44732,4788,6104,816,1701,1085,1661,游戏,手机游戏
当你在校运会上唱起《孤勇者》并跳起了《爱你》| 南科大2022校运会开幕式力量举社表演,大勒個熊,492672,6374204,37322,541436,5311,59755,294,3699,6692,90904,时尚,健身
手机游戏正式进入光线追踪时代【逆水寒手游X高通骁龙】,网易逆水寒,484348,1329541,7507,27701,1594,11533,938,3639,1466,9073,游戏,手机游戏
这电视台指定是有内鬼！【阅片无数Ⅱ 67】,凉风Kaze,484028,834210,45301,93508,2841,6420,545,1427,5178,10601,影视,影视杂谈
第10期（上）收官之战 全场震撼落泪！【我是特优声 剧团季】,我是特优声,476801,2465317,961,8186,0,28,14,734,155,1992,娱乐,综艺
他上课手拿菜刀，用五年时间把400个混子送进了大学,顾我电影V,475451,1841248,55563,90905,6322,11955,404,1686,1783,5775,影视,影视杂谈
怼死他们,屈大将,470876,542546,61021,69380,7889,8712,703,856,1089,1520,生活,搞笑
第7期 为三胎家庭打造舒适别墅【梦想改造家】,综艺哔哔姬,468573,492892,867,1094,0,39,263,394,207,245,娱乐,综艺
米津玄师被创飞是什么梗【梗指南】,梗指南,461712,908229,43003,83860,5406,8788,303,1155,1098,2093,,
当我在爸爸面前给男友盛汤,冲浪达人阿怡,461092,858565,14344,47146,589,1275,59,169,147,437,生活,搞笑
早知如此，我晚上是不会出门的,也就那点事儿-,459646,459646,67664,67664,3268,3268,580,580,4455,4455,生活,搞笑
姐是成熟的女人了，要来点风情万种#旗袍 #过了20岁总要带点风情万种 #姐姐风,佚柔姐姐0102,452246,772816,28228,38051,10425,17733,146,297,981,1579,时尚,服饰
黑人校长上任第一天就开除100名学生，把倒数第一的学校变成名校,,451427,526873,6531,10072,1207,1563,293,465,783,1523,影视,影视杂谈
小伙留学时捐的小蝌蚪，没想到多年后回中国找爸爸！①,,450814,1094670,322,895,1998,4729,2,3,89,183,影视,影视杂谈
她私下里就……很可爱啊,小深深儿吖,449164,449164,25994,25994,9358,9358,983,983,7333,7333,生活,日常
旺！旺！！,周老头呀,447237,1473322,63961,227907,9018,30584,230,686,2904,8333,生活,
红色的视频真的会被限流吗,我是硬币吗,444753,818764,90534,175143,13531,22844,911,3016,19971,37141,知识,人文历史
四百米为什么最难跑？甭管水平有多高，全力跑完你都得趴地上！,体育在读生,443625,559783,351,476,2057,2422,0,1,45,64,运动,竞技体育
网易回应：接受暴雪停止合作，魔兽部分商城已关停,,443508,443508,3069,3069,173,173,1418,1418,94,94,游戏,网络游戏
侦探前来调查逃票嫌疑人，没想到内鬼竟是我自己,开心锤锤,441165,500554,594,3785,1144,1408,0,32,36,106,动画,综合
农村小伙来省队滑冰被嘲笑，怎料下一秒逆袭赢了大魔王队长！①,,440369,2103484,396,1397,2565,9426,0,2,62,295,影视,影视杂谈
老头：掀开被子里面全是吕布,尴尬的铁根er,437888,437888,43028,43028,779,779,656,656,1593,1593,游戏,手机游戏
职场人的内心独白番外篇之——到底什么意思啊？总监大人！,papi酱,434246,1190799,47466,143793,1953,6263,424,1994,3830,14029,生活,搞笑
【卢克文工作室】关于疫情的一些推测和看法,卢克文工作室,433527,868433,11147,34873,1714,5355,230,374,2743,8598,资讯,热点
网易和暴雪解约爆料：天价分成，提高游戏定价，缴纳保证金等,,429046,429046,2433,2433,191,191,504,504,101,101,游戏,网络游戏
吃大闸蟹的正确吃法,老赵精品大闸蟹稻田蟹,427921,646161,24402,30989,6787,8696,174,323,493,659,美食,美食记录
兔宝只是想帮主人补点微量元素呜呜,紫菜蛋花兔兔,425183,425183,23706,23706,1830,1830,585,585,1025,1025,生活,搞笑
我花两周，把阳台改造成对面邻居羡慕的样子！,一粒沙的生活,424105,2155596,11578,85580,3668,17707,226,2465,462,2216,生活,家居房产
这个游戏很刺激！有猫的可以玩起来！,张海柱,421491,1171434,13217,34565,649,1589,140,407,73,183,动物圈,喵星人
2022骁龙峰会 | 第二日主题演讲回放-中文同传,,420352,420352,1186,1186,120,120,66,66,91,91,科技,数码
14斤的猫，一脚把主人的胃踢破了你敢信。,萌宠指南,418657,477678,33279,36524,1997,2212,835,1099,167,196,动物圈,喵星人
见过30公斤的女孩子吗？隔离第14天,,418528,2882082,6263,47754,302,3030,50,2124,396,2909,时尚,健身
一个连央视都救不活的节目却诞生了无数的神曲！,音乐课代表king,418478,762317,16352,23539,2700,4013,491,958,919,1280,,
涨知识啦 边玩边学 哈哈哈,玩具达人-安妮,415289,687700,27019,40095,2097,3074,143,259,87,157,游戏,桌游棋牌
【赝波行动轮换图】每日8级 摆完挂机 简单好抄（持续更新中，更新至11.18大骑士领酒吧街8）,萧然Q,413802,909751,8486,27315,3359,10836,115,401,7666,21672,游戏,手机游戏
狄仁杰新皮肤【神器狴犴令】预览！大招射神兽！这特效传说限定！,包子入侵SSR,412689,412689,10837,10837,205,205,2819,2819,104,104,游戏,电子竞技
天哪！完全理解连主持人都质疑她为什么要进娱乐圈！！,张大帅太帅,412420,835644,6156,11772,1066,1764,231,364,52,102,娱乐,明星
男子路边捡到一条流浪狗，小狗为报答恩情，帮主人找了个完美对象,摘星动漫,411275,1110896,294,2625,2591,7513,0,14,55,204,动画,
【年度泪失禁短片】不管你去到哪里，妈妈明天一定到,Siri的观影日记,410922,2267217,24958,148342,6297,28188,413,1985,11322,33554,影视,短片
【4K60FPS】夏奇拉《Waka Waka》世界杯神曲！群星云集的年代！,音乐私藏馆,409321,409321,32885,32885,7686,7686,1457,1457,4886,4886,音乐,MV
【赖神】非常抱歉，给大家造成了不好的影响，我认识到了自己的错误，希望以后能和大家一起维护好游戏环境。,虎牙赖神,406521,555076,16209,26468,370,543,1280,2101,474,873,游戏,电子竞技
呼吸哥得知原神官方给自己送礼物！当场吓一大跳：以后剑姬搞个刻晴的皮肤 绝对有料！,,405886,976015,10869,26038,715,1971,1547,4541,146,336,游戏,网络游戏
没有神仙皇帝，这个世界是由精英创造的，而不是贪婪的“寄生虫”！,33不是山山,404420,404420,31830,31830,10004,10004,1277,1277,14872,14872,游戏,单机游戏
小草鱼??,泉_LQ,404382,423829,29876,31805,11890,12993,979,1100,5101,5412,动画,MMD·3D
深度|| 武圣归天，魏武谢幕，汉末诸神黄昏！！！【关公三部曲（终）】,渤海小吏,402336,402336,38941,38941,12000,12000,3569,3569,45164,45164,知识,人文历史
进货去了,乔乔和夫夫,400133,1092139,17390,69773,658,1819,119,409,108,380,生活,搞笑
厨师长分享农家版“青椒肉丝”，一斤肉三种辣椒，一锅成菜就是香,美食作家王刚R,397397,397397,31217,31217,3994,3994,997,997,3452,3452,美食,美食制作
下课千万别睡觉！！,乐天乔宇派,396959,5253645,35224,475082,6944,86701,326,5706,1713,19964,生活,搞笑
研究称男性生育能力呈现断崖式下跌，而且还在不断加速,新闻晨报,390438,390438,7520,7520,1496,1496,2941,2941,113,113,资讯,社会
聊聊网易暴雪终止合作饿死多少人,佛珠战神,389837,389837,7943,7943,759,759,1602,1602,680,680,游戏,网络游戏
不同玩家对网易暴雪离婚的反应,Shi咪,386399,386399,21246,21246,2058,2058,1582,1582,6958,6958,游戏,网络游戏
黄油手孔老师的新目标，争一保成2,本喵叫兔兔,384712,384712,50404,50404,1458,1458,1187,1187,5984,5984,动物圈,喵星人
你怎么看？因一男生穿背心做核酸，高校领导发长文批评其“沉重打击学校的巨大付出”，并要求所有学生写检讨,搜狐新闻,384264,538299,9327,14140,858,1537,861,1714,447,765,资讯,社会
开幕雷击！《猫和老鼠》的片头竟然这么有趣！有秘密彩蛋？,大福咕咕,383100,684358,11029,48112,23360,29231,35,505,4253,16949,,
今天我们又又又又采访了一些老朋友......,赖活青年,381231,418761,25068,30333,899,1021,30,67,135,200,生活,搞笑
韩国最好的怪兽科幻电影，奉俊昊最被低估的作品，深度解读《汉江怪物》,培根悖论唠唠嗑,380390,380390,25162,25162,5807,5807,1203,1203,10991,10991,影视,影视杂谈
有秃头老爹了，已经不想和没有秃头老爹的人说话了,整活大师Nathan,373810,757692,10679,20219,587,1192,9,36,28,51,生活,搞笑
曾可妮舞蹈cover《Dream of you》,曾可妮,373246,409944,15017,17014,7746,8706,221,362,2814,3477,舞蹈,明星舞蹈
这我真的服了！！太犇了！！！,灵鹿麟,372463,11763087,4896,184637,3000,110368,18,197,403,11092,时尚,美妆
搞笑视频《满级妖姬》,阿羡搞笑,371739,3367719,42,10156,153,67458,0,2,43,1409,时尚,健身
大中小杯可乐真的一样多吗？帅小伙亲测！,秋刀鱼的快乐生活,369980,1949929,182,2872,754,5550,31,1227,15,264,生活,日常
可是她是公主诶,姜生花_,369503,2182217,50781,289507,7868,46495,171,1527,1552,8353,,
来自地坑的炽烈，如何让美食完美蜕变,世界美食official,368938,731622,43055,77541,1982,3336,176,1272,861,4886,美食,美食侦探
最令人满意的报复方式续集来啦,地球探知张探长,366861,1507602,564,15295,2010,9929,2,112,34,136,动画,
《嘿嘿 鸡汤来喽！》,脱缰凯Kk,366276,366276,52319,52319,2837,2837,512,512,2566,2566,影视,短片
“有的人天生就是主角??”,带来欢乐的小白呀,366267,441130,15745,21887,1156,1463,67,235,686,1097,生活,搞笑
“仅此130秒，原神中那些无法被超越的台词！”,血小板??????,363365,511224,34233,52782,16719,23619,610,965,4312,5829,动画,MAD·AMV
BeryL得知原神官方给自己送礼物！立马开心的用中文说感谢：谢谢 谢谢！,,363185,363185,8184,8184,961,961,1127,1127,134,134,游戏,电子竞技
《    无    缝    衔    接    》,流萤Zz,362743,362743,36841,36841,10015,10015,405,405,3833,3833,生活,搞笑
合肥工地上的十元自助餐，豪华的菜品惊掉你的下巴！#路边摊美味 #人间烟火  #农民工,戏精老铁,360356,1214228,32851,129713,1909,8923,751,3618,2272,7594,美食,美食侦探
15个简单有趣的小食谱～有手就会系列,胡仔一人食,360088,4030461,28548,134702,13497,123275,121,635,1410,10427,美食,美食制作
来逐帧看看这是不是锁,黑洞king,359922,989623,2561,14519,111,431,4277,15725,137,1072,游戏,电子竞技
刘强东捐赠149亿元成为“中国首善”,中视央广传媒,359808,601397,26064,47947,1051,2143,1166,2157,1758,2980,资讯,社会
他在采一种很新的访。,河马君,355596,1370491,25681,108961,1258,4371,31,200,173,647,生活,搞笑
【衣锦夜行】炉石国服停服？跟大家聊聊心里话,高冷难神衣锦夜行,353564,353564,6455,6455,928,928,1427,1427,1361,1361,游戏,桌游棋牌
无 她，只 因 手 熟 尔！,逗武者旭晖,352760,1740411,42827,190458,4174,16275,456,3136,5950,28206,运动,运动综合
国产程序员剧里的爱心代码，算是完美复刻吗？,爱德华薛,352118,503544,17789,30572,3420,5653,630,1584,3266,6511,科技,计算机技术
上学的最爽瞬间,无敌灏克,351782,410745,31435,40195,1748,2151,69,114,89,123,影视,短片
械问正传,浮沉工作室,351638,1503386,33959,197447,5579,27599,91,607,2250,10780,鬼畜,鬼畜剧场
穿越至异世界，然而最大boss竟是我自己,,351064,976881,150,7044,12,2799,0,61,15,179,动画,综合
“450元转让二手舔狗，可小刀”,我叫孙火旺,349185,769241,18888,56415,1008,2871,653,2307,5218,15301,生活,搞笑
宁波女教师勇救交警获一等功,都市时报官方,348446,381491,36162,40825,1000,1173,778,1058,821,947,资讯,热点
【原神】今天上线可领810原石！雷神和胡桃稳了！,原神百晓生,346604,406367,11950,16219,1416,1841,372,532,3109,3966,游戏,手机游戏
逆天吐槽3.1分疼痛烂片《岁月忽已暮》,刘老师说电影,342758,342758,23776,23776,1531,1531,811,811,1386,1386,影视,影视杂谈
石家庄取消核酸但居民仍在检测点排队，大白用喇叭都劝不走,,341005,430233,8200,10826,550,875,941,1752,234,311,资讯,社会
xswl，你吃东西咋这样？哈哈哈哈哈哈,-球球是只猫,340805,469125,55077,64956,10945,13033,666,878,2791,3707,动物圈,喵星人
暴雪停止与网易合作，守望将停服,,339911,339911,5845,5845,419,419,2730,2730,189,189,游戏,电子竞技
滚烫的奶茶直接上手，老哥表示熟了就好,,338610,338610,31376,31376,1053,1053,698,698,2261,2261,美食,美食侦探
男孩在校离奇失踪超30天 搜救人员：3D搜索、热成像都用了 一点踪迹都没有,红星视频,338471,427843,13891,19014,1282,1764,1197,1810,164,212,资讯,社会
“请等我失败死掉后，再来笑我吧”,貂蟬的腿毛,332957,3008080,29291,318724,5549,53489,162,1961,2360,18294,动画,综合
被氪金大佬嘲讽，天成怒清海岛打脸队友，结局舒服,天成说游,331203,607243,333,990,3441,8202,1,13,61,144,游戏,手机游戏
不要怪石家庄！试点放开的背后是经济,保彪,329431,412524,6742,10244,1292,1760,1471,2042,785,1320,知识,财经商业
全世界最贵的猪，一条腿卖1万，一年卖8亿，到底有多好吃？,HOLA小测佬,328639,1535513,2963,91842,6373,26378,25,1240,1097,29365,美食,美食侦探
【半佛】梦幻西游，痛揍经济学,硬核的半佛仙人,327764,933864,16280,46065,1670,7932,375,3107,1076,6435,知识,财经商业
付国豪父亲今天披露：付国豪已于去年10月去世,观察者网,327524,327524,29585,29585,841,841,1168,1168,675,675,资讯,热点
真换代理？暴雪将暂停大部分游戏在国服的运营,,325586,325586,2341,2341,159,159,1394,1394,80,80,游戏,网络游戏
暴雪娱乐：同网易的现有授权合约将到期 将在中国大陆暂停多数游戏服务 《魔兽世界》《炉石传说》《守望先锋》等,华商报,324058,324058,5219,5219,475,475,3150,3150,118,118,资讯,热点
夜吹谈炉石停服自己失业转型：原神下个月要出卡牌游戏 不会内嵌的是炉石传说吧！,,324045,324045,4289,4289,210,210,770,770,40,40,游戏,电子竞技
日本拉面凭啥那么贵？100一碗、冒绿光、还被米其林推荐？,哇塞几张,321154,321154,30609,30609,1575,1575,475,475,5371,5371,美食,美食侦探
离谱！假装陪女友熬夜熬出重病…女友看到偷换的假体检报告人傻了？,盖里老哥,319495,897515,22612,90829,2120,9023,407,2177,11730,46667,生活,搞笑
现在我精神状态良好！,张若宇,319430,2316644,15341,151925,940,6439,27,414,262,2172,生活,搞笑
主任：好地方,,316196,316196,39934,39934,1656,1656,309,309,1298,1298,影视,短片
极度舒适,君君万宝,315850,408210,5478,7811,266,368,57,85,25,31,美食,美食记录
谁说国产配音不行？满级小孩用一句以雷霆击碎黑暗燃爆全场！,裤子嘚吧嘚,315273,1072417,1129,4436,8113,31400,2,4,142,471,生活,搞笑
隋卞一探 |肯D基、麦D劳、华L士、永S炸鸡大横评，谁才是醉好吃的炸鸡呢？,特厨隋卞,315235,315235,21289,21289,897,897,670,670,719,719,美食,美食测评
猫：我北大的，有记录的啊！,笑点有点低哦,313583,918348,2364,41029,2383,4958,0,263,67,326,动物圈,喵星人
多希望你只是睡着了,硕大的萝莉,313119,352627,7348,8750,690,827,1662,2540,2135,2882,动物圈,喵星人
老年痴呆眼里的世界是这样的！,熊羽的北漂成长日记,311213,6123318,21548,564946,4595,98146,119,3139,1905,32324,知识,社科·法律·心理
关于朋友摆烂躲过裁员的经历,魔术师卡颂,311166,392942,7786,9574,1300,1630,450,620,457,685,知识,职业职场
三国博卡萨是被谁打败的？【小约翰】,小约翰可汗,309447,1364861,13834,104049,1385,12738,411,3886,4404,28762,知识,人文历史
养了几只水桶腰的猫···,爪子殿下,308947,1844472,23260,162021,3037,17985,138,912,420,2449,动物圈,喵星人
200买6斤筋头巴脑，做麻辣口味，喝点小酒，隔着屏幕都馋了！,胖龙的小生活,308136,308136,16863,16863,533,533,630,630,3486,3486,美食,美食记录
云 玩 家 现 状,锤子game,307629,402142,24552,35640,1031,1432,419,868,237,559,游戏,网络游戏
【预告】我们想和世界谈谈,大家的音乐姬,306758,306758,0,,6906,6906,1321,1321,0,,音乐,原创音乐
都消失了,牛哥小说推荐,305378,544763,19505,31508,5074,8384,471,1050,290,512,国创,国产原创相关
王老菊教你当企业家,怕上火暴王老菊,304528,498286,18840,37211,3908,8375,535,2040,13344,26513,游戏,单机游戏
吃一整只320斤牦牛是什么体验？高端的食材往往只需要最简单的烹饪,孤独美食咖,303260,303260,30602,30602,1121,1121,645,645,2891,2891,美食,田园美食
原来这些都不是全国统一的,粤知一二,302556,2269696,23409,216532,1538,11207,194,2510,377,3153,生活,搞笑
(路见不平三部曲) 一  ：&quot;你把我俩当空气？&quot;,,302057,1555002,13482,116502,1208,6777,61,1545,1097,10503,动画,短片·手书·配音
10年前的宝可梦好友竟然通过QQ回复我了！,宝可梦大次郎,301267,731071,6945,47282,3480,9739,81,619,228,1107,游戏,单机游戏
我去，这种卡在游戏王里好像叫枪王【水无月菌】,水无月菌,300207,931790,15567,73085,1845,8849,749,3002,5831,27532,游戏,桌游棋牌
异灵术谈暴雪暂停国服：我也不知道以后播什么 要不套皮出道吧,,300142,300142,5204,5204,576,576,874,874,104,104,游戏,电子竞技
路边的“野生代驾”，大家可得注意了！,阿科车生活,299791,2171391,18174,138409,2224,16175,272,2612,773,5856,汽车,汽车生活
上海73岁初代丁克，生活幸福、状态令人羡慕，但有“十个孩子”,魔都溜达,298427,595137,9446,18273,2453,4992,1737,3690,1001,1944,生活,日常
一家子都很好笑的样子，古怪的老陈家：陈凯歌、陈红、陈飞宇,一只吐槽圆,298189,940255,10238,50660,903,3846,799,4000,1024,4925,娱乐,娱乐杂谈
【10月】间谍过家家 16,,297889,5253775,2086,63449,8,168,15,793,858,17473,番剧,连载动画
这大妹子，还说不说挺心动,爱画画的子衿,297778,708996,24284,64445,1659,3690,218,747,1098,2348,生活,搞笑
骑行格聂南线，摸黑翻海拔4700米高山，山里空无一人十点多才找到住的地方,徐云流浪中国,297028,481087,23229,47403,1680,3713,991,2267,18354,37894,,
我在B站上挣到了1万块！做自媒体的第一桶金哈哈哈哈哈,修车师傅-猫哥力,296461,327584,11985,15579,976,1304,369,666,8576,12820,,
S13装备机制更新太复杂？？满分理解带你3秒看懂！,上海滩许Van强,295921,295921,20180,20180,949,949,734,734,1080,1080,游戏,电子竞技
2022共创之夜李紫婷独唱，深情演绎宫本武藏与阿通的动人故事,,294697,374707,11412,15330,1600,2460,189,575,469,1285,音乐,音乐现场
是谁我不说！,乱小世,293389,1266396,10425,58191,494,2483,132,807,50,253,生活,搞笑
不愧是排名第一的自助，真的什么都有,苏胖来喽,292578,779905,12103,46358,1555,4258,129,907,1133,5697,美食,美食侦探
突击测试上海小学生的英文水平【硬核vlog】,邵艾伦Alan,291876,380906,11941,21027,1502,2392,674,1540,4187,8181,,
变革旗舰智能手机，第二代骁龙8移动平台惊艳来袭！,,289455,399128,714,1840,84,242,79,577,61,128,科技,数码
项羽这一下，给李信打醒了,,289146,1003583,5087,60754,837,1830,27,897,233,1696,游戏,手机游戏
等了9年，这个男人终于亲手为我做了饭…,盗月社食遇记,288775,1694735,15406,155355,2079,18649,147,2339,7550,70117,美食,美食侦探
大型狂野风国产修仙续作《钟馗传说》！高颜值黑洞神剧，全程高能~~,虫哥说电影,287385,287385,24334,24334,1886,1886,876,876,6891,6891,影视,影视杂谈
《信誉皮衣》4：豆瓣拒绝评分,亚里土缺德,286829,323600,13447,14245,3697,3958,399,497,120,133,生活,搞笑
