视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
漫威禁地「癌变宇宙」有多恐怖？吞星头颅被做成引擎，史诗级魔改大战天神族,努力的Lorre,688995,1227818,40275,100064,4667,10350,280,746,5686,17140,动画,
当隔壁老师是押韵G才？每讲一句话都能和古诗押！同事：我锁你喉,裤子嘚吧嘚,686625,1251145,3079,7568,22673,47786,0,5,405,825,生活,搞笑
旧金山：无条件给跨性别发钱，有97种性别供选,波士顿圆脸,683410,683410,53798,53798,4010,4010,6055,6055,5558,5558,资讯,环球
被7个屠夫拒绝的本地猪太猛了 5个人根本控制不住 让大家也看一下,鹏大锤子,680079,1307843,731,1325,4026,7982,4,14,207,407,,
评分7.0！风评不佳？诚实吐槽特摄电影《新奥特曼》,瓶子君152,678308,678308,78392,78392,12816,12816,2417,2417,29901,29901,动画,特摄
大中小杯可乐真的一样多吗？帅小伙亲测！,秋刀鱼的快乐生活,673423,3105508,286,3308,882,7231,59,1304,43,327,生活,日常
四大颜色战神光临？不得怠慢！赶紧拿出上好的黄金切尔西,辉哥游戏解说,672121,1522640,1277,3482,10893,28772,14,84,229,501,游戏,单机游戏
使 劲 叫 唤 ：占戈 区,麦咾源Bingo,664144,1418454,75865,148797,18146,34824,460,1257,10223,20716,游戏,单机游戏
第2集||爷爷很爱我，从小让我睡棺材。#棺材人生,乌书,657780,4801984,647,7153,3641,47321,0,10,154,1334,国创,国产原创相关
爸爸送女儿出国去留学，却把儿子当猴耍卖鞋这样真的好吗？,旗剪,656857,1124898,574,3599,1915,2844,2,57,97,164,影视,影视杂谈
挑战在纽约用20美元解决一日三餐！看看20块够不够我生存一天！,是个泡泡_Pao,656380,656380,82650,82650,3859,3859,1578,1578,1343,1343,美食,美食侦探
江西15岁高中生失联事件提级调查，民间团体搜救犬校内发现三处可疑点,大象新闻,648724,648724,22319,22319,1792,1792,4109,4109,619,619,资讯,社会
当你在校运会上唱起《孤勇者》并跳起了《爱你》| 南科大2022校运会开幕式力量举社表演,大勒個熊,648217,7516118,50518,636998,7006,72688,256,4204,7368,105248,时尚,健身
我家老头，面子必须给的足足的,周大爷不服老,647946,747842,64751,78668,2711,3111,93,179,427,575,生活,搞笑
实测丨同品牌不同定位的产品差别有多大？,-LKs-,643779,643779,56566,56566,8410,8410,2145,2145,25342,25342,生活,日常
我 啥 都 吃,,638244,2249653,334,2428,1469,7166,0,24,39,139,生活,搞笑
与其精神内耗自己，不如发疯外耗别人,会为你画大饼,638019,1983601,87147,260565,13693,49681,306,1518,2306,8411,生活,搞笑
我花两周，把阳台改造成对面邻居羡慕的样子！,一粒沙的生活,636744,3471980,22248,119708,5404,27559,234,2896,656,3335,生活,家居房产
男人意外掉入泡菜缸，被腌100年后，靠卖泡菜发家致富，奇幻片,悟空闹电影,636602,1238422,305,579,1514,2769,2,3,33,71,影视,影视杂谈
困扰乌龟一生的藤壶，今天总算被人类全部清理干净了,缘来爱动物,621046,1327137,783,2481,7879,18731,3,15,296,637,动物圈,动物综合
当腾讯代理了《愤怒的小鸟》后会发生什么？,健人大人,618360,1141964,61565,98193,4714,7604,145,620,1271,3098,游戏,单机游戏
电影可以冷门，但英雄不该被埋没！地质工作者勇闯死亡之海罗布泊,可乐电影o,613533,1342438,2510,88677,4306,10899,8,494,214,8906,影视,影视杂谈
今天见证了鸭子出壳的全过程！这是一种新生命诞生的震撼！,帅农鸟哥,609277,869724,66518,99018,1794,2769,214,715,3519,8002,生活,绘画
领导想不起来的那些事，你真的要提醒他。,圆脸颖入职记,607029,607029,73851,73851,3254,3254,412,412,1958,1958,生活,搞笑
【JUMP】暴雪分手，网易笑抽。,暴躁的仙人JUMP,605966,605966,39615,39615,3508,3508,1533,1533,3246,3246,知识,财经商业
神作之月！十年前的奇迹！新番时光机「2012年10月篇」,泛式,603515,603515,90245,90245,17838,17838,4084,4084,37554,37554,,
作为一个完美主义者，我还是太不完美了.......,赖活青年,602434,928656,16347,27201,354,622,31,88,173,333,生活,搞笑
台州.亮小渔  厨子探店?636,真探唐仁杰,581264,581264,45456,45456,1335,1335,711,711,1052,1052,美食,美食侦探
(恐高等级测试)看这个视频不要害怕,1分叮,579146,1414719,1763,4102,9193,23609,6,14,352,803,生活,搞笑
挑战100元吃一个汉堡 看看老板怎么做 所有食物均已吃完 杜绝浪费呦,大眼辉子吃北京,578817,1163169,28404,57377,2660,6549,220,952,412,884,美食,美食侦探
当名台词有了回应,变相怪杰Mask,578724,660281,28639,34387,5789,6886,405,660,8572,11281,影视,影视剪辑
成本800块的抹茶意式冰激凌,澳洲买买君,578575,708356,52323,67582,2655,3378,113,266,195,309,美食,美食侦探
真的超级喜欢甜甜圈,君君万宝,576606,1614194,7907,19545,502,1161,237,582,51,143,美食,美食制作
商阳穴,中医生小袁,576582,887497,33884,50684,4086,6080,322,525,488,766,知识,校园学习
地下机关密室还有很多问题  我也是第一次建造地下的  经验不太够  希望大家多多提议咯,唐明夷-,576237,1161207,468,1741,4605,10246,3,126,118,344,生活,手工
穷小伙数钱数得快，不料被领导看上，直接送媳妇加升职！影视剧,,576114,1738440,584,2085,3151,7708,0,1,35,127,影视,影视杂谈
现实中，用到的5款“反恐黑科技”,史密斯楊,574729,1134442,2193,5404,13128,25796,2,8,387,832,知识,人文历史
2022共创之夜李紫婷独唱，深情演绎宫本武藏与阿通的动人故事,王者荣耀,569243,1016920,9951,27517,2202,4985,271,851,693,2129,音乐,音乐现场
一夜三大瓜！FPX冰岛内幕终于真相大白！TES毒硬币纯是闹剧，锅老师永不言弃！,联盟抗压王,568450,568450,7667,7667,763,763,2307,2307,324,324,游戏,电子竞技
每天一个告白小技巧,八云兔不秃,561309,3824211,58191,403791,8151,51351,513,5546,4143,26793,生活,搞笑
《钢铁侠》但脱下战甲会被啃成干尸，《复联6》外传—《装甲战争》,,560914,560914,46966,46966,3409,3409,438,438,3903,3903,,
我的世界杯首秀来啦,退钱哥本人,559551,1399011,38364,105888,1483,3842,602,1996,6391,17214,,
【7月】德凯奥特曼 18,,555418,555418,17943,17943,14,14,2115,2115,2586,2586,番剧,连载动画
【low君】《卿卿日常》：卿卿，您的冬日电子榨菜已上新~,low君热剧,548320,548320,37664,37664,3644,3644,1686,1686,8390,8390,影视,影视杂谈
今天还是地区限定空姐耶，好有特色。,TaxiWay飞行中心,546917,713770,23921,37608,1241,1694,56,108,72,128,影视,短片
盘点2022年超级好听的的伤感歌曲你的Ta还在吗?,我的世界_小新,542964,1049287,5739,13862,41781,102360,0,8,1241,2848,游戏,单机游戏
睿智的阿星：植物大战僵尸也能娘化？玩家失败后竟喜当新郎！,睿智的阿星,540907,1807854,1511,5440,9905,38610,1,19,165,523,动画,短片·手书·配音
过生日要解题闯关谁懂？,李嗲Lydiaaa,539714,2298137,52071,222196,5212,21665,160,904,636,2463,影视,短片
隋卞一探 |纽约时报评选的全球十大餐厅？！中餐特厨来看看到底怎么样！,特厨隋卞,539691,539691,80636,80636,1771,1771,800,800,5969,5969,美食,美食侦探
当你女朋友带了个高要求闺蜜回家,真子日记,535310,535310,46639,46639,1834,1834,1522,1522,4721,4721,生活,搞笑
中国人的辈分可以复杂到什么程度！,笑点有点低哦,531559,1156758,5635,32942,3096,5788,125,973,163,387,生活,搞笑
这我真的服了！！太犇了！！！,灵鹿麟,528138,12695223,9002,199757,4807,118547,4,210,542,12061,时尚,美妆
你俩厨艺可以说是不相上下,尴尬的铁根er,526086,526086,51963,51963,1076,1076,733,733,2250,2250,游戏,手机游戏
我肯定在几百年前就判过你xing,怕怕唷,522925,664685,4279,5958,30154,42510,0,4,760,986,游戏,网络游戏
一口气让你看爽 【99?强化木棍】合集！,比奇堡动漫,522635,762989,1714,23910,10256,13563,2,310,221,558,国创,国产原创相关
幂好油，凯好笑，up被剧情气到！,一只吐槽圆,521715,1440098,17244,62630,974,4147,1590,5022,2113,6824,娱乐,娱乐杂谈
火光花朵秒杀bug：排个眼就能秒人！瞬秒25000血远古龙！,布锅锅,518853,660562,30476,37198,1298,1467,399,817,263,359,游戏,电子竞技
绍兴.孔乙己  厨子探店?391,,518258,1494041,39356,112593,1284,3451,485,2220,836,3040,美食,美食侦探
【高圆圆】和我一起在海边吹吹风吧！,高圆圆,516883,712994,68048,84385,6655,8350,686,1266,4143,6483,娱乐,明星
暧昧让人各奔东西！,,516701,516701,45128,45128,818,818,429,429,1200,1200,影视,短片
挖槽，男子铁轨旁拍视频，结果悲剧了,警示君,514852,514852,28026,28026,3365,3365,505,505,492,492,汽车,汽车生活
米津玄师被创飞是什么梗【梗指南】,梗指南,513809,1891040,46094,185862,12150,32466,158,1463,1528,5053,,
你在磕一种很新的cp#闺蜜,大莫莫cool,513791,616818,54726,66490,3365,3879,253,373,213,257,影视,短片
半年时间没有养活一缸鱼，反而变成了一缸臭水，决心从新改造水缸,好奇发,512931,1011760,890,2137,2097,4237,6,70,205,386,动物圈,动物综合
小伙留学时捐的小蝌蚪，没想到多年后回中国找爸爸！①,,509041,2018850,318,1488,1781,7814,1,4,57,289,影视,影视杂谈
你们要的UP女扮男装福利来了…！Vlog,河野华,505874,505874,53282,53282,7281,7281,1295,1295,8739,8739,,
割了包皮真后悔，每天晚上难受的要死，肿成了大西瓜！,恐怖地带来恐怖,505305,870615,8042,18959,1266,2316,922,2009,670,1631,生活,日常
四百米为什么最难跑？甭管水平有多高，全力跑完你都得趴地上！,体育在读生,495358,1553867,626,1659,2046,6692,3,4,84,216,运动,竞技体育
还上什么音乐学院，拿起手中的电话，人人都是音乐家！,,491240,947100,3351,16412,17307,23700,0,126,306,735,生活,搞笑
泪奔，曾经的王者，亲眼看着师傅中弹，却无能为力！,哈尼影视解说,488876,835921,217,3444,1662,2474,0,84,22,76,影视,影视剪辑
爆笑解说：盘点那些令人喷饭的小学生作业！,多巴安工作室,484477,1387079,1605,5740,7579,22205,0,16,87,284,生活,搞笑
谁说铁山靠不能练肩膀？,小B仔_,483864,770260,17420,26903,1251,1843,105,182,153,264,时尚,健身
定海神针变金箍棒了？,大国工程师,482742,1214183,15446,35971,446,908,169,562,86,196,科技,工业·工程·机械
【原神】看好了，这才是莱依拉的正确玩法！,覆雪之下--,482661,482661,35460,35460,3122,3122,342,342,708,708,游戏,手机游戏
《关于我在重庆的一天》居家幻想版，大家居家都在吃什么呀～,富婆雯仔100道路边摊,482135,3956218,36335,302584,6082,47543,373,4131,610,4602,美食,美食侦探
我，30岁，靠吃妹妹软饭在B站爆火！！,张十七历险记,482125,3834262,20610,187161,1096,8582,392,1921,5308,39964,时尚,健身
千万别开弹幕看巴啦啦小魔仙！！！,总有人唱反调i,480700,496568,23397,24336,3483,3549,518,563,987,1013,影视,影视剪辑
有秃头老爹了，已经不想和没有秃头老爹的人说话了,整活大师Nathan,478400,1578011,14717,44747,907,2645,18,70,47,134,生活,搞笑
（ 霸 凌 之 战 ）猫妹：无所谓 我会出手,星有野,476032,5082438,9137,348195,9689,114025,68,9015,2953,157230,动画,短片·手书·配音
警惕吴京式爱国,爱吃榴莲的小吴同学,475310,475310,53455,53455,6481,6481,2301,2301,6163,6163,生活,日常
大家帮想想办法，以后再遇到这个大妈我们怎么解释？,岛城三人行,475077,1940889,66726,255245,6756,24899,201,1102,1086,3688,生活,搞笑
唐探2：导演看了老炮儿找尚语贤出演kiko，4分钟拿走300万片酬,下饭游戏菌丶,472817,1573652,887,23805,3186,10054,0,129,52,222,影视,影视杂谈
近距离看到大力神杯！我却慌的一批！,,470090,470090,33735,33735,1144,1144,1078,1078,5360,5360,,
下课千万别睡觉！！,乐天乔宇派,468668,6011936,68448,580394,11295,104640,458,6417,2170,23524,生活,搞笑
让你们体验一下“异地恋”吧,分手大师阿电,468608,1885443,852,4180,2585,13403,0,6,177,975,游戏,手机游戏
【万字吐槽】投资两个亿，票房两千万，甄子丹的《搜救》亏麻了！,刘老师说电影,468433,468433,34083,34083,3296,3296,2227,2227,7406,7406,影视,影视杂谈
挑战！随机金额吃随机食物，看看今天能不能吃到大餐,一只黑Q,467942,1185444,723,4561,3245,8011,1,112,127,491,美食,美食记录
我的世界：我在肉店打工，意外发现了老板做的是人肉干？,阿威游戏,467793,582415,428,656,4075,4966,0,8,64,85,游戏,手机游戏
乌军错把俄军当友军，一起挖战壕、吃饭、睡觉 直到第三天才发现,红星视频,466946,466946,51582,51582,4103,4103,1097,1097,263,263,资讯,环球
世界公认的 神级电音搜 《You》，激昂而又不失忧伤，听完充满斗志！,,465335,1539845,5823,24998,32469,147127,11,124,1257,4946,游戏,单机游戏
开幕雷击！《猫和老鼠》的片头竟然这么有趣！有秘密彩蛋？,大福咕咕,465279,1677378,9700,68265,27975,89254,28,571,4315,26039,,
黄金切尔西纪录片②——切尔西的渗透,小梗人物纪录片解说,465139,6582249,1069,93338,4578,141589,2,364,105,5968,运动,运动综合
哥哥失踪两年后，却发来短信，千万不要上家里的那一部楼梯,动画练习生z,464584,2081086,857,6517,3821,25744,3,10,212,1296,动画,短片·手书·配音
对于永琪的头我真的尽力了…,山城小栗旬的理发日记,463497,463497,44247,44247,796,796,972,972,1521,1521,时尚,美妆
【10月】间谍过家家 15,,463196,8149251,3307,90515,27,308,18,1303,1001,26154,番剧,连载动画
半夜饿了睡不着，喊老姨给我做夜宵！,刘庸干净又卫生,462272,1162747,17203,59878,489,1987,521,2466,1903,6166,美食,美食制作
这个决定太难了！,主持人yoyo酱,461501,461501,54096,54096,1219,1219,1002,1002,2294,2294,生活,搞笑
《不做》,懒小熊_LXX,459458,1331557,69173,184910,17037,39712,485,1581,6007,15565,动画,短片·手书·配音
10年前的宝可梦好友竟然通过QQ回复我了！,,458220,1634915,9082,66718,4029,17771,29,683,224,1591,游戏,单机游戏
小时候不敢玩的4399游戏，结局竟然如此神反转！,阿元解说,458094,2690633,1727,14010,3774,28317,11,206,539,3828,游戏,单机游戏
“仅此130秒，原神中那些无法被超越的台词！”,血小板??????,456246,1348934,38946,125140,29676,79096,420,1736,8459,20782,动画,MAD·AMV
侦探前来调查逃票嫌疑人，没想到内鬼竟是我自己,开心锤锤,454873,995942,219,4316,11,1449,1,35,15,132,动画,综合
好家伙，莱依拉也太好玩了吧【原神】,卢诺米阿玛斯宾,453223,453223,33277,33277,3887,3887,769,769,2489,2489,游戏,手机游戏
如果在直播时不小心露出脚本的话，主播生涯也就结束了吧,胡凯利_洞主,448229,448229,21042,21042,880,880,921,921,5776,5776,游戏,电子竞技
地摊大爷你是懂演戏的！,手艺贾,446965,446965,28625,28625,1108,1108,465,465,774,774,生活,搞笑
啊啊啊冰冰要回来了！ 打心里替她开心！央视这一波直接击中我的心巴啊啊,是国超得不到的女人,446604,1025926,32493,76611,2401,5119,1014,2657,3295,6706,娱乐,明星
偶遇00后小妹妹，一个人去西藏车坏了，帮她把车修好要和我一起走,独角SHF0W,445911,511119,0,920,707,771,0,146,0,95,汽车,汽车生活
很多网友好奇，在搅拌面团的过程中，往里面敲入的白色晶体是什么,全球不知道,444405,444405,5743,5743,292,292,121,121,68,68,生活,日常
一般我看评论谁最眼熟就选谁的  一周一次  就一次 唐门暗器  随便挑,,437844,3011045,5881,134393,11040,86727,155,4331,440,6543,生活,手工
又一市委“笔杆子”巅峰力作，绝对的公文饕餮盛宴，原文4000多字，解读2000多字，堪称领导演讲、致辞、推介文的经典模板，文中金句、写作技巧无数，值得深入研究！,会写材料的明叔,436954,672400,7516,9956,11276,15759,1224,1638,1035,1368,知识,职业职场
路上被劳斯莱斯追尾，为何大哥执意不让报警？,懂车侦探官方,435977,1256324,207,2041,928,3372,0,118,16,70,影视,短片
奇怪的河豚，但是日语版,彩虹酱哇,435858,582724,81573,110684,12011,14773,183,329,1813,2776,动物圈,动物综合
他又何尝不是一个愿意守护童心的人呢,小x文,435098,920408,62687,145663,22079,37742,1496,4084,5388,10440,游戏,手机游戏
寄明月，但是二人转,酸梨大王,434798,795861,64696,114830,6959,10636,774,1885,11585,26055,舞蹈,舞蹈综合
不鸽了！《三体》动画12月3日B站开播！,,433917,5155637,8773,158902,9,457,495,16411,2368,62395,国创,资讯
新的轮廓笔！颜色超美，但千万别在黑卡纸上写！,祁么么mo,432921,1719010,4124,31807,3272,14699,16,199,64,454,生活,手工
红眼猎杀时刻，天才少女！,人类搞笑行为艺术,432266,4854089,1198,16143,6604,96955,-3,3,225,2582,生活,搞笑
《 假如女朋友是有钱人 》,,431658,1936499,42259,190375,2793,10374,144,1188,815,4141,生活,搞笑
芬兰家人被花胶鸡惊到笑不活了！狂炫十几道菜太过瘾！中式糕点简直绝了！生日中餐盛宴吃不停！,雨琪在芬兰,431349,431349,49320,49320,3853,3853,1797,1797,28766,28766,美食,美食记录
【CSGO更新】M4A1削弱成法玛斯？沙二没了！大狙子弹变成5发！K宝哭了！,AYCSGO,429384,429384,13579,13579,836,836,3142,3142,398,398,游戏,电子竞技
【凤凰传奇农家乐音乐会】吃着肉夹馍唱着歌【望星辰】,凤凰传奇,428153,428153,59567,59567,5790,5790,1662,1662,45027,45027,娱乐,明星
这 是 什 么 ？,大炒面制造者Cen,422470,422470,47322,47322,4558,4558,1252,1252,7066,7066,游戏,单机游戏
布莱克和叔叔相认，可是一切都晚了。,西因新漫剪,421133,967667,1629,23000,5231,13398,1,152,218,796,动画,综合
修勾买菜，但是日语,,420655,420655,49865,49865,5312,5312,419,419,2901,2901,动物圈,汪星人
狄仁杰新皮肤怎么还学会气功了,,417953,869748,21620,63227,691,1472,245,1156,869,2309,游戏,手机游戏
爆肝一整年，我用Unity3D做了些什么呢？,-樱花兔-,417033,442601,34086,37143,13744,14640,821,943,8112,8794,生活,绘画
看这个视频不要露牙齿！,怠惰的小安,416978,2828830,1740,21167,12929,125534,11,425,786,6789,生活,搞笑
铁球变硬币，一般人很难看出来，原来是这样做到的！,,416742,475812,6091,7216,1154,1649,1549,2334,323,372,生活,手工
吃大闸蟹的正确吃法,老赵精品大闸蟹稻田蟹,415909,1546654,23205,85601,7177,24097,166,746,492,1700,美食,美食记录
「决心出手」,雅儿推文,415317,1272683,487,2570,3906,19122,0,3,109,422,生活,日常
乌克兰大规模屠杀手无寸铁的俄军战俘,RT今日俄罗斯,415113,415113,46111,46111,3914,3914,6546,6546,669,669,资讯,环球
【来看我们的演唱会】终于等到了！07+全新登场《思念是一种病》陈楚生、王栎鑫、陆虎、张远,酷狗音乐,413172,413172,31450,31450,14359,14359,3630,3630,17985,17985,音乐,音乐现场
朴振英+张元英合作新曲Groove Back首舞台公开,pcyxjy,412718,871872,10792,25732,2351,4900,1650,5629,311,682,音乐,音乐现场
宜昌夫妻挑战3.5星难度密室逃脱，玩到崩溃，怎么回事,大包二妹的幸福生活,411289,1705874,356,1660,3249,18268,0,4,80,310,生活,日常
【人之怒】光头暴走有多猛，为报弑子之仇，独自一人血洗整个帮派！,流心影者,411287,2839311,1397,9938,6784,44896,2,61,278,1635,影视,影视杂谈
模型：小伙发明变异生物，结果把自己作没了，还连累妈妈！,臭臭爱游戏,409579,709296,1033,2598,13260,33769,-1,15,469,1143,动画,手办·模玩
再也不相信爱情了,主机anchor,409410,1726159,35768,167206,6197,26206,115,776,2152,8059,生活,搞笑
莱依拉:吾好梦中杀敌！,名字就叫大梦一场,409019,730947,31916,60787,1493,2711,397,1297,918,1990,游戏,手机游戏
对华十八连胜，比播求还狠，这个苏帕杰是真的无敌了？,下面让我们掌声有请,407838,707199,150,319,800,1372,0,24,27,40,运动,竞技体育
征服者·叶问,小芃路子野,404741,961129,26567,101312,10836,18721,105,643,2302,9018,生活,搞笑
恐怖片票房黑马，观看时请关好门窗！深度解读黑马恐怖片《野蛮人》,小片片说大片,404474,855572,17301,47882,1814,6563,353,986,2064,5317,影视,影视杂谈
这部电影因为真实，让许多人想起了青春，看好老师对学生有多重要,雷猴说电影,403896,1094081,323,804,1856,5694,5,6,43,119,影视,影视杂谈
一眼就能学会奇招，轻松制伏武侠凤凰，阿波到底有多天才？,不正经的小酥肉,401365,1378320,603,19224,2795,11255,2,98,46,264,动画,
新华农兄弟：脐橙丰收，做道“珊瑚鱼”给兄弟尝尝,新华社,401018,401018,48923,48923,1926,1926,1563,1563,9552,9552,资讯,热点
