视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
兄弟们学废了吗,同恩icon,496202,1009015,16332,32977,3391,7314,105,229,112,197,生活,
【原神】用尘歌壶猫猫！测全角色大招伤害距离！第一名你意想不到！,酸儒书生,492409,990062,39724,75865,3732,7026,172,531,1210,2561,游戏,手机游戏
周深老师回去得做五天噩梦,尴尬的铁根er,486714,1087539,7524,71119,7460,17033,146,2565,1311,13690,娱乐,明星
为爱冲锋的勇士，他输了吗？,树根龙门阵,485344,2139898,42271,163507,4931,19800,1582,8941,7013,31361,娱乐,娱乐杂谈
炉石传说：【天天素材库】 第323期,天天卡牌,484558,484558,26861,26861,1233,1233,485,485,4179,4179,游戏,桌游棋牌
早读是对学生生命的浪费！,7点的旭子,482543,2446275,43325,222675,9552,48399,4159,22013,15119,72476,知识,社科·法律·心理
为什么要在车里放土豆，教你这个省钱妙招，新手学习下,懂车教官,480592,907534,949,1846,6668,12946,7,27,140,237,汽车,汽车生活
（ 霸 凌 之 战 ）猫妹：无所谓 我会出手,星有野,476655,2843119,24509,292207,10680,55690,489,8192,11633,133801,动画,短片·手书·配音
在舞台上千万不要和好朋友对视,彬彬找乐子,474250,1024639,61031,131811,9365,20318,455,1347,913,1819,生活,搞笑
如何用自己发明让别人发财？【小约翰】,小约翰可汗,472688,3653670,184,244616,177,28811,0,3048,72,61758,知识,人文历史
《百面千相》首曝PV——千相阅尽，方知众生百面,百面千相,470908,3531704,20703,191861,3942,42903,1467,23154,3435,55484,游戏,手机游戏
对战狮子猫大败而归后，猫德学院又重振了士气,本喵叫兔兔,467757,467757,61527,61527,1930,1930,813,813,8020,8020,动物圈,喵星人
乐观奋斗的青春万岁！冷水浴健身可能有危险请勿模仿！,朝阳冬泳怪鸽本人,462907,498244,48915,53896,2434,2586,1053,1215,24834,26650,生活,日常
《当喷你没用的队友下局去了对面》,阳光男孩小丑熊,459338,769294,31726,62000,936,1782,487,1443,1273,2859,游戏,电子竞技
用五边形画缠绕的五角星# 一学就会,安祺爱画画,457482,1891762,36729,146777,25473,95783,165,567,1793,5649,生活,绘画
【传染病简史1】霍乱：屠戮过亿，将人活活吸干的蓝死病,医学科普联盟,443514,2838194,40875,267289,7792,49493,345,2905,28609,183991,知识,科学科普
大家好 我整容回来了,阿串阿串,442721,741178,4595,8218,780,1302,527,1142,717,1624,生活,日常
全韩最火网漫改编! 《柔美的细胞小将》和大家见面啦~！,迷影社,442361,2106245,1418,7274,12,42,158,1801,155,1174,电视剧,海外剧
逆流而上的螺旋体,李论科学,442184,1613865,16569,68371,592,2180,87,331,70,264,知识,科学科普
今儿去纽约给张伟丽加油！,是个泡泡_Pao,440861,440861,61438,61438,2252,2252,605,605,3845,3845,运动,竞技体育
耗时3个月！我们做了一个干净免费的知识共享网站！中学选科/高考志愿/大学转专业/保研考研择校择专业/就业规划必备！,取景框看世界,438120,1393842,71578,234807,69994,218085,618,2125,35264,108575,知识,校园学习
背后运球千万不能这么运！！！,哔哩哔哩泡菜,436541,1273503,7301,27203,1294,4947,39,198,150,495,运动,篮球·足球
13岁男孩目睹母亲被杀，22年后除夕夜手刃仇人一家三口！,黑白往事风云录,432893,665106,38862,54698,3135,4675,672,1444,2300,4491,知识,社科·法律·心理
为 爱 冲 锋 ！,你好李涵,432600,648483,16174,29565,797,1099,214,557,348,799,生活,搞笑
Uzi直播首次开玩原神：我看一下原神到底有多好玩 大家都在玩这个！,游戏BBQ,417271,531569,6989,9578,673,892,2387,3389,91,129,游戏,网络游戏
【医案寻踪】如何降低近视度数？I 近视，不过就是一门生意,兔叭咯,404921,2060961,26712,185253,9439,57304,970,7185,19553,122396,知识,科学科普
还有需要补充的嘛,哈尔三阿,402482,602149,0,13982,2777,3884,301,454,0,173,生活,搞笑
确 实 没 长 手 ......,我是雪怡,397607,484076,13934,19504,694,929,52,101,34,58,影视,短片
留给世界的最后一段话,Giao利给_,394066,1601348,6453,56110,12473,39498,85,1223,2902,13746,生活,日常
“叠满血怒的父亲”,十万个冷沙雕,392530,1064903,26737,60437,3839,10622,216,801,298,1015,生活,搞笑
宝可梦世界锦标赛决赛 小智vs丹帝，完整版6V6全面对战,口袋迷ag,392297,1432750,16533,94231,7062,32800,1246,6864,14627,92148,游戏,单机游戏
修勾买菜，但是日语,彩虹酱哇,391918,1239874,37962,132188,6737,20795,343,1191,3880,10822,动物圈,汪星人
温馨提示：前面方法不对全是错误示范，正确方法看片尾,国聪有话说,391655,417340,16267,17607,911,976,245,319,133,145,动画,手办·模玩
买凶杀妻，机关算尽，男人遭遇背叛有多狠，解说影史经典悬疑片《电话谋杀案》,小片片说大片,390826,390826,28887,28887,3718,3718,1356,1356,4334,4334,影视,影视杂谈
《阴阳师》季CG丨化四季 （CV：市之濑加那）,网易阴阳师手游,389595,389595,16177,16177,2813,2813,1812,1812,5139,5139,游戏,手机游戏
LE SSERAFIM新曲Impurities MV公开,pcyxjy,387292,488803,24423,33860,10367,13714,1816,3259,2753,4111,音乐,MV
《断罪盲僧，属实难绷》,黑洞king,385589,385589,7631,7631,175,175,5598,5598,746,746,游戏,电子竞技
《 白 蛇 的 替 身 小 卖 部 2.0 》,不寻常的阿尔,385083,790563,65837,119928,10669,21065,114,413,6841,15902,动画,短片·手书·配音
鸦片战争失败后，林则徐人生的最后10年是怎么过的？【细说紫禁·毛立平59】,毛立平,380044,1427308,12981,55794,4121,16318,73,2246,4786,19666,知识,人文历史
你掉的是这个大爱衣，还是小爱酱？？4K,河野华,379562,379562,39014,39014,6321,6321,952,952,6827,6827,,
地铁跑酷：你们觉得哪款瞬移滑板好？,蓝尾游戏解说,377722,708870,1277,3048,8675,16169,2,20,223,423,游戏,手机游戏
“砸手机”事件引爆全网，有一种伤害比“电子鸦片”更可怕,半耳聆,376562,418235,20827,22813,5103,5494,2046,2375,2052,2188,知识,社科·法律·心理
【原神整活】 纳西妲：王   德   发！！？？,折腾5号,369798,369798,39106,39106,5106,5106,548,548,8744,8744,游戏,手机游戏
特价切尔西,罪恶岛市,369181,963798,32164,85370,7591,19156,262,621,2239,6628,鬼畜,鬼畜剧场
如何判断猫咪真睡还是假睡,扁脸帆尼猫,366923,698102,3279,6199,172,358,26,39,44,64,动物圈,喵星人
如何识别上岸的小姐老实人不当接盘侠,上海李军学律师,362402,980995,29128,84929,9189,24910,1776,4262,4610,12086,知识,社科·法律·心理
?? 须 弥 重 工 ??,洛飕飕,360022,410209,45841,54434,5378,6300,133,242,1003,1665,动画,短片·手书·配音
全国最高的100座巨型雕像，这压迫感，巨物恐惧症犯了！,末末游记,358447,533751,11780,14753,6078,7989,1248,1712,3753,4759,生活,日常
今日突发：美国航空表演两飞机相撞,警随其后,355580,837112,37440,62894,3887,7213,876,3364,319,1077,生活,日常
云顶之弈S8：全英雄技能实战介绍，S8的5费卡太帅了！【云顶之弈怪兽来袭】【金铲铲之战】林小北S8,林小北Lindo,355398,355398,20679,20679,2118,2118,563,563,6988,6988,游戏,电子竞技
其实刚坐下来的时候，没想着菜会那么好吃｜真探来了,真探来了,353601,353601,14747,14747,687,687,371,371,737,737,美食,美食侦探
里约Major现场最佳镜头！,CSGO-德云两鬼の直播,350109,872067,5353,13225,1458,3813,270,903,529,1282,游戏,电子竞技
干饭人好饭量，一顿2斤半长垣油馔，好胃口,田野上的繁荣,349510,349510,21695,21695,685,685,655,655,2717,2717,美食,美食记录
当我给大爷们拉黑桃A,小陈同学piupiu,349189,372314,37670,40015,2588,2695,68,88,370,415,音乐,演奏
把恋爱脑的小猫抓去挖野菜,迷你猫19,348159,400897,32605,44668,1519,1920,179,314,3078,5321,动物圈,喵星人
如果是你会不会掉水-,BOSS海洋,347364,1556102,11944,27323,415,995,49,286,73,322,时尚,健身
空：就你叫散兵啊？挺猖狂啊你！,漾少侠,345902,476034,47576,59869,12821,16516,465,885,7115,10492,动画,MMD·3D
面具会隐藏人本能的胆怯与羞涩,Zhang_Jinming,345135,362896,66846,69847,3984,4137,325,456,4072,4856,时尚,T台
人在珠海，这是我们能拍的吗？！,亿点点不一样,342322,855998,39602,94955,8600,21379,425,1700,12733,38130,科技,工业·工程·机械
鸡 你 太 美 官 方 M V,哦呼w,341756,14228611,26745,1656373,12296,735515,381,26861,19664,998935,鬼畜,鬼畜调教
当你等女朋友化妆出门时……,牛奶是只猫-,339006,393409,12309,16113,967,1259,87,150,116,163,动物圈,喵星人
珠海航展，你确定不是中东双十一？,大漠叔叔,338972,1996039,26295,173709,1859,11290,556,5482,4012,35896,生活,日常
原来有哥哥镇场子是这种感受,顾左柚而言塔,338829,474613,49880,70895,2407,3089,61,102,308,403,生活,搞笑
带你了解一下美国,不嘚瑟都掉毛,336377,336377,20569,20569,2495,2495,992,992,5260,5260,知识,科学科普
??为爱冲锋死不了??,JKAI杰凯,335638,335638,29551,29551,5035,5035,1648,1648,18984,18984,音乐,翻唱
厨师长教你：“蒜苔炒五花肉”的做法，家常味十足，简单又下饭,美食作家王刚R,334605,334605,29476,29476,5339,5339,742,742,3341,3341,美食,美食制作
【昊京】全网最详细昊京培养教程！强力主C战狼无敌,-超级小能猫-,331372,1073052,23379,80067,4345,14185,620,2458,2409,7196,生活,搞笑
怎么老师变声音了哇,甜蜜老张,330806,330806,33264,33264,2659,2659,391,391,2333,2333,生活,搞笑
云顶之弈S8【全英雄羁绊！实战讲解！】细节全面一次性看懂！,我是TOO,329711,329711,21842,21842,3458,3458,493,493,12743,12743,游戏,电子竞技
【原神】智巧灵蕈大竞逐(已完结) 活动攻略/捕捉蕈兽/焕发潜能/对战/驯兽师,你的影月月,329391,1901104,5144,48905,875,11415,334,2700,4057,26901,游戏,手机游戏
“当你身处迷茫困境中，就让这首《????????????????》来治愈你吧”,Baka铃宫,328458,901972,0,1989,0,14688,133,853,0,564,动画,MAD·AMV
逻辑猫是什么梗？达尔文效应这些都是谁开的头？,瞎问虾猜丶,326766,401142,20594,26992,2358,2782,318,570,134,201,生活,搞笑
《宝可梦朱紫》新精灵种族值和特性分析，带你看看有哪些好用的精灵,,325920,325920,25160,25160,8608,8608,2563,2563,26991,26991,游戏,单机游戏
每天一个感情升温小技巧～,钻石郑老五y,323090,1019560,25164,80244,1905,5760,120,403,181,460,影视,短片
你敢信，用羽毛球拍居然能切豆腐，而且还特别的匀称,阿泽有点皮,321048,809493,102,286,736,1776,23,122,12,34,生活,手工
共同相聚峡谷，我们全力以赴！七周年遇见主题曲《很高兴遇见你》周深舞台快乐向彼方出发 ！,,320582,1037572,10939,62728,2226,14431,359,2903,2037,19855,音乐,音乐现场
丈夫去世当天，我笑出了声。。。,不愧是我叶楠雄,319850,319850,10858,10858,1281,1281,672,672,2864,2864,生活,搞笑
探访王者千万网红的家，王小贱开什么豪车？,姜老头qwq,316349,1211697,616,2621,5205,15871,1,15,85,247,游戏,电子竞技
世界杯看什么？四分钟告诉你！2022世界杯，诸神之黄昏！,隔壁红魔,315907,879366,29731,66718,3997,8017,432,2182,2188,8035,,
第2集||爷爷很爱我，从小让我睡棺材。#棺材人生,乌书,315121,3667019,431,5761,2916,38357,0,10,87,1049,国创,国产原创相关
昨天第一次变黄码，做完核酸后看见的很帅气的女生的大概样子,花铭__,314790,772885,8972,28783,1688,4946,99,379,323,1006,生活,绘画
【花小烙】稳婆帮忙接生只用在旁边进行精神鼓励吗？,画渣花小烙,312862,312862,46530,46530,2201,2201,1262,1262,5401,5401,知识,科学科普
【铁根er】挑战一天把脸丢光,,312412,312412,35082,35082,1583,1583,901,901,2703,2703,生活,日常
我就想知道，哆啦A梦是怎么拿住铜锣烧的,猪宝学厨,311364,409981,21635,27896,7816,11052,75,123,342,495,美食,美食制作
作业，但父慈子孝,柠檬派奇幻漂流,309408,676606,6403,47611,6141,8799,70,774,751,4579,生活,搞笑
原神攻略UP主：这么肝，值得吗？,不普通人类实录,308476,1335017,29356,156503,6411,25574,614,4206,10412,45969,游戏,手机游戏
以后总要来一趟柳州吧！大街小巷的螺蛳粉、炸鸡、臭豆腐、虎皮鸡爪、黑芝麻糊,肉肉大搜索,307965,307965,23615,23615,1588,1588,598,598,1463,1463,美食,美食侦探
b站只有其ova的神番！看完后，你就知道日本黑帮动画有多狠了！,白鱼Sakana,306007,486165,15320,28119,5766,9540,215,514,2632,5335,,
【10月】间谍过家家 15,,303506,6844998,2733,81320,10,239,18,1256,908,23140,番剧,连载动画
教室这样装，早恋的学生都遭殃！,设计师王姨,303398,962165,26496,69789,2561,6986,350,781,233,640,生活,家居房产
云顶之弈S8【全球首个3星贾克斯！8000血量大BOSS】,,301889,301889,11001,11001,323,323,430,430,1229,1229,游戏,电子竞技
女子穿深V紧身裙卖奶茶被举报，城管：你要正常穿衣服,网易新闻,301685,301685,11131,11131,793,793,2924,2924,102,102,资讯,社会
东北不能失去酸菜！《二周目》,手艺贾,300219,1628416,29538,160993,2531,13886,494,4155,4696,31438,美食,美食制作
被这玩意撅死，敌人一整晚都睡不着觉,仙飘piao,298967,1041264,21884,89469,2712,9769,81,304,236,894,游戏,单机游戏
up主做了一个假营销号，发给相亲相爱一家人，他们是什么反应？,杨真直,297810,719049,13356,42044,6983,12238,359,1326,2657,8143,生活,日常
那些让人一眼沦陷的绝世容颜！,星颜晴子,296817,787959,18826,41510,6783,19656,158,477,1061,2476,娱乐,粉丝创作
将就吃 烤玉米串,快乐烧烤屋屋长,296392,528327,30054,54327,956,1867,205,888,4083,8874,美食,美食记录
尖叫扭曲阴暗地爬行是什么梗【梗指南】,梗指南,295736,295736,28279,28279,1447,1447,1200,1200,293,293,生活,搞笑
这桥......真的不能再贪了！！,小布敢,295496,746720,30112,88936,4923,8058,26,236,1192,6022,游戏,单机游戏
邓紫棋：我是原唱也可以是原告,阿三解说,293940,464601,34310,57441,1473,2066,96,329,624,1285,生活,搞笑
《动物迷惑行为大赏130》,龙馍馍,293750,293750,26468,26468,1294,1294,220,220,2331,2331,动物圈,动物综合
有时候，笑着笑着就哭了…,朱家寨少寨主,292389,834946,46874,132292,3982,9776,98,303,890,2121,影视,短片
S13季前赛-19件装备最终改动！6件新装备上线/8件装备重做/打野宠物蛋登场!,LOL小绿毛资讯,291267,291267,8506,8506,403,403,2291,2291,224,224,游戏,电子竞技
【原神】智巧灵蕈大竞逐 活动彩蛋/神秘的愚人众信件/特别的意智宝珠/原神3.2,,291057,291057,18406,18406,3321,3321,561,561,1370,1370,游戏,手机游戏
但如果这颜料条拔不出来，估计很多人会难受一整天,全球不知道,291041,5905624,6057,161014,601,14832,35,853,102,1391,生活,手工
什么是储备肉？,中国食品报融媒体,290613,290613,31158,31158,1618,1618,1546,1546,2315,2315,知识,科学科普
白起：我怎么被人信单杀了！,,290165,737359,15741,59005,418,1224,156,878,645,2241,游戏,手机游戏
男生的各种超能力，男生还有哪些钞能力？#内容过于真实#搞笑#段子#场景,俺叫玛克希姆,289317,2783075,19812,252131,1788,19926,154,1528,186,1276,生活,搞笑
俄罗斯人常跟我说，在俄罗斯只有天然气和石油是便宜的。大家帮我算算做一顿饭的成本是多少？,灰与晴在俄罗斯,288458,553789,8445,16333,211,495,336,960,32,70,,
八九十年代的蓝鸟过家家玩具，可以隔空操控玩偶与场景互动,,287466,964922,24549,71289,5603,16129,296,778,276,704,游戏,桌游棋牌
就差谁来搞定无酸纸了！,桥半舫,285230,317064,20951,24330,2898,3203,216,360,464,656,生活,手工
当我偷偷溜进爸爸的卧室,柏林少女o,284757,508089,23291,38046,2788,3834,219,712,196,523,生活,搞笑
这些宝贝，惊艳诠释“何以中国”,新华社,283888,283888,42353,42353,8581,8581,724,724,10271,10271,资讯,热点
地铁跑酷：你们喜欢哪款杰克的皮肤？,,283151,1550562,1186,6685,7558,38873,4,24,317,1145,游戏,手机游戏
为什么援助非洲不是赔本买卖？,小王Albert,282326,964389,15455,80459,2193,12704,361,2332,7481,34376,知识,人文历史
眼“色”游戏 （9）,小潮院长,280532,5706913,7361,441961,3886,131855,97,7409,3241,209350,生活,搞笑
以前觉得像的两人，现在却能一眼认出谁是谁。,春藏愚,280347,971284,10113,44109,1919,7264,550,1873,311,795,影视,影视剪辑
《不听话挑战》,某幻君,279988,1272575,21234,149053,3649,24556,235,3268,6625,46006,游戏,单机游戏
然后我买了袋汤圆回家，她说这是她吃过最好吃的中国食物,池袋第一深情-,278900,466918,20615,37366,1307,1964,180,611,383,784,生活,日常
奇怪的猫猫，但是日语版,,277608,1836714,40289,317292,7279,50166,158,1203,3100,15448,动物圈,喵星人
面试官问我b站ID的那一刻，我破防了。。。,-余怂怂-,277270,1340787,11587,64203,428,2238,110,1436,806,5002,生活,搞笑
新的轮廓笔！颜色超美，但千万别在黑卡纸上写！,祁么么mo,275381,423147,3523,17555,2310,3534,8,157,50,238,生活,手工
【STN快报6.5季13】小岛私密视频被一裸男曝光,STN工作室,274737,742839,18417,68783,2815,12198,490,1600,12647,42717,游戏,单机游戏
电子榨菜！30多个快递开箱,了不起的八万二饼,274564,274564,30500,30500,1591,1591,487,487,6215,6215,生活,搞笑
“就一次，万一呢？”,翠花不太脆,272348,895435,0,76445,8594,27729,610,3179,0,25605,音乐,原创音乐
冬日必吃！烤水果绝了！,网不红萌叔Joey,271686,271686,18136,18136,4360,4360,478,478,2081,2081,美食,美食测评
当你要卸载的那个游戏马上有一发抽奖机会时,凳子凳子_,270278,936475,22555,84885,713,2196,109,321,47,171,生活,搞笑
世界顶尖黑客大赛，全是神仙打架......,三太子敖丙,270233,1430787,19331,81037,5552,22867,117,867,2831,14643,科技,计算机技术
为爱冲锋的勇士是什么梗【梗指南】,,268400,1796266,16844,157139,1084,8771,661,6673,905,11104,生活,搞笑
本来挺喜欢这些动漫的……,-影子a,267635,1463437,16549,95406,5466,27573,309,2068,7092,34072,动画,综合
因为曾经淋过雨，所以撕碎你们的伞，毕竟一切为了你们的学习嘛~,江一天yt,266864,359958,20325,28345,983,1459,105,135,72,102,影视,短片
原来这些都不是全国统一的,粤知一二,266364,266364,31728,31728,1048,1048,546,546,872,872,生活,搞笑
“还真TM全是名场面哈哈哈哈哈……”,快乐の小花,265799,1179265,28767,57111,2441,4601,84,425,423,2329,生活,搞笑
当你带个老六朋友回家,真子日记,265376,692026,20306,58817,327,1250,117,764,659,2444,生活,搞笑
【7月】莉可丽丝 12【独家正版】,,265170,787810,0,11145,13,38,165,842,0,2000,番剧,连载动画
古代怎么进行科举考试？九天六晚，吃喝拉撒怎么解决？,杭州小黑诸鸣,264278,881171,11980,34781,632,1601,115,382,103,273,知识,人文历史
又菜又爱玩了属于是,陈秃秃的一家,263721,377471,19858,31735,2187,3069,115,269,708,1310,动物圈,喵星人
我的第一条“vlog”，能上热门吗？,导演小策,263695,1177252,24094,147977,3310,19647,459,3926,19945,115452,生活,搞笑
如果黑曜石不够了怎么办，我分分钟教会你！,Saiyou黑,263188,608259,18430,35081,1877,3974,88,247,334,738,游戏,单机游戏
“2分52秒，带你感受英雄联盟最极致的魅力！”,困困君丶,262906,711973,16534,54907,2704,8678,334,1377,6753,23325,游戏,电子竞技
留学生精神状态,-町枝-,261366,402897,8265,17139,909,1697,395,1550,615,2118,生活,日常
「难馥余生」,雅儿推文,259879,1138834,632,2590,3456,14324,0,13,114,442,美食,美食制作
天天吃鸡，对鸭子不公平。,吴彦祖秃顶版,259255,527190,24031,49743,301,621,168,864,451,1074,时尚,健身
千万不要随意惹中国人，无论男女一生要强，随便一句杀人诛心,小胖脸的rhythm,258692,997548,16138,42287,2527,7059,67,273,501,1447,娱乐,综艺
这就是纳西妲的5种隐藏玩法！,馒头真君,257736,595678,12528,26757,621,1261,22,56,69,139,游戏,手机游戏
老板居然做着玩意给员工吃！！,p孃驾到,257083,917336,4357,58602,413,2032,121,500,104,1276,美食,美食制作
脱单教学！,熬一耶ye,257039,416592,26117,41791,1540,2340,255,694,1522,2961,生活,搞笑
红眼猎杀时刻，天才少女！,人类搞笑行为艺术,255473,3526814,840,12167,5754,74370,0,3,155,1849,生活,搞笑
路边祖传点痣，3元一个，阿姨给我点掉是非痣，小人痣，马上成功,欧姆扣篮,254793,906034,95,445,314,1174,3,37,19,70,生活,日常
【女汉子字幕组】出差十五夜星船特辑E2-1 221114 b^o^这里是Starship演唱会吧?兴致高昂的音乐问答决赛 | 出差十五夜2 X Starship,女汉子字幕组,254303,254303,4604,4604,2146,2146,358,358,845,845,娱乐,综艺
回老家做火车也太难熬了。。,刘一朵A,253594,822114,16123,56168,729,2105,87,353,180,789,生活,搞笑
和“不熟”的肉贴贴，入口就变“熟”啦~,玲子reiko-,253150,253150,34946,34946,704,704,194,194,314,314,美食,美食侦探
唐探2：导演看了老炮儿找尚语贤出演kiko，4分钟拿走300万片酬,下饭游戏菌丶,252972,808490,542,22267,1739,4346,3,131,39,125,影视,影视杂谈
100支弓箭！实拍亚索风墙！我们终会因热爱走到一起！,剑客范十三,251440,1596606,18996,152813,951,6212,60,798,3867,36506,游戏,电子竞技
感谢自律伴我走过的漫长黑夜，也感谢曾经做出决定的自己。,马野好饿,251063,393647,5934,10553,790,1234,280,656,1036,2412,时尚,健身
戴着口罩都阻挡不了她的颜值跟实力！,,250795,380769,37120,55559,2146,3094,601,777,807,1146,科技,工业·工程·机械
我和我那嘴硬的兄弟,三个猪鼓励,250709,250709,22054,22054,515,515,279,279,643,643,生活,搞笑
“爱一个人请好好说话”,吴一斤斤,250209,427521,12249,26552,4205,7415,547,976,3730,7341,影视,短片
铜线和铝线不能直接，老师傅教你一招！,顺烨电子,248945,478406,16450,28501,5720,10224,142,249,404,712,科技,工业·工程·机械
【睡前消息511】副主任以下无人权，中国医生供养“论文工厂”,马督工,248780,451470,13871,32407,2165,5912,219,1459,9233,19943,知识,社科·法律·心理
豪门千金离奇失踪40年，意外引出连环凶杀案，8.1分悬疑佳作《龙纹身的女孩》！,培根悖论唠唠嗑,248089,248089,17720,17720,4537,4537,594,594,8324,8324,影视,影视杂谈
《鸡蛋水饼》《水蒸蛋》《清炒土豆丝》你们猜猜花了多少？,蚊子-学做美食,247535,247535,34002,34002,5139,5139,363,363,2143,2143,美食,美食制作
