视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
看海贼的和看火影的都沉默了......,-夏秋冬-,854645,1693571,47835,94018,15024,25942,817,1996,23761,43577,动画,综合
疯狂社死！ 第一次带女朋友回家过夜，妈妈外婆要求睡一起...,三十六贱笑,824585,824585,115846,115846,22000,22000,1338,1338,107585,107585,生活,搞笑
地摊大爷你是懂演戏的！,手艺贾,797891,1244856,38318,66943,1578,2686,251,716,549,1323,生活,搞笑
大雷子卖的美食好吃吗？,,791940,3340596,1890,11189,9451,41018,8,152,313,1436,美食,美食记录
【JUMP】暴雪分手，网易笑抽。,暴躁的仙人JUMP,762659,1368625,34012,73627,2093,5601,1183,2716,2947,6193,知识,财经商业
遇见善良，遇见美好。,我们的冷暖人生,760407,1007129,16306,26875,407,647,234,377,113,210,影视,短片
【梗百科】我有冰淇淋这个梗并不止看上去那么简单...,梗百科,757547,1660333,76941,167553,5810,13703,1106,3484,770,1617,生活,搞笑
这是审核员的一生之敌,我是我所想,753639,847766,31447,39303,9850,10643,115,156,238,272,生活,绘画
十个小时涨8300万粉——你知道是谁,波士顿圆脸,750265,750265,61868,61868,3111,3111,3799,3799,3501,3501,资讯,环球
艺考生因为一幅画，竟被老师看出生病了，检查结果让他崩溃！①,幕撩电影,741805,4829619,436,2678,1993,14357,0,7,106,616,影视,影视杂谈
怎么有人能坏到这个地步,従従,717235,1237220,52600,92081,6186,10866,344,740,2278,3913,游戏,电子竞技
马上就能吃到新鲜黄瓜啦！,刘惟与,715798,803698,6972,13792,6552,7027,40,229,375,652,生活,日常
你以为小丑很独特，回头发现，他像不像你 #小丑 #命硬的小裴 #搞笑,命硬的小裴本人,714785,907689,67121,79015,6113,7701,151,223,345,512,影视,短片
【没啥用科技】全新UPhone14，震撼发布！,没啥用科技,711758,1106653,50004,105040,6757,13602,563,1511,30385,64826,科技,数码
你学会了吗,禹辰OvO,709800,2076611,27951,79356,1429,3171,72,241,104,280,游戏,网络游戏
我宣布！班主任才配做我的朋友！,乐天乔宇派,708716,812074,89576,100069,9239,10599,257,316,820,951,生活,搞笑
"25元炸鸡自助，20多种酱料任君挑选，和隔壁桌默默PK!",小紧张的虫虫,708633,708633,56805,56805,3359,3359,1073,1073,8796,8796,美食,美食侦探
摸一下大蒜，就能徒手捏起蛋黄？,啦啦今天又喝啥,703964,1317967,10361,13902,1146,1713,368,609,107,175,美食,美食制作
那些打小报告的聪明瞬间,方块轩呀,703506,1049822,723,3207,6791,10061,2,70,65,124,游戏,单机游戏
get到了嗑瓜子不吐瓜子皮的方法！,_涛饱饱_,702059,944362,40467,51563,2379,3126,358,625,240,333,美食,美食制作
《酗酒变形记》之灯红酒绿,摆货小天才,684878,2497963,845,14753,4619,15621,-2,157,135,997,生活,搞笑
一部拍给成年人的儿童片，每个人都有过这样的童年，剧情片《看上去很美》与君共赏！,臥龍山,682123,1475499,938,2319,6814,14584,0,4,162,388,影视,影视杂谈
这不是一个正经的辩论视频！请不要轻易点开。,啵波鱼-,673758,789641,51809,59016,11077,12819,352,397,2773,3210,娱乐,综艺
“章鱼村其实就是章鱼养殖场”,锅锅漫剪Y,671767,4089607,1068,9485,5674,34008,4,146,226,1424,,
大白运送核酸样本时被撞飞，起身一瘸一拐继续工作……广州交警回应：已就医,环球网,664730,741869,38857,44464,1405,1586,870,1281,636,735,资讯,社会
诸神之战纪录片(3)——终极猎手的出现,,661711,1763777,2174,21069,8328,31659,1,56,412,1597,生活,搞笑
共和党接手众议院：一分钱都不给乌克兰？,,656420,656420,54067,54067,3248,3248,2157,2157,5799,5799,资讯,环球
其实你手里的枪穿模了，只是你不知道而已,板爸EliteNpc,652317,1510276,27819,57584,2557,6912,109,568,609,2190,游戏,网络游戏
【4K】这就是我们如此热爱世界杯的原因,央视新闻,645791,645791,50929,50929,11081,11081,1375,1375,17226,17226,,
蚌埠住了...哪个鬼才教你这么二创的？！,MJ小林大人嗷,642768,1680859,47578,121928,10193,22685,310,923,23544,58778,影视,影视剪辑
丧尸危机，我起初以为只是个笑话。,雄十一浪,640337,1252632,97223,203907,11296,21977,1208,2657,4462,8281,生活,搞笑
音乐会返场小朋友大声喊出想听《孤勇者》，乐团接下来的操作让人破防????,中国网直播,638054,899101,86280,122456,19243,25590,1472,2299,20015,26041,资讯,社会
”B 站 用 户 精 神 现 状 Ⅱ “,鸽一品,635536,930901,67274,108042,6006,8875,118,264,1636,2718,动画,短片·手书·配音
当一个高中生给四年级的孩子们上了第一节课……,人生河海,632711,1195778,2466,15169,4866,10503,44,800,365,1708,知识,校园学习
【王者荣耀百里兄弟电影概念片】发布——当我们一起回到童年……,,630374,967527,38025,55348,3817,9079,389,1597,681,2460,游戏,电子竞技
评分7.0！风评不佳？诚实吐槽特摄电影《新奥特曼》,瓶子君152,629990,1308298,42834,121226,6567,19383,1019,3436,16379,46280,动画,特摄
旧金山：无条件给跨性别发钱，有97种性别供选,,625716,1309126,24131,77929,1999,6009,2725,8780,2158,7716,资讯,环球
把这些老鼠尾巴绑在一起会发生什么？,,617174,2210317,18343,63339,2260,7299,1225,5561,963,3174,动物圈,动物综合
对于永琪的头我真的尽力了…,山城小栗旬的理发日记,614380,1077877,52162,96409,833,1629,509,1481,1327,2848,时尚,美妆
【白天刷不到系列】我只想知道安全屋在哪,李日成啊,611860,944131,2594,4955,13182,20902,4,25,513,763,游戏,单机游戏
IKUN的一天|居家幻想版,小鸭子厨房,604506,883518,83488,121770,15097,20809,296,580,1569,2202,美食,美食制作
关羽 第一次压扁成这样的摩托,Study苏打锋,603724,1076795,20936,46156,1565,2925,215,663,302,701,游戏,电子竞技
记录第一次搂小猫咪睡觉被打…,弟弟是只大脸猫,602882,1602365,30035,89716,1570,4483,90,323,102,282,动物圈,喵星人
到底还是大城市里的零食好吃,蚊子_守村人,588597,1726997,62215,157555,3196,7692,988,2690,3117,7598,生活,搞笑
黄金切尔西纪录片（3）——因女人引发的冲突,木木人物纪实,585001,4943618,1154,10869,7504,69093,0,32,230,1886,生活,搞笑
特朗普推特账号已被解封,观察者网,577786,577786,49681,49681,1993,1993,1372,1372,389,389,资讯,环球
这我真的服了！！太犇了！！！,灵鹿麟,572462,13267685,9262,209019,4994,123541,10,220,605,12666,时尚,美妆
把你的头像做成手办会怎样？不止是还原！甚至还会飞？！,坤哥的手工坊,571835,1624056,53081,169961,11409,33978,9483,34887,5295,16189,生活,手工
恐怖直立猿为什么恐怖？人类身体真的弱鸡？【奇怪的知识】,上将王司徒,570149,881269,38016,67077,4268,6800,1396,2992,1479,3603,知识,科学科普
「决心出手」,雅儿推文,562158,1834841,779,3349,6170,25292,2,5,137,559,生活,日常
当你在校运会上唱起《孤勇者》并跳起了《爱你》| 南科大2022校运会开幕式力量举社表演,大勒個熊,556039,8072157,28683,665681,5082,77770,163,4367,4473,109721,时尚,健身
农村小伙来省队滑冰被嘲笑，怎料下一秒逆袭赢了大魔王队长！①,,554248,4200261,356,2841,1921,17574,0,3,74,645,影视,影视杂谈
说好给闺蜜拍迷失东京，怎么拍完是另一种东京。。。【成都篇】,超Carry的柴西,553685,553685,26470,26470,3728,3728,724,724,8515,8515,,
改版后，大乱斗的ADC和法师是彻底没法玩了...,春野甜yh,549399,549399,29990,29990,1199,1199,4852,4852,691,691,游戏,电子竞技
【东盟十国06 | 东帝汶】印尼澳洲夹心肉，东帝汶如何虎口夺食,小王Albert,543220,543220,51991,51991,6997,6997,1226,1226,17535,17535,知识,人文历史
蓝弧真的把版权玩明白了~,青柠动画城,541519,669880,55596,64074,9444,10233,547,927,2309,3073,国创,国产原创相关
15分钟讲完，疯狂动物城衍生剧，那些电影中你不知道的事,忘忧动漫社,541470,1062683,1689,3693,6095,12841,2,16,302,543,动画,
足协杯爆大冷！甘肃泾川县业余球队击败老牌强队北京国安！,甘肃共青团,540833,2523265,24536,110764,3048,13055,2004,13114,6050,25620,,
推特总部墙上，马斯克被花式辱骂，全是高级词汇！,侃哥侃英语,537931,621609,47548,54380,8448,9799,930,1261,1343,1912,知识,校园学习
电影可以冷门，但英雄不该被埋没！地质工作者勇闯死亡之海罗布泊,可乐电影o,536895,1879333,1463,90140,3707,14606,4,498,202,9108,影视,影视杂谈
【我！绝不成佛！】我们所知的西游，不过是说书人杜撰的美丽传说,香橙说漫,535985,1470007,1140,3378,11979,36875,0,6,263,656,国创,
高档小区发生命案，目击者为富不仁冷眼旁观,大聪明说电影,528206,1747976,291,1266,1727,5191,0,9,29,155,影视,影视杂谈
我妹在分享这方面，是一点都不含糊,小叮当的一家,527658,527658,72129,72129,1315,1315,245,245,1167,1167,生活,搞笑
熟练得让人心疼,巴拉克游戏君,526724,3989888,540,13486,976,12162,2,21,32,262,生活,搞笑
【高圆圆】和我一起在海边吹吹风吧！,高圆圆,519839,1232833,105344,189729,8369,16719,567,1833,3843,10326,娱乐,明星
【每日一遍，下饭操作】搞笑配音， 你能忍住不笑吗？,海神很下饭,512749,2127146,1471,6602,11268,52253,0,8,279,1102,生活,搞笑
这也太帅了吧！,鲜瓜保熟,510601,2078594,2431,31872,7833,34896,0,93,167,697,生活,日常
这个游戏出现在21世纪还是太早了！,某幻君,509304,509304,71169,71169,18148,18148,1563,1563,32396,32396,游戏,单机游戏
被所有人欺负的清洁工，谁知道竟是公司的董事长！,Leo兔子影视,509223,2087906,672,2464,6301,22547,0,5,133,416,影视,影视剪辑
究竟是何方小学生？30秒极限补作业，技能如此恐怖如斯！,小品家大团结,505972,964990,397,1484,2601,5586,0,7,24,73,动画,综合
当你和一个只会玩梗的朋友聊天，拳头硬了,文西与阿漆,498611,709740,32224,54096,4933,6678,1444,2146,8115,12190,生活,搞笑
在全部都是尖啸体的世界生存？走一步就出监守者！我的世界,大只的苏北,496591,540818,5853,9907,17663,18460,9,61,1358,1927,游戏,单机游戏
为什么中国不废除死刑！？保留死刑不文明！？外国废死导致了什么后果！？,潘小美PrettyPan,494801,593695,55051,64915,8173,9657,1035,1372,4072,4882,知识,人文历史
一颗4000万的人脸苹果，你想尝尝嘛？,无幻漫剪,494188,902762,245,549,2129,3413,1,2,38,68,动画,
如何激怒一个洁癖的人,黄一刀有毒,485366,1052795,9559,43624,2774,5325,229,1173,407,1440,生活,搞笑
粉丝-1 ！二男一女在酒店吸毒致幻后各种迷惑行为拉满，未完待续。,阿特警官,485321,8566658,4007,264270,3630,59285,60,7071,459,15133,资讯,社会
当你血量过多就会「输掉比赛」!!？,马里奥红叔,485228,485228,59589,59589,5538,5538,618,618,10234,10234,游戏,单机游戏
当你拍短视频拍着玩却不小心火了,星有野,484978,9371172,2451,470371,8117,166842,3,2708,558,60865,动画,短片·手书·配音
假如室友关系像婆媳....,熬一耶ye,482141,750961,63374,98718,3526,5212,484,977,4041,7141,生活,搞笑
大学里的猫，带到宿舍,浮世清欢落颜,481355,722645,13439,22048,3396,3958,69,176,163,255,动物圈,喵星人
Dreamers - 2022卡塔尔世界杯最后一支主题曲公开！田柾国演唱,进击的黄金忙内内,477331,477331,23159,23159,9980,9980,6046,6046,6161,6161,娱乐,明星
狄仁杰新皮肤怎么还学会气功了,尴尬的铁根er,475012,1344760,7183,70410,2194,3666,56,1212,357,2666,游戏,手机游戏
卡塔尔世界杯能赚多少钱？,肝帝董佳宁,471275,471275,30040,30040,2303,2303,1350,1350,2718,2718,知识,社科·法律·心理
我花两周，把阳台改造成对面邻居羡慕的样子！,一粒沙的生活,468312,3940292,15101,134809,3893,31452,200,3096,514,3849,生活,家居房产
盘点那些满级动画！言之有理，我谢谢你！满级动画！,,467546,960583,2576,6346,18488,46241,0,4,390,770,动画,综合
"夫妇以上，恋人未满",孤独的摄影家,466467,1582417,2837,10052,14329,50738,3,8,803,2779,动画,
哪个国家专克带英？【奇葩小国42】,小约翰可汗,464940,3037782,23338,261851,4253,49215,789,9709,14239,159998,知识,人文历史
男人意外掉入泡菜缸，被腌100年后，靠卖泡菜发家致富，奇幻片,悟空闹电影,460655,1699077,275,854,1174,3943,-1,2,43,114,影视,影视杂谈
熊出没8个致敬名场面，成功与《伪装者》梦幻联动,虎妹说动漫,460231,1282463,586,1633,6840,20316,1,2,55,142,动画,
穿进小说在线追纸片人，我为男二抡大锤！,伯乐动漫解说,459424,1111934,837,2840,5016,15649,0,2,154,463,国创,国产原创相关
历时半年！用人参 灵芝 枸杞种出来的稻子会是什么味道？任何人不看到最后我都会哭的！,南翔不爱吃饭,459269,839387,7432,53896,6912,11747,100,1087,2829,26966,美食,美食制作
国王可以把任何东西变成黄金，但却差点被饿死,满级尊贵会员,459166,1728918,214,5047,856,2906,3,333,38,173,影视,
【4K60FPS】夏奇拉《Waka Waka》世界杯神曲！群星云集的年代！,音乐私藏馆,458573,1557576,15748,79371,7286,27216,675,3313,2114,11596,音乐,MV
这个决定太难了！,主持人yoyo酱,451676,913177,39615,93711,1060,2279,461,1463,1317,3611,生活,搞笑
暴雪压塌养猪场是什么梗【梗指南】,梗指南,449967,449967,44548,44548,1254,1254,816,816,748,748,生活,搞笑
【TME live】鹿晗《天黑黑》（cover 孙燕姿 ）“好久不见，出来聊聊”——鹿晗2022不插电&乐队现场音乐会,酷狗音乐,449640,449640,34948,34948,18393,18393,5054,5054,24244,24244,音乐,音乐现场
被咬脸 砖头砸…浙江公厕被打女子发声,四川观察,448364,448364,34934,34934,2786,2786,6085,6085,4707,4707,资讯,社会
同学，你的试卷被老师发到b站了,千千是个大笨蛋,447166,2403822,69949,361645,9436,50786,713,4106,1895,8561,生活,搞笑
我的世界：村民的复仇计划,阿蛮解说AM,445100,1610819,0,1801,0,16279,0,5,0,283,游戏,单机游戏
挑战！随机金额吃随机食物，看看今天能不能吃到大餐,一只黑Q,445013,1630457,500,5061,2905,10916,0,112,78,569,美食,美食记录
影视01：大学生被骗进传销，为逃跑不惜跳楼，吓的头目连夜跑路,史君观影,444417,1753721,441,1608,1544,5757,1,3,96,359,影视,影视杂谈
【赝波行动轮换图】每日8级 摆完挂机 简单好抄（持续更新中，更新至11.20尚蜀山道8）,萧然Q,440002,2099914,5239,44779,1057,15363,122,837,4048,36780,游戏,手机游戏
小鸟：一动不动，这是我最后的尊严！,猫后生,438125,540185,45360,57826,3593,3991,1111,1546,1177,2182,动物圈,喵星人
找老公一定要这种贱贱的,高十二哈,436846,552009,40197,54199,2734,3496,296,460,953,1573,生活,搞笑
老师，我想开个妓院，用充气娃娃提供服务的，你说犯法吗？,学法联盟,435869,784022,21327,40057,674,1200,317,600,7154,13705,知识,社科·法律·心理
这辈子没开炸鸡店，是我的遗憾。,魔鬼厨房DK,430419,1491764,31318,119584,6733,22327,171,937,3192,11927,美食,美食制作
只有31万人的弹丸小国，办了史上最贵的世界杯？,赛雷三分钟,427796,427796,30976,30976,2153,2153,606,606,1271,1271,知识,人文历史
上学的最爽瞬间,无敌灏克,426841,600794,40146,60905,1397,2090,59,131,73,129,影视,短片
最令人满意的报复方式续集来啦,地球探知张探长,425466,2590125,901,17367,1880,15050,4,124,16,220,动画,
挑战在纽约用20美元解决一日三餐！看看20块够不够我生存一天！,是个泡泡_Pao,420699,1077079,54841,137491,3413,7272,1285,2863,801,2144,美食,美食侦探
监控下的卧龙与凤雏 吃瓜迟到自己身上 小丑竟然是自己！,清风纪实6,416770,2909845,102,1658,590,3571,0,16,16,93,生活,搞笑
爆笑解说：盘点那些令人喷饭的小学生作业！,多巴安工作室,416549,1803628,1272,7012,6081,28286,-1,15,65,349,生活,搞笑
"嬢嬢，你哄人睡觉的功夫确实了得诶",在下铁头阿彪,415424,926947,17420,93194,12608,18187,40,530,1089,9933,动物圈,喵星人
神作之月！十年前的奇迹！新番时光机「2012年10月篇」,泛式,414576,1018091,36871,127116,8610,26448,1194,5278,16542,54096,,
江西16岁男孩失联9天被找到 孩子母亲：藏学校睡储物间 饿了教室找吃的,红星视频,414386,414386,15554,15554,782,782,959,959,51,51,资讯,热点
你确定这个人是卖煎饼果子的？,阿漠叔的花絮,409968,409968,23009,23009,729,729,512,512,880,880,生活,日常
全国最高的100座巨型雕像，这压迫感，巨物恐惧症犯了！,末末游记,408469,3878151,3833,52530,13348,146045,51,2483,1618,18728,生活,日常
拇指煎包,小郭美食日记,405689,577532,41106,64626,3772,5845,239,362,3820,5687,美食,美食记录
【STN快报6.5季14】把冥界当家的奎托斯会讲地狱笑话么？,STN工作室,405631,405631,58804,58804,13432,13432,1557,1557,51856,51856,游戏,单机游戏
当隔壁老师是押韵G才？每讲一句话都能和古诗押！同事：我锁你喉,裤子嘚吧嘚,404339,1655484,1731,9299,11838,59624,1,6,248,1073,生活,搞笑
老铁这包金振片，能提出多少黄金？,炼金大厨来了,401970,577703,3563,10333,997,1167,15,106,47,68,生活,日常
银荡反应,我直接住B站,401117,829144,36137,67510,6175,12676,482,1153,1223,2355,知识,野生技能协会
我肯定在几百年前就判过你xing,怕怕唷,400941,1065626,2358,8316,19151,61661,0,4,446,1432,游戏,网络游戏
【史上超强小儿子】唯一的姐姐被做成人偶，弟弟为其屠尽全世界，我成为恶魔我却后悔了,蛋挞说漫,400667,3046817,1246,14204,8170,79099,2,39,277,3276,国创,国产原创相关
下次还是看喜剧片吧…,林凡不平凡的生活,398795,740401,21799,44802,4642,9242,432,969,308,535,生活,日常
【万字吐槽】投资两个亿，票房两千万，甄子丹的《搜救》亏麻了！,刘老师说电影,396745,865178,15881,49964,1166,4462,1125,3352,3813,11219,影视,影视杂谈
我认真拜堂成亲，你却眉来眼去？这两人是不是欠打！,游小浪Game,396137,843552,222,804,1639,4192,0,10,32,87,游戏,单机游戏
网络热门艺术（二）对不起手滑了,,395042,1920958,27474,168254,5499,31604,32,243,531,2177,知识,人文历史
修勾买菜，但是日语,彩虹酱哇,394566,815221,45733,95598,4833,10145,243,662,2122,5023,动物圈,汪星人
暧昧让人受尽委屈！,派小轩,393546,1938079,19656,113022,442,2392,28,591,228,2221,影视,短片
【TF家族】《一起去做的N件事》第七件事：又见隔离日记,TF家族,393188,717283,20526,51814,4073,9782,1699,12104,4107,10824,娱乐,明星
大中小杯可乐真的一样多吗？帅小伙亲测！,秋刀鱼的快乐生活,392427,3497935,209,3517,700,7931,72,1376,45,372,生活,日常
笑死！有些人脸笑歪了都学不来,做人一定要happy,392194,392194,26201,26201,1770,1770,237,237,131,131,影视,影视剪辑
这台灯，救了无数人的性命！,戴博士实验室,391697,1035943,38976,118558,4226,12325,210,672,2859,9200,知识,科学科普
警察都看懵了？,魔法公园Glamorland,389347,414532,49093,52250,4755,5115,519,595,1195,1331,知识,野生技能协会
在女友面前用头撞砖头，她竟然？？,力元君,388832,388832,36855,36855,1883,1883,563,563,4936,4936,生活,搞笑
每年校运会都有一个接近神的，一上场就是王炸，男生都被迷住了！,Da圣音乐,386665,780221,1368,3982,9039,17091,0,29,139,268,音乐,音乐综合
小伙留学时捐的小蝌蚪，没想到多年后回中国找爸爸！①,,386592,2405442,254,1742,1314,9128,0,4,39,328,影视,影视杂谈
【假装讲电影】全程爆笑！韩国票房冠军！为了3000万彩票！男子潜入朝鲜军队！,假装讲电影,386393,386393,20818,20818,3537,3537,642,642,7132,7132,影视,影视杂谈
"公子圣经作者为何塌房？带你了解这位""公子厨""事件的前因后果，坎奇Kankike事件吃瓜",原神高玩专家-向晚,384956,1090901,11091,30900,767,2409,1419,4912,218,647,游戏,手机游戏
拜托！！带三个不懂球赛的小菜鸡看世界杯超酷的好吗！！,BOANIE万洁,381391,422175,38833,41637,3505,3679,333,374,600,655,生活,日常
你们家苍蝇也这么社会吗？,岛城三人行,377201,889050,40957,94825,2337,5719,46,152,223,521,生活,搞笑
我直接一整个震惊住！,i爱探险的Dora,376310,19859424,1557,296839,1504,205287,77,12115,279,22924,时尚,美妆
只是烧了敌方首将的胡子，竟使得百万大军退兵,开心锤锤,375822,1154280,289,5961,8,2010,0,64,30,178,动画,综合
完了！漠叔真去当岛主了？<南边的那片海>纪录片首发,大漠叔叔,375266,1263746,41144,208671,1949,10123,398,2178,7177,34055,生活,日常
看完这个视频我相信没有人可以拒绝它,老银匠手工,373025,1475300,34703,119018,5169,15358,2050,9023,1431,4661,生活,手工
又香又脆的土匪锅巴谁不爱？加了腊肉吃起来巨香,美式不加糖K,372785,1476118,10377,39085,397,1451,197,932,88,303,美食,美食侦探
开幕雷击！《猫和老鼠》的片头竟然这么有趣！有秘密彩蛋？,大福咕咕,372503,2049881,27589,95854,18145,107399,54,625,5466,31505,,
四大颜色战神光临？不得怠慢！赶紧拿出上好的黄金切尔西,辉哥游戏解说,370919,1893559,659,4141,5876,34648,18,102,110,611,游戏,单机游戏
情 侣 蒙 眼 玩 游 戏 ， 她 怎 么 总 想 占 我 便 宜 ？ ！,花椒糯米糍,369572,369572,7764,7764,1109,1109,965,965,315,315,游戏,单机游戏
来一口街边的 黄 金 爆 汁 烤 鸭！！！,二喵的饭,365624,365624,40536,40536,3455,3455,831,831,8762,8762,美食,美食制作
五个你见到却不知道的梗和段子（队长死了，撒旦身上纹的你，你这地图像匕首啊，运输船各个都是大忙人，叔叔你别拉了我害怕）,瞎问虾猜丶,364583,672906,2197,34298,1639,3253,26,190,92,209,生活,搞笑
耗时2个半月！给你们做了个干净/免费的资源网站！,一网一匠,364257,518223,36788,49618,23460,33675,523,852,26698,37517,科技,软件应用
眼“色”游戏 （9）,,364234,7283851,9137,485997,4707,150913,109,7986,3411,227374,生活,搞笑
第2集||爷爷很爱我，从小让我睡棺材。#棺材人生,乌书,363810,5165794,409,7562,2452,49773,0,10,87,1421,国创,国产原创相关
为了保护孩子，他妈决定吃了他！经典网剧《灵魂摆渡》第十五回,小片片说大片,362916,362916,41804,41804,2710,2710,627,627,8642,8642,影视,影视杂谈
鲱       鱼       罐       头,主机anchor,361551,361551,22815,22815,5804,5804,906,906,6499,6499,生活,搞笑
【Saya Scarlet】我小小红颜艺是不输中国人的,SayaScarlet39,361305,458781,23000,31076,5181,6761,229,434,2653,3993,,
别 倒 了,CSGO大茄子,358536,420049,17055,24035,326,418,50,110,188,255,游戏,网络游戏
使 劲 叫 唤 ：占戈 区,麦咾源Bingo,358038,1776492,33960,182757,8700,43524,199,1456,5274,25990,游戏,单机游戏
诸神之战结局（中）——拯救宇宙,,357082,1374340,693,6621,3880,19106,0,46,90,557,生活,搞笑
突发热搜：九城不排除接盘魔兽的可能，已和微软谈判,泰莉亚子,356519,356519,4076,4076,237,237,1722,1722,142,142,游戏,网络游戏
自制坛子音箱！好听到爆炸,开箱嘤嘤怪,355238,487111,31742,47495,1616,2189,550,1033,1764,3341,科技,极客DIY
【推理动画】妈妈有了新工作，却把自己锁在房间不出门，偷偷溜进去后发现了秘密,我是牛牛喔,353005,1050179,264,972,2524,8563,0,8,52,136,动画,短片·手书·配音
100个学生，一间宿舍就够了！！！,设计师王姨,352701,404565,13326,17257,1606,1813,302,385,250,271,生活,家居房产
1个W造成100%最大生命值的物理伤害，新赛季1V5必备战神英雄！,王氏上单,352495,352495,20901,20901,1894,1894,315,315,5710,5710,游戏,电子竞技
我 啥 都 吃,,351527,2601180,214,2642,829,7995,0,24,14,153,生活,搞笑
每天一个告白小技巧,八云兔不秃,349230,4173441,33201,436992,5036,56387,320,5866,2847,29640,生活,搞笑
“果然还是戴眼镜的最得劲！”,老浣熊灬,348999,2434861,6004,35696,1422,9035,42,435,267,1258,生活,搞笑
3斤羊肉，2斤牛肉，胖龙做“合成”牛羊肉卷，好吃停不下来,胖龙的小生活,348571,348571,16962,16962,647,647,459,459,3395,3395,美食,美食记录
人间烟火，不偏不倚，恰好是你。,翻斗大街小美,347927,1204803,46669,138716,3901,12100,373,1209,5045,14550,影视,短片
梅西想夺冠，就得这么踢！,实况足球手游官方,344512,344512,4908,4908,1432,1432,190,190,1985,1985,,
别人以为的满级队友：carry大神 疯狂上分我心里的满级队友：凭什么说他 管好你自己,凳子凳子_,342454,467215,34722,52258,1547,2204,525,810,194,331,生活,搞笑
世间最后一条龙即将陨落，战争究竟给人们带来了什么，龙的牙医,仙漫人说,342110,889687,623,1961,2148,5072,1,31,90,196,,
下饭必备！今天试做一道改版的《小炒黄牛肉》,蚊子-学做美食,339269,339269,47267,47267,5710,5710,350,350,4347,4347,美食,美食制作
三分钟告诉你，县大队泾川文汇击败北京国安，有多难？,正义凛然的葫芦娃,339122,536098,13994,21359,893,1497,1187,2407,1414,2330,,
