视频名称,up主昵称,播放新增,播放总数,点赞新增,点赞总数,收藏新增,收藏总数,评论新增,评论总数,投币新增,投币总数,一级分类,二级分类
今年工厂生意太差了，摆摊赚个生活费，好好努力好好生活，只要在变好慢点也没关系,小黄在浙努力日常,479882,1009224,54773,102140,1935,3546,159,307,3881,6008,生活,日常
告全党全军全国各族人民书,人民日报,479540,479540,0,0,5049,5049,108,108,7319,7319,资讯,热点
当年一度以为聂风瞎了。。,那片单片眼镜,478570,603119,4191,5424,491,604,726,1075,87,108,影视,影视剪辑
我们做设计的追求的是什么？对！当然是…… #设计 #平面设计 #品牌设计,LOGO设计匠心,470220,1184855,17279,34982,519,1146,214,634,112,233,知识,设计·创意
废物的养成,黑旗团队,469848,2034419,57101,243010,6137,19537,169,890,768,3586,影视,短片
《赌球心态大赏》,碎嘴企鹅,469315,2204584,65054,328273,7514,33732,1022,6567,8673,45525,生活,日常
如何评价心之钢派克？,青木岩R1se,464210,652246,5822,7637,143,194,176,340,72,93,游戏,电子竞技
【仙王的日常生活】算 你 小 子 狠,国创时光机,458790,2270523,26675,137854,0,3,38,190,131,568,国创,国产原创相关
5米长半吨重的巨型鱿鱼！带你探秘南极深处的巨兽！,蕾丝说纪录片,457899,1864123,47689,65824,5571,23712,269,463,534,1290,动物圈,大熊猫
看好了沉香！宝莲灯是这么用的 ！(番外篇),远古黑金,453910,959497,70203,114157,11935,17935,447,1589,9113,25046,动画,短片·手书·配音
江泽民同志因病在上海逝世,,445829,445829,0,0,1943,1943,101,101,5150,5150,资讯,热点
现在的手办都这么逼真了吗？,IRON桃子,444443,1408175,17363,42379,1086,2982,549,1976,113,334,动画,手办·模玩
东方曜：灾难总是慢我一步,尴尬的铁根er,440878,1000033,21134,74997,611,1765,104,1089,921,3586,游戏,手机游戏
"【英雄联盟】12.23版本-改动介绍:贪欲移除吸血叠加!蓝凯被动究极加强，宣布起飞!猫咪被动+R全部削弱!大量英雄改动介绍！12.23版本完整更新介绍！",LOL小绿毛资讯,439569,439569,9251,9251,264,264,2016,2016,249,249,游戏,电子竞技
卡塔尔土豪球馆吃什么？现场见证C罗头发丝进球，什么体验？,Meetfood觅食,434515,781775,27289,61405,1442,3942,504,1637,7866,16962,美食,美食侦探
店里卖1588的招牌菜，自己在家做，居然只花了。。。,绵羊料理,433231,4190341,6490,363817,1461,45849,39,2483,5008,240132,美食,美食制作
神 仙 打 架丨赵怀真太极概念片，携手世界冠军演绎高燃武术！,王者荣耀,432160,953540,20453,56787,1144,2891,861,2250,351,873,游戏,电子竞技
最近下雨 密室挖不了  这个唐门机关我现在看真的是尴尬啊,唐明夷-,431018,1156078,189,1021,2163,5583,1,115,10,132,影视,短片
剑桥大学研究员称耶稣是跨性别者气哭教徒 事件被揭发反获力挺,青蜂侠-Bee,425121,425121,14289,14289,1391,1391,2554,2554,116,116,资讯,环球
死都要带走我和姐妹的聊天记录！,清纯鸭cc,424547,1069760,19847,55514,1810,4873,321,718,168,387,生活,搞笑
《我 不 想 玩 游 戏》,上海滩许Van强,422560,422560,32609,32609,3776,3776,1925,1925,11765,11765,游戏,电子竞技
有个奥运冠军当老师是什么体验【蹦床舞】,-小D-biu,421101,664124,61,22871,5,22293,0,322,20,4143,运动,竞技体育
100个学生，一间宿舍就够了！！！,设计师王姨,420278,2191867,20224,90965,1190,7649,286,1382,236,1275,生活,家居房产
上车！带你刷出副本世界,林肯中国,417539,584359,439,4490,1872,2673,0,0,57,107,汽车,汽车生活
这样的比赛配上这样的解说，真的爱死足球了！,荒草音乐,415198,505227,19620,23464,8614,10637,436,572,5461,6260,,
"【ITZY】 ""Cheshire"" M/V",ITZY,410783,410783,48534,48534,18672,18672,9602,9602,32617,32617,音乐,MV
真诚就是必杀技！美国庭审现场：女孩交通违章申诉成功,YouTube精选字幕组,406121,473647,9928,12703,3498,4242,1015,1277,476,559,知识,社科·法律·心理
这次真的是好评,岛城三人行,405895,455904,67290,76497,6652,7280,212,309,827,1026,生活,搞笑
《牛头人的一生》豆瓣评分9.7,三桑小鱼搁浅了l,405430,483245,29879,35568,3345,4091,664,939,3402,4209,游戏,电子竞技
【花小烙】喝酒后酒精在我们的身体里做了什么？,画渣花小烙,403480,403480,53712,53712,3522,3522,2405,2405,7467,7467,知识,科学科普
爆头的解剖学分析,柚子木字幕组,403386,485921,18069,22877,7436,9036,426,676,705,868,知识,科学科普
浮 生 一 日,影视飓风,402668,402668,59416,59416,15953,15953,1799,1799,43332,43332,生活,日常
C罗、张国荣同款扶手椅！同时满足你坐卧躺三个需求！,孙耀说家具,402408,693794,6734,10113,2786,5293,437,593,158,314,生活,家居房产
当草神池子还有1分钟关闭,游戏达baka,401689,461480,47107,56027,3044,3371,109,224,181,265,游戏,单机游戏
“我会遇到好多有趣的人，但我不会落下你.” 今日的9个笑脸，希望能温暖你这个冬天~,街头爬楼党,401037,2255050,32061,142898,2979,19282,225,1462,3090,15272,科技,数码
《无限暖暖》将登陆PlayStation平台 | 拥有无限精彩的奇迹大陆期待你的到来！,PlayStation,400914,400914,12509,12509,2090,2090,4790,4790,1082,1082,游戏,单机游戏
第1集《身份曝光》,乌书,400369,573054,1529,2499,9614,13486,4,8,283,346,生活,手工
木棍装回去了,久嘉趣玩,399032,1175771,11124,36192,689,2772,196,1051,272,844,知识,设计·创意
男人用手电筒加钢珠制成了散弹枪,船长电影解说,398524,1006757,678,31927,1683,4883,2,151,36,146,影视,影视杂谈
我的世界VS迷你世界 终审判决,籽岷,398041,398041,47356,47356,6156,6156,3350,3350,11787,11787,游戏,单机游戏
【10月】间谍过家家 18,哔哩哔哩番剧,396721,4343247,2811,52091,7,127,18,656,876,11221,番剧,连载动画
【原神】满命vs零命！特效细节对比！全五星角色，看谁更华丽！,酸儒书生,396503,436664,21368,22861,3126,3439,302,423,486,561,游戏,手机游戏
给你一亿，得进入一个动漫活7天，你选哪个动漫？,半勺大西瓜,394595,709004,14127,31735,3353,4877,983,3737,381,658,生活,搞笑
老大爷香烟穿越手掌，高手在民间！,魔术老白,394125,751950,2748,4651,119,234,9,28,97,148,知识,野生技能协会
羊村（2）,小潮院长,393574,6869096,11301,583415,4648,195272,719,11506,8118,402652,生活,搞笑
(G)I-DLE+紫雨林 MY BAG+TOMBOY 2022MAMA合作舞台,pcyxjy,392625,392625,25836,25836,9981,9981,2944,2944,4868,4868,音乐,音乐现场
盘古重做预览，拳头形态大幅加强，大招直接劈出五道裂缝,卓影丶,392302,461091,8440,11004,282,356,887,1407,79,118,游戏,电子竞技
无屏风表演《口技》还原文言文 ！！！,BBoxer酋长,390894,8345755,39931,893657,7915,162835,383,11907,16151,411152,音乐,演奏
我和她味蕾的差距 比我和高尔基的文采差距都悬殊,张金条,390699,684987,24035,46647,1962,3310,146,568,610,1933,生活,搞笑
夏洛特大改，白起项羽夏侯惇孙膑加强，武则天手感优化,希德尼娅的兔子,389737,515932,7375,10391,349,469,1986,3120,68,104,游戏,电子竞技
剑桥大学：发展中国家较美国对中国更有好感,波士顿圆脸,389033,389033,41972,41972,3408,3408,1534,1534,6438,6438,资讯,环球
《自由之摇》,瑶生Y,387329,2341576,56937,445527,8460,53323,304,2990,7844,51803,生活,搞笑
妈妈跟儿子互换身份，让萌娃感受下他睡前有多吵。网友：终于明白我妈为啥让我安静点,新民晚报,386235,411844,28095,29638,1497,1577,274,314,190,203,资讯,社会
我刚付钱买了炒粉和手抓饼 结果老板跑路了 我只能一路追着饭跑,刘铁雕Rose,383410,1313853,68238,133765,14584,33099,794,3337,5719,17358,影视,短片
绝了！好吃到爆！【肥牛白菜千层锅】一锅鲜到眉毛掉！,龙帅食堂,382972,4171189,29219,359806,12099,147285,93,1540,1581,16948,美食,美食制作
魔法??,江江の备忘录,382244,2531792,7708,36687,987,7912,51,478,103,541,生活,日常
疯狂社死！ 第一次带女朋友回家过夜，妈妈外婆要求睡一起...,三十六贱笑,380269,2005933,1785,178601,475,33206,8,1801,1209,160528,生活,搞笑
中国空间站大合影！6名航天员“太空会师”,,379017,379017,40586,40586,2001,2001,1475,1475,4613,4613,资讯,社会
蚂蚁吃了有色素的蜂蜜，就会改变颜色？！,秋刀鱼的快乐生活,377653,617320,117,322,1917,3558,1,13,30,53,生活,日常
江泽民同志治丧委员会名单。,中国新闻社,374704,374704,0,0,570,570,1,1,744,744,资讯,热点
守村人懂事了，有辣条知道分享了,蚊子_守村人,374625,448656,16140,21386,474,573,182,334,542,809,生活,搞笑
张涛今天能帮同桌解题了！,阿沛不开心,374041,374041,67665,67665,2033,2033,647,647,1746,1746,生活,搞笑
【三体科学照进现实】如何接触地外文明,三体动画官方,373646,1274682,2092,15862,0,65,267,897,233,1002,知识,科学科普
和珅·前半生：没有天生的贪污犯，和珅早年什么样？【乾隆往事】,正直讲史-李正Str,373368,373368,44160,44160,9299,9299,1460,1460,36401,36401,知识,人文历史
嫁接的天花板，用一个带有枝条的橙子，嫁接到柠檬树上！,川木堂园艺,373276,736423,4102,22634,1855,3587,36,245,173,334,,
离开古偶，杨幂就不能活了吗？【飘飘】,柳飘飘了吗,371289,581815,10972,21235,687,1549,1436,2404,700,1277,娱乐,娱乐杂谈
当代愚公移山，削平1250座山，用凿子凿出的红旗渠,记得英雄,371103,1493105,54874,230677,5843,20901,-244,1832,8097,25859,知识,人文历史
ITZY最新回归曲Cheshire MV公开,,369230,369230,23305,23305,5712,5712,6514,6514,2883,2883,音乐,MV
大猪肘子葱油鸡！德国老吃货们再度狂喜！疯狂抢食场面失控！,德国陶渊明,368988,368988,39478,39478,3045,3045,1227,1227,21592,21592,美食,美食记录
睿智的阿星：穿切尔西打野是什么感受？刘备一炮三条命！,睿智的阿星,368609,633577,593,1724,4941,8476,0,27,37,93,动画,短片·手书·配音
你就给他划一个重点吧,嘞是唐孃孃,365897,708024,27954,66696,1308,2937,131,306,175,539,生活,搞笑
以前没发现我家原来这么穷,篱篱的朋友圈碎碎念,365086,2428607,33234,180617,5989,33453,1464,9855,10551,62586,生活,日常
根据车主所说，老人大概率会是缓刑，这个案例对于摩托车圈其实很有意义,机车骑士笑姐夫,364951,1272998,44638,79736,2803,4739,363,2678,722,2170,汽车,摩托车
【36氪】为什么我们看病花了这么多钱，医院依旧不挣钱？,36氪,363906,3210888,13102,199546,3658,40588,700,12122,2366,31523,知识,财经商业
成功套路张雪怡,我是雪怡,358669,900199,4797,17657,205,780,21,185,33,95,影视,短片
【亚某爆料时间】源·梦系列第四款皮肤元歌-无心爆料视频来啦！,,357540,357540,15072,15072,764,764,2647,2647,666,666,游戏,电子竞技
4K旅拍·柳州｜在冬天来之前，记录夏天的味道??,一个蟹蟹梨,356391,711718,18042,41762,4383,9087,121,657,4554,11431,时尚,T台
9年前票房扑街，如今才知道它有多“神”，近十年最好的古装片！《大明劫》,一目十影,354911,354911,18479,18479,4302,4302,690,690,3956,3956,影视,影视杂谈
【水果猎人】网络热门水果鉴定24,杨晓洋的水果世界,354527,748286,51405,105685,1605,3313,169,544,930,2790,知识,科学科普
“只要是女仆，年龄什么都无所谓了！！”,喵太酱゜,353588,353588,12059,12059,2584,2584,423,423,1420,1420,动画,综合
老韩他的这枪能装几发子弹老韩：7发,陆灵云,353399,1119384,149,7735,606,1606,0,88,21,77,影视,影视剪辑
国家疾控局：群众反映不是针对防控本身 而是层层加码,小央视频,352177,439177,29732,39791,1459,1839,0,0,2392,3045,资讯,热点
一辈子当秃子是什么感觉...,江鸽北主任,351899,384857,31048,35623,2408,2659,101,164,161,194,游戏,单机游戏
ITZY最新回归曲Cheshire 首舞台公开,,351855,351855,21339,21339,6290,6290,2881,2881,2951,2951,音乐,音乐现场
【迷你零食】一大口，连盒一起把它吞掉！,糖霜饼干的奇妙物语,350390,457981,31342,43199,2571,3546,65,98,227,347,生活,手工
90后父母批评10后调皮小孩！！人类的悲欢离合并不相通！！！,阿油u怡宝,349538,610841,45713,84619,3319,5880,381,560,524,936,生活,
骑行川西，这次路线很单调，每天的日常就是赶路和搬家,徐云流浪中国,349347,349347,34233,34233,2592,2592,1703,1703,24615,24615,,
大庆赶海，退潮后捡到一只钩子直接钓大蛏子，比撒盐还要轻松,大庆赶海,349213,2690138,15534,174121,1529,9265,44,647,542,6241,美食,田园美食
我直接一整个震惊住！,i爱探险的Dora,349070,23111485,1476,310705,1477,219226,40,9923,310,25690,时尚,美妆
【那些令人难忘的BOSS战】·战神：诸神黄昏篇,附魔星Fms,346570,346570,27234,27234,4978,4978,846,846,11831,11831,游戏,单机游戏
社 交 悍 匪 x3,雨豪别张嘴,345702,1359098,47383,188200,5659,23117,94,721,838,3293,生活,搞笑
武器“任君挑选”，在恐怖游戏里是什么体验？〖游戏不止〗,森纳映画,343868,343868,31581,31581,5063,5063,917,917,4608,4608,游戏,单机游戏
大堂经理被派到物业应急,老四的快乐生活,343824,343824,24382,24382,602,602,603,603,1370,1370,生活,搞笑
江泽民同志治丧委员会公告（第1号）,,343816,343816,0,0,1846,1846,0,0,6909,6909,资讯,热点
你想不到的结局。。。。不愧是50w背后的女人,你_的鹏,343412,389231,38972,45615,2241,2503,247,476,866,1352,生活,日常
海贼王1068话第2波情报来了！肉球果实重现人间！真假大熊双双行动！贝加庞克的梦想，再次联动古代王国！,动漫作业本,339293,339293,13889,13889,348,348,1911,1911,833,833,,
你以为是一个纸箱，其实里面有个小孩,大锤RUNKMD,338868,1057310,26721,94577,1640,4852,186,1009,331,902,汽车,汽车生活
下课的十分钟，我的头都要炸了,教语文的周老师dy,336793,549610,27153,36722,2055,2863,326,582,751,1221,生活,日常
太空会师！,,336575,336575,32814,32814,3373,3373,1428,1428,3651,3651,资讯,热点
并不是所有女生都喜欢筷子腿！,白醋少女,335022,465483,20273,31801,2250,3220,408,960,624,1146,生活,日常
诺手：你2级这点血量敢越塔的啊？到底谁才是T0上单？重赛！,王氏上单,333999,733152,26925,65278,5152,11849,365,931,14844,35138,游戏,电子竞技
【半佛】为什么小摊总用尖叫的瓶子装调料,硬核的半佛仙人,333641,1609695,15249,76645,874,6071,138,2240,612,6428,知识,财经商业
建议严查祖上三代,柏喑,333448,6207959,8958,202433,3351,70146,106,2580,1060,16058,生活,搞笑
火锅蘸料,哔哩美食,330638,444570,9622,13457,23453,32035,666,919,4321,5554,美食,美食制作
【卢克文工作室】从数据读疫情,,329587,1514147,14339,83060,3604,20402,264,1899,11260,61814,资讯,热点
【每日一遍防止抑郁】人类的迷惑行为，你能忍住不笑吗?,小酥搞笑,328659,1295088,388,1754,3111,13418,0,1,36,153,生活,搞笑
2023年地球仪台历，地球的表面有“海拔”。这是一份有棱有角的浪漫。158r/盒,大葱明说文具,328080,553716,11777,19047,4930,8709,194,290,397,727,生活,手工
北方老丈人在南方腌东北酸菜，南小福老丈人和佳辉的日常,幸福一家6993,327577,491094,19643,26922,944,1174,332,483,128,189,生活,日常
为了守护学校我成为了偶像，但老师版。,林带鱼w,327369,2564659,43272,375639,4249,34651,218,2275,3779,29507,生活,日常
穿墙下包！现场喷烟！CSGO最有趣的表演赛！,AYCSGO,326624,419604,14651,22097,1578,2140,160,438,874,1539,游戏,电子竞技
全网热议的“一块虎皮蛋糕”事件，戳中多少人深到骨子里的隐痛,小椰子专栏,326239,603914,8736,21712,5138,8499,1309,3600,1539,3720,知识,社科·法律·心理
【黄龄】浴室玩耍时间，《若把你》比作歌，你们便是那高山流水～～～,黄龄,326195,575147,25497,53085,3653,7058,484,1620,9175,19017,音乐,翻唱
阿迪达斯：根据球内传感器数据显示，葡萄牙第一粒进球过程中C罗未触球。,环球时报,322891,357146,7550,9385,212,247,480,646,55,66,资讯,热点
《套路王》,金桔2049,320942,564138,10838,15066,639,859,90,111,64,90,动画,综合
「难馥余生」,雅儿推文,320682,1624489,722,3664,4363,20055,1,11,173,711,美食,美食制作
孕妇到黑诊所做手术大出血，幸好遇上下岗医生救了她一命！影视①,幕撩电影,320395,1368000,323,1131,1213,4033,1,4,83,277,影视,影视杂谈
打麻将吗，牌越打越少的那种,解忧黄金回收,317062,1240618,6307,19392,276,975,26,206,56,195,生活,手工
春节联欢晚会宿舍分会场,熬一耶ye,316179,2147632,45335,349771,4526,27410,375,3429,5799,33405,生活,搞笑
原来饭店的葱丝是这样切的，难怪又细又漂亮，学会人人夸你是大厨,菜鸟做菜,315162,932583,4445,12772,666,1732,44,201,111,257,美食,美食制作
一张图竟让主播直接破防！！水晶哥和邪见不得不说的事儿！,娱乐视窗,313553,494060,18735,23673,982,1372,90,141,86,138,娱乐,娱乐杂谈
金融系男友的相亲穿搭，你们觉得穿哪套衣服成功率更高？,你的猴哥hc,312444,334932,18234,20477,3135,3557,445,529,294,341,时尚,服饰
90后爸妈是怎么教育小孩的？,粤知一二,311640,1326698,35846,169623,2099,8614,114,725,843,4611,生活,搞笑
内马尔世界杯加油！不知道马儿的钢琴现在弹得怎样了~,郎朗,309790,309790,25594,25594,1292,1292,301,301,857,857,娱乐,明星
【鬼谷说】企鹅：逆天而行的奇幻漂流,芳斯塔芙,309025,309025,37643,37643,5824,5824,975,975,12257,12257,知识,科学科普
大哥的语气中夹杂着一丝后悔！,手艺贾,308966,308966,18705,18705,666,666,352,352,462,462,生活,搞笑
完全理解当年吴奇隆忍不住要模仿她，哈哈哈,张大帅太帅,308830,329292,8675,9381,1129,1203,167,195,75,82,影视,影视剪辑
20年前小朋友看了迷惑 大人看了沉默的神奇游戏,黑镖客梦回,308328,308328,41801,41801,5733,5733,907,907,16412,16412,游戏,单机游戏
【江泽民同志逝世】,华商报,307660,307660,0,0,1035,1035,97,97,3729,3729,资讯,热点
最快抗塔世界纪录：2分13秒！仅存在一瞬的完美时机！！,布锅锅,307141,1931117,22893,138072,1493,9785,66,1525,2715,26018,游戏,电子竞技
小猫咪的心思你别猜！,戒喵中心,307049,307049,38313,38313,2438,2438,139,139,649,649,动物圈,喵星人
复刻《原神》中的一道美食-金丝虾球。,蚊子-学做美食,305971,305971,42622,42622,1815,1815,1454,1454,3939,3939,美食,美食制作
【IGN】《无限暖暖》公布预告,IGN中国,305873,305873,5909,5909,1084,1084,2779,2779,419,419,游戏,单机游戏
【解压】用安慕希开启多米诺时刻！,安慕希,304102,389014,4,3358,0,122,1,81,0,60,生活,日常
有谁会拒绝一个忍者弟弟呢！,,303901,1732193,666,68449,2149,10859,5,880,48,1010,生活,搞笑
我给千户大人设计了一套新皮肤，想让他在仙人之上也无敌！,剑客范十三,303645,454272,13271,31101,18509,22542,70,221,7662,19444,运动,运动综合
究竟是谁不忘初心？？,悠悠球琛总,303078,380410,38556,50998,1840,2124,708,1004,738,1074,生活,搞笑
【萌黄速报】回归季来袭，S忍大蛇丸＆技能时装免费送！,火影忍者手游情报君,302808,302808,14161,14161,581,581,3650,3650,1278,1278,游戏,手机游戏
这样的室友真的很丢碾。,小扇雀子,302643,984550,11366,28730,470,1458,14,135,65,212,影视,短片
活了这么多年才知道，星球杯是这样吃的！,小意实验室,301282,1398395,700,3365,1056,4575,46,254,18,92,美食,美食测评
我收容了MC主世界的所有BOSS！！！,与山0v0,301274,2382229,19665,250652,8496,74281,125,3886,7362,146338,游戏,单机游戏
乐观奋斗的青春万岁！冷水浴健身可能有危险请勿模仿！,朝阳冬泳怪鸽本人,300332,2071296,29163,253418,1246,23801,409,3125,14503,111010,生活,日常
我被骗了，发现惊天秘密，热量造假！,吴彦祖秃顶版,299177,758090,36888,91643,574,1323,146,1077,746,2912,时尚,健身
s30赛季峡谷变动基本确定？新装备新英雄新野怪新峡谷全面上线！,王者荣耀解说老勤,298677,409263,14626,19725,1450,1688,285,896,144,238,游戏,电子竞技
既分高下，也决生死！大叔天生残疾，却接连挑战天下各路第一高手,大酱电影,298349,860233,174,612,1291,3431,1,14,21,60,影视,影视杂谈
