uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
32046347,黑洞king,https://space.bilibili.com/32046347,3479.3,610112,-6702.0,-1.10%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3501.6,2374532,-5618.0,-0.24%,科技,数码
611214594,上汽大众,https://space.bilibili.com/611214594,3499.6,2171318,-5233.0,-0.24%,汽车,汽车生活
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3537.7,12614607,-5035.0,-0.04%,游戏,电子竞技
11100920,飞社长,https://space.bilibili.com/11100920,3517.6,2158385,-3931.0,-0.18%,生活,搞笑
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3503,2574700,-2675.0,-0.10%,游戏,电子竞技
275338136,肯德基,https://space.bilibili.com/275338136,3502.3,2232997,-2481.0,-0.11%,生活,日常
31220044,小贝饿了,https://space.bilibili.com/31220044,3515.6,2764956,-2181.0,-0.08%,美食,美食侦探
50329485,哔哩哔哩绝地求生赛事,https://space.bilibili.com/50329485,3487.4,898272,-2084.0,-0.23%,游戏,电子竞技
52165725,王骁Albert,https://space.bilibili.com/52165725,3510.1,1984402,-1515.0,-0.08%,知识,人文历史
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3439,267429,-1453.0,-0.54%,汽车,汽车生活
246251134,厄风琉斯,https://space.bilibili.com/246251134,3443.1,278830,-1397.0,-0.50%,游戏,电子竞技
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3480.2,783269,-1355.0,-0.17%,游戏,手机游戏
673520112,TCL,https://space.bilibili.com/673520112,3465,453243,-1302.0,-0.29%,科技,数码
2089488,奶油Neilyo,https://space.bilibili.com/2089488,3459.3,317073,-1275.0,-0.40%,游戏,网络游戏
18149131,Overidea_China,https://space.bilibili.com/18149131,3521.6,873157,-1270.0,-0.15%,动画,综合
1696269234,爱吃手柄的咕酱捏,https://space.bilibili.com/1696269234,3154.7,36469,-1061.0,-2.91%,游戏,网络游戏
466272,bili_466272,https://space.bilibili.com/466272,3579.4,4383492,-1048.0,-0.02%,生活,日常
