uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
122879,敖厂长,https://space.bilibili.com/122879,3588.2,6902862,-52066.0,-0.75%,游戏,单机游戏
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3565.2,12585149,-4964.0,-0.04%,游戏,电子竞技
3985676,扶桑大红花丶,https://space.bilibili.com/3985676,3535.8,1253547,-4469.0,-0.36%,动画,短片·手书·配音
275338136,肯德基,https://space.bilibili.com/275338136,3529.6,2217772,-3257.0,-0.15%,生活,日常
578227337,华为,https://space.bilibili.com/578227337,3528.9,2353586,-3146.0,-0.13%,科技,数码
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3530.3,2561369,-2366.0,-0.09%,游戏,电子竞技
31220044,小贝饿了,https://space.bilibili.com/31220044,3543,2744024,-1853.0,-0.07%,美食,美食侦探
3985349,汉堡大王黄艾伦,https://space.bilibili.com/3985349,3433,164620,-1654.0,-1.00%,美食,美食侦探
4059920,靖菌命,https://space.bilibili.com/4059920,3544.4,2197158,-1642.0,-0.07%,游戏,单机游戏
10330740,观察者网,https://space.bilibili.com/10330740,3659.7,7628878,-1631.0,-0.02%,资讯,环球
18149131,Overidea_China,https://space.bilibili.com/18149131,3548.6,863929,-1270.0,-0.15%,动画,综合
466272,bili_466272,https://space.bilibili.com/466272,3606.7,4375855,-1153.0,-0.03%,生活,日常
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3545.4,1983683,-1070.0,-0.05%,知识,社科·法律·心理
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3575.1,7020913,-1039.0,-0.01%,生活,日常
517027781,猫之城手游,https://space.bilibili.com/517027781,3517.7,1050628,-1031.0,-0.10%,游戏,手机游戏
17561219,直播小喇叭,https://space.bilibili.com/17561219,3529.1,2930915,-999.0,-0.03%,游戏,电子竞技
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3577.3,4176154,-933.0,-0.02%,生活,日常
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3517.7,877892,-910.0,-0.10%,游戏,电子竞技
14110780,凉风Kaze,https://space.bilibili.com/14110780,3652.8,8111687,-903.0,-0.01%,生活,搞笑
2929048,网易暴雪游戏视频,https://space.bilibili.com/2929048,3518.2,816384,-883.0,-0.11%,游戏,电子竞技
19577966,李子柒,https://space.bilibili.com/19577966,3586,7669165,-837.0,-0.01%,美食,田园美食
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3526.9,1356555,-830.0,-0.06%,生活,日常
