uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
122879,敖厂长,https://space.bilibili.com/122879,3591.7,6858426,-44436.0,-0.65%,游戏,单机游戏
611214594,上汽大众,https://space.bilibili.com/611214594,3530.2,2133239,-4210.0,-0.20%,汽车,汽车生活
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3568.7,12580997,-4152.0,-0.03%,游戏,电子竞技
3985676,扶桑大红花丶,https://space.bilibili.com/3985676,3539.3,1250563,-2984.0,-0.24%,动画,短片·手书·配音
32046347,黑洞king,https://space.bilibili.com/32046347,3508.6,588510,-2714.0,-0.46%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3532.4,2350936,-2650.0,-0.11%,科技,数码
275338136,肯德基,https://space.bilibili.com/275338136,3533.1,2215579,-2193.0,-0.10%,生活,日常
473940554,英雄联盟手游,https://space.bilibili.com/473940554,3536,2492389,-2093.0,-0.08%,游戏,手机游戏
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3533.8,2559398,-1971.0,-0.08%,游戏,电子竞技
31220044,小贝饿了,https://space.bilibili.com/31220044,3546.5,2742131,-1893.0,-0.07%,美食,美食侦探
218869446,龚俊Simon,https://space.bilibili.com/218869446,3566.7,781199,-1366.0,-0.17%,娱乐,明星
4059920,靖菌命,https://space.bilibili.com/4059920,3547.9,2195810,-1348.0,-0.06%,游戏,单机游戏
18149131,Overidea_China,https://space.bilibili.com/18149131,3552.1,862717,-1212.0,-0.14%,动画,综合
17561219,直播小喇叭,https://space.bilibili.com/17561219,3532.6,2929706,-1209.0,-0.04%,游戏,电子竞技
334561994,在下李灿,https://space.bilibili.com/334561994,3530.3,708412,-1149.0,-0.16%,美食,美食测评
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3578.6,7019790,-1123.0,-0.02%,生活,日常
466272,bili_466272,https://space.bilibili.com/466272,3610.2,4374740,-1115.0,-0.03%,生活,日常
1322951853,斗鱼小乃丸,https://space.bilibili.com/1322951853,3452.8,208386,-1105.0,-0.53%,游戏,电子竞技
10330740,观察者网,https://space.bilibili.com/10330740,3663.2,7627826,-1052.0,-0.01%,资讯,环球
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3548.9,1982663,-1020.0,-0.05%,知识,社科·法律·心理
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3510.7,775679,-1010.0,-0.13%,游戏,手机游戏
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3503.2,541266,-998.0,-0.18%,游戏,手机游戏
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3580.8,4175157,-997.0,-0.02%,生活,日常
394609671,终极小腾,https://space.bilibili.com/394609671,3534.6,2198196,-962.0,-0.04%,汽车,汽车生活
517027781,猫之城手游,https://space.bilibili.com/517027781,3521.2,1049675,-953.0,-0.09%,游戏,手机游戏
19577966,李子柒,https://space.bilibili.com/19577966,3589.5,7668230,-935.0,-0.01%,美食,田园美食
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3656.3,6231147,-927.0,-0.01%,娱乐,综艺
23920239,小米公司,https://space.bilibili.com/23920239,3536.9,2006205,-906.0,-0.05%,生活,日常
1134763156,semkavkvadrate,https://space.bilibili.com/1134763156,3502.3,415340,-900.0,-0.22%,生活,日常
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3536.3,4155401,-881.0,-0.02%,游戏,电子竞技
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3521.2,877056,-836.0,-0.10%,游戏,电子竞技
529458313,DONGKIZ_doki心动站,https://space.bilibili.com/529458313,2850,14917,-822.0,-5.51%,娱乐,综艺
1868902080,哔哩哔哩拜年纪,https://space.bilibili.com/1868902080,3568.5,4003221,-770.0,-0.02%,动画,综合
1128018284,百词斩数学,https://space.bilibili.com/1128018284,3435.1,113958,-770.0,-0.68%,知识,校园学习
673520112,TCL,https://space.bilibili.com/673520112,3495.1,444807,-764.0,-0.17%,科技,数码
437316738,朱一旦的枯燥生活,https://space.bilibili.com/437316738,3579.6,3726139,-758.0,-0.02%,生活,搞笑
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3516.3,871634,-744.0,-0.09%,游戏,电子竞技
390461123,徐大sao,https://space.bilibili.com/390461123,3621.3,3726092,-736.0,-0.02%,美食,美食制作
37813467,时空猎人3,https://space.bilibili.com/37813467,3517.1,992474,-733.0,-0.07%,游戏,手机游戏
46897637,白日梦实验室,https://space.bilibili.com/46897637,3423.2,142762,-730.0,-0.51%,汽车,
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3537.4,2099629,-703.0,-0.03%,游戏,电子竞技
14110780,凉风Kaze,https://space.bilibili.com/14110780,3656.3,8110987,-700.0,-0.01%,生活,搞笑
439868658,五菱汽车,https://space.bilibili.com/439868658,3525.5,1180729,-694.0,-0.06%,汽车,汽车生活
233108841,命运-冠位指定,https://space.bilibili.com/233108841,3535.6,2080488,-683.0,-0.03%,游戏,手机游戏
43222001,卡特亚,https://space.bilibili.com/43222001,3550.4,2551904,-661.0,-0.03%,游戏,手机游戏
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3532.2,1365482,-659.0,-0.05%,游戏,电子竞技
643873396,平安小财娘,https://space.bilibili.com/643873396,3527.2,1199443,-654.0,-0.05%,生活,搞笑
50329485,哔哩哔哩绝地求生赛事,https://space.bilibili.com/50329485,3518,893300,-652.0,-0.07%,游戏,电子竞技
594534726,LPL战术小黑板,https://space.bilibili.com/594534726,3528.5,1148238,-628.0,-0.05%,游戏,电子竞技
508141704,大熊苏尔,https://space.bilibili.com/508141704,3516.3,739464,-625.0,-0.08%,动物圈,野生动物
196356191,翔翔大作战,https://space.bilibili.com/196356191,3605.3,3898147,-621.0,-0.02%,美食,美食测评
1704558406,养了两只狗的马术骑手,https://space.bilibili.com/1704558406,3447.2,193540,-617.0,-0.32%,动物圈,动物综合
808171,吃素的狮子,https://space.bilibili.com/808171,3578.9,2840383,-603.0,-0.02%,生活,日常
1429723107,索尼中国,https://space.bilibili.com/1429723107,3524.9,1097897,-599.0,-0.05%,科技,数码
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3558.2,2173407,-598.0,-0.03%,生活,手工
11100920,飞社长,https://space.bilibili.com/11100920,3548.5,2155600,-597.0,-0.03%,生活,搞笑
246251134,厄风琉斯,https://space.bilibili.com/246251134,3472.2,272990,-590.0,-0.22%,游戏,电子竞技
432832670,没煮熟的大鹅,https://space.bilibili.com/432832670,3523.3,964004,-582.0,-0.06%,美食,美食记录
289887832,痴鸡小队官方,https://space.bilibili.com/289887832,3531.1,1884187,-579.0,-0.03%,游戏,网络游戏
777536,LexBurner,https://space.bilibili.com/777536,3608.3,6177116,-578.0,-0.01%,游戏,手机游戏
2920960,大祥哥来了,https://space.bilibili.com/2920960,3610.7,4812166,-571.0,-0.01%,美食,美食测评
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3561.1,2402127,-567.0,-0.02%,知识,科学科普
1843844124,非匿名指令,https://space.bilibili.com/1843844124,3516.7,947679,-565.0,-0.06%,游戏,手机游戏
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3575.4,4900841,-555.0,-0.01%,生活,日常
883968,暴走漫画,https://space.bilibili.com/883968,3525.6,6170915,-553.0,-0.01%,娱乐,综艺
476833439,盾之勇者成名录,https://space.bilibili.com/476833439,3491.8,415825,-549.0,-0.13%,游戏,手机游戏
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3516.2,718876,-546.0,-0.08%,游戏,电子竞技
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3517.6,657872,-533.0,-0.08%,美食,美食制作
1628139107,真实电竞,https://space.bilibili.com/1628139107,3514.9,755297,-529.0,-0.07%,游戏,电子竞技
2038362760,网红b哥马老师,https://space.bilibili.com/2038362760,3446,187198,-518.0,-0.28%,生活,搞笑
1775966996,Vox_EN_Official,https://space.bilibili.com/1775966996,3549.9,1333350,-502.0,-0.04%,动画,综合
277827884,楚钧艾克,https://space.bilibili.com/277827884,3521.8,1064290,-498.0,-0.05%,游戏,电子竞技
436494933,青野大魔王,https://space.bilibili.com/436494933,3464.8,230158,-491.0,-0.21%,游戏,电子竞技
17409016,爱做饭的芋头SAMA,https://space.bilibili.com/17409016,3572.7,3174574,-490.0,-0.02%,美食,美食制作
351899011,联想拯救者官方,https://space.bilibili.com/351899011,3530.1,1302454,-488.0,-0.04%,科技,数码
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3531.2,1731419,-483.0,-0.03%,游戏,单机游戏
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3530.4,1356075,-480.0,-0.04%,生活,日常
2069605488,張忠興,https://space.bilibili.com/2069605488,3523.8,736552,-476.0,-0.06%,生活,搞笑
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3515.8,688849,-463.0,-0.07%,游戏,电子竞技
43645887,我是EyeOpener,https://space.bilibili.com/43645887,3545.5,1746782,-456.0,-0.03%,知识,社科·法律·心理
50316381,疆域阿力木,https://space.bilibili.com/50316381,3537.7,1865393,-456.0,-0.02%,生活,搞笑
1017081142,Rookie,https://space.bilibili.com/1017081142,3527.2,1476684,-455.0,-0.03%,游戏,电子竞技
4474705,孤独的美食基,https://space.bilibili.com/4474705,3565.5,3617042,-452.0,-0.01%,美食,美食侦探
8047632,哔哩哔哩弹幕网,https://space.bilibili.com/8047632,3730.7,3473876,-452.0,-0.01%,音乐,音乐综合
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3535.5,1171285,-449.0,-0.04%,生活,日常
66777747,不知名男枪丶,https://space.bilibili.com/66777747,3466.7,246045,-448.0,-0.18%,游戏,电子竞技
1700460114,CC宝宝贝er,https://space.bilibili.com/1700460114,2821.2,14364,-448.0,-3.12%,时尚,服饰
38351330,阿幕降临,https://space.bilibili.com/38351330,3545.6,1716866,-442.0,-0.03%,动画,综合
1654298561,召唤与合成2,https://space.bilibili.com/1654298561,3482.4,326947,-432.0,-0.13%,游戏,手机游戏
9203468,这里是1124酱,https://space.bilibili.com/9203468,3462.5,227505,-431.0,-0.19%,生活,日常
10510808,修勾夜店老板,https://space.bilibili.com/10510808,3531.6,939909,-422.0,-0.04%,音乐,音乐综合
251850212,考研英语刘晓艳,https://space.bilibili.com/251850212,3538.1,1590524,-420.0,-0.03%,知识,校园学习
429392011,天天鉴宝,https://space.bilibili.com/429392011,3531.8,1463089,-419.0,-0.03%,生活,日常
1208767050,艾瑞吧弟弟,https://space.bilibili.com/1208767050,3439.2,173555,-413.0,-0.24%,美食,美食制作
7655977,十二礼,https://space.bilibili.com/7655977,3529.3,1183732,-407.0,-0.03%,生活,日常
33683045,张召忠,https://space.bilibili.com/33683045,3563.4,4416719,-406.0,-0.01%,知识,社科·法律·心理
85845870,勇仔leo,https://space.bilibili.com/85845870,3513.4,559986,-405.0,-0.07%,时尚,美妆
1938733665,四眼儿小卖部,https://space.bilibili.com/1938733665,3317.7,68197,-401.0,-0.59%,影视,短片
3985349,汉堡大王黄艾伦,https://space.bilibili.com/3985349,3435.4,164224,-396.0,-0.24%,美食,美食侦探
398877923,哈利波特魔法觉醒,https://space.bilibili.com/398877923,3526.2,1469296,-385.0,-0.03%,游戏,手机游戏
26366366,哔哩哔哩活动,https://space.bilibili.com/26366366,3534,2053524,-385.0,-0.02%,动画,MAD·AMV
1643718,山下智博,https://space.bilibili.com/1643718,3550.6,2623948,-370.0,-0.01%,生活,日常
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3547.2,1618451,-369.0,-0.02%,生活,日常
328003559,狗头大萝莉,https://space.bilibili.com/328003559,3493.4,404598,-364.0,-0.09%,生活,日常
116683,=咬人猫=,https://space.bilibili.com/116683,3635.6,4013952,-356.0,-0.01%,舞蹈,宅舞
1791101,鲁过一世,https://space.bilibili.com/1791101,3537.4,1505695,-355.0,-0.02%,动画,综合
648733888,我是阿尔乔姆,https://space.bilibili.com/648733888,3509.8,514845,-346.0,-0.07%,生活,搞笑
36950191,YOLO4ever,https://space.bilibili.com/36950191,2930.6,18434,-346.0,-1.88%,娱乐,明星
212535360,墨茶Official,https://space.bilibili.com/212535360,3540.3,1964764,-342.0,-0.02%,游戏,网络游戏
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3520.3,905457,-336.0,-0.04%,时尚,美妆
390601281,V5电子竞技俱乐部官方,https://space.bilibili.com/390601281,3495.9,414305,-333.0,-0.08%,游戏,电子竞技
