uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
122879,敖厂长,https://space.bilibili.com/122879,3584.1,6954928,-72040.0,-1.04%,游戏,单机游戏
3985676,扶桑大红花丶,https://space.bilibili.com/3985676,3531.7,1258016,-8778.0,-0.70%,动画,短片·手书·配音
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3561,12590113,-5407.0,-0.04%,游戏,电子竞技
31220044,小贝饿了,https://space.bilibili.com/31220044,3538.7,2745877,-2559.0,-0.09%,美食,美食侦探
38351330,阿幕降临,https://space.bilibili.com/38351330,3537.9,1717703,-2391.0,-0.14%,动画,综合
578227337,华为,https://space.bilibili.com/578227337,3524.7,2356732,-2053.0,-0.09%,科技,数码
4059920,靖菌命,https://space.bilibili.com/4059920,3540.2,2198800,-1997.0,-0.09%,游戏,单机游戏
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3526.1,2563735,-1962.0,-0.08%,游戏,电子竞技
275338136,肯德基,https://space.bilibili.com/275338136,3525.4,2221029,-1857.0,-0.08%,生活,日常
43222001,卡特亚,https://space.bilibili.com/43222001,3542.7,2553379,-1806.0,-0.07%,游戏,手机游戏
18149131,Overidea_China,https://space.bilibili.com/18149131,3544.5,865199,-1632.0,-0.19%,动画,综合
466272,bili_466272,https://space.bilibili.com/466272,3602.5,4377008,-1292.0,-0.03%,生活,日常
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3573.2,4177087,-1275.0,-0.03%,生活,日常
14110780,凉风Kaze,https://space.bilibili.com/14110780,3648.6,8112590,-1248.0,-0.02%,生活,搞笑
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3570.9,7021952,-1245.0,-0.02%,生活,日常
2103351,双笙子,https://space.bilibili.com/2103351,3560.3,1561211,-1227.0,-0.08%,音乐,原创音乐
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3541.2,1984753,-1182.0,-0.06%,知识,社科·法律·心理
250858633,华农兄弟,https://space.bilibili.com/250858633,3617.1,6396967,-1168.0,-0.02%,美食,田园美食
17561219,直播小喇叭,https://space.bilibili.com/17561219,3524.9,2931914,-1165.0,-0.04%,游戏,电子竞技
257975429,十音Shiyin,https://space.bilibili.com/257975429,3537.6,1414279,-1090.0,-0.08%,时尚,服饰
102176172,地下城与勇士,https://space.bilibili.com/102176172,3509.7,650006,-1088.0,-0.17%,游戏,网络游戏
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3529.7,2101011,-1063.0,-0.05%,游戏,电子竞技
3985349,汉堡大王黄艾伦,https://space.bilibili.com/3985349,3429.4,166274,-999.0,-0.60%,美食,美食侦探
19577966,李子柒,https://space.bilibili.com/19577966,3581.8,7670002,-956.0,-0.01%,美食,田园美食
414641554,女胖胖,https://space.bilibili.com/414641554,3542.6,1953957,-947.0,-0.05%,美食,美食侦探
808171,吃素的狮子,https://space.bilibili.com/808171,3571.2,2841586,-904.0,-0.03%,生活,日常
437316738,朱一旦的枯燥生活,https://space.bilibili.com/437316738,3572,3727670,-880.0,-0.02%,生活,搞笑
777536,LexBurner,https://space.bilibili.com/777536,3600.6,6178140,-879.0,-0.01%,游戏,手机游戏
439868658,五菱汽车,https://space.bilibili.com/439868658,3517.9,1182170,-849.0,-0.07%,汽车,汽车生活
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3513.6,878802,-838.0,-0.10%,游戏,电子竞技
10330740,观察者网,https://space.bilibili.com/10330740,3655.5,7630509,-815.0,-0.01%,资讯,环球
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3508.2,689779,-795.0,-0.12%,游戏,电子竞技
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3527.9,1172283,-752.0,-0.06%,生活,日常
326246517,zettaranc,https://space.bilibili.com/326246517,3560.8,2089603,-726.0,-0.03%,时尚,服饰
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3522.7,1357385,-710.0,-0.05%,生活,日常
429392011,天天鉴宝,https://space.bilibili.com/429392011,3524.1,1464075,-689.0,-0.05%,生活,日常
320491072,绯绯Feifei,https://space.bilibili.com/320491072,3583.7,1628006,-671.0,-0.04%,音乐,演奏
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3550.5,2174586,-660.0,-0.03%,生活,手工
508141704,大熊苏尔,https://space.bilibili.com/508141704,3508.6,740695,-651.0,-0.09%,动物圈,野生动物
11100920,飞社长,https://space.bilibili.com/11100920,3540.8,2154458,-647.0,-0.03%,生活,搞笑
196356191,翔翔大作战,https://space.bilibili.com/196356191,3597.6,3899385,-644.0,-0.02%,美食,美食测评
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3553.4,2403243,-621.0,-0.03%,知识,科学科普
2929048,网易暴雪游戏视频,https://space.bilibili.com/2929048,3514.1,817267,-575.0,-0.07%,游戏,电子竞技
390461123,徐大sao,https://space.bilibili.com/390461123,3613.7,3727186,-567.0,-0.02%,美食,美食制作
2920960,大祥哥来了,https://space.bilibili.com/2920960,3603,4813254,-559.0,-0.01%,美食,美食测评
17409016,爱做饭的芋头SAMA,https://space.bilibili.com/17409016,3565.1,3175573,-557.0,-0.02%,美食,美食制作
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3523.5,1732370,-554.0,-0.03%,游戏,单机游戏
517027781,猫之城手游,https://space.bilibili.com/517027781,3513.5,1051659,-548.0,-0.05%,游戏,手机游戏
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3508.6,720015,-539.0,-0.07%,游戏,电子竞技
33683045,张召忠,https://space.bilibili.com/33683045,3555.7,4417506,-534.0,-0.01%,知识,社科·法律·心理
436494933,青野大魔王,https://space.bilibili.com/436494933,3457.5,231145,-499.0,-0.22%,游戏,电子竞技
7655977,十二礼,https://space.bilibili.com/7655977,3521.6,1184521,-495.0,-0.04%,生活,日常
37946996,守护茶茶,https://space.bilibili.com/37946996,3536.6,1841654,-494.0,-0.03%,游戏,电子竞技
1643718,山下智博,https://space.bilibili.com/1643718,3542.9,2624618,-489.0,-0.02%,生活,日常
4474705,孤独的美食基,https://space.bilibili.com/4474705,3557.8,3617950,-486.0,-0.01%,美食,美食侦探
406517693,甘子七,https://space.bilibili.com/406517693,3522.9,1013522,-480.0,-0.05%,生活,搞笑
43389575,凤凰天使TSKS韩剧社官方账号,https://space.bilibili.com/43389575,3594.8,2531124,-469.0,-0.02%,娱乐,综艺
8578857,谷阿莫,https://space.bilibili.com/8578857,3550.2,2393879,-446.0,-0.02%,影视,影视杂谈
231896831,领克汽车,https://space.bilibili.com/231896831,3512.3,1119036,-445.0,-0.04%,生活,日常
334561994,在下李灿,https://space.bilibili.com/334561994,3522.6,709975,-441.0,-0.06%,美食,美食测评
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3512.6,906181,-417.0,-0.05%,时尚,美妆
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3510,658799,-415.0,-0.06%,美食,美食制作
23920239,小米公司,https://space.bilibili.com/23920239,3529.2,2007448,-405.0,-0.02%,生活,日常
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3539.5,1619190,-399.0,-0.02%,生活,日常
8047632,哔哩哔哩弹幕网,https://space.bilibili.com/8047632,3723.1,3474960,-398.0,-0.01%,音乐,音乐综合
330663625,站不起来的蒙蒙,https://space.bilibili.com/330663625,3520.9,1336409,-387.0,-0.03%,生活,搞笑
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3508.7,872811,-384.0,-0.04%,游戏,电子竞技
279991456,靠谱电竞,https://space.bilibili.com/279991456,3556.4,2058017,-383.0,-0.02%,游戏,电子竞技
13118294,超级神奇的木偶,https://space.bilibili.com/13118294,3534.4,2609770,-365.0,-0.01%,游戏,电子竞技
381363592,陕西老乔吃货,https://space.bilibili.com/381363592,3508.1,611024,-365.0,-0.06%,美食,美食制作
29329085,二喵的饭,https://space.bilibili.com/29329085,3594.5,4750126,-364.0,-0.01%,美食,美食制作
50121112,梦想家小瓜子,https://space.bilibili.com/50121112,3437.2,179278,-363.0,-0.20%,游戏,电子竞技
512574759,公孙田浩,https://space.bilibili.com/512574759,3539.4,2489608,-360.0,-0.01%,知识,人文历史
326088478,好看不火的梦想家ALI,https://space.bilibili.com/326088478,3516.1,651048,-359.0,-0.06%,生活,汽车生活
596324576,音乐制作人Kurt,https://space.bilibili.com/596324576,3585.1,1917767,-357.0,-0.02%,音乐,翻唱
13904634,我是TOO,https://space.bilibili.com/13904634,3525.3,1296796,-353.0,-0.03%,游戏,电子竞技
345548816,爆裂魔女,https://space.bilibili.com/345548816,3502.1,671177,-352.0,-0.05%,游戏,手机游戏
95480382,左拆家,https://space.bilibili.com/95480382,3506.2,565623,-350.0,-0.06%,生活,日常
570820,刘能影视制片厂,https://space.bilibili.com/570820,3462.6,245010,-349.0,-0.14%,游戏,电子竞技
279583114,老坛胡说,https://space.bilibili.com/279583114,3547.3,2362058,-348.0,-0.01%,生活,日常
133901828,二斤啦啦啦啦,https://space.bilibili.com/133901828,3518.7,936785,-346.0,-0.04%,科技,数码
75912367,陈吃饭_,https://space.bilibili.com/75912367,3535.1,1199321,-341.0,-0.03%,时尚,美妆
