uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
31220044,小贝饿了,https://space.bilibili.com/31220044,3459.4,2819445,-6505.0,-0.23%,美食,美食侦探
50121112,梦想家小瓜子,https://space.bilibili.com/50121112,3364.4,186794,-3322.0,-1.78%,游戏,电子竞技
3595470,萌萌哒老陈,https://space.bilibili.com/3595470,3372.5,207720,-3171.0,-1.53%,游戏,电子竞技
17561219,直播小喇叭,https://space.bilibili.com/17561219,3445.6,2956135,-3163.0,-0.11%,游戏,电子竞技
18149131,Overidea_China,https://space.bilibili.com/18149131,3466.2,896702,-3119.0,-0.35%,动画,综合
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3429.9,887309,-2024.0,-0.23%,游戏,电子竞技
643873396,平安小财娘,https://space.bilibili.com/643873396,3440.5,1213877,-1535.0,-0.13%,生活,搞笑
178778949,英雄联盟,https://space.bilibili.com/178778949,3471.1,2889116,-1509.0,-0.05%,游戏,电子竞技
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3443.5,1372445,-1503.0,-0.11%,生活,日常
10723250,木子鸽Muzi,https://space.bilibili.com/10723250,3393.9,285666,-1475.0,-0.52%,游戏,电子竞技
43389575,凤凰天使TSKS韩剧社官方账号,https://space.bilibili.com/43389575,3515.4,2536518,-1458.0,-0.06%,娱乐,综艺
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3569.1,6253380,-1433.0,-0.02%,娱乐,综艺
4641697,最强联盟,https://space.bilibili.com/4641697,3377.3,230433,-1350.0,-0.59%,游戏,电子竞技
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3434.8,894665,-1332.0,-0.15%,游戏,电子竞技
466272,bili_466272,https://space.bilibili.com/466272,3523.5,4399247,-1291.0,-0.03%,生活,日常
439868658,五菱汽车,https://space.bilibili.com/439868658,3438.9,1198127,-1273.0,-0.11%,汽车,汽车生活
1429723107,索尼中国,https://space.bilibili.com/1429723107,3438.8,1109516,-1250.0,-0.11%,科技,数码
436494933,青野大魔王,https://space.bilibili.com/436494933,3383.2,243472,-1225.0,-0.50%,游戏,电子竞技
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3461.9,2005654,-1196.0,-0.06%,知识,社科·法律·心理
508963009,HiiroVTuber,https://space.bilibili.com/508963009,3448.3,1117234,-1146.0,-0.10%,动画,综合
7706705,阿梓从小就很可爱,https://space.bilibili.com/7706705,3428.9,739746,-1142.0,-0.15%,生活,其他
398877923,哈利波特魔法觉醒,https://space.bilibili.com/398877923,3439.3,1475837,-1092.0,-0.07%,游戏,手机游戏
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3491.6,7040508,-1014.0,-0.01%,生活,日常
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3380.8,257561,-1001.0,-0.39%,汽车,汽车生活
19577966,李子柒,https://space.bilibili.com/19577966,3502.5,7685466,-979.0,-0.01%,美食,田园美食
412415770,呆梦demo,https://space.bilibili.com/412415770,3355.6,177419,-955.0,-0.54%,游戏,电子竞技
381363592,陕西老乔吃货,https://space.bilibili.com/381363592,3429.5,619107,-953.0,-0.15%,美食,美食制作
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3493.9,4194019,-948.0,-0.02%,生活,日常
384522533,杭州闪电队,https://space.bilibili.com/384522533,3400.7,315065,-947.0,-0.30%,游戏,电子竞技
35260261,神医RUI,https://space.bilibili.com/35260261,3367.5,161327,-931.0,-0.58%,游戏,电子竞技
612492134,司马南,https://space.bilibili.com/612492134,3457.8,2000291,-909.0,-0.05%,资讯,热点
481888304,Boki的搬运工,https://space.bilibili.com/481888304,3434.1,918263,-896.0,-0.10%,美食,美食记录
777536,LexBurner,https://space.bilibili.com/777536,3546.5,6189987,-846.0,-0.01%,动画,综合
404987905,ACG外观研究社,https://space.bilibili.com/404987905,3429.3,585884,-826.0,-0.14%,科技,数码
439605619,完美世界电竞频道一,https://space.bilibili.com/439605619,3382.8,260234,-824.0,-0.32%,游戏,电子竞技
1779128,游戏少女霜酱,https://space.bilibili.com/1779128,3386.3,259136,-809.0,-0.31%,游戏,电子竞技
