uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
122879,敖厂长,https://space.bilibili.com/122879,3595.6,6824162,-34264.0,-0.50%,游戏,单机游戏
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3572.7,12576360,-4637.0,-0.04%,游戏,电子竞技
611214594,上汽大众,https://space.bilibili.com/611214594,3534,2130102,-3137.0,-0.15%,汽车,汽车生活
578227337,华为,https://space.bilibili.com/578227337,3536.3,2348085,-2851.0,-0.12%,科技,数码
502925577,袁启聪,https://space.bilibili.com/502925577,3524,747974,-2731.0,-0.37%,汽车,汽车生活
3985676,扶桑大红花丶,https://space.bilibili.com/3985676,3543.2,1247923,-2640.0,-0.21%,动画,短片·手书·配音
32046347,黑洞king,https://space.bilibili.com/32046347,3512.3,586164,-2346.0,-0.40%,游戏,电子竞技
9321359,FUN科技,https://space.bilibili.com/9321359,3539.5,1339778,-2312.0,-0.17%,科技,数码
453972,阿狸才不是受,https://space.bilibili.com/453972,3554.1,1915970,-1962.0,-0.10%,科技,数码
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3537.8,2557535,-1863.0,-0.07%,游戏,电子竞技
334561994,在下李灿,https://space.bilibili.com/334561994,3534.1,706622,-1790.0,-0.25%,美食,美食测评
2144749884,白雪公主喵喵喵,https://space.bilibili.com/2144749884,2919.2,16379,-1789.0,-10.92%,动画,短片·手书·配音
31220044,小贝饿了,https://space.bilibili.com/31220044,3550.4,2740421,-1710.0,-0.06%,美食,美食侦探
275338136,肯德基,https://space.bilibili.com/275338136,3537,2213899,-1680.0,-0.08%,生活,日常
4059920,靖菌命,https://space.bilibili.com/4059920,3551.8,2194238,-1572.0,-0.07%,游戏,单机游戏
31659234,节操卓卓卓,https://space.bilibili.com/31659234,3445,170486,-1289.0,-0.76%,汽车,汽车生活
10901294,怪盗配音,https://space.bilibili.com/10901294,3523.3,619597,-1179.0,-0.19%,生活,搞笑
466272,bili_466272,https://space.bilibili.com/466272,3614.1,4373607,-1133.0,-0.03%,生活,日常
17561219,直播小喇叭,https://space.bilibili.com/17561219,3536.5,2928581,-1125.0,-0.04%,游戏,电子竞技
1826693748,bili_1826693748,https://space.bilibili.com/1826693748,2839,14164,-1109.0,-7.83%,时尚,服饰
18149131,Overidea_China,https://space.bilibili.com/18149131,3556,861641,-1076.0,-0.12%,动画,综合
1386661850,FireFox风哥,https://space.bilibili.com/1386661850,3497,366115,-1072.0,-0.29%,游戏,电子竞技
66777747,不知名男枪丶,https://space.bilibili.com/66777747,3470.5,245022,-1023.0,-0.42%,游戏,电子竞技
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3552.8,1981659,-1004.0,-0.05%,知识,社科·法律·心理
473940554,英雄联盟手游,https://space.bilibili.com/473940554,3540,2491395,-994.0,-0.04%,游戏,手机游戏
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3514.6,774700,-979.0,-0.13%,游戏,手机游戏
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3582.5,7018842,-948.0,-0.01%,生活,日常
517027781,猫之城手游,https://space.bilibili.com/517027781,3525.1,1048775,-900.0,-0.09%,游戏,手机游戏
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3540.2,4154520,-881.0,-0.02%,游戏,电子竞技
326783347,NMNP陈璟,https://space.bilibili.com/326783347,3479.7,260621,-861.0,-0.33%,汽车,汽车生活
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3584.8,4174297,-860.0,-0.02%,生活,日常
10330740,观察者网,https://space.bilibili.com/10330740,3667.1,7626993,-833.0,-0.01%,资讯,环球
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3660.3,6230317,-830.0,-0.01%,娱乐,综艺
1359312332,bili_1359312332,https://space.bilibili.com/1359312332,2683.6,10848,-830.0,-7.65%,时尚,服饰
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3534.3,1355261,-814.0,-0.06%,生活,日常
19577966,李子柒,https://space.bilibili.com/19577966,3593.4,7667422,-808.0,-0.01%,美食,田园美食
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3525.1,876270,-786.0,-0.09%,游戏,电子竞技
777536,LexBurner,https://space.bilibili.com/777536,3612.2,6176330,-786.0,-0.01%,游戏,手机游戏
701697448,张凤霞111,https://space.bilibili.com/701697448,3521.3,697442,-775.0,-0.11%,生活,搞笑
643873396,平安小财娘,https://space.bilibili.com/643873396,3531.1,1198718,-725.0,-0.06%,生活,搞笑
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3541.3,2098909,-720.0,-0.03%,游戏,电子竞技
43222001,卡特亚,https://space.bilibili.com/43222001,3554.3,2551188,-716.0,-0.03%,游戏,手机游戏
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3536.1,1364774,-708.0,-0.05%,游戏,电子竞技
37813467,时空猎人3,https://space.bilibili.com/37813467,3521,991770,-704.0,-0.07%,游戏,手机游戏
437316738,朱一旦的枯燥生活,https://space.bilibili.com/437316738,3583.6,3725445,-694.0,-0.02%,生活,搞笑
439868658,五菱汽车,https://space.bilibili.com/439868658,3529.5,1180040,-689.0,-0.06%,汽车,汽车生活
1868902080,哔哩哔哩拜年纪,https://space.bilibili.com/1868902080,3572.4,4002555,-666.0,-0.02%,动画,综合
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3562.1,2172754,-653.0,-0.03%,生活,手工
673520112,TCL,https://space.bilibili.com/673520112,3498.9,444171,-636.0,-0.14%,科技,数码
196356191,翔翔大作战,https://space.bilibili.com/196356191,3609.2,3897517,-630.0,-0.02%,美食,美食测评
432832670,没煮熟的大鹅,https://space.bilibili.com/432832670,3527.2,963374,-630.0,-0.07%,美食,美食记录
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3507.1,540670,-596.0,-0.11%,游戏,手机游戏
246251134,厄风琉斯,https://space.bilibili.com/246251134,3476,272397,-593.0,-0.22%,游戏,电子竞技
434716461,正经C座802,https://space.bilibili.com/434716461,3504.7,425753,-580.0,-0.14%,生活,搞笑
14110780,凉风Kaze,https://space.bilibili.com/14110780,3660.2,8110420,-567.0,-0.01%,生活,搞笑
508141704,大熊苏尔,https://space.bilibili.com/508141704,3520.2,738904,-560.0,-0.08%,动物圈,野生动物
378343641,时光的博弈,https://space.bilibili.com/378343641,3152.4,32958,-559.0,-1.70%,知识,财经商业
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3521.5,657345,-527.0,-0.08%,美食,美食制作
8578857,谷阿莫,https://space.bilibili.com/8578857,3561.8,2392826,-523.0,-0.02%,影视,影视杂谈
2038362760,网红b哥马老师,https://space.bilibili.com/2038362760,3449.7,186681,-517.0,-0.28%,生活,搞笑
1429723107,索尼中国,https://space.bilibili.com/1429723107,3528.8,1097383,-514.0,-0.05%,科技,数码
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3520.1,718370,-506.0,-0.07%,游戏,电子竞技
2069605488,張忠興,https://space.bilibili.com/2069605488,3527.8,736053,-499.0,-0.07%,生活,搞笑
277827884,楚钧艾克,https://space.bilibili.com/277827884,3525.7,1063792,-498.0,-0.05%,游戏,电子竞技
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3579.4,4900349,-492.0,-0.01%,生活,日常
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3539.4,1170800,-485.0,-0.04%,生活,日常
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3519.7,688367,-482.0,-0.07%,游戏,电子竞技
1232707257,娜可不行lina,https://space.bilibili.com/1232707257,3430.9,151136,-482.0,-0.32%,科技,数码
17409016,爱做饭的芋头SAMA,https://space.bilibili.com/17409016,3576.7,3174094,-480.0,-0.02%,美食,美食制作
11100920,飞社长,https://space.bilibili.com/11100920,3552.4,2155122,-478.0,-0.02%,生活,搞笑
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3520.2,871163,-471.0,-0.05%,游戏,电子竞技
46897637,白日梦实验室,https://space.bilibili.com/46897637,3426.5,142291,-471.0,-0.33%,汽车,
808171,吃素的狮子,https://space.bilibili.com/808171,3582.9,2839915,-468.0,-0.02%,生活,日常
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3565.1,2401659,-468.0,-0.02%,知识,科学科普
1293340999,bili_1293340999,https://space.bilibili.com/1293340999,2636,10224,-467.0,-4.57%,时尚,服饰
37946996,守护茶茶,https://space.bilibili.com/37946996,3548.3,1840524,-454.0,-0.02%,游戏,电子竞技
2929048,网易暴雪游戏视频,https://space.bilibili.com/2929048,3525.6,815688,-450.0,-0.06%,游戏,电子竞技
3040178,凌识啊,https://space.bilibili.com/3040178,3547.8,1089238,-441.0,-0.04%,游戏,单机游戏
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3535.2,1730985,-434.0,-0.03%,游戏,单机游戏
1976149388,bili_1976149388,https://space.bilibili.com/1976149388,2693.1,11290,-432.0,-3.83%,时尚,服饰
471259688,深空之眼手游,https://space.bilibili.com/471259688,3526.1,1162567,-426.0,-0.04%,游戏,手机游戏
38351330,阿幕降临,https://space.bilibili.com/38351330,3549.5,1716442,-424.0,-0.02%,动画,综合
87721937,元气骑士,https://space.bilibili.com/87721937,3526.3,1121159,-421.0,-0.04%,游戏,手机游戏
436494933,青野大魔王,https://space.bilibili.com/436494933,3468.5,229737,-421.0,-0.18%,游戏,电子竞技
335121667,111688756116165,https://space.bilibili.com/335121667,2729.1,12310,-413.0,-3.35%,知识,财经商业
1628139107,真实电竞,https://space.bilibili.com/1628139107,3518.8,754885,-412.0,-0.05%,游戏,电子竞技
10510808,修勾夜店老板,https://space.bilibili.com/10510808,3535.5,939504,-405.0,-0.04%,音乐,音乐综合
1836543016,科普Studio,https://space.bilibili.com/1836543016,2639.4,10626,-397.0,-3.74%,知识,职业职场
328003559,狗头大萝莉,https://space.bilibili.com/328003559,3497.3,404206,-392.0,-0.10%,生活,日常
438445503,伞队の小奶瓶,https://space.bilibili.com/438445503,2941,18618,-388.0,-2.08%,生活,日常
379350448,浙传慢慢喜欢你,https://space.bilibili.com/379350448,2783.2,13454,-385.0,-2.86%,娱乐,综艺
16419172,灵魂健身杨老师,https://space.bilibili.com/16419172,3542.5,1009878,-375.0,-0.04%,时尚,健身
592042560,皇家动感列车,https://space.bilibili.com/592042560,3399.2,115099,-366.0,-0.32%,生活,搞笑
476833439,盾之勇者成名录,https://space.bilibili.com/476833439,3495.6,415460,-365.0,-0.09%,游戏,手机游戏
30819051,我是HYK,https://space.bilibili.com/30819051,3489.8,317891,-364.0,-0.11%,科技,数码
287993209,A写输人,https://space.bilibili.com/287993209,3488.6,297303,-364.0,-0.12%,生活,搞笑
218869446,龚俊Simon,https://space.bilibili.com/218869446,3570.6,780837,-362.0,-0.05%,娱乐,明星
526530563,风色幻想搬砖喵,https://space.bilibili.com/526530563,3458.4,219906,-361.0,-0.16%,游戏,手机游戏
251850212,考研英语刘晓艳,https://space.bilibili.com/251850212,3542,1590163,-361.0,-0.02%,知识,校园学习
29329085,二喵的饭,https://space.bilibili.com/29329085,3606.2,4749141,-360.0,-0.01%,美食,美食制作
390601281,V5电子竞技俱乐部官方,https://space.bilibili.com/390601281,3499.8,413945,-360.0,-0.09%,游戏,电子竞技
4474705,孤独的美食基,https://space.bilibili.com/4474705,3569.5,3616683,-359.0,-0.01%,美食,美食侦探
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3524.2,905098,-359.0,-0.04%,时尚,美妆
50329485,哔哩哔哩绝地求生赛事,https://space.bilibili.com/50329485,3521.9,892944,-356.0,-0.04%,游戏,电子竞技
353840826,公主连结ReDive,https://space.bilibili.com/353840826,3536.9,2112077,-356.0,-0.02%,游戏,手机游戏
212535360,墨茶Official,https://space.bilibili.com/212535360,3544.3,1964412,-352.0,-0.02%,游戏,网络游戏
133901828,二斤啦啦啦啦,https://space.bilibili.com/133901828,3530.2,935874,-351.0,-0.04%,科技,数码
1654298561,召唤与合成2,https://space.bilibili.com/1654298561,3486.2,326598,-349.0,-0.11%,游戏,手机游戏
7655977,十二礼,https://space.bilibili.com/7655977,3533.2,1183385,-347.0,-0.03%,生活,日常
33683045,张召忠,https://space.bilibili.com/33683045,3567.3,4416374,-345.0,-0.01%,知识,社科·法律·心理
476592192,Desire_Music,https://space.bilibili.com/476592192,2938.9,17776,-345.0,-1.94%,时尚,服饰
429392011,天天鉴宝,https://space.bilibili.com/429392011,3535.7,1462749,-340.0,-0.02%,生活,日常
23920239,小米公司,https://space.bilibili.com/23920239,3540.8,2005871,-334.0,-0.02%,生活,日常
532888,训练员hj,https://space.bilibili.com/532888,2636.4,10653,-334.0,-3.14%,游戏,手机游戏
702300153,音乐珍藏,https://space.bilibili.com/702300153,3479.3,260422,-332.0,-0.13%,音乐,音乐现场
1269265572,极氪,https://space.bilibili.com/1269265572,3506.4,576021,-332.0,-0.06%,汽车,汽车生活
96153951,BR店长,https://space.bilibili.com/96153951,3455.2,201141,-330.0,-0.16%,科技,数码
