uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
32046347,黑洞king,https://space.bilibili.com/32046347,3471.5,623224,-8866.0,-1.42%,游戏,电子竞技
611214594,上汽大众,https://space.bilibili.com/611214594,3491.4,2181207,-6427.0,-0.29%,汽车,汽车生活
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3529.4,12624595,-4599.0,-0.04%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3493.2,2383960,-3699.0,-0.16%,科技,数码
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3517.7,12640166,-3257.0,-0.03%,游戏,单机游戏
399841608,坎奇Kankike,https://space.bilibili.com/399841608,3311.8,79147,-2839.0,-3.59%,游戏,手机游戏
275338136,肯德基,https://space.bilibili.com/275338136,3494,2237680,-2635.0,-0.12%,生活,日常
246251134,厄风琉斯,https://space.bilibili.com/246251134,3435.6,281798,-2192.0,-0.78%,游戏,电子竞技
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3494.7,2579500,-2160.0,-0.08%,游戏,电子竞技
38351330,阿幕降临,https://space.bilibili.com/38351330,3506.4,1724267,-1953.0,-0.11%,动画,综合
31220044,小贝饿了,https://space.bilibili.com/31220044,3507.2,2769122,-1942.0,-0.07%,美食,美食侦探
18149131,Overidea_China,https://space.bilibili.com/18149131,3513.4,876075,-1834.0,-0.21%,动画,综合
808171,吃素的狮子,https://space.bilibili.com/808171,3539.8,2847662,-1819.0,-0.06%,生活,日常
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3498.2,2109455,-1589.0,-0.08%,游戏,电子竞技
383670040,小郑菜菜Csgo,https://space.bilibili.com/383670040,3426.8,246067,-1414.0,-0.57%,游戏,电子竞技
526530563,风色幻想搬砖喵,https://space.bilibili.com/526530563,3417.1,223530,-1340.0,-0.60%,游戏,手机游戏
122879,敖厂长,https://space.bilibili.com/122879,3552.7,7464057,-1171.0,-0.02%,游戏,单机游戏
777536,LexBurner,https://space.bilibili.com/777536,3569.2,6180950,-1158.0,-0.02%,游戏,手机游戏
1869712375,山城小栗旬的理发日记,https://space.bilibili.com/1869712375,3510.6,3345181,-1150.0,-0.03%,时尚,美妆
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3539.4,7029574,-1138.0,-0.02%,生活,日常
466272,bili_466272,https://space.bilibili.com/466272,3571.1,4385648,-1052.0,-0.02%,生活,日常
673520112,TCL,https://space.bilibili.com/673520112,3457,457034,-1051.0,-0.23%,科技,数码
2920960,大祥哥来了,https://space.bilibili.com/2920960,3571.6,4819165,-1042.0,-0.02%,美食,美食测评
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3482.3,886215,-1042.0,-0.12%,游戏,电子竞技
17561219,直播小喇叭,https://space.bilibili.com/17561219,3493.4,2940147,-1041.0,-0.04%,游戏,电子竞技
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3509.7,1992705,-1020.0,-0.05%,知识,社科·法律·心理
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3464.8,548116,-1018.0,-0.19%,游戏,手机游戏
11100920,飞社长,https://space.bilibili.com/11100920,3509.2,2163091,-979.0,-0.05%,生活,搞笑
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3477,695243,-941.0,-0.14%,游戏,电子竞技
133901828,二斤啦啦啦啦,https://space.bilibili.com/133901828,3487.3,939831,-896.0,-0.10%,科技,数码
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3617,6241019,-886.0,-0.01%,娱乐,综艺
11870568,拉宏桑,https://space.bilibili.com/11870568,3513.7,3272788,-867.0,-0.03%,生活,日常
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3541.7,4183813,-831.0,-0.02%,生活,日常
1628139107,真实电竞,https://space.bilibili.com/1628139107,3476,760608,-812.0,-0.11%,游戏,电子竞技
508141704,大熊苏尔,https://space.bilibili.com/508141704,3477.4,745535,-808.0,-0.11%,动物圈,野生动物
643873396,平安小财娘,https://space.bilibili.com/643873396,3488.2,1204024,-797.0,-0.07%,生活,搞笑
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3497.1,4164036,-794.0,-0.02%,游戏,电子竞技
37813467,时空猎人3,https://space.bilibili.com/37813467,3478.1,999060,-783.0,-0.08%,游戏,手机游戏
279991456,靠谱电竞,https://space.bilibili.com/279991456,3524.9,2061605,-781.0,-0.04%,游戏,电子竞技
3997812,S同学甄不错,https://space.bilibili.com/3997812,3473.2,601010,-739.0,-0.12%,影视,影视杂谈
66777747,不知名男枪丶,https://space.bilibili.com/66777747,3429,249356,-739.0,-0.30%,游戏,电子竞技
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3493.1,1372406,-734.0,-0.05%,游戏,电子竞技
9008159,花花与三猫CatLive,https://space.bilibili.com/9008159,3509.3,3400066,-708.0,-0.02%,动物圈,喵星人
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3478.7,661743,-701.0,-0.11%,美食,美食制作
439868658,五菱汽车,https://space.bilibili.com/439868658,3486.5,1187874,-698.0,-0.06%,汽车,汽车生活
1565155,是大腿,https://space.bilibili.com/1565155,3517.8,3482373,-683.0,-0.02%,游戏,电子竞技
85845870,勇仔leo,https://space.bilibili.com/85845870,3474.5,562356,-677.0,-0.12%,时尚,美妆
