uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
38351330,阿幕降临,https://space.bilibili.com/38351330,3477.6,1740310,-21681.0,-1.25%,动画,综合
611214594,上汽大众,https://space.bilibili.com/611214594,3462.5,2237956,-18476.0,-0.83%,汽车,汽车生活
32046347,黑洞king,https://space.bilibili.com/32046347,3445.7,693126,-14876.0,-2.15%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3464.1,2419698,-6262.0,-0.26%,科技,数码
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3500.2,12668849,-5362.0,-0.04%,游戏,电子竞技
275338136,肯德基,https://space.bilibili.com/275338136,3465,2276746,-5160.0,-0.23%,生活,日常
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3465.6,2591789,-4070.0,-0.16%,游戏,电子竞技
31220044,小贝饿了,https://space.bilibili.com/31220044,3478.1,2791879,-3976.0,-0.14%,美食,美食侦探
652663378,LOL小超梦,https://space.bilibili.com/652663378,3416.7,339023,-3145.0,-0.93%,游戏,电子竞技
473950562,空白的心丶z,https://space.bilibili.com/473950562,3425.6,407685,-2065.0,-0.51%,游戏,电子竞技
18149131,Overidea_China,https://space.bilibili.com/18149131,3484.8,888569,-2050.0,-0.23%,动画,综合
246251134,厄风琉斯,https://space.bilibili.com/246251134,3410.5,300348,-2032.0,-0.68%,游戏,电子竞技
288605723,无名Noname,https://space.bilibili.com/288605723,3199.5,49827,-1992.0,-4.00%,游戏,电子竞技
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3288.8,81418,-1855.0,-2.28%,汽车,摩托车
673520112,TCL,https://space.bilibili.com/673520112,3429.9,472490,-1850.0,-0.39%,科技,数码
1017081142,Rookie,https://space.bilibili.com/1017081142,3458.9,1457117,-1761.0,-0.12%,游戏,电子竞技
351085345,普普通通Tony大叔,https://space.bilibili.com/351085345,3437.6,477665,-1611.0,-0.34%,科技,数码
23876661,茶鸣拾贰律,https://space.bilibili.com/23876661,3307.8,89575,-1611.0,-1.80%,音乐,原创音乐
398326679,YYP看汽车,https://space.bilibili.com/398326679,3421.7,335811,-1328.0,-0.40%,汽车,汽车生活
17561219,直播小喇叭,https://space.bilibili.com/17561219,3464.3,2949982,-1245.0,-0.04%,游戏,电子竞技
37813467,时空猎人3,https://space.bilibili.com/37813467,3449.2,1005533,-1164.0,-0.12%,游戏,手机游戏
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3443.2,791758,-1145.0,-0.14%,游戏,手机游戏
466272,bili_466272,https://space.bilibili.com/466272,3542.2,4394351,-995.0,-0.02%,生活,日常
1696269234,爱吃手柄的咕酱捏,https://space.bilibili.com/1696269234,3131.4,38058,-989.0,-2.60%,游戏,网络游戏
2920960,大祥哥来了,https://space.bilibili.com/2920960,3542.6,4827208,-964.0,-0.02%,美食,美食测评
434976151,尼康趣发现,https://space.bilibili.com/434976151,3301.3,88980,-932.0,-1.05%,科技,数码
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3507.2,4901775,-897.0,-0.02%,生活,日常
9535164,一加手机,https://space.bilibili.com/9535164,3442.9,561342,-890.0,-0.16%,科技,数码
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3468,4171037,-890.0,-0.02%,游戏,电子竞技
674539396,妙妙子Official,https://space.bilibili.com/674539396,3425.3,401336,-887.0,-0.22%,游戏,电子竞技
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3510.4,7036702,-882.0,-0.01%,生活,日常
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3436.1,552482,-871.0,-0.16%,游戏,手机游戏
439868658,五菱汽车,https://space.bilibili.com/439868658,3457.5,1192894,-869.0,-0.07%,汽车,汽车生活
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3480.7,2000865,-856.0,-0.04%,知识,社科·法律·心理
434334701,七海Nana7mi,https://space.bilibili.com/434334701,3462.8,981805,-824.0,-0.08%,动画,综合
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3448.5,881751,-819.0,-0.09%,游戏,电子竞技
347667464,老爸评测,https://space.bilibili.com/347667464,3493.7,3915007,-801.0,-0.02%,生活,日常
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3587.9,6248631,-783.0,-0.01%,娱乐,综艺
1628139107,真实电竞,https://space.bilibili.com/1628139107,3447.2,766846,-776.0,-0.10%,游戏,电子竞技
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3464.1,1379292,-770.0,-0.06%,游戏,电子竞技
436494933,青野大魔王,https://space.bilibili.com/436494933,3400.5,239692,-766.0,-0.32%,游戏,电子竞技
297137461,阿ki老大哥,https://space.bilibili.com/297137461,3308.3,97900,-746.0,-0.76%,生活,其他
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3512.7,4190387,-736.0,-0.02%,生活,日常
415479453,主厨农国栋,https://space.bilibili.com/415479453,3490.7,1378346,-713.0,-0.05%,美食,美食制作
517027781,猫之城手游,https://space.bilibili.com/517027781,3453.3,1062778,-688.0,-0.06%,游戏,手机游戏
1498310,土拨鼠小屁,https://space.bilibili.com/1498310,3298.7,86727,-682.0,-0.79%,游戏,网络游戏
432832670,没煮熟的大鹅,https://space.bilibili.com/432832670,3455.3,974901,-672.0,-0.07%,美食,美食记录
23920239,小米公司,https://space.bilibili.com/23920239,3468.6,2012580,-667.0,-0.03%,生活,日常
19577966,李子柒,https://space.bilibili.com/19577966,3521.3,7681956,-651.0,-0.01%,美食,田园美食
643873396,平安小财娘,https://space.bilibili.com/643873396,3459.2,1210145,-642.0,-0.05%,生活,搞笑
437316738,朱一旦的枯燥生活,https://space.bilibili.com/437316738,3511.6,3738248,-636.0,-0.02%,生活,搞笑
481888304,Boki的搬运工,https://space.bilibili.com/481888304,3452.7,914495,-629.0,-0.07%,美食,美食记录
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3467.4,1181227,-627.0,-0.05%,生活,日常
1868902080,哔哩哔哩拜年纪,https://space.bilibili.com/1868902080,3500.3,4015167,-611.0,-0.02%,动画,综合
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3448.6,729813,-601.0,-0.08%,游戏,电子竞技
9008159,花花与三猫CatLive,https://space.bilibili.com/9008159,3480.3,3402710,-600.0,-0.02%,动物圈,喵星人
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3469.1,2118337,-595.0,-0.03%,游戏,电子竞技
16187912,老王dota2,https://space.bilibili.com/16187912,3359.5,135469,-584.0,-0.43%,游戏,电子竞技
777536,LexBurner,https://space.bilibili.com/777536,3565.1,6187185,-576.0,-0.01%,动画,综合
285499073,东尼ookii,https://space.bilibili.com/285499073,3510.5,4574799,-571.0,-0.01%,生活,搞笑
1871001,棉花大哥哥,https://space.bilibili.com/1871001,3477.2,2488843,-553.0,-0.02%,游戏,手机游戏
1232707257,娜可不行lina,https://space.bilibili.com/1232707257,3366,160137,-551.0,-0.34%,科技,数码
508141704,大熊苏尔,https://space.bilibili.com/508141704,3448.5,750574,-539.0,-0.07%,动物圈,野生动物
551534193,韩国吃播-Boki,https://space.bilibili.com/551534193,3438.5,593858,-538.0,-0.09%,美食,美食记录
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3448.4,703219,-522.0,-0.07%,游戏,电子竞技
50121112,梦想家小瓜子,https://space.bilibili.com/50121112,3380,183389,-522.0,-0.28%,游戏,电子竞技
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3462.2,1368542,-522.0,-0.04%,生活,日常
2069605488,張忠興,https://space.bilibili.com/2069605488,3456,743433,-515.0,-0.07%,生活,搞笑
512105432,玉麒麟csgo,https://space.bilibili.com/512105432,3349.4,144046,-510.0,-0.35%,游戏,电子竞技
596324576,音乐制作人Kurt,https://space.bilibili.com/596324576,3524.6,1922605,-509.0,-0.03%,音乐,翻唱
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3453.5,891195,-505.0,-0.06%,游戏,电子竞技
1700460114,CC宝宝贝er,https://space.bilibili.com/1700460114,2783.4,14812,-502.0,-3.39%,时尚,服饰
392836434,哔哩哔哩王者荣耀赛事,https://space.bilibili.com/392836434,3468.7,3670054,-499.0,-0.01%,游戏,电子竞技
138832847,哇哇哇妹,https://space.bilibili.com/138832847,3484.8,1566363,-492.0,-0.03%,影视,影视杂谈
3117396,犇牛者DC,https://space.bilibili.com/3117396,3451.3,539033,-478.0,-0.09%,游戏,手机游戏
3595470,萌萌哒老陈,https://space.bilibili.com/3595470,3388.6,203515,-477.0,-0.23%,游戏,电子竞技
1388514638,longdd黄翔,https://space.bilibili.com/1388514638,3438.1,610830,-472.0,-0.08%,游戏,电子竞技
196356191,翔翔大作战,https://space.bilibili.com/196356191,3537.2,3908188,-470.0,-0.01%,美食,美食测评
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3492.9,2411371,-470.0,-0.02%,知识,科学科普
480680646,阿萨Aza,https://space.bilibili.com/480680646,3482.3,1218726,-465.0,-0.04%,动画,综合
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3397.5,251704,-464.0,-0.18%,汽车,汽车生活
35260261,神医RUI,https://space.bilibili.com/35260261,3384.2,159056,-458.0,-0.29%,游戏,电子竞技
471283015,BOSS直聘,https://space.bilibili.com/471283015,3101.9,34783,-458.0,-1.32%,生活,搞笑
1269265572,极氪,https://space.bilibili.com/1269265572,3434.9,581953,-447.0,-0.08%,汽车,汽车生活
