uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
611214594,上汽大众,https://space.bilibili.com/611214594,3458.9,2256432,-16004.0,-0.71%,汽车,汽车生活
578227337,华为,https://space.bilibili.com/578227337,3460.5,2425960,-11550.0,-0.48%,科技,数码
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3496.5,12674211,-6925.0,-0.05%,游戏,电子竞技
31220044,小贝饿了,https://space.bilibili.com/31220044,3474.4,2795855,-5210.0,-0.19%,美食,美食侦探
473950562,空白的心丶z,https://space.bilibili.com/473950562,3422.5,409750,-4993.0,-1.22%,游戏,电子竞技
1017081142,Rookie,https://space.bilibili.com/1017081142,3455.3,1458878,-3977.0,-0.27%,游戏,电子竞技
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3461.9,2595859,-3561.0,-0.14%,游戏,电子竞技
275338136,肯德基,https://space.bilibili.com/275338136,3461.4,2281906,-3290.0,-0.14%,生活,日常
9993190,居居魅,https://space.bilibili.com/9993190,3339.6,123481,-2927.0,-2.37%,游戏,手机游戏
673520112,TCL,https://space.bilibili.com/673520112,3426.4,474340,-2309.0,-0.49%,科技,数码
23876661,茶鸣拾贰律,https://space.bilibili.com/23876661,3306.5,91186,-1704.0,-1.87%,音乐,原创音乐
14110780,凉风Kaze,https://space.bilibili.com/14110780,3584.4,8125811,-1648.0,-0.02%,生活,搞笑
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3288.2,83273,-1636.0,-1.96%,汽车,摩托车
246251134,厄风琉斯,https://space.bilibili.com/246251134,3407.2,302380,-1514.0,-0.50%,游戏,电子竞技
480680646,阿萨Aza,https://space.bilibili.com/480680646,3478.6,1219191,-1512.0,-0.12%,动画,综合
652663378,LOL小超梦,https://space.bilibili.com/652663378,3413.3,342168,-1500.0,-0.44%,游戏,电子竞技
18149131,Overidea_China,https://space.bilibili.com/18149131,3481.1,890619,-1490.0,-0.17%,动画,综合
434334701,七海Nana7mi,https://space.bilibili.com/434334701,3459.1,982629,-1419.0,-0.14%,动画,综合
674539396,妙妙子Official,https://space.bilibili.com/674539396,3421.8,402223,-1165.0,-0.29%,游戏,电子竞技
1498310,土拨鼠小屁,https://space.bilibili.com/1498310,3297,87409,-1150.0,-1.32%,游戏,网络游戏
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3439.5,792903,-1113.0,-0.14%,游戏,手机游戏
17561219,直播小喇叭,https://space.bilibili.com/17561219,3460.7,2951227,-1068.0,-0.04%,游戏,电子竞技
466272,bili_466272,https://space.bilibili.com/466272,3538.5,4395346,-974.0,-0.02%,生活,日常
64925986,大佬甜er,https://space.bilibili.com/64925986,3472.1,1363725,-973.0,-0.07%,时尚,美妆
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3464.3,4171927,-950.0,-0.02%,游戏,电子竞技
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3503.5,4902672,-926.0,-0.02%,生活,日常
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3584.2,6249414,-921.0,-0.01%,娱乐,综艺
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3477,2001721,-918.0,-0.05%,知识,社科·法律·心理
434976151,尼康趣发现,https://space.bilibili.com/434976151,3299.2,89912,-898.0,-1.00%,科技,数码
212630840,卡琳娜和揉西,https://space.bilibili.com/212630840,3463.1,1331031,-872.0,-0.07%,生活,日常
5870268,三代鹿人,https://space.bilibili.com/5870268,3543.1,6129179,-861.0,-0.01%,影视,影视杂谈
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3432.5,553353,-842.0,-0.15%,游戏,手机游戏
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3445,730414,-822.0,-0.11%,游戏,电子竞技
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3458.5,1369064,-816.0,-0.06%,生活,日常
276187015,笠崽,https://space.bilibili.com/276187015,3298,88575,-811.0,-0.92%,生活,日常
517027781,猫之城手游,https://space.bilibili.com/517027781,3449.6,1063466,-806.0,-0.08%,游戏,手机游戏
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3506.7,7037584,-791.0,-0.01%,生活,日常
439868658,五菱汽车,https://space.bilibili.com/439868658,3453.9,1193763,-789.0,-0.07%,汽车,汽车生活
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3460.4,1380062,-775.0,-0.06%,游戏,电子竞技
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3444.9,882570,-773.0,-0.09%,游戏,电子竞技
432832670,没煮熟的大鹅,https://space.bilibili.com/432832670,3451.6,975573,-704.0,-0.07%,美食,美食记录
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3465.4,2118932,-703.0,-0.03%,游戏,电子竞技
297137461,阿ki老大哥,https://space.bilibili.com/297137461,3305.5,98646,-701.0,-0.71%,生活,其他
37813467,时空猎人3,https://space.bilibili.com/37813467,3445.5,1006697,-689.0,-0.07%,游戏,手机游戏
383670040,小郑菜菜Csgo,https://space.bilibili.com/383670040,3397.9,258854,-686.0,-0.27%,游戏,电子竞技
19577966,李子柒,https://space.bilibili.com/19577966,3517.6,7682607,-667.0,-0.01%,美食,田园美食
