uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
508141704,大熊苏尔,https://space.bilibili.com/508141704,3412.9,756394,-526.0,-0.07%,动物圈,野生动物
13904634,我是TOO,https://space.bilibili.com/13904634,3429.1,1290464,-516.0,-0.04%,游戏,电子竞技
87635114,解说英凯,https://space.bilibili.com/87635114,3418.4,974367,-500.0,-0.05%,游戏,电子竞技
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3407.8,804047,-488.0,-0.06%,游戏,手机游戏
496035658,Kristin英语老师,https://space.bilibili.com/496035658,3422.1,1472069,-483.0,-0.03%,知识,校园学习
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3457.1,2416355,-481.0,-0.02%,知识,科学科普
390601281,V5电子竞技俱乐部官方,https://space.bilibili.com/390601281,3393.6,425755,-480.0,-0.11%,游戏,电子竞技
178778949,英雄联盟,https://space.bilibili.com/178778949,3454,2891688,-479.0,-0.02%,游戏,电子竞技
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3431.6,1186551,-475.0,-0.04%,生活,日常
612492134,司马南,https://space.bilibili.com/612492134,3440.6,2003455,-465.0,-0.02%,资讯,热点
16187912,老王dota2,https://space.bilibili.com/16187912,3328.1,140113,-459.0,-0.33%,游戏,电子竞技
701697448,张凤霞111,https://space.bilibili.com/701697448,3413.6,699749,-459.0,-0.07%,生活,搞笑
11097284,康哟喂,https://space.bilibili.com/11097284,3412.7,595675,-456.0,-0.08%,生活,日常
196356191,翔翔大作战,https://space.bilibili.com/196356191,3501.5,3913536,-449.0,-0.01%,美食,美食测评
66556492,赵俊日,https://space.bilibili.com/66556492,3415.8,891179,-441.0,-0.05%,游戏,电子竞技
32289484,-T小白-,https://space.bilibili.com/32289484,3259.7,87009,-439.0,-0.50%,科技,数码
34728585,极速拍档-NANA,https://space.bilibili.com/34728585,3407.3,633413,-437.0,-0.07%,汽车,汽车生活
471259688,深空之眼手游,https://space.bilibili.com/471259688,3418.2,1165933,-426.0,-0.04%,游戏,手机游戏
1947815773,益家有小佰,https://space.bilibili.com/1947815773,3266.1,93448,-419.0,-0.45%,知识,科学科普
345548816,爆裂魔女,https://space.bilibili.com/345548816,3406.4,677858,-414.0,-0.06%,游戏,手机游戏
330663625,站不起来的蒙蒙,https://space.bilibili.com/330663625,3424.6,1343841,-412.0,-0.03%,生活,搞笑
1643625517,花花小同学呀,https://space.bilibili.com/1643625517,2562.8,10508,-409.0,-3.89%,舞蹈,舞蹈综合
251850212,考研英语刘晓艳,https://space.bilibili.com/251850212,3434.1,1601410,-398.0,-0.02%,知识,校园学习
503219639,bili_503219639,https://space.bilibili.com/503219639,2703,13459,-397.0,-2.95%,舞蹈,舞蹈综合
161419374,山药视频,https://space.bilibili.com/161419374,3434.9,1771480,-392.0,-0.02%,美食,田园美食
1713021018,时序残响,https://space.bilibili.com/1713021018,3401,533761,-386.0,-0.07%,游戏,手机游戏
647409444,无期迷途,https://space.bilibili.com/647409444,3416.4,1164311,-383.0,-0.03%,游戏,手机游戏
17409016,爱做饭的芋头SAMA,https://space.bilibili.com/17409016,3468.8,3186601,-382.0,-0.01%,美食,美食制作
2087432052,安娜-谢尔巴科娃,https://space.bilibili.com/2087432052,3424.9,999940,-373.0,-0.04%,运动,运动综合
206706701,杰士邦jissbon,https://space.bilibili.com/206706701,3261.1,88065,-370.0,-0.42%,生活,日常
50366363,熙狗Game,https://space.bilibili.com/50366363,3418.2,951279,-357.0,-0.04%,游戏,电子竞技
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3454.1,2186250,-357.0,-0.02%,生活,手工
14110780,凉风Kaze,https://space.bilibili.com/14110780,3552.3,8134404,-356.0,0.00%,生活,搞笑
231896831,领克汽车,https://space.bilibili.com/231896831,3416.2,1125707,-355.0,-0.03%,生活,日常
1278118266,科技老男孩,https://space.bilibili.com/1278118266,3353.7,203215,-355.0,-0.17%,知识,科学科普
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3416.6,915192,-349.0,-0.04%,时尚,美妆
7655977,十二礼,https://space.bilibili.com/7655977,3425.4,1193649,-344.0,-0.03%,生活,日常
210954454,健康中国官方帐号,https://space.bilibili.com/210954454,3258,78541,-342.0,-0.44%,资讯,热点
102999485,华为终端,https://space.bilibili.com/102999485,3433.4,1405544,-341.0,-0.02%,科技,数码
1871001,棉花大哥哥,https://space.bilibili.com/1871001,3441.3,2487422,-340.0,-0.01%,游戏,手机游戏
33683045,张召忠,https://space.bilibili.com/33683045,3459.4,4424498,-339.0,-0.01%,知识,社科·法律·心理
442380537,王老吉官方账号,https://space.bilibili.com/442380537,3396,350621,-329.0,-0.09%,生活,日常
1287676222,磁力赏,https://space.bilibili.com/1287676222,2807.8,16523,-325.0,-1.97%,动画,手办·模玩
1750561,蜜球兔,https://space.bilibili.com/1750561,3287.3,107188,-323.0,-0.30%,游戏,单机游戏
406517693,甘子七,https://space.bilibili.com/406517693,3426.9,1020801,-318.0,-0.03%,生活,搞笑
302651406,苏宁电子竞技俱乐部,https://space.bilibili.com/302651406,3373.9,293838,-318.0,-0.11%,游戏,电子竞技
1802392,榛葉nami,https://space.bilibili.com/1802392,3382.2,275492,-308.0,-0.11%,音乐,翻唱
76818693,心奈是杯奶茶,https://space.bilibili.com/76818693,2750.9,14965,-308.0,-2.06%,动画,综合
437549884,尽七七,https://space.bilibili.com/437549884,3361.1,232909,-305.0,-0.13%,游戏,单机游戏
26366366,哔哩哔哩活动,https://space.bilibili.com/26366366,3429.9,2062179,-305.0,-0.01%,动画,MAD·AMV
81824112,导演小策,https://space.bilibili.com/81824112,3453.8,3257151,-298.0,-0.01%,生活,搞笑
648733888,我是阿尔乔姆,https://space.bilibili.com/648733888,3406.9,523403,-298.0,-0.06%,生活,搞笑
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3427.3,1740590,-293.0,-0.02%,游戏,单机游戏
808171,吃素的狮子,https://space.bilibili.com/808171,3475,2853984,-293.0,-0.01%,生活,日常
4474705,孤独的美食基,https://space.bilibili.com/4474705,3461.5,3626436,-288.0,-0.01%,美食,美食侦探
33605910,啵啵小狗341,https://space.bilibili.com/33605910,3385.9,174393,-287.0,-0.16%,音乐,翻唱
2094031249,火羽ひのめ,https://space.bilibili.com/2094031249,3275,97652,-287.0,-0.29%,动画,综合
641591444,阿巳与小铃铛,https://space.bilibili.com/641591444,3430.5,2037775,-285.0,-0.01%,动画,短片·手书·配音
375040863,你是想气死一酱么,https://space.bilibili.com/375040863,3393,390248,-284.0,-0.07%,游戏,电子竞技
39243809,麓麓有为,https://space.bilibili.com/39243809,3351.9,197856,-283.0,-0.14%,游戏,网络游戏
587618113,姚姚不是P30,https://space.bilibili.com/587618113,3433.9,2124532,-281.0,-0.01%,生活,搞笑
677062421,历史氪,https://space.bilibili.com/677062421,3388.9,365243,-279.0,-0.08%,知识,社科·法律·心理
31748830,影驰科技,https://space.bilibili.com/31748830,3296.1,113966,-275.0,-0.24%,科技,数码
9008159,花花与三猫CatLive,https://space.bilibili.com/9008159,3444.4,3405027,-275.0,-0.01%,动物圈,喵星人
51896064,罗汉解说,https://space.bilibili.com/51896064,3456.4,2553410,-275.0,-0.01%,游戏,电子竞技
568089240,维他阿K,https://space.bilibili.com/568089240,3439.5,1495346,-275.0,-0.02%,时尚,美妆
429392011,天天鉴宝,https://space.bilibili.com/429392011,3427.8,1474862,-272.0,-0.02%,生活,日常
628941292,朵一酱Duoyi,https://space.bilibili.com/628941292,3306.8,123227,-271.0,-0.22%,生活,搞笑
338927049,燕子堡BBQ学徒Ray,https://space.bilibili.com/338927049,3450,1789921,-270.0,-0.02%,美食,美食制作
2294686,晓曦Asahino,https://space.bilibili.com/2294686,3115.7,41086,-269.0,-0.65%,音乐,翻唱
7129848,王者荣耀直播姬,https://space.bilibili.com/7129848,3416.9,987752,-268.0,-0.03%,游戏,电子竞技
702989259,我叫MT官方,https://space.bilibili.com/702989259,3240.6,73887,-266.0,-0.36%,国创,国产原创相关
8491103,轩墨宝宝,https://space.bilibili.com/8491103,3421.2,1198718,-266.0,-0.02%,生活,搞笑
50111839,小琨爱小蛊,https://space.bilibili.com/50111839,3428.3,1024720,-265.0,-0.03%,游戏,手机游戏
494978109,LNG电子竞技俱乐部官方,https://space.bilibili.com/494978109,3374.8,294858,-265.0,-0.09%,游戏,电子竞技
254463269,毕导THU,https://space.bilibili.com/254463269,3489.5,4961987,-265.0,-0.01%,知识,科学科普
238444767,叫我今非昔比,https://space.bilibili.com/238444767,3340.9,153713,-262.0,-0.17%,游戏,电子竞技
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3443.2,1626822,-261.0,-0.02%,生活,日常
385301930,暗黑破坏神-不朽,https://space.bilibili.com/385301930,3388.7,412989,-261.0,-0.06%,游戏,手机游戏
8156551,卿暮,https://space.bilibili.com/8156551,3370.2,285490,-260.0,-0.09%,生活,搞笑
630280232,安慕希,https://space.bilibili.com/630280232,3376.6,299987,-259.0,-0.09%,生活,搞笑
2871017,一栗莎子,https://space.bilibili.com/2871017,3424.3,1590122,-252.0,-0.02%,生活,日常
10510808,修勾夜店老板,https://space.bilibili.com/10510808,3427.7,945590,-251.0,-0.03%,音乐,音乐综合
222190390,文真则-文先生,https://space.bilibili.com/222190390,3292.1,111059,-250.0,-0.23%,游戏,单机游戏
4995329,曦彤Asuna,https://space.bilibili.com/4995329,3298.4,118269,-249.0,-0.21%,科技,数码
488009671,千雅折一湖Official,https://space.bilibili.com/488009671,3424.7,1288857,-247.0,-0.02%,生活,日常
2306780,哔哩哔哩线下活动,https://space.bilibili.com/2306780,3428.5,1485749,-246.0,-0.02%,生活,日常
36576761,诗小雅Official,https://space.bilibili.com/36576761,3245.3,76788,-245.0,-0.32%,动画,综合
588049766,Redmi官方,https://space.bilibili.com/588049766,3396.5,416322,-245.0,-0.06%,科技,数码
325018581,古剑奇谭木语人,https://space.bilibili.com/325018581,3378.7,333849,-242.0,-0.07%,游戏,手机游戏
605544858,矮油王老六,https://space.bilibili.com/605544858,3429.4,1200500,-242.0,-0.02%,生活,搞笑
23383532,bzzb521,https://space.bilibili.com/23383532,3396.1,442624,-241.0,-0.05%,游戏,电子竞技
2032815411,Ike的羽毛笔尖,https://space.bilibili.com/2032815411,3357.7,184881,-238.0,-0.13%,动画,综合
212535360,墨茶Official,https://space.bilibili.com/212535360,3436.3,1973139,-238.0,-0.01%,游戏,网络游戏
686606640,奥比岛-梦想国度,https://space.bilibili.com/686606640,3380.9,331724,-237.0,-0.07%,游戏,手机游戏
219684627,CallMeLeeKk,https://space.bilibili.com/219684627,3089.1,37475,-236.0,-0.63%,游戏,网络游戏
416396345,啊哈哈哈哈哈布,https://space.bilibili.com/416396345,2760.6,15114,-236.0,-1.56%,游戏,单机游戏
1366597174,勇敢的哈克官方,https://space.bilibili.com/1366597174,2614.8,11903,-235.0,-1.97%,游戏,单机游戏
322892,痒局长,https://space.bilibili.com/322892,3450.3,2683137,-234.0,-0.01%,游戏,手机游戏
31624111,鲲哥带你学数学,https://space.bilibili.com/31624111,3429.7,2257286,-234.0,-0.01%,知识,校园学习
298753342,曹小灵比比叨,https://space.bilibili.com/298753342,3424.6,987889,-233.0,-0.02%,知识,财经商业
30643878,野食小哥,https://space.bilibili.com/30643878,3447.5,1828938,-233.0,-0.01%,美食,田园美食
355080541,莎莎酱ox,https://space.bilibili.com/355080541,3219.7,67626,-232.0,-0.34%,时尚,美妆
488836173,yoyo鹿鸣_Lumi,https://space.bilibili.com/488836173,3430,1513730,-232.0,-0.02%,动画,MMD·3D
95480382,左拆家,https://space.bilibili.com/95480382,3410.3,568270,-231.0,-0.04%,生活,日常
910705,泌外吴姑娘,https://space.bilibili.com/910705,3405.3,508179,-231.0,-0.05%,知识,科学科普
1643718,山下智博,https://space.bilibili.com/1643718,3446.6,2623997,-229.0,-0.01%,生活,日常
2920960,大祥哥来了,https://space.bilibili.com/2920960,3506.7,4829322,-229.0,0.00%,美食,美食测评
3345720,犬来八荒w,https://space.bilibili.com/3345720,3474,1983860,-229.0,-0.01%,娱乐,明星
662670880,刀剑神域黑衣剑士王牌,https://space.bilibili.com/662670880,3413.9,959808,-228.0,-0.02%,游戏,手机游戏
50853020,月亮湾湾_Moon,https://space.bilibili.com/50853020,3153.2,45351,-228.0,-0.50%,知识,校园学习
321422126,进击的金厂长,https://space.bilibili.com/321422126,3473.5,3354539,-227.0,-0.01%,动画,综合
1861940979,保卫萝卜,https://space.bilibili.com/1861940979,3405.6,634404,-227.0,-0.04%,游戏,手机游戏
485703766,NVIDIA英伟达官方账号,https://space.bilibili.com/485703766,3403.1,429954,-226.0,-0.05%,游戏,单机游戏
354877923,瓜瓜らQAQ,https://space.bilibili.com/354877923,3264.2,87073,-224.0,-0.26%,游戏,手机游戏
1119751753,命理碎碎念,https://space.bilibili.com/1119751753,3265.8,84127,-224.0,-0.27%,知识,社科·法律·心理
13705279,睡不醒的某某阳,https://space.bilibili.com/13705279,3417.3,649918,-224.0,-0.03%,游戏,单机游戏
353539995,拜托了小翔哥,https://space.bilibili.com/353539995,3467.8,4461714,-224.0,-0.01%,美食,美食测评
279583114,老坛胡说,https://space.bilibili.com/279583114,3451,2369089,-223.0,-0.01%,生活,日常
587887250,糖豆人终极淘汰赛,https://space.bilibili.com/587887250,3394,447898,-223.0,-0.05%,游戏,网络游戏
75912367,陈吃饭_,https://space.bilibili.com/75912367,3438.8,1206501,-218.0,-0.02%,时尚,美妆
1519552352,英雄联盟电竞经理,https://space.bilibili.com/1519552352,3363,252207,-218.0,-0.09%,游戏,电子竞技
457718798,主持人yoyo酱,https://space.bilibili.com/457718798,3423.7,1235930,-217.0,-0.02%,生活,搞笑
351030550,小黄人兔头,https://space.bilibili.com/351030550,3098.4,38996,-217.0,-0.56%,科技,数码
475250,Kyokyo沉迷汉堡王,https://space.bilibili.com/475250,3429,866643,-215.0,-0.02%,舞蹈,明星舞蹈
208259,陈睿,https://space.bilibili.com/208259,3454.5,2368685,-215.0,-0.01%,娱乐,综艺
1540634048,可爱Uuu,https://space.bilibili.com/1540634048,2835.2,17721,-215.0,-1.21%,舞蹈,舞蹈综合
403748305,BML制作指挥部,https://space.bilibili.com/403748305,3491.4,1188473,-214.0,-0.02%,音乐,音乐现场
268999208,BLG电子竞技俱乐部,https://space.bilibili.com/268999208,3410.1,634988,-213.0,-0.03%,游戏,电子竞技
281605299,草鸡实验室,https://space.bilibili.com/281605299,3367.7,244911,-213.0,-0.09%,科技,数码
50621949,OldBa1,https://space.bilibili.com/50621949,3436.2,1463195,-212.0,-0.01%,游戏,手机游戏
536408778,滴滴,https://space.bilibili.com/536408778,3411.6,645717,-212.0,-0.03%,生活,搞笑
594534726,LPL战术小黑板,https://space.bilibili.com/594534726,3424.4,1149253,-212.0,-0.02%,游戏,电子竞技
38048878,乌合麒麟,https://space.bilibili.com/38048878,3430.1,1554513,-212.0,-0.01%,生活,绘画
8372353,大米评测,https://space.bilibili.com/8372353,3429.7,1138893,-211.0,-0.02%,科技,数码
35365051,绝不白给小黄鸡,https://space.bilibili.com/35365051,3399.8,485285,-210.0,-0.04%,游戏,电子竞技
69112541,聒噪的山海君,https://space.bilibili.com/69112541,3422.3,1062427,-210.0,-0.02%,游戏,电子竞技
389599578,翘屁嫩男弗兰克,https://space.bilibili.com/389599578,2741.3,14922,-208.0,-1.39%,游戏,单机游戏
335390960,德云Televison,https://space.bilibili.com/335390960,3413.7,807433,-205.0,-0.03%,生活,搞笑
1671123869,泡芙有点齁甜,https://space.bilibili.com/1671123869,2810.9,17240,-204.0,-1.18%,生活,日常
627937572,新熵,https://space.bilibili.com/627937572,2808.6,17144,-203.0,-1.18%,知识,财经商业
526489877,少前-云图计划制作组,https://space.bilibili.com/526489877,3408.6,667624,-202.0,-0.03%,游戏,手机游戏
26139491,假美食po主,https://space.bilibili.com/26139491,3477.2,3718703,-201.0,-0.01%,美食,美食制作
430039139,salt_vlog,https://space.bilibili.com/430039139,3023,29863,-201.0,-0.67%,生活,日常
595448675,狩猎时刻手游官方,https://space.bilibili.com/595448675,3382,347241,-201.0,-0.06%,游戏,手机游戏
394136847,绝地求生小夕,https://space.bilibili.com/394136847,3373.4,288939,-199.0,-0.07%,游戏,网络游戏
660572973,张金条,https://space.bilibili.com/660572973,3411.1,706045,-198.0,-0.03%,生活,搞笑
9395982,恶魔少女Miki,https://space.bilibili.com/9395982,2993.3,28004,-198.0,-0.71%,时尚,美妆
1427895,安可乐ovo,https://space.bilibili.com/1427895,3376.7,261126,-197.0,-0.08%,游戏,手机游戏
3682229,小见见Zz,https://space.bilibili.com/3682229,3443.8,1938131,-197.0,-0.01%,游戏,电子竞技
122603795,波澜哥已上线,https://space.bilibili.com/122603795,3383,320960,-197.0,-0.06%,音乐,翻唱
485422279,联想未来中心,https://space.bilibili.com/485422279,3292,107674,-197.0,-0.18%,知识,科学科普
39642757,Vox的家族部落,https://space.bilibili.com/39642757,3406.4,397289,-196.0,-0.05%,动画,综合
5999130,蓝榛榛,https://space.bilibili.com/5999130,3030.7,30951,-196.0,-0.63%,时尚,美妆
415479453,主厨农国栋,https://space.bilibili.com/415479453,3454.9,1379136,-195.0,-0.01%,美食,美食制作
1837805274,李宗恒阿,https://space.bilibili.com/1837805274,3239.7,75789,-195.0,-0.26%,生活,搞笑
124506289,了不起我的国,https://space.bilibili.com/124506289,3380.1,333167,-193.0,-0.06%,科技,工业·工程·机械
1435524207,何处击,https://space.bilibili.com/1435524207,3374.2,269602,-192.0,-0.07%,知识,财经商业
450595813,文不叮,https://space.bilibili.com/450595813,3461.8,2681176,-191.0,-0.01%,时尚,美妆
1962442640,姐姐的热恋日记,https://space.bilibili.com/1962442640,3222.5,67818,-190.0,-0.28%,生活,日常
218869446,龚俊Simon,https://space.bilibili.com/218869446,3462.8,786604,-190.0,-0.02%,娱乐,明星
85835398,夏波波Brian,https://space.bilibili.com/85835398,3438.7,1816878,-189.0,-0.01%,美食,美食侦探
8040869,寒雪无忆曲江南,https://space.bilibili.com/8040869,3422.5,854395,-189.0,-0.02%,游戏,手机游戏
299609985,FPX电子竞技俱乐部,https://space.bilibili.com/299609985,3418.2,713768,-188.0,-0.03%,游戏,电子竞技
21031789,王尼玛,https://space.bilibili.com/21031789,3440.3,2009316,-187.0,-0.01%,生活,搞笑
38829,本气黑猫,https://space.bilibili.com/38829,3411.7,668748,-187.0,-0.03%,游戏,手机游戏
