uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
611214594,上汽大众,https://space.bilibili.com/611214594,3454.7,2272436,-19141.0,-0.84%,汽车,汽车生活
578227337,华为,https://space.bilibili.com/578227337,3456.4,2437510,-15461.0,-0.63%,科技,数码
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3492.4,12681136,-8912.0,-0.07%,游戏,电子竞技
473950562,空白的心丶z,https://space.bilibili.com/473950562,3419,414743,-6891.0,-1.66%,游戏,电子竞技
673520112,TCL,https://space.bilibili.com/673520112,3422.8,476649,-5862.0,-1.23%,科技,数码
31220044,小贝饿了,https://space.bilibili.com/31220044,3470.3,2801065,-5470.0,-0.20%,美食,美食侦探
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3457.8,2599420,-4664.0,-0.18%,游戏,电子竞技
14110780,凉风Kaze,https://space.bilibili.com/14110780,3580.3,8127459,-4234.0,-0.05%,生活,搞笑
431617766,ametorin,https://space.bilibili.com/431617766,3417.8,381120,-3896.0,-1.02%,游戏,手机游戏
275338136,肯德基,https://space.bilibili.com/275338136,3457.2,2285196,-3790.0,-0.17%,生活,日常
652663378,LOL小超梦,https://space.bilibili.com/652663378,3409.6,343668,-2738.0,-0.80%,游戏,电子竞技
277827884,楚钧艾克,https://space.bilibili.com/277827884,3445.9,1074180,-2172.0,-0.20%,游戏,电子竞技
434334701,七海Nana7mi,https://space.bilibili.com/434334701,3455.1,984048,-2043.0,-0.21%,动画,综合
246251134,厄风琉斯,https://space.bilibili.com/246251134,3403.4,303894,-1999.0,-0.66%,游戏,电子竞技
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3287.1,84909,-1837.0,-2.16%,汽车,摩托车
23876661,茶鸣拾贰律,https://space.bilibili.com/23876661,3305.2,92890,-1669.0,-1.80%,音乐,原创音乐
9993190,居居魅,https://space.bilibili.com/9993190,3336.9,126408,-1661.0,-1.31%,游戏,手机游戏
674539396,妙妙子Official,https://space.bilibili.com/674539396,3417.9,403388,-1596.0,-0.40%,游戏,电子竞技
18149131,Overidea_China,https://space.bilibili.com/18149131,3477.1,892109,-1576.0,-0.18%,动画,综合
1498310,土拨鼠小屁,https://space.bilibili.com/1498310,3295.7,88559,-1574.0,-1.78%,游戏,网络游戏
17561219,直播小喇叭,https://space.bilibili.com/17561219,3456.5,2952295,-1526.0,-0.05%,游戏,电子竞技
1017081142,Rookie,https://space.bilibili.com/1017081142,3451.1,1462855,-1504.0,-0.10%,游戏,电子竞技
480680646,阿萨Aza,https://space.bilibili.com/480680646,3474.5,1220703,-1457.0,-0.12%,动画,综合
439868658,五菱汽车,https://space.bilibili.com/439868658,3449.8,1194552,-1339.0,-0.11%,汽车,汽车生活
17561885,哔哩哔哩刀塔2赛事,https://space.bilibili.com/17561885,3440.7,883343,-1265.0,-0.14%,游戏,电子竞技
531236984,上汽集团MG名爵,https://space.bilibili.com/531236984,3390.4,252817,-1215.0,-0.48%,汽车,汽车生活
50329220,哔哩哔哩LOL赛事直播,https://space.bilibili.com/50329220,3460.2,4172877,-1155.0,-0.03%,游戏,电子竞技
64925986,大佬甜er,https://space.bilibili.com/64925986,3468,1364698,-1138.0,-0.08%,时尚,美妆
433187833,游乐王子-袁奇峰,https://space.bilibili.com/433187833,3418.1,383426,-1114.0,-0.29%,生活,日常
5870268,三代鹿人,https://space.bilibili.com/5870268,3539,6130040,-1101.0,-0.02%,影视,影视杂谈
867152,蕾蕾大表哥,https://space.bilibili.com/867152,3413.4,365791,-1099.0,-0.30%,游戏,电子竞技
394609671,终极小腾,https://space.bilibili.com/394609671,3458.6,2201722,-1079.0,-0.05%,汽车,汽车生活
156619610,JDG京东电子竞技俱乐部,https://space.bilibili.com/156619610,3440.8,731236,-1016.0,-0.14%,游戏,电子竞技
511744123,英特尔中国,https://space.bilibili.com/511744123,3315.6,111407,-1004.0,-0.90%,科技,数码
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3472.9,2002639,-991.0,-0.05%,知识,社科·法律·心理
434976151,尼康趣发现,https://space.bilibili.com/434976151,3296.5,90810,-979.0,-1.08%,科技,数码
466272,bili_466272,https://space.bilibili.com/466272,3534.4,4396320,-974.0,-0.02%,生活,日常
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3435.4,794016,-954.0,-0.12%,游戏,手机游戏
383670040,小郑菜菜Csgo,https://space.bilibili.com/383670040,3394.1,259540,-952.0,-0.37%,游戏,电子竞技
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3499.4,4903598,-949.0,-0.02%,生活,日常
1388514638,longdd黄翔,https://space.bilibili.com/1388514638,3430.5,611849,-933.0,-0.15%,游戏,电子竞技
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3580.1,6250335,-920.0,-0.01%,娱乐,综艺
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3456.3,1380837,-860.0,-0.06%,游戏,电子竞技
1628139107,真实电竞,https://space.bilibili.com/1628139107,3439.5,768132,-848.0,-0.11%,游戏,电子竞技
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3454.4,1369880,-828.0,-0.06%,生活,日常
276187015,笠崽,https://space.bilibili.com/276187015,3295.3,89386,-806.0,-0.90%,生活,日常
481888304,Boki的搬运工,https://space.bilibili.com/481888304,3444.9,915719,-803.0,-0.09%,美食,美食记录
37813467,时空猎人3,https://space.bilibili.com/37813467,3441.4,1007386,-768.0,-0.08%,游戏,手机游戏
3595470,萌萌哒老陈,https://space.bilibili.com/3595470,3381.4,204502,-760.0,-0.37%,游戏,电子竞技
643873396,平安小财娘,https://space.bilibili.com/643873396,3451.4,1211358,-750.0,-0.06%,生活,搞笑
297137461,阿ki老大哥,https://space.bilibili.com/297137461,3302.5,99347,-741.0,-0.75%,生活,其他
23604445,上海滩许Van强,https://space.bilibili.com/23604445,3477.2,1878050,-738.0,-0.04%,游戏,电子竞技
436494933,青野大魔王,https://space.bilibili.com/436494933,3393.2,241095,-727.0,-0.30%,游戏,电子竞技
6574487,纳豆奶奶,https://space.bilibili.com/6574487,3504.9,4191777,-727.0,-0.02%,生活,日常
473940554,英雄联盟手游,https://space.bilibili.com/473940554,3460.1,2512434,-716.0,-0.03%,游戏,手机游戏
19577966,李子柒,https://space.bilibili.com/19577966,3513.5,7683274,-711.0,-0.01%,美食,田园美食
432832670,没煮熟的大鹅,https://space.bilibili.com/432832670,3447.5,976277,-708.0,-0.07%,美食,美食记录
1955635,WinWinQAQ,https://space.bilibili.com/1955635,3299,92575,-701.0,-0.76%,游戏,电子竞技
176037767,我是郭杰瑞,https://space.bilibili.com/176037767,3502.6,7038375,-699.0,-0.01%,生活,日常
16187912,老王dota2,https://space.bilibili.com/16187912,3353,136676,-696.0,-0.51%,游戏,电子竞技
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3461.3,2119635,-692.0,-0.03%,游戏,电子竞技
551534193,韩国吃播-Boki,https://space.bilibili.com/551534193,3430.7,595021,-688.0,-0.12%,美食,美食记录
396296700,爱笑的雪一,https://space.bilibili.com/396296700,3313.1,100909,-682.0,-0.68%,舞蹈,舞蹈综合
20165629,共青团中央,https://space.bilibili.com/20165629,3579.8,9972548,-677.0,-0.01%,资讯,热点
517027781,猫之城手游,https://space.bilibili.com/517027781,3445.5,1064272,-672.0,-0.06%,游戏,手机游戏
777536,LexBurner,https://space.bilibili.com/777536,3557.4,6188144,-662.0,-0.01%,动画,综合
471259688,深空之眼手游,https://space.bilibili.com/471259688,3446.2,1163950,-649.0,-0.06%,游戏,手机游戏
437316738,朱一旦的枯燥生活,https://space.bilibili.com/437316738,3503.8,3739444,-648.0,-0.02%,生活,搞笑
95260406,拇指琴宋小小,https://space.bilibili.com/95260406,3337.5,122698,-636.0,-0.52%,音乐,演奏
1868902080,哔哩哔哩拜年纪,https://space.bilibili.com/1868902080,3492.5,4016353,-623.0,-0.02%,动画,综合
50333369,哔哩哔哩守望先锋赛事,https://space.bilibili.com/50333369,3445.7,892193,-609.0,-0.07%,游戏,电子竞技
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3440.7,704335,-586.0,-0.08%,游戏,电子竞技
508963009,HiiroVTuber,https://space.bilibili.com/508963009,3459.2,1115767,-586.0,-0.05%,动画,综合
508141704,大熊苏尔,https://space.bilibili.com/508141704,3440.7,751657,-583.0,-0.08%,动物圈,野生动物
381363592,陕西老乔吃货,https://space.bilibili.com/381363592,3440.3,617195,-582.0,-0.09%,美食,美食制作
339680732,盖世猪猪丶,https://space.bilibili.com/339680732,3475.8,3097183,-560.0,-0.02%,动画,短片·手书·配音
392836434,哔哩哔哩王者荣耀赛事,https://space.bilibili.com/392836434,3460.9,3671056,-553.0,-0.02%,游戏,电子竞技
