uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
449643177,胡宾果Bingo,https://space.bilibili.com/449643177,3405.2,287311,-368.0,-0.13%,生活,日常
396296700,爱笑的雪一,https://space.bilibili.com/396296700,3311.3,102255,-364.0,-0.36%,舞蹈,舞蹈综合
265059948,温柔JUNZ,https://space.bilibili.com/265059948,3563.2,2584491,-359.0,-0.01%,知识,社科·法律·心理
1802392,榛葉nami,https://space.bilibili.com/1802392,3406.4,273579,-351.0,-0.13%,音乐,翻唱
47291,抽风的飞机工作室,https://space.bilibili.com/47291,3433.4,562825,-350.0,-0.06%,游戏,电子竞技
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3441.2,912985,-336.0,-0.04%,时尚,美妆
23920239,小米公司,https://space.bilibili.com/23920239,3457.6,2014774,-336.0,-0.02%,生活,日常
648733888,我是阿尔乔姆,https://space.bilibili.com/648733888,3431.5,521491,-334.0,-0.06%,生活,搞笑
13904634,我是TOO,https://space.bilibili.com/13904634,3453.8,1288977,-322.0,-0.02%,游戏,电子竞技
7655977,十二礼,https://space.bilibili.com/7655977,3450.2,1191479,-319.0,-0.03%,生活,日常
4474705,孤独的美食基,https://space.bilibili.com/4474705,3486.2,3624768,-318.0,-0.01%,美食,美食侦探
605544858,矮油王老六,https://space.bilibili.com/605544858,3454.2,1198911,-309.0,-0.03%,生活,搞笑
3345720,犬来八荒w,https://space.bilibili.com/3345720,3498.8,1982399,-309.0,-0.02%,娱乐,明星
4134324,厂花蛋蛋姐,https://space.bilibili.com/4134324,3431.7,508896,-304.0,-0.06%,知识,财经商业
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3468,1625070,-302.0,-0.02%,生活,日常
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3452,1738973,-291.0,-0.02%,游戏,单机游戏
33683045,张召忠,https://space.bilibili.com/33683045,3484.1,4422517,-290.0,-0.01%,知识,社科·法律·心理
279583114,老坛胡说,https://space.bilibili.com/279583114,3475.8,2367456,-284.0,-0.01%,生活,日常
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3439.2,669531,-283.0,-0.04%,美食,美食制作
6065166,川同学不穿童鞋,https://space.bilibili.com/6065166,3450.7,850743,-281.0,-0.03%,游戏,网络游戏
808171,吃素的狮子,https://space.bilibili.com/808171,3499.7,2852439,-279.0,-0.01%,生活,日常
69112541,聒噪的山海君,https://space.bilibili.com/69112541,3447,1063066,-277.0,-0.03%,游戏,电子竞技
7129848,王者荣耀直播姬,https://space.bilibili.com/7129848,3441.6,986018,-276.0,-0.03%,游戏,电子竞技
87635114,解说英凯,https://space.bilibili.com/87635114,3443.1,973979,-274.0,-0.03%,游戏,电子竞技
234507192,原来真是翔翔啊,https://space.bilibili.com/234507192,3426.6,489130,-274.0,-0.06%,生活,汽车生活
3682229,小见见Zz,https://space.bilibili.com/3682229,3468.6,1936248,-273.0,-0.01%,游戏,电子竞技
95480382,左拆家,https://space.bilibili.com/95480382,3434.9,567600,-273.0,-0.05%,生活,日常
403748305,BML制作指挥部,https://space.bilibili.com/403748305,3516.1,1186972,-272.0,-0.02%,音乐,音乐现场
494978109,LNG电子竞技俱乐部官方,https://space.bilibili.com/494978109,3399.2,293550,-266.0,-0.09%,游戏,电子竞技
32820037,歪果仁研究协会,https://space.bilibili.com/32820037,3486.8,4023000,-259.0,-0.01%,生活,日常
16794231,靠脸吃饭的徐大王,https://space.bilibili.com/16794231,3480.8,3891487,-259.0,-0.01%,游戏,电子竞技
488836173,yoyo鹿鸣_Lumi,https://space.bilibili.com/488836173,3454.8,1512324,-251.0,-0.02%,动画,MMD·3D
406745134,阿银哦哦,https://space.bilibili.com/406745134,3472.5,1379804,-244.0,-0.02%,生活,搞笑
27283232,HZS-SHY,https://space.bilibili.com/27283232,3275.2,81207,-243.0,-0.30%,游戏,电子竞技
335390960,德云Televison,https://space.bilibili.com/335390960,3438.4,805869,-242.0,-0.03%,生活,搞笑
287795639,短的发布会,https://space.bilibili.com/287795639,3464.1,1840751,-240.0,-0.01%,科技,数码
1955635,WinWinQAQ,https://space.bilibili.com/1955635,3298.1,94025,-240.0,-0.26%,游戏,电子竞技
371099,youc-,https://space.bilibili.com/371099,3385.9,228462,-239.0,-0.10%,游戏,电子竞技
238444767,叫我今非昔比,https://space.bilibili.com/238444767,3364.3,151651,-239.0,-0.16%,游戏,电子竞技
81824112,导演小策,https://space.bilibili.com/81824112,3478.7,3256217,-237.0,-0.01%,生活,搞笑
2871017,一栗莎子,https://space.bilibili.com/2871017,3449.1,1588721,-235.0,-0.01%,生活,日常
480366389,溫暖的冷风,https://space.bilibili.com/480366389,3489.2,1321705,-234.0,-0.02%,生活,日常
345548816,爆裂魔女,https://space.bilibili.com/345548816,3431.1,676083,-233.0,-0.03%,游戏,手机游戏
428040854,上单老祖,https://space.bilibili.com/428040854,3448.5,891380,-231.0,-0.03%,游戏,电子竞技
30643878,野食小哥,https://space.bilibili.com/30643878,3472.3,1827585,-231.0,-0.01%,美食,田园美食
13118294,超级神奇的木偶,https://space.bilibili.com/13118294,3462.8,2615548,-230.0,-0.01%,游戏,电子竞技
433351,EdmundDZhang,https://space.bilibili.com/433351,3479.8,3158838,-228.0,-0.01%,游戏,单机游戏
254726274,东京大明白,https://space.bilibili.com/254726274,3443.6,743125,-228.0,-0.03%,生活,日常
50366363,熙狗Game,https://space.bilibili.com/50366363,3442.9,950338,-228.0,-0.02%,游戏,电子竞技
512574759,公孙田浩,https://space.bilibili.com/512574759,3467.7,2494452,-227.0,-0.01%,知识,人文历史
14946689,涼子同学,https://space.bilibili.com/14946689,3458.6,1561760,-225.0,-0.01%,生活,日常
250111460,蜡笔和小勋,https://space.bilibili.com/250111460,3496.3,3317283,-224.0,-0.01%,知识,科学科普
8578857,谷阿莫,https://space.bilibili.com/8578857,3478.6,2396542,-221.0,-0.01%,影视,影视杂谈
507521207,矢野浩二,https://space.bilibili.com/507521207,3471.6,1218473,-219.0,-0.02%,娱乐,明星
35757240,爱吃榴莲的小吴同学,https://space.bilibili.com/35757240,3449.6,880507,-216.0,-0.02%,生活,日常
3380239,神奇的老皮VFX,https://space.bilibili.com/3380239,3475.5,2803637,-215.0,-0.01%,游戏,电子竞技
242456596,ShanghaiDragons,https://space.bilibili.com/242456596,3315.3,107800,-215.0,-0.20%,游戏,电子竞技
536408778,滴滴,https://space.bilibili.com/536408778,3436.3,644462,-214.0,-0.03%,生活,搞笑
404621309,小鸿wow,https://space.bilibili.com/404621309,3291,85442,-211.0,-0.25%,游戏,电子竞技
618389864,榄菊官方,https://space.bilibili.com/618389864,2595.5,11129,-211.0,-1.90%,知识,科学科普
268999208,BLG电子竞技俱乐部,https://space.bilibili.com/268999208,3434.7,633818,-208.0,-0.03%,游戏,电子竞技
472753524,银河电竞,https://space.bilibili.com/472753524,3447.4,610230,-206.0,-0.03%,游戏,电子竞技
269344644,德云社哔哩分社,https://space.bilibili.com/269344644,3265.6,78852,-206.0,-0.26%,生活,搞笑
235630215,国电武术馆馆长,https://space.bilibili.com/235630215,3456.8,1563864,-204.0,-0.01%,游戏,网络游戏
38048878,乌合麒麟,https://space.bilibili.com/38048878,3454.9,1553281,-202.0,-0.01%,生活,绘画
587887250,糖豆人终极淘汰赛,https://space.bilibili.com/587887250,3418.6,446884,-202.0,-0.05%,游戏,网络游戏
647163400,星之彼端Starside,https://space.bilibili.com/647163400,3425.7,576576,-200.0,-0.03%,游戏,手机游戏
302651406,苏宁电子竞技俱乐部,https://space.bilibili.com/302651406,3398.4,292691,-200.0,-0.07%,游戏,电子竞技
387119065,成都猎人队,https://space.bilibili.com/387119065,3341.6,135879,-200.0,-0.15%,游戏,电子竞技
233108841,命运-冠位指定,https://space.bilibili.com/233108841,3456.4,2079758,-198.0,-0.01%,游戏,手机游戏
75912367,陈吃饭_,https://space.bilibili.com/75912367,3463.6,1205181,-197.0,-0.02%,时尚,美妆
234256,逗川kshadow,https://space.bilibili.com/234256,3461.6,1647997,-196.0,-0.01%,游戏,单机游戏
494686150,陈斯文cissie,https://space.bilibili.com/494686150,3437.5,688986,-195.0,-0.03%,时尚,服饰
55723103,辣目洋子,https://space.bilibili.com/55723103,3442.2,986232,-194.0,-0.02%,生活,搞笑
97177641,混乱博物馆,https://space.bilibili.com/97177641,3452.9,1429499,-193.0,-0.01%,知识,科学科普
119801456,老蒋巨靠谱,https://space.bilibili.com/119801456,3463.5,835761,-192.0,-0.02%,知识,社科·法律·心理
596324576,音乐制作人Kurt,https://space.bilibili.com/596324576,3513.5,1923779,-190.0,-0.01%,音乐,翻唱
13114261,-STA-,https://space.bilibili.com/13114261,3422.9,446040,-190.0,-0.04%,生活,搞笑
7875104,千户长生,https://space.bilibili.com/7875104,3465,1294997,-188.0,-0.01%,时尚,美妆
505370779,杰克-涛,https://space.bilibili.com/505370779,3390.3,250014,-186.0,-0.07%,汽车,汽车生活
543931452,古呀老师,https://space.bilibili.com/543931452,3453.1,1155610,-185.0,-0.02%,生活,搞笑
649022917,火星方阵,https://space.bilibili.com/649022917,3446,866244,-184.0,-0.02%,资讯,综合
35304890,吃鸡陪玩酱,https://space.bilibili.com/35304890,3446,1152851,-184.0,-0.02%,游戏,网络游戏
450103302,五星体育频道,https://space.bilibili.com/450103302,3360.5,171276,-184.0,-0.11%,运动,竞技体育
339680732,盖世猪猪丶,https://space.bilibili.com/339680732,3472.6,3097893,-183.0,-0.01%,动画,短片·手书·配音
129240403,燃茶哥哥在此,https://space.bilibili.com/129240403,3463.8,1583577,-183.0,-0.01%,游戏,手机游戏
481393564,钉钉DingTalk,https://space.bilibili.com/481393564,3466.1,1188961,-182.0,-0.02%,生活,搞笑
47236562,你的鬼哥呀,https://space.bilibili.com/47236562,3409,371103,-181.0,-0.05%,生活,搞笑
152015773,瘦不了猫,https://space.bilibili.com/152015773,3470.8,1136676,-179.0,-0.02%,时尚,健身
291615315,圆桌骑土,https://space.bilibili.com/291615315,3382.5,196002,-179.0,-0.09%,游戏,手机游戏
9008159,花花与三猫CatLive,https://space.bilibili.com/9008159,3469.2,3403700,-178.0,-0.01%,动物圈,喵星人
522383007,赵露思,https://space.bilibili.com/522383007,3453.4,1133756,-178.0,-0.02%,娱乐,明星
32050054,蓉点儿,https://space.bilibili.com/32050054,3433.6,604382,-177.0,-0.03%,时尚,美妆
350611270,生日快乐是个呆瓜,https://space.bilibili.com/350611270,3400.7,270889,-177.0,-0.07%,游戏,音游
30918403,摩尔庄园手游,https://space.bilibili.com/30918403,3437.6,688112,-176.0,-0.03%,游戏,手机游戏
295711424,神秘店长A,https://space.bilibili.com/295711424,3460.1,2109129,-176.0,-0.01%,游戏,单机游戏
450595813,文不叮,https://space.bilibili.com/450595813,3486.6,2680301,-175.0,-0.01%,时尚,美妆
406517693,甘子七,https://space.bilibili.com/406517693,3451.6,1019485,-174.0,-0.02%,生活,搞笑
479450657,你们的宋老师,https://space.bilibili.com/479450657,3443.6,899552,-171.0,-0.02%,生活,搞笑
38351330,阿幕降临,https://space.bilibili.com/38351330,3466.6,1762421,-171.0,-0.01%,动画,综合
595448675,狩猎时刻手游官方,https://space.bilibili.com/595448675,3406.5,346155,-170.0,-0.05%,游戏,手机游戏
18768997,西安WE丶Best,https://space.bilibili.com/18768997,3430,485750,-170.0,-0.03%,游戏,电子竞技
375694493,招商银行App,https://space.bilibili.com/375694493,3379.4,192644,-170.0,-0.09%,生活,日常
330663625,站不起来的蒙蒙,https://space.bilibili.com/330663625,3449.4,1342227,-169.0,-0.01%,生活,搞笑
32365949,聚印象视频,https://space.bilibili.com/32365949,3462.6,1577026,-169.0,-0.01%,游戏,电子竞技
258457966,卧龙寺,https://space.bilibili.com/258457966,3511.8,1045122,-168.0,-0.02%,生活,日常
35562588,花里胡哨草履虫,https://space.bilibili.com/35562588,3446.8,755277,-167.0,-0.02%,游戏,电子竞技
644292680,林华凌的日常,https://space.bilibili.com/644292680,3423.7,474399,-167.0,-0.04%,生活,搞笑
474267806,人类早期驯服,https://space.bilibili.com/474267806,3448.2,1048320,-165.0,-0.02%,生活,搞笑
642389251,黑神话之悟空,https://space.bilibili.com/642389251,3483,2402730,-165.0,-0.01%,游戏,单机游戏
393080744,广州冲锋队,https://space.bilibili.com/393080744,3267.3,76283,-165.0,-0.22%,游戏,电子竞技
1774758,青衣才不是御姐呢,https://space.bilibili.com/1774758,3450.1,821304,-164.0,-0.02%,生活,日常
39304265,韩国东东,https://space.bilibili.com/39304265,3441.8,883342,-163.0,-0.02%,生活,日常
587618113,姚姚不是P30,https://space.bilibili.com/587618113,3458.8,2122790,-161.0,-0.01%,生活,搞笑
488815572,讲高考的清华彭掌柜,https://space.bilibili.com/488815572,3412.9,294252,-161.0,-0.05%,知识,校园学习
353840826,公主连结ReDive,https://space.bilibili.com/353840826,3453.7,2113544,-160.0,-0.01%,游戏,手机游戏
5563350,小希小桃Channel,https://space.bilibili.com/5563350,3449,563462,-158.0,-0.03%,动画,综合
250508441,淘宝,https://space.bilibili.com/250508441,3409.3,336647,-156.0,-0.05%,生活,搞笑
314791153,面筋哥-程书林,https://space.bilibili.com/314791153,3471.1,1415455,-155.0,-0.01%,音乐,翻唱
322595106,圆某人和四某人,https://space.bilibili.com/322595106,3440.5,578462,-155.0,-0.03%,游戏,电子竞技
697288312,BOKI文福姬搬运,https://space.bilibili.com/697288312,3299.6,100131,-155.0,-0.15%,美食,美食记录
37291782,某布君,https://space.bilibili.com/37291782,3459.3,1442610,-154.0,-0.01%,生活,搞笑
481470422,吃货小姐姐Hamzy,https://space.bilibili.com/481470422,3449.3,845302,-154.0,-0.02%,美食,美食制作
164139557,活蹦乱跳的肥曈,https://space.bilibili.com/164139557,3461.3,1557956,-154.0,-0.01%,生活,日常
677063300,T1-Faker,https://space.bilibili.com/677063300,3446.1,1030987,-153.0,-0.01%,游戏,电子竞技
543931674,马力在知群,https://space.bilibili.com/543931674,3365.9,178399,-152.0,-0.09%,知识,职业职场
486183,排骨教主,https://space.bilibili.com/486183,3520.1,3064026,-151.0,0.00%,音乐,原创音乐
11783152,不要吃咖喱,https://space.bilibili.com/11783152,3422.7,457233,-151.0,-0.03%,生活,其他
4641697,最强联盟,https://space.bilibili.com/4641697,3385,230282,-151.0,-0.07%,游戏,电子竞技
263090405,猫不理咖啡,https://space.bilibili.com/263090405,3450.6,1584688,-150.0,-0.01%,动物圈,喵星人
285499073,东尼ookii,https://space.bilibili.com/285499073,3499.4,4576375,-149.0,0.00%,生活,搞笑
88389962,韩美娟Amir,https://space.bilibili.com/88389962,3441.8,805253,-149.0,-0.02%,生活,搞笑
277454080,林末范,https://space.bilibili.com/277454080,3423.6,460346,-149.0,-0.03%,生活,搞笑
388690403,玛娜希斯回响,https://space.bilibili.com/388690403,3422.2,538260,-149.0,-0.03%,游戏,手机游戏
4561132,解说Alan,https://space.bilibili.com/4561132,3241.8,65259,-149.0,-0.23%,游戏,电子竞技
42285231,SerumProtein,https://space.bilibili.com/42285231,3350.9,146582,-149.0,-0.10%,音乐,音乐综合
391679,A路人,https://space.bilibili.com/391679,3531,2655953,-148.0,-0.01%,音乐,翻唱
274459325,方山厨子,https://space.bilibili.com/274459325,3433.8,629321,-147.0,-0.02%,生活,搞笑
438880209,大胡子魏,https://space.bilibili.com/438880209,3465.2,1466361,-147.0,-0.01%,生活,日常
8491103,轩墨宝宝,https://space.bilibili.com/8491103,3446,1197705,-147.0,-0.01%,生活,搞笑
203708804,肌肉山山,https://space.bilibili.com/203708804,3454.3,1349509,-147.0,-0.01%,生活,搞笑
310702549,演员管云鹏,https://space.bilibili.com/310702549,3447.5,896094,-146.0,-0.02%,生活,搞笑
216623621,吃货明3,https://space.bilibili.com/216623621,3457.4,1222609,-145.0,-0.01%,美食,美食测评
273814700,李景秀Lijingxiu,https://space.bilibili.com/273814700,3405.1,295140,-145.0,-0.05%,美食,田园美食
621484096,表妹李KK,https://space.bilibili.com/621484096,3438.2,798570,-144.0,-0.02%,生活,搞笑
473965081,招商银行官方账号,https://space.bilibili.com/473965081,3434.8,486367,-144.0,-0.03%,知识,财经商业
646730844,雷军,https://space.bilibili.com/646730844,3449.7,1214166,-143.0,-0.01%,生活,日常
588032726,转生史莱姆-魔物之王,https://space.bilibili.com/588032726,3419.2,478048,-142.0,-0.03%,游戏,手机游戏
7596516,酒客小丑,https://space.bilibili.com/7596516,3456.8,1254495,-141.0,-0.01%,动画,综合
474702359,自来卷三木,https://space.bilibili.com/474702359,3470.8,2700052,-138.0,-0.01%,生活,搞笑
517906633,中兴通讯招聘,https://space.bilibili.com/517906633,2651.5,12150,-138.0,-1.14%,知识,职业职场
501183549,知日酱,https://space.bilibili.com/501183549,3467,1447685,-137.0,-0.01%,生活,日常
12761764,骚男丶注意马叉虫,https://space.bilibili.com/12761764,3448.1,881127,-137.0,-0.02%,生活,搞笑
