uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
611214594,上汽大众,https://space.bilibili.com/611214594,3477.7,2202942,-7446.0,-0.34%,汽车,汽车生活
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3515.6,12642831,-5255.0,-0.04%,游戏,电子竞技
32046347,黑洞king,https://space.bilibili.com/32046347,3459.5,663946,-3940.0,-0.59%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3479.5,2400625,-3441.0,-0.14%,科技,数码
275338136,肯德基,https://space.bilibili.com/275338136,3480.3,2250046,-3387.0,-0.15%,生活,日常
31220044,小贝饿了,https://space.bilibili.com/31220044,3493.5,2776554,-2257.0,-0.08%,美食,美食侦探
1017081142,Rookie,https://space.bilibili.com/1017081142,3474.2,1452521,-2089.0,-0.14%,游戏,电子竞技
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3288.4,73759,-1890.0,-2.56%,汽车,摩托车
319438468,钳子拯救没胃口,https://space.bilibili.com/319438468,3470.8,723216,-1637.0,-0.23%,美食,美食测评
382666849,笔记本维修厮,https://space.bilibili.com/382666849,3473.6,883833,-1616.0,-0.18%,科技,
30709393,银杏拌鱿鱼,https://space.bilibili.com/30709393,3251.9,60304,-1448.0,-2.40%,游戏,网络游戏
246251134,厄风琉斯,https://space.bilibili.com/246251134,3424.3,293464,-1283.0,-0.44%,游戏,电子竞技
673520112,TCL,https://space.bilibili.com/673520112,3444.5,465426,-1280.0,-0.28%,科技,数码
203337614,开心嘴炮,https://space.bilibili.com/203337614,3513.5,2545840,-1227.0,-0.05%,影视,影视杂谈
382562872,大橙子-橙功上岸,https://space.bilibili.com/382562872,3351.7,122205,-1215.0,-0.99%,生活,日常
300634025,滔搏电子竞技俱乐部,https://space.bilibili.com/300634025,3463.5,698795,-1164.0,-0.17%,游戏,电子竞技
85845870,勇仔leo,https://space.bilibili.com/85845870,3460.9,563731,-1067.0,-0.19%,时尚,美妆
452941506,卡萨鹏卡萨丁,https://space.bilibili.com/452941506,3332.1,103393,-1052.0,-1.02%,游戏,电子竞技
1837336632,代号-跃迁旅人,https://space.bilibili.com/1837336632,3458.4,788527,-1043.0,-0.13%,游戏,手机游戏
18149131,Overidea_China,https://space.bilibili.com/18149131,3499.9,881343,-1032.0,-0.12%,动画,综合
