uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
508141704,大熊苏尔,https://space.bilibili.com/508141704,3415.9,755854,-540.0,-0.07%,动物圈,野生动物
3682229,小见见Zz,https://space.bilibili.com/3682229,3446.9,1937605,-526.0,-0.03%,游戏,电子竞技
233592835,夏夏大魔王_Axx,https://space.bilibili.com/233592835,3385.6,359203,-511.0,-0.14%,游戏,电子竞技
196356191,翔翔大作战,https://space.bilibili.com/196356191,3504.5,3913044,-492.0,-0.01%,美食,美食测评
7875104,千户长生,https://space.bilibili.com/7875104,3443.3,1296373,-471.0,-0.04%,时尚,美妆
673520112,TCL,https://space.bilibili.com/673520112,3313,134824,-454.0,-0.34%,科技,数码
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3460.1,2415902,-453.0,-0.02%,知识,科学科普
66556492,赵俊日,https://space.bilibili.com/66556492,3418.8,890730,-449.0,-0.05%,游戏,电子竞技
1861940979,保卫萝卜,https://space.bilibili.com/1861940979,3408.5,633956,-448.0,-0.07%,游戏,手机游戏
1947815773,益家有小佰,https://space.bilibili.com/1947815773,3268.4,93005,-443.0,-0.48%,知识,科学科普
449643177,胡宾果Bingo,https://space.bilibili.com/449643177,3383.8,289168,-441.0,-0.15%,生活,日常
75547577,心灵侦探明柏辰,https://space.bilibili.com/75547577,3438.8,1306536,-441.0,-0.03%,生活,搞笑
28278842,仲尼Johnny777,https://space.bilibili.com/28278842,3434.6,1186120,-431.0,-0.04%,生活,日常
5870268,三代鹿人,https://space.bilibili.com/5870268,3513.5,6133278,-431.0,-0.01%,影视,影视杂谈
405815805,有车有肉的肉肉,https://space.bilibili.com/405815805,3386,331504,-429.0,-0.13%,汽车,购车攻略
436494933,青野大魔王,https://space.bilibili.com/436494933,3369.6,245297,-423.0,-0.17%,游戏,电子竞技
390461123,徐大sao,https://space.bilibili.com/390461123,3520.5,3741484,-416.0,-0.01%,美食,美食制作
330663625,站不起来的蒙蒙,https://space.bilibili.com/330663625,3427.6,1343432,-409.0,-0.03%,生活,搞笑
1802392,榛葉nami,https://space.bilibili.com/1802392,3385.1,275093,-399.0,-0.15%,音乐,翻唱
1134380467,广西我修院1,https://space.bilibili.com/1134380467,2848.4,18426,-395.0,-2.14%,生活,搞笑
397554988,康师傅,https://space.bilibili.com/397554988,2792.9,16284,-387.0,-2.38%,生活,日常
345548816,爆裂魔女,https://space.bilibili.com/345548816,3409.4,677475,-383.0,-0.06%,游戏,手机游戏
322892,痒局长,https://space.bilibili.com/322892,3453.3,2682757,-380.0,-0.01%,游戏,手机游戏
457718798,主持人yoyo酱,https://space.bilibili.com/457718798,3426.7,1235550,-380.0,-0.03%,生活,搞笑
12504479,头头猫丶,https://space.bilibili.com/12504479,3059.5,33186,-375.0,-1.13%,游戏,手机游戏
1441315525,B站美女控,https://space.bilibili.com/1441315525,2585,11043,-374.0,-3.39%,时尚,T台
251850212,考研英语刘晓艳,https://space.bilibili.com/251850212,3437.1,1601036,-374.0,-0.02%,知识,校园学习
1976789987,Mysta的狐狸侦探事务所,https://space.bilibili.com/1976789987,3390.5,289398,-370.0,-0.13%,动画,综合
17409016,爱做饭的芋头SAMA,https://space.bilibili.com/17409016,3471.8,3186231,-370.0,-0.01%,美食,美食制作
3117396,犇牛者DC,https://space.bilibili.com/3117396,3418.9,543306,-366.0,-0.07%,游戏,手机游戏
14444722,疯子啊滨,https://space.bilibili.com/14444722,3415.5,555839,-365.0,-0.07%,游戏,手机游戏
490290164,Freezia宋智雅,https://space.bilibili.com/490290164,3419.6,914829,-363.0,-0.04%,时尚,美妆
1890763,锄地肝游真君,https://space.bilibili.com/1890763,3261.6,84423,-363.0,-0.43%,游戏,手机游戏
102208043,德云女孩儿,https://space.bilibili.com/102208043,3069.5,34957,-356.0,-1.02%,生活,搞笑
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3271.1,91389,-354.0,-0.39%,汽车,摩托车
1943681859,卷卷the,https://space.bilibili.com/1943681859,3375.5,269750,-346.0,-0.13%,美食,美食记录
472119179,漫威对决,https://space.bilibili.com/472119179,3310,132019,-343.0,-0.26%,游戏,手机游戏
1155425566,希侑Kiyuu,https://space.bilibili.com/1155425566,3229,70432,-339.0,-0.48%,动画,综合
16187912,老王dota2,https://space.bilibili.com/16187912,3330.7,139775,-338.0,-0.24%,游戏,电子竞技
388690403,玛娜希斯回响,https://space.bilibili.com/388690403,3400.5,539502,-337.0,-0.06%,游戏,手机游戏
279991456,靠谱电竞,https://space.bilibili.com/279991456,3463.1,2062158,-333.0,-0.02%,游戏,电子竞技
402754623,4AM电子竞技俱乐部,https://space.bilibili.com/402754623,3338.7,171743,-331.0,-0.19%,游戏,电子竞技
231896831,领克汽车,https://space.bilibili.com/231896831,3419.2,1125381,-326.0,-0.03%,生活,日常
7655977,十二礼,https://space.bilibili.com/7655977,3428.4,1193333,-316.0,-0.03%,生活,日常
1085914583,是你的CC大人,https://space.bilibili.com/1085914583,2834.5,17952,-314.0,-1.75%,时尚,服饰
399710787,TeamDarkside,https://space.bilibili.com/399710787,3377.7,271014,-310.0,-0.11%,游戏,单机游戏
442380537,王老吉官方账号,https://space.bilibili.com/442380537,3398.8,350313,-308.0,-0.09%,生活,日常
315111461,IceCreamRolls,https://space.bilibili.com/315111461,3417.5,670864,-307.0,-0.05%,美食,美食制作
476833439,盾之勇者成名录,https://space.bilibili.com/476833439,3392,423300,-307.0,-0.07%,游戏,手机游戏
7234376,冷小容,https://space.bilibili.com/7234376,2875.8,19665,-306.0,-1.56%,科技,数码
250858633,华农兄弟,https://space.bilibili.com/250858633,3523.7,6404897,-305.0,0.00%,美食,田园美食
1390548929,Wendy_汤圆,https://space.bilibili.com/1390548929,2791.6,16219,-304.0,-1.87%,时尚,服饰
471259688,深空之眼手游,https://space.bilibili.com/471259688,3421.2,1165630,-303.0,-0.03%,游戏,手机游戏
429392011,天天鉴宝,https://space.bilibili.com/429392011,3430.8,1474562,-300.0,-0.02%,生活,日常
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3457.2,2185950,-300.0,-0.01%,生活,手工
33683045,张召忠,https://space.bilibili.com/33683045,3462.4,4424202,-296.0,-0.01%,知识,社科·法律·心理
900672,偷心バカバカ,https://space.bilibili.com/900672,3188,55246,-292.0,-0.53%,游戏,网络游戏
43389575,凤凰天使TSKS韩剧社官方账号,https://space.bilibili.com/43389575,3501.3,2539371,-291.0,-0.01%,娱乐,综艺
4134740,咸鱼小汉堡,https://space.bilibili.com/4134740,3408.1,394183,-291.0,-0.07%,娱乐,娱乐杂谈
1712907935,宝石研物语_伊恩之石,https://space.bilibili.com/1712907935,3403.3,558067,-290.0,-0.05%,游戏,手机游戏
648733888,我是阿尔乔姆,https://space.bilibili.com/648733888,3409.8,523117,-286.0,-0.05%,生活,搞笑
7129848,王者荣耀直播姬,https://space.bilibili.com/7129848,3419.9,987466,-286.0,-0.03%,游戏,电子竞技
375040863,你是想气死一酱么,https://space.bilibili.com/375040863,3395.9,389963,-285.0,-0.07%,游戏,电子竞技
10510808,修勾夜店老板,https://space.bilibili.com/10510808,3430.7,945305,-285.0,-0.03%,音乐,音乐综合
2069605488,張忠興,https://space.bilibili.com/2069605488,3423.3,747142,-282.0,-0.04%,生活,搞笑
38157763,艺能人金广发,https://space.bilibili.com/38157763,3426.2,1210751,-278.0,-0.02%,生活,搞笑
4474705,孤独的美食基,https://space.bilibili.com/4474705,3464.5,3626166,-270.0,-0.01%,美食,美食侦探
8047632,哔哩哔哩弹幕网,https://space.bilibili.com/8047632,3630.3,3483748,-270.0,-0.01%,音乐,音乐综合
12145493,Anrly暗语,https://space.bilibili.com/12145493,3378.4,257652,-269.0,-0.10%,科技,数码
2306780,哔哩哔哩线下活动,https://space.bilibili.com/2306780,3431.5,1485482,-267.0,-0.02%,生活,日常
627710058,夏小荷装机馆,https://space.bilibili.com/627710058,3262.4,87406,-262.0,-0.30%,科技,数码
26366366,哔哩哔哩活动,https://space.bilibili.com/26366366,3433,2061919,-260.0,-0.01%,动画,MAD·AMV
701697448,张凤霞111,https://space.bilibili.com/701697448,3416.6,699490,-259.0,-0.04%,生活,搞笑
808171,吃素的狮子,https://space.bilibili.com/808171,3478,2853726,-258.0,-0.01%,生活,日常
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3446.2,1626567,-255.0,-0.02%,生活,日常
208259,陈睿,https://space.bilibili.com/208259,3457.5,2368432,-253.0,-0.01%,娱乐,综艺
1918296,丰兄来了,https://space.bilibili.com/1918296,3443,1384569,-252.0,-0.02%,动画,综合
1631015691,雷索纳斯,https://space.bilibili.com/1631015691,3385.1,356598,-252.0,-0.07%,游戏,手机游戏
605544858,矮油王老六,https://space.bilibili.com/605544858,3432.4,1200254,-246.0,-0.02%,生活,搞笑
1278118266,科技老男孩,https://space.bilibili.com/1278118266,3356.5,202971,-244.0,-0.12%,知识,科学科普
212535360,墨茶Official,https://space.bilibili.com/212535360,3439.4,1972896,-243.0,-0.01%,游戏,网络游戏
1808421,黑羽直己,https://space.bilibili.com/1808421,2688.8,13411,-242.0,-1.80%,游戏,电子竞技
353840826,公主连结ReDive,https://space.bilibili.com/353840826,3431.9,2114406,-242.0,-0.01%,游戏,手机游戏
335390960,德云Televison,https://space.bilibili.com/335390960,3416.7,807192,-241.0,-0.03%,生活,搞笑
18768997,西安WE丶Best,https://space.bilibili.com/18768997,3408.3,486840,-239.0,-0.05%,游戏,电子竞技
1318603703,Caro赖赖_,https://space.bilibili.com/1318603703,3389.4,366451,-238.0,-0.06%,生活,搞笑
16794231,靠脸吃饭的徐大王,https://space.bilibili.com/16794231,3459,3890830,-236.0,-0.01%,游戏,电子竞技
85835398,夏波波Brian,https://space.bilibili.com/85835398,3441.7,1816643,-235.0,-0.01%,美食,美食侦探
279583114,老坛胡说,https://space.bilibili.com/279583114,3454,2368855,-234.0,-0.01%,生活,日常
30643878,野食小哥,https://space.bilibili.com/30643878,3450.6,1828704,-234.0,-0.01%,美食,田园美食
475961,翼王,https://space.bilibili.com/475961,3419.2,652634,-231.0,-0.04%,科技,数码
75912367,陈吃饭_,https://space.bilibili.com/75912367,3441.8,1206270,-231.0,-0.02%,时尚,美妆
178778949,英雄联盟,https://space.bilibili.com/178778949,3457,2891459,-229.0,-0.01%,游戏,电子竞技
443176297,我不想吃饭cc,https://space.bilibili.com/443176297,3354.4,209659,-228.0,-0.11%,生活,搞笑
2094031249,火羽ひのめ,https://space.bilibili.com/2094031249,3277.5,97424,-228.0,-0.23%,动画,综合
630280232,安慕希,https://space.bilibili.com/630280232,3379.5,299759,-228.0,-0.08%,生活,搞笑
496035658,Kristin英语老师,https://space.bilibili.com/496035658,3425.1,1471841,-228.0,-0.02%,知识,校园学习
322595106,圆某人和四某人,https://space.bilibili.com/322595106,3418.8,577327,-227.0,-0.04%,游戏,电子竞技
51241261,狐宫璃玖,https://space.bilibili.com/51241261,2716.1,14038,-226.0,-1.61%,知识,科学科普
30918403,摩尔庄园手游,https://space.bilibili.com/30918403,3415.9,689083,-223.0,-0.03%,游戏,手机游戏
5294454,逗比的雀巢,https://space.bilibili.com/5294454,3466.7,5727279,-222.0,0.00%,生活,搞笑
268999208,BLG电子竞技俱乐部,https://space.bilibili.com/268999208,3413.1,634767,-221.0,-0.03%,游戏,电子竞技
44688866,姜峰真的苟,https://space.bilibili.com/44688866,3448.3,3008242,-221.0,-0.01%,生活,搞笑
1547331533,四六级加油丫,https://space.bilibili.com/1547331533,2775.8,15416,-221.0,-1.43%,知识,校园学习
414641554,女胖胖,https://space.bilibili.com/414641554,3449.3,1957946,-219.0,-0.01%,美食,美食侦探
587618113,姚姚不是P30,https://space.bilibili.com/587618113,3437,2124313,-219.0,-0.01%,生活,搞笑
31624111,鲲哥带你学数学,https://space.bilibili.com/31624111,3432.7,2257068,-218.0,-0.01%,知识,校园学习
3345720,犬来八荒w,https://space.bilibili.com/3345720,3477,1983642,-218.0,-0.01%,娱乐,明星
641591444,阿巳与小铃铛,https://space.bilibili.com/641591444,3433.5,2037557,-218.0,-0.01%,动画,短片·手书·配音
1776893,里番鉴赏家,https://space.bilibili.com/1776893,3376.9,260445,-217.0,-0.08%,游戏,手机游戏
31225950,不是柯桑德,https://space.bilibili.com/31225950,3438.6,1854228,-216.0,-0.01%,生活,日常
69112541,聒噪的山海君,https://space.bilibili.com/69112541,3425.3,1062211,-216.0,-0.02%,游戏,电子竞技
526489877,少前-云图计划制作组,https://space.bilibili.com/526489877,3411.6,667409,-215.0,-0.03%,游戏,手机游戏
385301930,暗黑破坏神-不朽,https://space.bilibili.com/385301930,3391.7,412774,-215.0,-0.05%,游戏,手机游戏
206706701,杰士邦jissbon,https://space.bilibili.com/206706701,3263.3,87851,-214.0,-0.24%,生活,日常
454334802,是雪雪吖-,https://space.bilibili.com/454334802,3368.5,242085,-213.0,-0.09%,生活,搞笑
2728123,抽风Crazy,https://space.bilibili.com/2728123,3435.4,1469591,-212.0,-0.01%,游戏,单机游戏
647163400,星之彼端Starside,https://space.bilibili.com/647163400,3404,577574,-210.0,-0.04%,游戏,手机游戏
1937970053,深夜情感文案,https://space.bilibili.com/1937970053,2712.8,14139,-208.0,-1.47%,生活,日常
73697821,桃子carol,https://space.bilibili.com/73697821,3116.2,40672,-208.0,-0.51%,时尚,美妆
488836173,yoyo鹿鸣_Lumi,https://space.bilibili.com/488836173,3433,1513523,-207.0,-0.01%,动画,MMD·3D
2032815411,Ike的羽毛笔尖,https://space.bilibili.com/2032815411,3360.5,184674,-207.0,-0.11%,动画,综合
403748305,BML制作指挥部,https://space.bilibili.com/403748305,3494.4,1188268,-205.0,-0.02%,音乐,音乐现场
50853020,月亮湾湾_Moon,https://space.bilibili.com/50853020,3154.4,45147,-204.0,-0.45%,知识,校园学习
671655664,寻找雪流星的笛亚,https://space.bilibili.com/671655664,3359.4,212385,-204.0,-0.10%,动画,MAD·AMV
662670880,刀剑神域黑衣剑士王牌,https://space.bilibili.com/662670880,3416.9,959604,-204.0,-0.02%,游戏,手机游戏
14946689,涼子同学,https://space.bilibili.com/14946689,3436.8,1563003,-203.0,-0.01%,生活,日常
17901717,马戏糍,https://space.bilibili.com/17901717,3435.5,828569,-202.0,-0.02%,时尚,健身
1162096844,鹅膏哥,https://space.bilibili.com/1162096844,3354.5,206017,-201.0,-0.10%,知识,科学科普
2871017,一栗莎子,https://space.bilibili.com/2871017,3427.3,1589922,-200.0,-0.01%,生活,日常
430039139,salt_vlog,https://space.bilibili.com/430039139,3022.8,29663,-200.0,-0.67%,生活,日常
97177641,混乱博物馆,https://space.bilibili.com/97177641,3431.2,1430534,-200.0,-0.01%,知识,科学科普
9395982,恶魔少女Miki,https://space.bilibili.com/9395982,2993.7,27804,-200.0,-0.72%,时尚,美妆
87635114,解说英凯,https://space.bilibili.com/87635114,3421.4,974168,-199.0,-0.02%,游戏,电子竞技
267637532,决战平安京官方,https://space.bilibili.com/267637532,3425.3,839356,-197.0,-0.02%,游戏,电子竞技
67593585,鸿漾科技DT,https://space.bilibili.com/67593585,3167.5,51484,-195.0,-0.38%,科技,数码
102176172,地下城与勇士,https://space.bilibili.com/102176172,3416.2,637627,-194.0,-0.03%,游戏,网络游戏
596324576,音乐制作人Kurt,https://space.bilibili.com/596324576,3491.8,1925304,-194.0,-0.01%,音乐,翻唱
302651406,苏宁电子竞技俱乐部,https://space.bilibili.com/302651406,3376.9,293645,-193.0,-0.07%,游戏,电子竞技
602951267,一切1234,https://space.bilibili.com/602951267,3392.1,339364,-193.0,-0.06%,生活,日常
5999130,蓝榛榛,https://space.bilibili.com/5999130,3031.1,30759,-192.0,-0.62%,时尚,美妆
431761135,奈何不摘花,https://space.bilibili.com/431761135,2829,17977,-189.0,-1.05%,游戏,电子竞技
587887250,糖豆人终极淘汰赛,https://space.bilibili.com/587887250,3397,447710,-188.0,-0.04%,游戏,网络游戏
55723103,辣目洋子,https://space.bilibili.com/55723103,3420.4,987220,-188.0,-0.02%,生活,搞笑
474267806,人类早期驯服,https://space.bilibili.com/474267806,3426.5,1049430,-187.0,-0.02%,生活,搞笑
271637589,拾芥与哲研,https://space.bilibili.com/271637589,3308.8,129685,-187.0,-0.14%,生活,搞笑
263090405,猫不理咖啡,https://space.bilibili.com/263090405,3428.9,1585540,-187.0,-0.01%,动物圈,喵星人
299609985,FPX电子竞技俱乐部,https://space.bilibili.com/299609985,3421.3,713583,-185.0,-0.03%,游戏,电子竞技
354877923,瓜瓜らQAQ,https://space.bilibili.com/354877923,3266.6,86889,-184.0,-0.21%,游戏,手机游戏
2294686,晓曦Asahino,https://space.bilibili.com/2294686,3116.9,40903,-183.0,-0.45%,音乐,翻唱
1543683264,反诈宣传员老陈,https://space.bilibili.com/1543683264,3334.4,158624,-182.0,-0.11%,资讯,社会
1962442640,姐姐的热恋日记,https://space.bilibili.com/1962442640,3224.9,67636,-182.0,-0.27%,生活,日常
315898473,星悦小美女PKU,https://space.bilibili.com/315898473,3429.6,1266265,-181.0,-0.01%,生活,日常
1119751753,命理碎碎念,https://space.bilibili.com/1119751753,3268.3,83946,-181.0,-0.22%,知识,社科·法律·心理
1073971242,我服了啊222,https://space.bilibili.com/1073971242,2643.9,12241,-181.0,-1.48%,知识,野生技能协会
595286372,终末阵线-伊诺贝塔,https://space.bilibili.com/595286372,3393.4,428539,-181.0,-0.04%,游戏,手机游戏
392343362,熊猫兄弟伙,https://space.bilibili.com/392343362,3347.2,179441,-180.0,-0.10%,生活,搞笑
456761895,梅梅健身,https://space.bilibili.com/456761895,2755.9,15188,-180.0,-1.19%,时尚,健身
1543732,南云鸟羽,https://space.bilibili.com/1543732,3429.3,1244905,-180.0,-0.01%,游戏,单机游戏
57681303,诺夏夏夏夏夏,https://space.bilibili.com/57681303,2937.7,23101,-180.0,-0.78%,游戏,电子竞技
1982203514,数码宝贝手游资讯君,https://space.bilibili.com/1982203514,3287,107855,-178.0,-0.17%,游戏,手机游戏
3380239,神奇的老皮VFX,https://space.bilibili.com/3380239,3453.7,2804653,-178.0,-0.01%,游戏,电子竞技
595448675,狩猎时刻手游官方,https://space.bilibili.com/595448675,3385,347063,-178.0,-0.05%,游戏,手机游戏
372311426,sio_yo,https://space.bilibili.com/372311426,3411.6,613924,-177.0,-0.03%,美食,美食记录
352760231,LGD_英雄联盟,https://space.bilibili.com/352760231,3288.4,106153,-177.0,-0.17%,游戏,电子竞技
1519552352,英雄联盟电竞经理,https://space.bilibili.com/1519552352,3365.9,252030,-177.0,-0.07%,游戏,电子竞技
8491103,轩墨宝宝,https://space.bilibili.com/8491103,3424.2,1198541,-177.0,-0.01%,生活,搞笑
266017110,二三哥哥鸭,https://space.bilibili.com/266017110,3421.7,832663,-175.0,-0.02%,生活,搞笑
511744123,英特尔中国,https://space.bilibili.com/511744123,3293.4,114497,-174.0,-0.15%,科技,数码
495657433,不挂科的小竹同学,https://space.bilibili.com/495657433,3278,97675,-173.0,-0.18%,时尚,美妆
32682920,9iota,https://space.bilibili.com/32682920,3391.2,355877,-172.0,-0.05%,生活,搞笑
38048878,乌合麒麟,https://space.bilibili.com/38048878,3433.1,1554341,-172.0,-0.01%,生活,绘画
450595813,文不叮,https://space.bilibili.com/450595813,3464.8,2681005,-171.0,-0.01%,时尚,美妆
8482768,ZEALER官方频道,https://space.bilibili.com/8482768,3426.2,876514,-171.0,-0.02%,科技,数码
562770406,妈见打,https://space.bilibili.com/562770406,3433.8,1585162,-171.0,-0.01%,生活,搞笑
92126494,我是Eason同学,https://space.bilibili.com/92126494,2975.2,25207,-170.0,-0.67%,生活,日常
70421801,哥谭噩梦赫然,https://space.bilibili.com/70421801,3423.6,859890,-170.0,-0.02%,生活,搞笑
677062421,历史氪,https://space.bilibili.com/677062421,3391.9,365073,-170.0,-0.05%,知识,社科·法律·心理
35304890,吃鸡陪玩酱,https://space.bilibili.com/35304890,3424.3,1153709,-169.0,-0.01%,游戏,网络游戏
222144274,陈莴笋哦,https://space.bilibili.com/222144274,3380.6,265008,-169.0,-0.06%,时尚,美妆
1658801028,成都AG超玩会啊泽,https://space.bilibili.com/1658801028,3369.8,265464,-169.0,-0.06%,游戏,电子竞技
476720460,凯迪拉克官方,https://space.bilibili.com/476720460,3316.4,132017,-169.0,-0.13%,汽车,汽车生活
