uid,up主昵称,B站地址,番茄指数,粉丝总数,掉粉数量,掉粉率,一级分类,二级分类
611214594,上汽大众,https://space.bilibili.com/611214594,3466.3,2224274,-13682.0,-0.62%,汽车,汽车生活
32046347,黑洞king,https://space.bilibili.com/32046347,3448.9,681253,-11873.0,-1.74%,游戏,电子竞技
275338136,肯德基,https://space.bilibili.com/275338136,3468.8,2269083,-7663.0,-0.34%,生活,日常
50329118,哔哩哔哩英雄联盟赛事,https://space.bilibili.com/50329118,3504,12661205,-7644.0,-0.06%,游戏,电子竞技
578227337,华为,https://space.bilibili.com/578227337,3467.9,2414107,-5591.0,-0.23%,科技,数码
31220044,小贝饿了,https://space.bilibili.com/31220044,3481.9,2786399,-5480.0,-0.20%,美食,美食侦探
311871090,伟嘉gaara616,https://space.bilibili.com/311871090,3459.9,727319,-4752.0,-0.65%,时尚,服饰
288605723,无名Noname,https://space.bilibili.com/288605723,3194.2,46069,-3758.0,-8.16%,游戏,电子竞技
452941506,卡萨鹏卡萨丁,https://space.bilibili.com/452941506,3330.4,109130,-3486.0,-3.19%,游戏,电子竞技
38351330,阿幕降临,https://space.bilibili.com/38351330,3481.3,1737320,-2990.0,-0.17%,动画,综合
18149131,Overidea_China,https://space.bilibili.com/18149131,3488.5,885774,-2795.0,-0.32%,动画,综合
246251134,厄风琉斯,https://space.bilibili.com/246251134,3413.9,297693,-2655.0,-0.89%,游戏,电子竞技
673520112,TCL,https://space.bilibili.com/673520112,3433.5,470106,-2384.0,-0.51%,科技,数码
17561219,直播小喇叭,https://space.bilibili.com/17561219,3468.1,2947676,-2306.0,-0.08%,游戏,电子竞技
8739477,老实憨厚的笑笑,https://space.bilibili.com/8739477,3469.4,2589563,-2226.0,-0.09%,游戏,电子竞技
3997812,S同学甄不错,https://space.bilibili.com/3997812,3448.2,603353,-2077.0,-0.34%,影视,影视杂谈
652663378,LOL小超梦,https://space.bilibili.com/652663378,3419.9,337034,-1989.0,-0.59%,游戏,电子竞技
643873396,平安小财娘,https://space.bilibili.com/643873396,3462.9,1208208,-1937.0,-0.16%,生活,搞笑
433865481,爱玛电动车官方账号,https://space.bilibili.com/433865481,3289.2,79493,-1925.0,-2.42%,汽车,摩托车
1232707257,娜可不行lina,https://space.bilibili.com/1232707257,3369.3,158275,-1862.0,-1.18%,科技,数码
398326679,YYP看汽车,https://space.bilibili.com/398326679,3425.2,334029,-1782.0,-0.53%,汽车,汽车生活
1017081142,Rookie,https://space.bilibili.com/1017081142,3462.7,1455395,-1722.0,-0.12%,游戏,电子竞技
434334701,七海Nana7mi,https://space.bilibili.com/434334701,3466.5,980260,-1545.0,-0.16%,动画,综合
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3472.9,2116956,-1381.0,-0.07%,游戏,电子竞技
473950562,空白的心丶z,https://space.bilibili.com/473950562,3429.1,406326,-1359.0,-0.33%,游戏,电子竞技
466272,bili_466272,https://space.bilibili.com/466272,3546,4393048,-1303.0,-0.03%,生活,日常
512105432,玉麒麟csgo,https://space.bilibili.com/512105432,3352.8,142885,-1161.0,-0.81%,游戏,电子竞技
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3484.5,1999706,-1159.0,-0.06%,知识,社科·法律·心理
2026561407,吃花椒的喵酱,https://space.bilibili.com/2026561407,3511,4900621,-1154.0,-0.02%,生活,日常
489412051,哔哩哔哩晚会,https://space.bilibili.com/489412051,3591.7,6247494,-1137.0,-0.02%,娱乐,综艺
